Time,chi.chi.QEva_flow,heaPum.heaPum.QCon_flow
16690200,0.045913048,0.28682706
16690500,0.045912374,0.2868249
16690800,0.0459117,0.28682274
16691100,0.045911025,0.2868206
16691400,0.04591035,0.28681841
16691700,0.045909677,0.28681627
16692000,0.045909002,0.28681412
16692300,0.04590833,0.28681195
16692600,0.045907654,0.2868098
16692900,0.04590698,0.28680763
16693200,0.045906305,0.28680548
16693500,0.04590563,0.28680333
16693800,0.045904957,0.28680116
16694100,0.045904282,0.286799
16694400,0.04590361,0.28679684
16694700,0.045902934,0.2867947
16695000,0.04590226,0.28679255
16695300,0.045901585,0.28679037
16695600,0.04590091,0.28678823
16695900,0.045900237,0.28678608
16696200,0.045899563,0.2867839
16696500,0.04589889,0.28678176
16696800,0.045898214,0.28677958
16697100,0.10239539,0.28677744
16697400,0.114481546,0.2867753
16697700,0.11279178,0.28677312
16698000,3432.36,0.28677097
16698300,15039.49,0.28676882
16698600,42897.227,0.28676665
16698900,66622.42,0.2867645
16699200,55289.633,0.28676236
16699500,43400.395,0.28676018
16699800,38498.625,0.28675804
16700100,37294.953,0.28675586
16700400,37242.273,0.2867537
16700700,37564.066,0.28675157
16701000,38062.79,0.2867494
16701300,38644.97,0.28674725
16701600,39268.87,0.2867451
16701900,39914.742,0.28674293
16702200,40570.492,0.28674078
16702500,41226.36,0.28673863
16702800,41873.02,0.28673646
16703100,42501.07,0.2867343
16703400,43100.734,0.28673217
16703700,43661.875,0.28673
16704000,44174.164,0.28672785
16704300,44679.64,0.28672567
16704600,45344.363,0.28672352
16704900,45523.22,0.28672138
16705200,31430.225,0.2867192
16705500,30552.705,0.28671706
16705800,31749.096,0.2867149
16706100,34745.094,0.28671274
16706400,38085.7,0.2867106
16706700,41072.016,0.28670844
16707000,43587.93,0.28670627
16707300,45550.035,0.28670412
16707600,47113.266,0.28670198
16707900,48360.535,0.2866998
16708200,49204.11,0.28669766
16708500,49830.848,0.2866955
16708800,50379.344,0.28669333
16709100,50910.266,0.2866912
16709400,51448.395,0.28668904
16709700,51992.88,0.28668687
16710000,52532.312,0.28668472
16710300,53054.22,0.28668258
16710600,53548.57,0.2866804
16710900,54007.27,0.28667825
16711200,54423.92,0.2866761
16711500,54801.5,0.28667396
16711800,55156.133,0.2866718
16712100,55492.43,0.28666964
16712400,55811.3,0.2866675
16712700,56111.637,0.28666532
16713000,56391.848,0.28666317
16713300,56650.69,0.28666103
16713600,56887.22,0.28665885
16713900,57100.484,0.2866567
16714200,57289.316,0.28665456
16714500,57452.277,0.2866524
16714800,57587.84,0.28665024
16715100,57712.46,0.2866481
16715400,57856.65,0.28664592
16715700,58019.36,0.28664377
16716000,58190.95,0.28664163
16716300,58357.324,0.28663948
16716600,58503.465,0.2866373
16716900,58616.953,0.28663516
16717200,58688.82,0.286633
16717500,58713.45,0.28663084
16717800,58766.402,0.2866287
16718100,58753.99,0.28662655
16718400,58622.465,0.28662437
16718700,57565.01,0.28662223
16719000,56338.508,0.28662008
16719300,55632.36,0.28661793
16719600,55363.562,0.28661576
16719900,55284.008,0.2866136
16720200,55218.05,0.28661147
16720500,55104.305,0.2866093
16720800,54951.01,0.28660715
16721100,54784.59,0.286605
16721400,54623.4,0.28660285
16721700,54473.082,0.28660068
16722000,54331.78,0.28659853
16722300,55771.453,0.2865964
16722600,57578.047,0.2865942
16722900,58474.465,0.28659207
16723200,58563.613,0.28658992
16723500,58287.22,0.28658777
16723800,57978.86,0.2865856
16724100,57772,0.28658345
16724400,57667.863,0.2865813
16724700,57625.645,0.28657913
16725000,57613.594,0.286577
16725300,57621.027,0.28657484
16725600,57652.35,0.2865727
16725900,57716.89,0.28657052
16726200,57818.906,0.28656837
16726500,57955.332,0.28656623
16726800,58119.914,0.28656408
16727100,58305.24,0.2865619
16727400,58503.87,0.28655976
16727700,58710.445,0.2865576
16728000,59018.938,0.28655547
16728300,59344.086,0.2865533
16728600,59613.4,0.28655115
16728900,59826.926,0.286549
16729200,60005.715,0.28654683
16729500,60155.844,0.28654468
16729800,60266.113,0.28654253
16730100,60333.227,0.2865404
16730400,60357.5,0.2865382
16730700,60343.875,0.28653607
16731000,60300.344,0.28653392
16731300,60236.05,0.28653178
16731600,60159.902,0.2865296
16731900,60079.83,0.28652745
16732200,60002.85,0.2865253
16732500,59935.95,0.28652316
16732800,59885.957,0.286521
16733100,59843.8,0.28651884
16733400,59772.848,0.2865167
16733700,59668.008,0.28651455
16734000,59536.11,0.28651237
16734300,59388.13,0.28651023
16734600,59233.58,0.28650808
16734900,59079.773,0.28650594
16735200,58932.84,0.2865038
16735500,58797.42,0.28650162
16735800,58667.207,0.28649947
16736100,58544.55,0.28649732
16736400,58451.133,0.28649518
16736700,58282.055,0.286493
16737000,57768.71,0.28649086
16737300,57203.008,0.2864887
16737600,56770.938,0.28648657
16737900,56339.64,0.2864844
16738200,55890.707,0.28648224
16738500,55404.117,0.2864801
16738800,54863.15,0.28647795
16739100,54254.727,0.2864758
16739400,53569.523,0.28647363
16739700,52802.527,0.2864715
16740000,51952.164,0.28646934
16740300,51017.09,0.2864672
16740600,49994.383,0.28646502
16740900,48891.004,0.28646287
16741200,47743.727,0.28646073
16741500,46576.004,0.28645858
16741800,45383.516,0.28645644
16742100,44165.01,0.28645426
16742400,42943.277,0.2864521
16742700,41735.004,0.28644997
16743000,40550.664,0.28644782
16743300,39398.098,0.28644568
16743600,38275.332,0.2864435
16743900,0.044583328,0.28644136
16744200,0.044768825,0.2864392
16744500,0.044771504,0.28643706
16744800,0.044770863,0.28643492
16745100,0.04477024,0.28643274
16745400,0.044769615,0.2864306
16745700,0.04476899,0.28642845
16746000,0.044768363,0.2864263
16746300,0.044767737,0.28642416
16746600,0.04476711,0.28642198
16746900,0.044766486,0.28641984
16747200,0.044765864,0.2864177
16747500,0.044765238,0.28641555
16747800,0.044764612,0.2864134
16748100,0.044763986,0.28641123
16748400,0.04476336,0.28640908
16748700,0.044762734,0.28640693
16749000,0.044762112,0.2864048
16749300,0.044761486,0.28640264
16749600,0.04476086,0.28640047
16749900,0.044760235,0.28639832
16750200,0.04475961,0.28639618
16750500,0.044758983,0.28639403
16750800,0.04475836,0.28639188
16751100,0.044757735,0.2863897
16751400,0.04475711,0.28638756
16751700,0.044756483,0.28638542
16752000,0.044755857,0.28638327
16752300,0.04475523,0.28638113
16752600,0.04475461,0.28637898
16752900,0.044753984,0.2863768
16753200,0.044753358,0.28637466
16753500,0.044752732,0.2863725
16753800,0.044752106,0.28637037
16754100,0.044751484,0.28636822
16754400,0.044750858,0.28636608
16754700,0.044750232,0.2863639
16755000,0.044749606,0.28636175
16755300,0.04474898,0.2863596
16755600,0.04474836,0.28635746
16755900,0.044747733,0.28635532
16756200,0.044747107,0.28635317
16756500,0.04474648,0.286351
16756800,0.044745855,0.28634885
16757100,0.044745233,0.2863467
16757400,0.044744607,0.28634456
16757700,0.04474398,0.2863424
16758000,0.044743355,0.28634027
16758300,0.044742733,0.2863381
16758600,0.044742107,0.28633595
16758900,0.04474148,0.2863338
16759200,0.044740856,0.28633165
16759500,0.04474023,0.2863295
16759800,0.044739608,0.28632736
16760100,0.044738982,0.28632522
16760400,0.044738356,0.28632304
16760700,0.04473773,0.2863209
16761000,0.044737108,0.28631875
16761300,0.044736482,0.2863166
16761600,0.044735856,0.28631446
16761900,0.04473523,0.2863123
16762200,0.04473461,0.28631017
16762500,0.044733983,0.286308
16762800,0.044733357,0.28630584
16763100,0.04473273,0.2863037
16763400,0.044732105,0.28630155
16763700,0.044731483,0.2862994
16764000,0.044730857,0.28629726
16764300,0.04473023,0.28629512
16764600,0.04472961,0.28629294
16764900,0.044728983,0.2862908
16765200,0.044728357,0.28628865
16765500,0.04472773,0.2862865
16765800,0.04472711,0.28628436
16766100,0.044726484,0.2862822
16766400,0.044725858,0.28628007
16766700,0.04472523,0.2862779
16767000,0.04472461,0.28627574
16767300,0.044723984,0.2862736
16767600,0.044723358,0.28627145
16767900,0.044722732,0.2862693
16768200,0.04472211,0.28626716
16768500,0.044721484,0.28626502
16768800,0.04472086,0.28626287
16769100,0.044720236,0.28626072
16769400,0.04471961,0.28625855
16769700,0.044718985,0.2862564
16770000,0.04471836,0.28625426
16770300,0.044717737,0.2862521
16770600,0.04471711,0.28624997
16770900,0.044716485,0.28624782
16771200,0.044715863,0.28624567
16771500,0.044715237,0.28624353
16771800,0.04471461,0.28624138
16772100,0.044713985,0.2862392
16772400,0.044713363,0.28623706
16772700,0.044712737,0.28623492
16773000,0.04471211,0.28623277
16773300,0.04471149,0.28623062
16773600,0.044710863,0.28622848
16773900,0.044710238,0.28622633
16774200,0.044709615,0.2862242
16774500,0.04470899,0.28622204
16774800,0.044708364,0.28621987
16775100,0.04470774,0.28621772
16775400,0.044707116,0.28621557
16775700,0.04470649,0.28621343
16776000,0.044705864,0.28621128
16776300,0.044705242,0.28620914
16776600,0.044704616,0.286207
16776900,0.04470399,0.28620484
16777200,0.044703368,0.2862027
16777500,0.044702742,0.28620055
16777800,0.044702116,0.2861984
16778100,0.044701494,0.28619623
16778400,0.04470087,0.2861941
16778700,0.044700243,0.28619194
16779000,0.04469962,0.2861898
16779300,0.044698995,0.28618765
16779600,0.04469837,0.2861855
16779900,0.044697747,0.28618336
16780200,0.04469712,0.2861812
16780500,0.0446965,0.28617907
16780800,0.044695873,0.28617692
16781100,0.044695247,0.28617477
16781400,0.044694625,0.28617263
16781700,0.044694,0.28617045
16782000,0.044693373,0.2861683
16782300,0.04469275,0.28616616
16782600,0.044692125,0.28616402
16782900,0.0446915,0.28616187
16783200,0.044690877,0.28615972
16783500,0.04469025,0.28615758
16783800,0.044689626,0.28615543
16784100,0.044689003,0.2861533
16784400,2904.2515,0.28615114
16784700,15990.154,0.286149
16785000,41986.23,0.28614685
16785300,66657.96,0.2861447
16785600,58494.02,0.28614256
16785900,45717.94,0.2861404
16786200,37634.832,0.28613827
16786500,33750.45,0.2861361
16786800,33154.887,0.28613394
16787100,33201.25,0.2861318
16787400,33461.59,0.28612965
16787700,33763.14,0.2861275
16788000,34050.156,0.28612536
16788300,34303.85,0.28612322
16788600,34526.54,0.28612107
16788900,34727.156,0.28611892
16789200,34915.375,0.28611678
16789500,35100.094,0.28611463
16789800,35289.406,0.2861125
16790100,35491,0.28611034
16790400,35711.84,0.2861082
16790700,35972.676,0.28610605
16791000,36361.836,0.2861039
16791300,36984.008,0.28610176
16791600,37887.26,0.2860996
16791900,39039.484,0.28609747
16792200,40343.44,0.28609532
16792500,41733.836,0.28609318
16792800,43171.523,0.286091
16793100,44635.977,0.28608885
16793400,46123.57,0.2860867
16793700,47631.79,0.28608456
16794000,49152.93,0.28608242
16794300,51075.93,0.28608027
16794600,52848.06,0.28607813
16794900,54151.043,0.28607598
16795200,55065.57,0.28607383
16795500,55794.03,0.2860717
16795800,56475.31,0.28606954
16796100,57161.03,0.2860674
16796400,57846.36,0.28606525
16796700,58508.996,0.2860631
16797000,59129.902,0.28606096
16797300,59699.28,0.2860588
16797600,60214.027,0.28605667
16797900,60611.215,0.28605452
16798200,60802.094,0.28605238
16798500,60799.887,0.28605023
16798800,60640.293,0.28604808
16799100,60367.004,0.28604594
16799400,60023.992,0.2860438
16799700,59653.086,0.28604165
16800000,59295.727,0.2860395
16800300,58993.49,0.28603736
16800600,58790.06,0.2860352
16800900,58731.703,0.28603306
16801200,58867.113,0.28603092
16801500,59177.91,0.28602877
16801800,59551.062,0.28602663
16802100,47231.15,0.28602448
16802400,44623.48,0.28602234
16802700,44061.02,0.2860202
16803000,45388.914,0.28601804
16803300,47357.633,0.2860159
16803600,48917.105,0.28601375
16803900,49820.23,0.2860116
16804200,50226.98,0.28600946
16804500,50383.97,0.28600731
16804800,50463.176,0.28600517
16805100,49790.125,0.28600302
16805400,48939.51,0.28600088
16805700,48535.246,0.28599873
16806000,48526.35,0.2859966
16806300,48704.48,0.28599444
16806600,48909.16,0.2859923
16806900,49075.97,0.28599015
16807200,49205.035,0.285988
16807500,49319.9,0.28598586
16807800,49440.38,0.2859837
16808100,49570.61,0.28598157
16808400,49712.82,0.28597942
16808700,51370.285,0.28597727
16809000,53408.79,0.28597513
16809300,54548.812,0.28597298
16809600,54855.492,0.28597084
16809900,54744.52,0.2859687
16810200,54556.74,0.28596655
16810500,54439.383,0.2859644
16810800,54405.31,0.28596225
16811100,54421.387,0.2859601
16811400,54461.24,0.28595796
16811700,54518.125,0.28595582
16812000,54599.145,0.28595367
16812300,54706.582,0.28595152
16812600,54828.324,0.28594938
16812900,54958.13,0.28594723
16813200,55089.82,0.2859451
16813500,55217.734,0.28594294
16813800,55337.168,0.28594083
16814100,55522.02,0.28593868
16814400,55716.656,0.28593653
16814700,55860.094,0.2859344
16815000,55954.797,0.28593224
16815300,56020.594,0.2859301
16815600,56073.85,0.28592795
16815900,56115.902,0.2859258
16816200,56133.645,0.28592366
16816500,56123.434,0.2859215
16816800,56085.434,0.28591937
16817100,56022.617,0.28591722
16817400,55938.816,0.28591508
16817700,55837.355,0.28591293
16818000,55719.336,0.2859108
16818300,55578.605,0.28590864
16818600,55397.293,0.2859065
16818900,55180.707,0.28590435
16819200,54939.324,0.2859022
16819500,54680.586,0.28590006
16819800,54406.543,0.2858979
16820100,54114.06,0.2858958
16820400,61237.05,0.28589365
16820700,62493.41,0.2858915
16821000,62357.484,0.28588936
16821300,61425.16,0.2858872
16821600,60298.27,0.28588507
16821900,59288.176,0.28588292
16822200,58463,0.28588077
16822500,57771.613,0.28587863
16822800,57143.637,0.28587648
16823100,56443.63,0.28587434
16823400,55424.34,0.2858722
16823700,54139.973,0.28587005
16824000,52725.47,0.2858679
16824300,51285.18,0.28586575
16824600,50125.26,0.28586364
16824900,49137.215,0.2858615
16825200,48180.887,0.28585935
16825500,47207,0.2858572
16825800,46193.19,0.28585505
16826100,45138.99,0.2858529
16826400,44050.992,0.28585076
16826700,42933.484,0.28584862
16827000,41789.355,0.28584647
16827300,40625.746,0.28584433
16827600,39449.688,0.28584218
16827900,38270.402,0.28584003
16828200,37095.688,0.2858379
16828500,35931.977,0.28583577
16828800,34783.89,0.28583363
16829100,33652.418,0.28583148
16829400,32535.365,0.28582934
16829700,31433.56,0.2858272
16830000,30348.361,0.28582504
16830300,0.04367747,0.2858229
16830600,0.04349491,0.28582075
16830900,0.043494362,0.2858186
16831200,0.043493804,0.28581646
16831500,0.043493245,0.28581432
16831800,0.043492682,0.2858122
16832100,0.043492123,0.28581005
16832400,0.043491565,0.2858079
16832700,0.043491006,0.28580576
16833000,0.043490447,0.28580362
16833300,0.04348989,0.28580147
16833600,0.04348933,0.28579932
16833900,0.04348877,0.28579718
16834200,0.043488212,0.28579503
16834500,0.043487653,0.28579292
16834800,0.043487094,0.28579077
16835100,0.043486536,0.28578863
16835400,0.043485977,0.28578648
16835700,0.043485414,0.28578433
16836000,0.043484855,0.2857822
16836300,0.043484297,0.28578004
16836600,0.043483738,0.2857779
16836900,0.04348318,0.28577575
16837200,0.04348262,0.28577363
16837500,0.04348206,0.2857715
16837800,0.043481503,0.28576934
16838100,0.043480944,0.2857672
16838400,0.043480385,0.28576505
16838700,0.043479826,0.2857629
16839000,0.043479268,0.28576076
16839300,0.04347871,0.2857586
16839600,0.04347815,0.2857565
16839900,0.04347759,0.28575435
16840200,0.04347703,0.2857522
16840500,0.04347647,0.28575006
16840800,0.04347591,0.28574792
16841100,0.043475352,0.28574577
16841400,0.043474793,0.28574362
16841700,0.043474235,0.28574148
16842000,0.043473676,0.28573936
16842300,0.043473117,0.28573722
16842600,0.04347256,0.28573507
16842900,0.043472,0.28573292
16843200,0.04347144,0.28573078
16843500,0.043470882,0.28572863
16843800,0.043470323,0.2857265
16844100,0.043469764,0.28572437
16844400,0.043469205,0.28572223
16844700,0.043468647,0.28572008
16845000,0.043468088,0.28571793
16845300,0.04346753,0.2857158
16845600,0.04346697,0.28571364
16845900,0.04346641,0.2857115
16846200,0.043465853,0.28570938
16846500,0.043465294,0.28570724
16846800,0.043464735,0.2857051
16847100,0.043464176,0.28570294
16847400,0.043463614,0.2857008
16847700,0.043463055,0.28569865
16848000,0.043462496,0.2856965
16848300,0.043461937,0.2856944
16848600,0.04346138,0.28569224
16848900,0.04346082,0.2856901
16849200,0.04346026,0.28568795
16849500,0.043459702,0.2856858
16849800,0.043459143,0.28568366
16850100,0.043458585,0.28568155
16850400,0.043458026,0.2856794
16850700,0.043457467,0.28567725
16851000,0.04345691,0.2856751
16851300,0.04345635,0.28567296
16851600,0.04345579,0.28567082
16851900,0.043455232,0.2856687
16852200,0.043454673,0.28566656
16852500,0.043454114,0.2856644
16852800,0.043453556,0.28566226
16853100,0.043452997,0.28566012
16853400,0.043452438,0.28565797
16853700,0.04345188,0.28565586
16854000,0.04345132,0.2856537
16854300,0.04345076,0.28565156
16854600,0.043450203,0.28564942
16854900,0.043449644,0.28564727
16855200,0.043449085,0.28564513
16855500,0.043448526,0.285643
16855800,0.043447968,0.28564087
16856100,0.04344741,0.28563872
16856400,0.04344685,0.28563657
16856700,0.04344629,0.28563443
16857000,0.043445732,0.2856323
16857300,0.043445174,0.28563017
16857600,0.043444615,0.28562802
16857900,0.043444056,0.28562587
16858200,0.043443497,0.28562373
16858500,0.04344294,0.28562158
16858800,0.04344238,0.28561947
16859100,0.04344182,0.28561732
16859400,0.043441262,0.28561518
16859700,0.043440703,0.28561303
16860000,0.043440145,0.28561088
16860300,0.043439586,0.28560877
16860600,0.043439027,0.28560662
16860900,0.043438468,0.28560448
16861200,0.04343791,0.28560233
16861500,0.04343735,0.2856002
16861800,0.04343679,0.28559807
16862100,0.043436233,0.28559592
16862400,0.043435678,0.28559378
16862700,0.04343512,0.28559163
16863000,0.04343456,0.2855895
16863300,0.043434,0.28558737
16863600,0.043433443,0.28558522
16863900,0.043432884,0.28558308
16864200,0.043432325,0.28558093
16864500,0.043431766,0.2855788
16864800,0.043431208,0.28557667
16865100,0.04343065,0.28557453
16865400,0.04343009,0.28557238
16865700,0.04342953,0.28557023
16866000,0.043428972,0.28556812
16866300,0.043428414,0.28556597
16866600,0.043427855,0.28556383
16866900,0.043427296,0.28556168
16867200,0.043426737,0.28555954
16867500,0.04342618,0.28555742
16867800,0.04342562,0.28555527
16868100,0.04342506,0.28555313
16868400,0.043424502,0.28555098
16868700,0.043423943,0.28554884
16869000,0.043423384,0.28554672
16869300,0.043422826,0.28554457
16869600,0.04342227,0.28554243
16869900,0.04342171,0.28554028
16870200,0.043421153,0.28553817
16870500,0.043420594,0.28553602
16870800,7084.148,0.28553388
16871100,31813.516,0.28553173
16871400,83873.3,0.2855296
16871700,105553.82,0.28552747
16872000,100075.7,0.28552532
16872300,70809.34,0.28552318
16872600,54804.47,0.28552103
16872900,44808.84,0.2855189
16873200,42803.332,0.28551677
16873500,43447.953,0.28551462
16873800,44534.715,0.28551248
16874100,45682.676,0.28551036
16874400,46792.215,0.28550822
16874700,47862.65,0.28550607
16875000,48916.055,0.28550392
16875300,49970.15,0.2855018
16875600,51031.145,0.28549966
16875900,31122.012,0.28549752
16876200,29206.525,0.28549537
16876500,28937.256,0.28549325
16876800,31181.627,0.2854911
16877100,34526.36,0.28548896
16877400,37688.33,0.28548682
16877700,40503.598,0.2854847
16878000,42914.957,0.28548256
16878300,44982.74,0.2854804
16878600,46808.465,0.28547826
16878900,48484.156,0.28547615
16879200,50074.992,0.285474
16879500,51619.246,0.28547186
16879800,53142.42,0.2854697
16880100,54656.883,0.2854676
16880400,56194.727,0.28546545
16880700,58212.78,0.2854633
16881000,59888.6,0.2854612
16881300,61049.727,0.28545904
16881600,61895.227,0.2854569
16881900,62664.043,0.28545475
16882200,63471.58,0.28545263
16882500,64326.473,0.2854505
16882800,65175.867,0.28544834
16883100,66013.77,0.2854462
16883400,66734.2,0.28544408
16883700,67302.695,0.28544194
16884000,67729.305,0.2854398
16884300,68024.88,0.28543767
16884600,68206.05,0.28543553
16884900,68294.26,0.28543338
16885200,68310.234,0.28543124
16885500,68274.664,0.28542912
16885800,68209.164,0.28542697
16886100,68136.836,0.28542483
16886400,68087.14,0.28542268
16886700,68092.53,0.28542057
16887000,68139.45,0.28541842
16887300,68308.9,0.28541628
16887600,68613.99,0.28541416
16887900,68978.664,0.285412
16888200,69357.016,0.28540987
16888500,69747.555,0.28540772
16888800,70153.195,0.2854056
16889100,70570.36,0.28540346
16889400,70977.164,0.2854013
16889700,71371.8,0.2853992
16890000,71777.39,0.28539705
16890300,72204.32,0.2853949
16890600,72633.484,0.2853928
16890900,73048.22,0.28539065
16891200,73438.5,0.2853885
16891500,72787.36,0.28538635
16891800,72054.97,0.28538424
16892100,71996.625,0.2853821
16892400,72432.25,0.28537995
16892700,73017.5,0.28537783
16893000,73538.33,0.28537568
16893300,73943.22,0.28537354
16893600,74262,0.28537142
16893900,74532.64,0.28536928
16894200,74770.55,0.28536713
16894500,74971.43,0.28536502
16894800,75122.93,0.28536287
16895100,77357.88,0.28536072
16895400,79776.68,0.28535858
16895700,80885.766,0.28535646
16896000,81063.39,0.28535432
16896300,80969.62,0.28535217
16896600,80993.98,0.28535005
16896900,81212.49,0.2853479
16897200,81543.63,0.28534576
16897500,81884.09,0.28534365
16897800,82176.945,0.2853415
16898100,82408.64,0.28533936
16898400,82582.09,0.28533724
16898700,82714.21,0.2853351
16899000,82834.38,0.28533295
16899300,82952.54,0.28533083
16899600,83068.73,0.2853287
16899900,83180.42,0.28532654
16900200,83287.164,0.28532442
16900500,83416.64,0.28532228
16900800,83573.1,0.28532013
16901100,83725.54,0.28531802
16901400,83853.95,0.28531587
16901700,83958.22,0.28531373
16902000,84136.28,0.2853116
16902300,84345.37,0.28530946
16902600,84536.13,0.28530732
16902900,84713.86,0.2853052
16903200,84900.3,0.28530306
16903500,85106.69,0.2853009
16903800,85330.24,0.2852988
16904100,85561.93,0.28529665
16904400,85788.57,0.2852945
16904700,85991.02,0.2852924
16905000,86152.01,0.28529024
16905300,86261.76,0.2852881
16905600,86303.67,0.28528598
16905900,86235.49,0.28528383
16906200,86089.52,0.2852817
16906500,85932.234,0.28527957
16906800,85772.33,0.28527743
16907100,85596.73,0.28527528
16907400,85395.984,0.28527316
16907700,85172.125,0.28527102
16908000,84933.29,0.2852689
16908300,84661.945,0.28526676
16908600,84377.13,0.2852646
16908900,84102.12,0.2852625
16909200,83850.69,0.28526035
16909500,83408.27,0.2852582
16909800,82352.875,0.2852561
16910100,80858.09,0.28525394
16910400,79165.35,0.2852518
16910700,77430.09,0.28524968
16911000,75708.4,0.28524753
16911300,74029.32,0.28524542
16911600,72352.91,0.28524327
16911900,70785.6,0.28524113
16912200,69536.71,0.285239
16912500,68361.84,0.28523687
16912800,67257.88,0.28523472
16913100,66270.82,0.2852326
16913400,65437.645,0.28523046
16913700,64741.793,0.28522834
16914000,64155.65,0.2852262
16914300,63647.758,0.28522405
16914600,63332.207,0.28522193
16914900,63015.13,0.2852198
16915200,62640.715,0.28521764
16915500,62185.707,0.28521553
16915800,61628.285,0.28521338
16916100,60942.934,0.28521127
16916400,60100.625,0.28520912
16916700,0.045816634,0.28520697
16917000,0.045700345,0.28520486
16917300,0.045699596,0.2852027
16917600,0.045698848,0.28520057
16917900,0.0456981,0.28519845
16918200,0.04569735,0.2851963
16918500,0.0456966,0.2851942
16918800,0.045695852,0.28519204
16919100,0.045695104,0.2851899
16919400,0.045694355,0.28518778
16919700,0.045693606,0.28518564
16920000,0.045692857,0.28518352
16920300,0.04569211,0.28518137
16920600,0.04569136,0.28517923
16920900,0.04569061,0.2851771
16921200,0.045689862,0.28517497
16921500,0.045689117,0.28517285
16921800,0.04568837,0.2851707
16922100,0.04568762,0.28516856
16922400,0.04568687,0.28516644
16922700,0.045686122,0.2851643
16923000,0.045685373,0.28516218
16923300,0.045684624,0.28516003
16923600,0.045683876,0.2851579
16923900,0.045683127,0.28515577
16924200,0.045682378,0.28515363
16924500,0.045681633,0.2851515
16924800,0.045680884,0.28514937
16925100,0.045680135,0.28514725
16925400,0.045679387,0.2851451
16925700,0.045678638,0.28514296
16926000,0.04567789,0.28514084
16926300,0.04567714,0.2851387
16926600,0.045676395,0.28513658
16926900,0.045675647,0.28513443
16927200,0.045674898,0.2851323
16927500,0.04567415,0.28513017
16927800,0.0456734,0.28512803
16928100,0.04567265,0.2851259
16928400,0.045671903,0.28512377
16928700,0.045671158,0.28512165
16929000,0.04567041,0.2851195
16929300,0.04566966,0.28511736
16929600,0.04566891,0.28511524
16929900,0.045668162,0.2851131
16930200,0.045667414,0.28511098
16930500,0.04566667,0.28510883
16930800,0.04566592,0.28510672
16931100,0.04566517,0.28510457
16931400,0.045664422,0.28510243
16931700,0.045663673,0.2851003
16932000,0.04566293,0.28509817
16932300,0.04566218,0.28509605
16932600,0.04566143,0.2850939
16932900,0.045660682,0.2850918
16933200,0.045659933,0.28508964
16933500,0.04565919,0.28508753
16933800,0.04565844,0.28508538
16934100,0.04565769,0.28508323
16934400,0.04565694,0.28508112
16934700,0.045656193,0.28507897
16935000,0.045655448,0.28507686
16935300,0.0456547,0.2850747
16935600,0.04565395,0.2850726
16935900,0.0456532,0.28507045
16936200,0.045652457,0.28506833
16936500,0.045651708,0.2850662
16936800,0.04565096,0.28506404
16937100,0.04565021,0.28506193
16937400,0.04564946,0.28505978
16937700,0.045648716,0.28505766
16938000,0.045647968,0.28505552
16938300,0.04564722,0.2850534
16938600,0.04564647,0.28505126
16938900,0.045645725,0.28504914
16939200,0.045644976,0.285047
16939500,0.045644227,0.28504488
16939800,0.045643482,0.28504273
16940100,0.045642734,0.2850406
16940400,0.045641985,0.28503847
16940700,0.045641236,0.28503633
16941000,0.04564049,0.2850342
16941300,0.045639742,0.28503206
16941600,0.045638993,0.28502995
16941900,0.04563825,0.2850278
16942200,0.0456375,0.2850257
16942500,0.04563675,0.28502354
16942800,0.045636002,0.28502142
16943100,0.045635257,0.28501928
16943400,0.045634508,0.28501716
16943700,0.04563376,0.28501502
16944000,0.045633014,0.2850129
16944300,0.045632266,0.28501076
16944600,0.045631517,0.28500864
16944900,0.04563077,0.2850065
16945200,0.045630023,0.28500438
16945500,0.045629274,0.28500223
16945800,0.04562853,0.2850001
16946100,0.04562778,0.28499797
16946400,0.04562703,0.28499582
16946700,0.045626286,0.2849937
16947000,0.045625538,0.28499156
16947300,0.04562479,0.28498945
16947600,0.045624044,0.2849873
16947900,0.045623295,0.28498518
16948200,0.045622546,0.28498304
16948500,0.0456218,0.28498092
16948800,0.045621052,0.28497878
16949100,0.045620304,0.28497666
16949400,0.04561956,0.28497452
16949700,0.04561881,0.2849724
16950000,0.045618065,0.28497025
16950300,0.045617316,0.28496814
16950600,0.045616567,0.284966
16950900,0.045615822,0.28496388
16951200,0.045615073,0.28496173
16951500,0.045614325,0.2849596
16951800,0.04561358,0.28495747
16952100,0.04561283,0.28495535
16952400,0.045612086,0.2849532
16952700,0.045611337,0.2849511
16953000,0.045610588,0.28494895
16953300,0.045609843,0.28494683
16953600,0.045609094,0.28494468
16953900,0.04560835,0.28494257
16954200,0.0456076,0.28494042
16954500,0.045606855,0.2849383
16954800,0.045606107,0.28493616
16955100,0.045605358,0.28493404
16955400,0.045604613,0.2849319
16955700,0.045603864,0.28492978
16956000,0.04560312,0.28492764
16956300,0.13647218,0.28492552
16956600,0.13936089,0.28492337
16956900,10528.061,0.28492126
16957200,64520.523,0.28491914
16957500,113925.09,0.284917
16957800,113325.016,0.28491488
16958100,111898.414,0.28491274
16958400,109779.695,0.28491062
16958700,95707.78,0.28490847
16959000,74973.62,0.28490636
16959300,60732.848,0.2849042
16959600,53474.16,0.2849021
16959900,49916.28,0.28489995
16960200,52301.816,0.28489783
16960500,54804.504,0.2848957
16960800,56357.31,0.28489357
16961100,57092.586,0.28489143
