Time,chiWatPla.QTot.y,boiWatPla.QTot.y
13534500,3187522.5,284313.34
13534800,3193094.8,287885.13
13535100,3193094.8,287885.13
13535400,3193094.8,287885.13
13535700,3198561.3,292697.7
13536000,3198561.3,292697.7
13536300,3198561.3,292697.7
13536600,3175727.3,438249.34
13536900,3175727.3,438249.34
13537200,3175727.3,438249.34
13537500,3165177.5,450389.78
13537800,3165177.5,450389.78
13538100,3165177.5,450389.78
13538400,3148042.3,448657.56
13538700,3148042.3,448657.56
13539000,3148042.3,448657.56
13539300,3129079.8,434764.38
13539600,3129079.8,434764.38
13539900,3129079.8,434764.38
13540200,3084066.8,550248.3
13540500,3084066.8,550248.3
13540800,3084066.8,550248.3
13541100,3061329.0,566878.4
13541400,3061329.0,566878.4
13541700,3061329.0,566878.4
13542000,3041757.3,603405.06
13542300,3041757.3,603405.06
13542600,3041757.3,603405.06
13542900,3026173.3,633398.6
13543200,3026173.3,633398.6
13543500,3026173.3,633398.6
13543800,3008748.3,665445.56
13544100,3008748.3,665445.56
13544400,3008748.3,665445.56
13544700,2989974.5,693945.1
13545000,2989974.5,693945.1
13545300,2989974.5,693945.1
13545600,2969833.8,716499.56
13545900,2969833.8,716499.56
13546200,2969833.8,716499.56
13546500,2951292.0,742075.25
13546800,2951292.0,742075.25
13547100,2943489.3,767661.6
13547400,2906237.8,830619.2
13547700,2906237.8,830619.2
13548000,2903404.8,835141.6
13548300,2876225.3,888716.3
13548600,2876225.3,888716.3
13548900,2873139.5,898033.25
13549200,2862280.8,959944.8
13549500,2862280.8,959944.8
13549800,2862280.8,959944.8
13550100,2866959.3,1029734.4
13550400,2866959.3,1029734.4
13550700,2874042.3,1056064.5
13551000,2874109.5,1056259.3
13551300,2885625.3,1082179.4
13551600,2886302.0,1083359.9
13551900,2912043.0,1111770.0
13552200,2912043.0,1111770.0
13552500,2912043.0,1111770.0
13552800,2935350.5,1116238.9
13553100,2935350.5,1116238.9
13553400,2935350.5,1116238.9
13553700,2816034.0,951914.4
13554000,2816034.0,951914.4
13554300,2812881.0,950480.1
13554600,70234.57,30136.207
13554900,70234.57,30136.207
13555200,70223.625,30136.486
13555500,32146.58,30732.186
13555800,32146.58,30732.186
13556100,32107.074,30752.598
13556400,31643.887,31166.908
13556700,31643.887,31166.908
13557000,31643.887,31166.908
13557300,31458.744,31441.098
13557600,31458.744,31441.098
13557900,31458.744,31441.098
13558200,31334.98,31617.367
13558500,31334.98,31617.367
13558800,31334.98,31617.367
13559100,31244.258,31724.842
13559400,31244.258,31724.842
13559700,31244.258,31724.842
13560000,31176.646,31783.584
13560300,31176.646,31783.584
13560600,31176.646,31783.584
13560900,31126.684,31807.502
13561200,31126.684,31807.502
13561500,31126.684,31807.502
13561800,31090.242,31806.166
13562100,31090.242,31806.166
13562400,31090.242,31806.166
13562700,31062.742,31786.33
13563000,31062.742,31786.33
13563300,31062.742,31786.33
13563600,31041.127,31752.65
13563900,31041.127,31752.65
13564200,31041.127,31752.65
13564500,31023.379,31708.416
13564800,31023.379,31708.416
13565100,31023.379,31708.416
13565400,31006.234,31656.025
13565700,31006.234,31656.025
13566000,31006.234,31656.025
13566300,30986.049,31597.207
13566600,30986.049,31597.207
13566900,30986.049,31597.207
13567200,30963.863,31533.215
13567500,30963.863,31533.215
13567800,30963.863,31533.215
13568100,30944.2,31464.99
13568400,30944.2,31464.99
13568700,30944.2,31464.99
13569000,30931.217,31393.248
13569300,30931.217,31393.248
13569600,30931.217,31393.248
13569900,30924.371,31318.549
13570200,30924.371,31318.549
13570500,30924.371,31318.549
13570800,30922.818,31241.346
13571100,30922.818,31241.346
13571400,30922.818,31241.346
13571700,30925.424,31162.0
13572000,30925.424,31162.0
13572300,30925.424,31162.0
13572600,30930.031,31080.816
13572900,30930.031,31080.816
13573200,30930.031,31080.816
13573500,30934.35,30998.057
13573800,30934.35,30998.057
13574100,30934.35,30998.057
13574400,30937.94,30913.945
13574700,30937.94,30913.945
13575000,30937.94,30913.945
13575300,30942.389,30828.678
13575600,30942.389,30828.678
13575900,30942.389,30828.678
13576200,30949.236,30742.422
13576500,30949.236,30742.422
13576800,30949.236,30742.422
13577100,30958.012,30655.324
13577400,30958.012,30655.324
13577700,30958.012,30655.324
13578000,30967.637,30567.516
13578300,30967.637,30567.516
13578600,30967.637,30567.516
13578900,30977.133,30479.115
13579200,30977.133,30479.115
13579500,30977.133,30479.115
13579800,30986.248,30390.227
13580100,30986.248,30390.227
13580400,30986.248,30390.227
13580700,30995.244,30300.945
13581000,30995.244,30300.945
13581300,30995.244,30300.945
13581600,31004.123,30211.354
13581900,31004.123,30211.354
13582200,31004.123,30211.354
13582500,31050.73,30124.219
13582800,31050.73,30124.219
13583100,3025138.0,30095.307
13583400,2941595.8,30074.443
13583700,2947623.8,202367.81
13584000,5659770.5,309483.06
13584300,5700602.5,660019.7
13584600,5694669.0,838469.06
13584900,5678644.5,1042541.44
13585200,5544307.5,1487221.1
13585500,5562761.0,1875852.9
13585800,5555807.5,2302709.3
13586100,5533023.5,3171177.8
13586400,5533023.5,3171177.8
13586700,5528287.0,3276000.0
13587000,5525247.0,3276000.0
13587300,5516545.0,3276000.0
13587600,5503942.5,3276000.0
13587900,5483766.5,3143012.0
13588200,5449531.0,2738999.0
13588500,5415090.5,2417418.3
13588800,5415090.5,2417418.3
13589100,5330745.0,1924324.4
13589400,5330745.0,1924324.4
13589700,5173285.0,1508542.1
13590000,5173285.0,1508542.1
13590300,5120956.5,1412782.6
13590600,5120956.5,1412782.6
13590900,4934431.5,1238458.8
13591200,4934431.5,1238458.8
13591500,4387261.5,1025525.1
13591800,4387261.5,1025525.1
13592100,4387261.5,1025525.1
13592400,4044779.5,883531.3
13592700,4044779.5,883531.3
13593000,4044779.5,883531.3
13593300,3797648.5,773569.3
13593600,3797648.5,773569.3
13593900,3730184.8,746343.5
13594200,3730184.8,746343.5
13594500,3613040.0,737210.0
13594800,3613040.0,737210.0
13595100,3503704.0,704567.1
13595400,3483732.0,691071.2
13595700,3446320.5,658940.6
13596000,3422788.5,643898.25
13596300,3379622.5,590755.56
13596600,3327334.8,538106.8
13596900,3327334.8,538106.8
13597200,3290528.8,564668.25
13597500,3290528.8,564668.25
13597800,3239234.0,602626.9
13598100,3239234.0,602626.9
13598400,3239234.0,602626.9
13598700,3213781.3,584710.0
13599000,3205304.5,553517.8
13599300,3191863.3,507473.7
13599600,3191863.3,507473.7
13599900,3158001.5,455875.16
13600200,3135264.8,462220.75
13600500,3135264.8,462220.75
13600800,3112293.3,520306.5
13601100,3112293.3,520306.5
13601400,3090075.3,530998.9
13601700,3078854.5,522555.38
13602000,3078854.5,522555.38
13602300,3025940.3,502401.34
13602600,3025940.3,502401.34
13602900,3025940.3,502401.34
13603200,2974618.5,530872.2
13603500,2974618.5,530872.2
13603800,2974618.5,530872.2
13604100,2940804.8,536546.0
13604400,2940804.8,536546.0
13604700,2940804.8,536546.0
13605000,2890023.0,627384.75
13605300,2890023.0,627384.75
13605600,2890023.0,627384.75
13605900,2874551.8,661722.3
13606200,2874551.8,661722.3
13606500,2874551.8,661722.3
13606800,2871623.0,643914.25
13607100,2871623.0,643914.25
13607400,2871623.0,643914.25
13607700,2873151.5,619200.8
13608000,2873151.5,619200.8
13608300,2873151.5,619200.8
13608600,2913131.0,510352.16
13608900,2913131.0,510352.16
13609200,2913131.0,510352.16
13609500,2929611.3,498347.8
13609800,2929611.3,498347.8
13610100,2929611.3,498347.8
13610400,2945637.8,420998.78
13610700,2945637.8,420998.78
13611000,2945637.8,420998.78
13611300,2937125.8,467420.3
13611600,2937125.8,467420.3
13611900,2937125.8,467420.3
13612200,2948267.8,478840.3
13612500,2948267.8,478840.3
13612800,2948267.8,478840.3
13613100,2953497.8,468990.72
13613400,2953497.8,468990.72
13613700,2953497.8,468990.72
13614000,2954789.3,474870.25
13614300,2954789.3,474870.25
13614600,2954789.3,474870.25
13614900,2960667.8,482005.13
13615200,2960667.8,482005.13
13615500,2960667.8,482005.13
13615800,2962950.3,474900.72
13616100,2962950.3,474900.72
13616400,2962950.3,474900.72
13616700,2962265.3,469604.56
13617000,2962265.3,469604.56
13617300,2962265.3,469604.56
13617600,2963767.0,463805.38
13617900,2963767.0,463805.38
13618200,2963767.0,463805.38
13618500,2966300.3,419962.63
13618800,2966300.3,419962.63
13619100,2966300.3,419962.63
13619400,2968706.0,435343.8
13619700,2968706.0,435343.8
13620000,2968706.0,435343.8
13620300,2985027.3,399505.53
13620600,2985027.3,399505.53
13620900,2985027.3,399505.53
13621200,2995170.8,402706.56
13621500,2995170.8,402706.56
13621800,2995170.8,402706.56
13622100,3003365.3,390275.3
13622400,3003365.3,390275.3
13622700,3003365.3,390275.3
13623000,2984296.5,531896.0
13623300,2984296.5,531896.0
13623600,2984296.5,531896.0
13623900,2986371.8,537638.06
13624200,2986371.8,537638.06
13624500,2986371.8,537638.06
13624800,2982641.5,522358.88
13625100,2982641.5,522358.88
13625400,2982641.5,522358.88
13625700,2975266.3,509871.16
13626000,2975266.3,509871.16
13626300,2975266.3,509871.16
13626600,2942550.0,604979.7
13626900,2942550.0,604979.7
13627200,2942550.0,604979.7
13627500,2936894.8,638848.94
13627800,2936894.8,638848.94
13628100,2936894.8,638848.94
13628400,2941892.5,690223.6
13628700,2941892.5,690223.6
13629000,2941892.5,690223.6
13629300,2949173.8,749304.8
13629600,2949173.8,749304.8
13629900,2949173.8,749304.8
13630200,2950408.0,796566.9
13630500,2950408.0,796566.9
13630800,2950408.0,796566.9
13631100,2942864.3,834422.9
13631400,2942864.3,834422.9
13631700,2942864.3,834422.9
13632000,2928493.5,853642.7
13632300,2928493.5,853642.7
13632600,2928493.5,853642.7
13632900,2914040.8,869824.9
13633200,2914040.8,869824.9
13633500,2903359.8,876616.44
13633800,2903359.8,876616.44
13634100,2868843.0,909927.9
13634400,2856524.0,933631.56
13634700,2856524.0,933631.56
13635000,2841987.5,980953.7
13635300,2841987.5,980953.7
13635600,2837316.5,1061236.6
13635900,2837316.5,1061236.6
13636200,2840233.5,1091650.4
13636500,2841604.3,1100830.8
13636800,2846582.0,1125689.5
13637100,2846582.0,1125689.5
13637400,2858020.3,1162133.8
13637700,2858020.3,1162133.8
13638000,2858020.3,1162133.8
13638300,2864774.3,1174363.3
13638600,2864774.3,1174363.3
13638900,2864774.3,1174363.3
13639200,2866316.5,1173598.4
13639500,2866316.5,1173598.4
13639800,2866316.5,1173598.4
13640100,2798196.3,1049337.0
13640400,2798196.3,1049337.0
13640700,2723469.5,1005430.44
13641000,75879.94,29909.557
13641300,72150.99,29974.623
13641600,37172.258,29982.94
13641900,32264.037,30644.85
13642200,32264.037,30644.85
13642500,32229.975,30663.146
13642800,31814.602,31056.453
13643100,31814.602,31056.453
13643400,31794.611,31089.64
13643700,31642.496,31384.127
13644000,31642.496,31384.127
13644300,31642.496,31384.127
13644600,31542.797,31573.6
13644900,31542.797,31573.6
13645200,31542.797,31573.6
13645500,31466.887,31689.477
13645800,31466.887,31689.477
13646100,31466.887,31689.477
13646400,31407.781,31753.3
13646700,31407.781,31753.3
13647000,31407.781,31753.3
13647300,31363.105,31779.986
13647600,31363.105,31779.986
13647900,31363.105,31779.986
13648200,31331.643,31779.885
13648500,31331.643,31779.885
13648800,31331.643,31779.885
13649100,31310.83,31760.195
13649400,31310.83,31760.195
13649700,31310.83,31760.195
13650000,31298.69,31725.883
13650300,31298.69,31725.883
13650600,31298.69,31725.883
13650900,31293.545,31680.537
13651200,31293.545,31680.537
13651500,31293.545,31680.537
13651800,31289.645,31626.703
13652100,31289.645,31626.703
13652400,31289.645,31626.703
13652700,31278.424,31566.242
13653000,31278.424,31566.242
13653300,31278.424,31566.242
13653600,31259.213,31500.5
13653900,31259.213,31500.5
13654200,31259.213,31500.5
13654500,31236.889,31430.477
13654800,31236.889,31430.477
13655100,31236.889,31430.477
13655400,31216.879,31356.945
13655700,31216.879,31356.945
13656000,31216.879,31356.945
13656300,31199.781,31280.512
13656600,31199.781,31280.512
13656900,31199.781,31280.512
13657200,31186.424,31201.646
13657500,31186.424,31201.646
13657800,31186.424,31201.646
13658100,31177.746,31120.734
13658400,31177.746,31120.734
13658700,31177.746,31120.734
13659000,31174.082,31038.09
13659300,31174.082,31038.09
13659600,31174.082,31038.09
13659900,31173.904,30953.973
13660200,31173.904,30953.973
13660500,31173.904,30953.973
13660800,31174.95,30868.611
13661100,31174.95,30868.611
13661400,31174.95,30868.611
13661700,31174.615,30782.203
13662000,31174.615,30782.203
13662300,31174.615,30782.203
13662600,31172.695,30694.916
13662900,31172.695,30694.916
13663200,31172.695,30694.916
13663500,31171.49,30606.893
13663800,31171.49,30606.893
13664100,31171.49,30606.893
13664400,31170.352,30518.262
13664700,31170.352,30518.262
13665000,31170.352,30518.262
13665300,31166.643,30429.137
13665600,31166.643,30429.137
13665900,31166.643,30429.137
13666200,31157.705,30339.615
13666500,31157.705,30339.615
13666800,31157.705,30339.615
13667100,31143.836,30249.783
13667400,31143.836,30249.783
13667700,31143.836,30249.783
13668000,31126.955,30159.715
13668300,31126.955,30159.715
13668600,31126.955,30159.715
13668900,31376.314,30071.428
13669200,31376.314,30071.428
13669500,3000621.5,30042.951
13669800,2915176.5,42604.902
13670100,2931919.5,232214.8
13670400,5621373.0,332340.2
13670700,5676465.5,784409.3
13671000,5672140.0,898357.7
13671300,5655666.5,1180221.8
13671600,5536069.5,1620914.8
13671900,5539611.0,2039067.9
13672200,5522143.5,2459351.0
13672500,5505436.0,3019918.0
13672800,5502138.5,3216664.3
13673100,5498618.5,3276000.0
13673400,5495289.5,3276000.0
13673700,5484840.0,3276000.0
13674000,5469945.5,3268267.3
13674300,5458751.5,3122280.0
13674600,5419064.0,2633062.5
13674900,5415598.5,2596710.3
13675200,5299474.5,1836283.8
13675500,5299474.5,1836283.8
13675800,5299474.5,1836283.8
13676100,5143970.0,1433728.9
13676400,5143970.0,1433728.9
13676700,5143970.0,1433728.9
13677000,4795974.5,1139877.6
13677300,4795974.5,1139877.6
13677600,4795974.5,1139877.6
13677900,4349167.0,945203.06
13678200,4349167.0,945203.06
13678500,4349167.0,945203.06
13678800,4064057.3,813941.0
13679100,4064057.3,813941.0
13679400,4064057.3,813941.0
13679700,3861974.8,728760.44
13680000,3861974.8,728760.44
13680300,3861974.8,728760.44
13680600,3715600.3,660641.44
13680900,3715600.3,660641.44
13681200,3652568.5,590657.44
13681500,3642749.3,587326.4
13681800,3595723.5,599550.1
13682100,3595723.5,599550.1
13682400,3535514.8,518723.53
13682700,3512784.5,461641.66
13683000,3490354.3,439931.63
13683300,3432690.5,511686.0
13683600,3432690.5,511686.0
13683900,3432690.5,511686.0
13684200,3399805.3,490221.2
13684500,3388754.8,492403.38
13684800,3388721.0,492434.56
13685100,3359308.0,443520.3
13685400,3359308.0,443520.3
13685700,3359308.0,443520.3
13686000,3317225.0,375179.34
13686300,3317225.0,375179.34
13686600,3317225.0,375179.34
13686900,3294824.3,427773.03
13687200,3294824.3,427773.03
13687500,3294824.3,427773.03
13687800,3279721.3,366582.8
13688100,3279721.3,366582.8
13688400,3279721.3,366582.8
13688700,3261744.0,347172.2
13689000,3261744.0,347172.2
13689300,3261744.0,347172.2
13689600,3250807.5,350846.75
13689900,3250807.5,350846.75
13690200,3250807.5,350846.75
13690500,3243446.8,314116.47
13690800,3243446.8,314116.47
13691100,3240004.8,314838.38
13691400,3201892.3,417741.06
13691700,3201892.3,417741.06
13692000,3201892.3,417741.06
13692300,3191570.0,429659.28
13692600,3191570.0,429659.28
13692900,3191570.0,429659.28
13693200,3179764.3,392848.56
13693500,3179764.3,392848.56
13693800,3179764.3,392848.56
13694100,3162205.0,368490.72
13694400,3162205.0,368490.72
13694700,3162205.0,368490.72
13695000,3194342.5,290199.16
13695300,3194342.5,290199.16
13695600,3194342.5,290199.16
13695900,3220527.5,278949.34
13696200,3220527.5,278949.34
13696500,3220527.5,278949.34
13696800,3256311.5,304157.13
13697100,3256311.5,304157.13
13697400,3256311.5,304157.13
13697700,3273685.5,256734.88
13698000,3273685.5,256734.88
13698300,3273685.5,256734.88
13698600,3263455.8,252733.64
13698900,3259420.8,256104.55
13699200,3259420.8,256104.55
13699500,3243725.3,261477.98
13699800,3234638.8,258068.92
13700100,31302.43,31740.432
13700400,3197187.5,243672.23
13700700,3197187.5,243672.23
13701000,3197187.5,243672.23
13701300,3147899.5,250874.5
13701600,3147899.5,250874.5
13701900,3147899.5,250874.5
13702200,3100735.5,261098.63
13702500,3092510.8,267652.84
13702800,3087973.3,272304.88
13703100,3057533.5,303238.63
13703400,3042392.3,328710.0
13703700,3034077.5,352836.44
13704000,3011455.0,400319.94
13704300,3011455.0,400319.94
13704600,3011455.0,400319.94
13704900,2984492.3,402598.0
13705200,2984492.3,402598.0
13705500,2984492.3,402598.0
13705800,2963640.8,430617.44
13706100,2963640.8,430617.44
13706400,2963640.8,430617.44
13706700,2949114.0,440156.47
13707000,2949114.0,440156.47
13707300,2949114.0,440156.47
13707600,2938945.5,453850.6
13707900,2938945.5,453850.6
13708200,2938945.5,453850.6
13708500,2934350.8,457246.56
13708800,2934350.8,457246.56
13709100,2934350.8,457246.56
13709400,2916045.3,588687.06
13709700,2916045.3,588687.06
13710000,2916045.3,588687.06
13710300,2933993.5,602204.1
13710600,2933993.5,602204.1
13710900,2933993.5,602204.1
13711200,2950450.0,575392.1
13711500,2950450.0,575392.1
13711800,2950450.0,575392.1
13712100,2958507.5,571861.94
13712400,2958507.5,571861.94
13712700,2958507.5,571861.94
13713000,2923965.8,659296.94
13713300,2923965.8,659296.94
13713600,2923965.8,659296.94
13713900,2901114.8,704368.94
13714200,2901114.8,704368.94
13714500,2901114.8,704368.94
13714800,2884595.3,760998.25
13715100,2884595.3,760998.25
13715400,2884595.3,760998.25
13715700,2874517.0,819432.94
13716000,2874517.0,819432.94
13716300,2874517.0,819432.94
13716600,2862799.5,868707.75
13716900,2862799.5,868707.75
13717200,2862799.5,868707.75
13717500,2844208.8,904612.6
13717800,2844208.8,904612.6
13718100,2844208.8,904612.6
13718400,2823714.3,928555.6
13718700,2823714.3,928555.6
13719000,2823714.3,928555.6
13719300,2808129.0,944550.06
13719600,2808129.0,944550.06
13719900,2808129.0,944550.06
13720200,2763360.0,980126.9
13720500,2763360.0,980126.9
13720800,2763360.0,980126.9
13721100,2742137.8,1020249.25
13721400,2735681.8,1040561.2
13721700,2735681.8,1040561.2
13722000,2727530.0,1085230.3
13722300,2533538.0,1104408.5
13722600,2533538.0,1104408.5
13722900,2582456.8,1154868.6
13723200,2582456.8,1154868.6
13723500,2582456.8,1154868.6
13723800,2595175.3,1185218.3
13724100,2595175.3,1185218.3
13724400,2595175.3,1185218.3
13724700,2604895.8,1197833.4
13725000,2604895.8,1197833.4
13725300,2604895.8,1197833.4
13725600,2613442.0,1199815.1
13725900,2613442.0,1199815.1
13726200,2613442.0,1199815.1
13726500,2619840.3,1028732.5
13726800,2619840.3,1028732.5
13727100,2619840.3,1028732.5
13727400,141971.72,29869.986
13727700,141971.72,29869.986
13728000,134211.31,29903.309
13728300,72162.96,30585.434
13728600,72162.96,30585.434
13728900,72162.96,30585.434
13729200,68453.91,31028.78
13729500,68453.91,31028.78
13729800,66495.695,31043.842
13730100,66334.766,31347.467
13730400,66334.766,31347.467
13730700,66069.19,31375.533
13731000,63883.023,31543.29
13731300,63883.023,31543.29
13731600,63883.023,31543.29
13731900,61352.137,31663.152
13732200,61352.137,31663.152
13732500,61352.137,31663.152
13732800,59021.688,31729.262
13733100,59021.688,31729.262
13733400,59021.688,31729.262
13733700,57359.406,31753.67
13734000,56903.418,31757.213
13734300,56903.418,31757.213
13734600,54969.355,31757.635
13734900,54969.355,31757.635
13735200,54969.355,31757.635
13735500,53195.156,31738.008
13735800,53195.156,31738.008
13736100,53195.156,31738.008
13736400,51563.22,31703.434
13736700,51563.22,31703.434
13737000,51563.22,31703.434
13737300,50058.652,31657.596
13737600,50058.652,31657.596
13737900,50058.652,31657.596
13738200,48669.207,31603.111
13738500,48669.207,31603.111
13738800,48669.207,31603.111
13739100,47383.758,31541.898
13739400,47383.758,31541.898
13739700,47383.758,31541.898
13740000,46193.184,31475.344
13740300,46193.184,31475.344
13740600,46193.184,31475.344
13740900,45089.406,31404.496
13741200,45089.406,31404.496
13741500,45089.406,31404.496
13741800,44067.297,31330.145
13742100,44067.297,31330.145
13742400,44067.297,31330.145
13742700,43122.75,31252.904
13743000,43122.75,31252.904
13743300,43122.75,31252.904
13743600,42249.457,31173.254
13743900,42249.457,31173.254
13744200,42249.457,31173.254
13744500,41438.883,31091.588
13744800,41438.883,31091.588
13745100,41438.883,31091.588
13745400,40683.203,31008.234
13745700,40683.203,31008.234
13746000,40683.203,31008.234
13746300,39978.46,30923.46
13746600,39978.46,30923.46
13746900,39978.46,30923.46
13747200,39321.875,30837.494
13747500,39321.875,30837.494
13747800,39321.875,30837.494
13748100,38711.19,30750.535
13748400,38711.19,30750.535
13748700,38711.19,30750.535
13749000,38143.215,30662.744
13749300,38143.215,30662.744
13749600,38143.215,30662.744
13749900,37612.504,30574.268
13750200,37612.504,30574.268
13750500,37612.504,30574.268
13750800,37117.26,30485.232
13751100,37117.26,30485.232
13751400,37117.26,30485.232
13751700,36657.836,30395.75
13752000,36657.836,30395.75
13752300,36657.836,30395.75
13752600,36235.668,30305.916
13752900,36235.668,30305.916
13753200,36235.668,30305.916
13753500,35850.4,30215.814
13753800,35850.4,30215.814
13754100,35850.4,30215.814
13754400,35498.95,30125.516
13754700,35498.95,30125.516
13755000,35498.95,30125.516
13755300,40174.715,30035.084
13755600,40174.715,30035.084
13755900,3055577.0,30008.201
13756200,3034967.8,135440.17
13756500,2902105.8,304905.53
13756800,5565626.5,387167.6
13757100,5628482.0,842062.94
13757400,5622081.5,1175853.4
13757700,5607696.5,1521297.8
13758000,5520809.5,2234725.8
13758300,5519890.5,2526630.3
13758600,5496135.5,3218361.5
13758900,5492787.0,3276000.0
13759200,5489930.0,3276000.0
13759500,5481117.5,3276000.0
13759800,5468973.0,3276000.0
13760100,5447728.5,3707016.3
13760400,5422038.5,3462674.0
13760700,5381361.0,2963673.3
13761000,5363011.5,2775258.3
13761300,5319830.5,2432098.3
13761600,5319830.5,2432098.3
13761900,5222261.0,1970745.5
13762200,5222261.0,1970745.5
13762500,4908286.5,1596364.4
13762800,4908286.5,1596364.4
13763100,4641806.5,1505376.5
13763400,4641806.5,1505376.5
13763700,4338464.5,1339623.4
13764000,4338464.5,1339623.4
13764300,3997328.3,1124789.8
13764600,3997328.3,1124789.8
13764900,3997328.3,1124789.8
13765200,3745139.5,977668.8
13765500,3745139.5,977668.8
13765800,3745139.5,977668.8
13766100,3559920.3,881984.2
13766400,3559920.3,881984.2
13766700,3559920.3,881984.2
13767000,3420214.3,816111.0
13767300,3420214.3,816111.0
13767600,3420214.3,816111.0
13767900,3311747.8,765819.3
13768200,3311747.8,765819.3
13768500,3311747.8,765819.3
13768800,3228647.8,722737.4
13769100,3228647.8,722737.4
13769400,3228647.8,722737.4
13769700,3167501.5,566391.3
13770000,3156432.0,551181.8
13770300,3147808.8,547369.7
13770600,3101957.5,619387.1
13770900,3098523.5,628821.25
13771200,3098523.5,628821.25
13771500,3084276.8,652181.7
13771800,3082811.5,647825.94
13772100,3081252.5,635471.75
13772400,3074509.3,578929.06
13772700,3068558.0,552858.0
13773000,3068558.0,552858.0
13773300,3048282.3,543319.0
13773600,3048282.3,543319.0
13773900,3048282.3,543319.0
13774200,3050147.8,566887.9
13774500,3050147.8,566887.9
13774800,3053124.5,553636.25
13775100,3053124.5,553636.25
13775400,3056936.0,507116.3
13775700,3057111.0,498050.53
13776000,3060422.3,499141.66
13776300,3060422.3,499141.66
13776600,3060422.3,499141.66
13776900,3066751.5,496104.7
13777200,3069495.3,488094.0
13777500,3069495.3,488094.0
13777800,3043463.5,575997.7
13778100,3043463.5,575997.7
13778400,3043463.5,575997.7
13778700,3039427.5,569788.06
13779000,3039427.5,569788.06
13779300,3039427.5,569788.06
13779600,3027410.5,547548.56
13779900,3027410.5,547548.56
13780200,3027410.5,547548.56
13780500,3011922.0,523017.53
13780800,3011922.0,523017.53
13781100,3011922.0,523017.53
13781400,3021406.8,399711.78
13781700,3021406.8,399711.78
13782000,3021406.8,399711.78
13782300,3008689.0,427863.3
13782600,3008689.0,427863.3
13782900,3008689.0,427863.3
13783200,3008007.3,442881.38
13783500,3008007.3,442881.38
13783800,3008007.3,442881.38
13784100,3004211.5,413717.2
13784400,3004211.5,413717.2
13784700,3004211.5,413717.2
13785000,3000434.0,409263.8
13785300,2997725.0,417972.84
13785600,2997725.0,417972.84
13785900,2994965.5,430079.88
13786200,2994965.5,430079.88
13786500,2994965.5,430079.88
13786800,2992470.0,409252.28
13787100,2992470.0,409252.28
13787400,2992470.0,409252.28
13787700,2987225.8,389880.16
13788000,2987225.8,389880.16
13788300,2985565.0,389669.28
13788600,2985565.0,389669.28
13788900,2982458.8,384481.8
13789200,2982458.8,384481.8
13789500,2977527.8,359183.88
13789800,2977527.8,359183.88
13790100,2977527.8,359183.88
13790400,2971158.5,359948.44
13790700,2971158.5,359948.44
13791000,2971158.5,359948.44
13791300,2966494.0,361909.4
13791600,2966494.0,361909.4
13791900,2966494.0,361909.4
13792200,2966001.0,365648.63
13792500,2966001.0,365648.63
13792800,2966001.0,365648.63
13793100,2970486.3,372800.22
13793400,2970486.3,372800.22
13793700,2970486.3,372800.22
13794000,2975480.3,377579.13
13794300,2975480.3,377579.13
13794600,2975480.3,377579.13
13794900,2975584.0,383415.72
13795200,2975584.0,383415.72
13795500,2975584.0,383415.72
13795800,2948423.0,519254.16
13796100,2948423.0,519254.16
13796400,2948423.0,519254.16
13796700,2941404.5,541612.75
13797000,2941404.5,541612.75
13797300,2940510.3,540731.8
13797600,2929319.0,550743.8
13797900,2929319.0,550743.8
13798200,2929319.0,550743.8
13798500,2914527.5,541344.3
13798800,2914527.5,541344.3
13799100,2914527.5,541344.3
13799400,2861598.0,644947.7
13799700,2861598.0,644947.7
13800000,37741.254,30596.346
13800300,37741.254,30596.346
13800600,2827685.0,688043.25
13800900,2826196.5,690736.4
13801200,2810769.3,727370.7
13801500,2803458.0,752892.75
13801800,2803458.0,752892.75
13802100,2795835.5,809158.1
13802400,2795835.5,809158.1
13802700,2795835.5,809158.1
13803000,2797598.8,859925.3
13803300,2797598.8,859925.3
13803600,2798774.5,875200.06
13803900,2798774.5,875200.06
13804200,2801681.0,903003.06
13804500,2801681.0,903003.06
13804800,2807397.3,937612.75
13805100,2807397.3,937612.75
13805400,2807397.3,937612.75
13805700,2812034.0,955056.9
13806000,2814097.8,961564.25
13806300,2814097.8,961564.25
13806600,2784151.0,998348.7
13806900,2784151.0,998348.7
13807200,2784151.0,998348.7
13807500,2766959.8,1054427.9
13807800,2766959.8,1054427.9
13808100,2766959.8,1054427.9
13808400,2763104.8,1111889.9
13808700,2763104.8,1111889.9
13809000,2763104.8,1111889.9
13809300,2766657.3,1157202.3
13809600,2766657.3,1157202.3
13809900,2766657.3,1157202.3
13810200,2776318.0,1184647.8
13810500,2776318.0,1184647.8
13810800,2776318.0,1184647.8
13811100,2789899.8,1195391.6
13811400,2789899.8,1195391.6
13811700,2789899.8,1195391.6
13812000,2800861.8,1195298.8
13812300,2800861.8,1195298.8
13812600,2800861.8,1195298.8
13812900,2777640.0,1105842.9
13813200,2777640.0,1105842.9
13813500,2664873.8,1021306.1
13813800,78449.67,29823.004
13814100,73022.6,29906.098
13814400,38448.332,29921.836
13814700,32166.158,30602.688
13815000,32166.158,30602.688
13815300,32077.059,30646.814
13815600,31640.207,31015.582
13815900,31621.242,31040.492
13816200,31607.568,31060.307
13816500,31415.563,31363.305
