Time,heat,cold
14929864,0,0
14929864,0,0
1.49301e+07,0,0
1.4931e+07,0,0
1.49319e+07,0,0
1.49328e+07,0,0
1.49328e+07,0,0
1.49337e+07,0,0
1.49346e+07,0,0
1.49355e+07,0,0
1.49364e+07,0,0
1.49364e+07,0,0
1.49373e+07,0,0
1.49382e+07,0,0
1.49391e+07,0,0
1.494e+07,0,0
1.494e+07,0,0
1.49409e+07,0,0
1.49418e+07,0,0
1.49427e+07,0,0
1.49436e+07,0,0
1.49436e+07,0,0
1.49445e+07,0,0
1.49454e+07,0,0
1.49463e+07,0,0
1.49472e+07,0,0
1.49472e+07,0,81699.97
1.49481e+07,1690.6523,104983.84
1.4949e+07,2721.2236,92818.65
1.49499e+07,3173.1694,75566.13
1.49508e+07,3413.7559,65035.16
1.49508e+07,3413.7559,65035.16
1.49517e+07,3757.0847,62327.76
1.49526e+07,4313.5283,61171.35
1.49535e+07,4943.151,58693.215
1.49544e+07,5495.0874,55597.453
1.49544e+07,5495.0874,55597.453
1.49553e+07,5898.148,53772.062
1.49562e+07,6249.1567,52322.938
1.49571e+07,6580.5117,50483.234
1.4958e+07,6924.693,48523.18
1.4958e+07,6924.693,48523.18
1.49589e+07,7352.4194,45897.48
1.49598e+07,7859.0796,43576.754
1.49607e+07,8374.31,41932.23
1.49616e+07,8807.072,40752.906
1.49616e+07,8807.072,40752.906
1.49625e+07,9087.995,37489.92
1.49634e+07,9153.918,35408.504
1.49643e+07,9096.732,35981.05
1.49652e+07,9015.121,37525.867
1.49652e+07,9015.121,37525.867
14966014,8958.804,37208.52
14966014,8958.804,37208.52
14966016,8958.679,37207.348
14966016,8958.679,37207.348
1.49661e+07,8950.73,37135.68
1.4967e+07,8845.725,36834.395
1.49679e+07,8720.359,37906.457
1.49688e+07,8587.225,39964.53
1.49688e+07,8587.225,39964.53
1.49697e+07,8432.613,41470.883
1.49706e+07,8244.342,43527.01
1.49715e+07,7981.501,46529.63
1.49724e+07,7627.9375,49955.4
1.49724e+07,0,0
1.49733e+07,0,0
1.49742e+07,0,0
1.49751e+07,0,0
1.4976e+07,0,0
1.4976e+07,0,0
1.49769e+07,0,0
1.49778e+07,0,0
1.49787e+07,0,0
1.49796e+07,0,0
1.49796e+07,0,0
1.49805e+07,0,0
1.49814e+07,0,0
1.49823e+07,0,0
1.49832e+07,0,0
1.49832e+07,0,0
1.49841e+07,0,0
1.4985e+07,0,0
1.49859e+07,0,0
1.49868e+07,0,0
1.49868e+07,0,0
1.49877e+07,0,0
1.49886e+07,0,0
1.49895e+07,0,0
1.49904e+07,0,0
1.49904e+07,0,0
1.49913e+07,0,0
1.49922e+07,0,0
1.49931e+07,0,0
1.4994e+07,0,0
1.4994e+07,0,0
1.49949e+07,0,0
1.49958e+07,0,0
1.49967e+07,0,0
1.49976e+07,0,0
1.49976e+07,0,0
1.49985e+07,0,0
1.49994e+07,0,0
1.50003e+07,0,0
1.50012e+07,0,0
1.50012e+07,0,0
1.50021e+07,0,0
1.5003e+07,0,0
1.50039e+07,0,0
1.50048e+07,0,0
1.50048e+07,0,0
1.50057e+07,0,0
1.50066e+07,0,0
15006726,0,0
15006726,0,0
15006726,0,0
15006726,0,0
1.50075e+07,0,0
1.50084e+07,0,0
1.50084e+07,0,0
1.50093e+07,0,0
15009506,0,0
15009506,0,0
15009506,0,0
15009506,0,0
1.50102e+07,0,0
1.50111e+07,0,0
1.5012e+07,0,0
1.5012e+07,0,96257.84
1.50129e+07,0,121071.9
1.50138e+07,0,120018.055
1.50147e+07,0,119380.484
15014768,0,119339.305
15014768,0,119339.305
15014774,0,119336.16
15014774,0,119336.16
1.50156e+07,0,115152.9
1.50156e+07,0,115152.9
1.50165e+07,64.992584,110097.98
1.50174e+07,229.39062,107360.37
1.50183e+07,399.31134,105517.26
1.50192e+07,589.77,103427.8
1.50192e+07,589.77,103427.8
1.50201e+07,785.2154,101100.54
1.5021e+07,987.1281,98000.66
1.50219e+07,1188.5583,92906.695
1.50228e+07,1389.0583,88155.17
1.50228e+07,1389.0583,88155.17
1.50237e+07,1602.8256,84844.45
1.50246e+07,1842.7468,82027.055
1.50255e+07,2090.0957,79078.92
1.50264e+07,2322.2012,76149.24
1.50264e+07,2322.2012,76149.24
1.50273e+07,2520.4568,73495.39
1.50282e+07,2683.5735,71166.74
1.50291e+07,2818.2537,69091.89
1.503e+07,2932.6487,67196.52
1.503e+07,2932.6487,67196.52
1.50309e+07,3024.7168,64645.504
1.50318e+07,3085.1736,62446.35
1.50327e+07,3145.1597,60941.86
1.50336e+07,3238.277,59579.344
1.50336e+07,3238.277,59579.344
1.50345e+07,3368.527,58005.477
1.50354e+07,3504.289,56314.74
1.50363e+07,3641.852,54637.14
1.50372e+07,3780.7559,53002.434
1.50372e+07,3780.7559,53002.434
1.50381e+07,3917.7727,52221.938
1.5039e+07,4058.784,51241.184
1.50399e+07,4199.8394,49646.883
1.50408e+07,4338.937,47911.797
1.50408e+07,4338.937,47911.797
1.50417e+07,4454.1143,45554.55
1.50426e+07,4514.82,43702.1
1.50435e+07,4553.036,42634.152
1.50444e+07,4605.8525,41711.742
1.50444e+07,4605.8525,41711.742
1.50453e+07,4701.598,37955.617
1.50462e+07,4803.069,34721.332
1.50471e+07,4908.7056,33510.207
1.5048e+07,5011.0576,33072.688
1.5048e+07,5011.0576,33072.688
1.50489e+07,5105.386,31025.889
1.50498e+07,5174.463,30000.277
1.50507e+07,5220.1084,31591.719
1.50516e+07,5241.1772,33910.24
1.50516e+07,5241.1772,33910.24
15051959,5242.523,34432.344
15051959,5242.523,34432.344
15051959,5242.5205,34433.145
15051959,5242.5205,34433.145
1.50525e+07,5235.5186,34938.527
1.50534e+07,5199.6255,35939.086
1.50543e+07,5137.705,37317.21
1.50552e+07,5051.9424,38819.69
1.50552e+07,0,0
1.50561e+07,0,0
1.5057e+07,0,0
1.50579e+07,0,0
1.50588e+07,0,0
1.50588e+07,0,0
1.50597e+07,0,0
1.50606e+07,0,0
1.50615e+07,0,0
1.50624e+07,0,0
1.50624e+07,0,0
1.50633e+07,0,0
1.50642e+07,0,0
1.50651e+07,0,0
1.5066e+07,0,0
1.5066e+07,0,0
1.50669e+07,0,0
1.50678e+07,0,0
1.50687e+07,0,0
1.50696e+07,0,0
1.50696e+07,0,0
1.50705e+07,0,0
1.50714e+07,0,0
1.50723e+07,0,0
1.50732e+07,0,0
1.50732e+07,0,0
1.50741e+07,0,0
1.5075e+07,0,0
1.50759e+07,0,0
1.50768e+07,0,0
1.50768e+07,0,0
1.50777e+07,0,0
1.50786e+07,0,0
1.50795e+07,0,0
1.50804e+07,0,0
1.50804e+07,0,0
1.50813e+07,0,0
1.50822e+07,0,0
1.50831e+07,0,0
1.5084e+07,0,0
1.5084e+07,0,0
1.50849e+07,0,0
1.50858e+07,0,0
1.50867e+07,0,0
1.50876e+07,0,0
1.50876e+07,0,0
1.50885e+07,0,0
1.50894e+07,0,0
1.50903e+07,0,0
1.50912e+07,0,0
1.50912e+07,0,0
1.50921e+07,0,0
1.5093e+07,0,0
1.50939e+07,0,0
1.50948e+07,0,0
1.50948e+07,0,90066
1.50957e+07,0,118568.28
1.50966e+07,0,117424.414
1.50975e+07,0,108696.27
1.50984e+07,1.3153822e-09,99666.76
1.50984e+07,1.3153822e-09,99666.76
1.50993e+07,73.01776,98067.99
1.51002e+07,161.92685,97443.46
1.51011e+07,281.73325,94404.18
1.5102e+07,382.50995,90552.17
1.5102e+07,382.50995,90552.17
15102755,458.9683,88009.98
15102755,458.9683,88009.98
15102759,459.37607,87997.37
15102759,459.37607,87997.37
1.51029e+07,472.68173,87587.734
1.51038e+07,554.2191,85029.78
1.51047e+07,635.7304,82407.43
1.51056e+07,728.0061,79292.516
1.51056e+07,728.0061,79292.516
1.51065e+07,879.8459,76049.625
1.51074e+07,1132.6921,72508.734
1.51083e+07,1428.6821,68959.27
1.51092e+07,1692.022,65811.11
1.51092e+07,1692.022,65811.11
1.51101e+07,1890.4375,63183.777
1.5111e+07,2063.7651,60889.46
1.51119e+07,2210.7683,58814.605
1.51128e+07,2325.8477,56927.004
1.51128e+07,2325.8477,56927.004
1.51137e+07,2405.0078,54409.168
1.51146e+07,2448.979,52288.477
1.51155e+07,2483.166,50936.273
1.51164e+07,2533.3284,49804.12
1.51164e+07,2533.3284,49804.12
1.51173e+07,2624.5417,48482.152
1.51182e+07,2751.9739,46978.645
1.51191e+07,2882.821,45470.066
1.512e+07,2980.233,44106.617
1.512e+07,2980.233,44106.617
1.51209e+07,3007.9502,43849.574
1.51218e+07,2984.58,43605.953
1.51227e+07,2945.7947,42833.03
1.51236e+07,2934.2734,41868.426
1.51236e+07,2934.2734,41868.426
1.51245e+07,2965.9214,40066.758
1.51254e+07,3001.489,38546.324
1.51263e+07,3044.0608,37659.973
1.51272e+07,3097.7544,36861.47
1.51272e+07,3097.7544,36861.47
1.51281e+07,3169.1482,33224.2
1.5129e+07,3228.842,30228.94
1.51299e+07,3287.4048,29350.19
1.51308e+07,3350.3528,28958.207
1.51308e+07,3350.3528,28958.207
1.51317e+07,3420.501,26274.088
1.51326e+07,3480.6301,23883.85
1.51335e+07,3539.2017,23032.725
1.51344e+07,3601.1633,22646.414
1.51344e+07,3601.1633,22646.414
1.51353e+07,3687.111,21234.875
1.51362e+07,3800.818,20322.617
1.51371e+07,3914.606,20838.332
1.5138e+07,3992.922,21882.363
1.5138e+07,0,0
15138895,0,0
15138895,0,0
15138896,0,0
15138896,0,0
1.51389e+07,0,0
1.51398e+07,0,0
1.51407e+07,0,0
1.51416e+07,0,0
1.51416e+07,0,0
1.51425e+07,0,0
1.51434e+07,0,0
1.51443e+07,0,0
1.51452e+07,0,0
1.51452e+07,0,0
1.51461e+07,0,0
1.5147e+07,0,0
1.51479e+07,0,0
1.51488e+07,0,0
1.51488e+07,0,0
1.51497e+07,0,0
1.51506e+07,0,0
1.51515e+07,0,0
1.51524e+07,0,0
1.51524e+07,0,0
1.51533e+07,0,0
1.51542e+07,0,0
1.51551e+07,0,0
1.5156e+07,0,0
1.5156e+07,0,0
1.51569e+07,0,0
1.51578e+07,0,0
1.51587e+07,0,0
1.51596e+07,0,0
1.51596e+07,0,0
1.51605e+07,0,0
1.51614e+07,0,0
1.51623e+07,0,0
1.51632e+07,0,0
1.51632e+07,0,0
1.51641e+07,0,0
1.5165e+07,0,0
1.51659e+07,0,0
15166267,0,0
15166267,0,0
15166267,0,0
15166267,0,0
1.51668e+07,0,0
1.51668e+07,0,0
1.51677e+07,0,0
1.51686e+07,0,0
1.51695e+07,0,0
1.51704e+07,0,0
1.51704e+07,0,0
1.51713e+07,0,0
1.51722e+07,0,0
1.51731e+07,0,0
1.5174e+07,0,0
1.5174e+07,0,0
1.51749e+07,0,0
1.51758e+07,0,0
1.51767e+07,0,0
1.51776e+07,0,0
1.51776e+07,0,96663.516
1.51785e+07,5442.2383,105776.66
1.51794e+07,5830.92,104806.5
1.51803e+07,5970.4272,104641.3
1.51812e+07,6020.9546,105112.19
1.51812e+07,6020.9546,105112.19
1.51821e+07,6039.298,104955.62
1.5183e+07,6045.934,104070.734
1.51839e+07,6048.345,103320.414
1.51848e+07,6049.2383,102910.17
1.51848e+07,6049.2383,102910.17
1.51857e+07,6049.595,102918.01
1.51866e+07,6049.7925,102738.59
1.51875e+07,6049.9746,102198.46
1.51884e+07,6050.207,101360.77
1.51884e+07,6050.207,101360.77
1.51893e+07,6050.5415,99100.31
1.51902e+07,6050.973,94549.125
15190578,6051.1636,92495.47
15190578,6051.1636,92495.47
15190578,6051.1636,92495.47
15190578,6051.1636,92495.47
15190714,940.3001,103579.93
15190714,940.3001,103579.93
15190716,914.0181,103612.73
15190716,914.0181,103612.73
1.51911e+07,-5.684342e-14,101402.445
1.5192e+07,0,97499.71
1.5192e+07,0,97499.71
1.51929e+07,0,94020.41
1.51938e+07,0,87384.695
1.51947e+07,129.55048,80470.35
1.51956e+07,289.5964,75778.48
1.51956e+07,289.5964,75778.48
1.51965e+07,470.1493,71979.72
1.51974e+07,659.727,68712.69
1.51983e+07,855.6205,65878.305
1.51992e+07,1056.5597,63268.016
1.51992e+07,1056.5597,63268.016
1.52001e+07,1246.2853,60849.35
1.5201e+07,1407.7275,58669.062
1.52019e+07,1555.572,56678.684
1.52028e+07,1709.7365,54772.367
1.52028e+07,1709.7365,54772.367
1.52037e+07,1895.0356,53669.703
1.52046e+07,2121.173,52285.203
1.52055e+07,2352.0815,50277.85
1.52064e+07,2547.8838,48252.32
1.52064e+07,2547.8838,48252.32
1.52073e+07,2662.227,45828.09
1.52082e+07,2685.4214,44087.05
1.52091e+07,2680.284,43200.156
1.521e+07,2717.0881,42397.4
1.521e+07,2717.0881,42397.4
1.52109e+07,2823.7004,38647.312
1.52118e+07,2926.53,35451.293
1.52127e+07,3030.8242,34322.613
1.52136e+07,3141.0066,33702.914
1.52136e+07,3141.0066,33702.914
1.52145e+07,3256.426,30851.717
1.52154e+07,3358.3281,28241.635
1.52163e+07,3460.872,27079.791
1.52172e+07,3575.7112,26226.564
1.52172e+07,3575.7112,26226.564
1.52181e+07,3708.5503,24044.16
1.5219e+07,3847.1387,21923.6
1.52199e+07,3990.4116,20650.715
1.52208e+07,4135.5034,20096.541
1.52208e+07,0,0
1.52217e+07,0,0
1.52226e+07,0,0
1.52235e+07,0,0
1.52244e+07,0,0
1.52244e+07,0,0
15224517,0,0
15224517,0,0
15224518,0,0
15224518,0,0
1.52253e+07,0,0
1.52262e+07,0,0
1.52271e+07,0,0
1.5228e+07,0,0
1.5228e+07,0,0
1.52289e+07,0,0
1.52298e+07,0,0
1.52307e+07,0,0
1.52316e+07,0,0
1.52316e+07,0,0
1.52325e+07,0,0
1.52334e+07,0,0
1.52343e+07,0,0
1.52352e+07,0,0
1.52352e+07,0,0
1.52361e+07,0,0
1.5237e+07,0,0
1.52379e+07,0,0
1.52388e+07,0,0
1.52388e+07,0,0
1.52397e+07,0,0
1.52406e+07,0,0
1.52415e+07,0,0
1.52424e+07,0,0
1.52424e+07,0,0
1.52433e+07,0,0
1.52442e+07,0,0
1.52451e+07,0,0
1.5246e+07,0,0
1.5246e+07,0,0
1.52469e+07,0,0
1.52478e+07,0,0
1.52487e+07,0,0
1.52496e+07,0,0
1.52496e+07,0,0
1.52505e+07,0,0
1.52514e+07,0,0
1.52523e+07,0,0
1.52532e+07,0,0
1.52532e+07,0,0
1.52541e+07,0,0
15254384,0,0
15254384,0,0
1.5255e+07,0,0
1.52559e+07,0,0
1.52568e+07,0,0
1.52568e+07,0,0
1.52577e+07,0,0
1.52586e+07,0,0
1.52595e+07,0,0
1.52604e+07,0,0
1.52604e+07,0,100747.13
1.52613e+07,5434.5244,106090.09
1.52622e+07,5827.589,105342.945
1.52631e+07,5968.4214,104791.54
1.5264e+07,6019.2534,104902.45
1.5264e+07,6019.2534,104902.45
1.52649e+07,6037.588,105816.31
1.52658e+07,6044.1978,106971.805
1.52667e+07,6046.6123,108058.86
1.52676e+07,6047.5576,108971.44
1.52676e+07,6047.5576,108971.44
1.52685e+07,6047.9966,109831.69
1.52694e+07,6048.2417,110540.6
1.52703e+07,6048.417,111141.08
1.52712e+07,6048.5674,111638.03
1.52712e+07,6048.5674,111638.03
1.52721e+07,6048.7017,111388.91
1.5273e+07,6048.8237,110371.26
1.52739e+07,6048.938,109360.75
1.52748e+07,6049.05,108399.02
1.52748e+07,6049.05,108399.02
1.52757e+07,6049.1724,107269.07
1.52762e+07,6049.253,106518.73
1.52762e+07,6049.253,106518.73
15276203,6049.2534,106513.98
15276203,6049.2534,106513.98
1.52766e+07,6049.3247,105855.76
1.52775e+07,6049.512,104156.016
1.52784e+07,6049.742,101913.76
1.52784e+07,6049.742,101913.76
1.52793e+07,6050.027,96516.164
1.52802e+07,6050.3057,87697.484
1.52811e+07,6050.574,80671.63
1.5282e+07,6050.8647,76584.016
1.5282e+07,6050.8647,76584.016
15282439,6051.023,75148.07
15282439,6051.023,75148.07
15282439,6051.023,75148.07
15282439,6051.023,75148.07
1.52829e+07,0,86161.56
1.52838e+07,0,84544.23
1.52847e+07,0,83430.23
1.52856e+07,0,79960.28
1.52856e+07,0,79960.28
1.52865e+07,139.76683,76935.72
1.52874e+07,275.2728,74742.17
1.52883e+07,414.6576,72731.9
1.52892e+07,552.8669,70703.17
1.52892e+07,552.8669,70703.17
1.52901e+07,693.06506,67920.11
1.5291e+07,830.2281,65449.46
1.52919e+07,968.08325,63696.938
1.52928e+07,1108.6204,62181.4
1.52928e+07,1108.6204,62181.4
1.52937e+07,1259.3992,58094.63
1.52946e+07,1398.5913,54523.37
1.52955e+07,1536.7988,52884.812
1.52964e+07,1680.2958,51833.504
1.52964e+07,1680.2958,51833.504
1.52973e+07,1832.8029,48746.348
1.52982e+07,1976.9279,45788.957
1.52991e+07,2119.3767,44157.094
1.53e+07,2264.6113,42976.465
1.53e+07,2264.6113,42976.465
1.53009e+07,2410.2356,40715.914
1.53018e+07,2542.1833,38510.06
1.53027e+07,2666.3833,37021.246
1.53036e+07,2788.686,35791.383
1.53036e+07,0,0
1.53045e+07,0,0
1.53054e+07,0,0
1.53063e+07,0,0
1.53072e+07,0,0
1.53072e+07,0,0
1.53081e+07,0,0
1.5309e+07,0,0
1.53099e+07,0,0
1.53108e+07,0,0
1.53108e+07,0,0
1.531107e+07,0,0
1.531107e+07,0,0
15311072,0,0
15311072,0,0
1.53117e+07,0,0
1.53126e+07,0,0
1.53135e+07,0,0
1.53144e+07,0,0
1.53144e+07,0,0
1.53153e+07,0,0
1.53162e+07,0,0
1.53171e+07,0,0
1.5318e+07,0,0
1.5318e+07,0,0
1.53189e+07,0,0
1.53198e+07,0,0
1.53207e+07,0,0
1.53216e+07,0,0
1.53216e+07,0,0
1.53225e+07,0,0
1.53234e+07,0,0
1.53243e+07,0,0
1.53252e+07,0,0
1.53252e+07,0,0
1.53261e+07,0,0
1.5327e+07,0,0
1.53279e+07,0,0
1.53288e+07,0,0
1.53288e+07,0,0
1.53297e+07,0,0
1.53306e+07,0,0
15331418,0,0
15331418,0,0
15331418,0,0
15331418,0,0
1.53315e+07,0,0
1.53324e+07,0,0
1.53324e+07,0,0
1.53333e+07,0,0
1.53342e+07,0,0
1.53351e+07,0,0
1.5336e+07,0,0
1.5336e+07,0,0
1.53369e+07,0,0
1.53378e+07,0,0
1.53387e+07,0,0
1.53396e+07,0,0
1.53396e+07,0,0
1.53405e+07,0,0
1.53414e+07,0,0
1.53423e+07,0,0
1.53432e+07,0,0
1.53432e+07,0,101787.35
1.53441e+07,5418.8564,105695.78
15344575,5681.078,105601.4
15344575,5681.078,105601.4
15344575,5681.078,105601.4
15344575,5681.078,105601.4
1.5345e+07,2910.3545,116206.086
15345208,2934.0283,116375.02
15345208,2934.0283,116375.02
15345208,2934.0283,116375.02
15345208,2934.0283,116375.02
1.53459e+07,0,127355.266
1.53468e+07,0,127923.75
1.53468e+07,0,127923.75
1.53477e+07,0,128420.62
1.53486e+07,0,128791.95
1.53495e+07,0,129113.15
1.53504e+07,0,129408.125
1.53504e+07,0,129408.125
1.53513e+07,0,129765.76
1.53522e+07,0,130218.29
1.53531e+07,0,130625.73
1.5354e+07,0,130844.766
1.5354e+07,0,130844.766
1.53549e+07,0,130819.23
1.53558e+07,0,130661.88
1.53567e+07,36.82132,130498.17
1.53576e+07,120.30936,130424.33
1.53576e+07,120.30936,130424.33
1.53585e+07,142.91164,130415
1.53594e+07,142.44073,130464.555
1.53603e+07,148.49765,130454.15
1.53612e+07,191.5106,130274.766
1.53612e+07,191.5106,130274.766
1.53621e+07,297.79813,129867.35
15362365,339.78445,129719.83
15362365,339.78445,129719.83
15362368,340.33557,129717.92
15362368,340.33557,129717.92
1.5363e+07,456.67117,129328.94
1.53639e+07,652.0123,128714.484
1.536448e+07,788.4913,128301.37
1.536448e+07,788.4913,128301.37
1.536448e+07,788.4913,128301.37
1.536448e+07,788.4913,128301.37
15364639,3852.4912,119038.234
15364639,3852.4912,119038.234
15364639,3852.4912,119038.234
15364639,3852.4912,119038.234
1.53648e+07,7315.732,109255.75
1.53648e+07,7315.732,109255.75
1.53657e+07,8910.483,105571.59
1.53666e+07,9396.864,100890.09
1.53675e+07,9577.605,98034.12
1.53684e+07,9644.911,96710.15
1.53684e+07,9644.911,96710.15
1.53693e+07,9669.998,96313.414
1.53702e+07,9679.409,92872.21
1.53711e+07,9682.965,88127.76
1.5372e+07,9684.344,84675.875
1.5372e+07,9684.344,84675.875
1.53729e+07,9684.919,81453.03
1.53738e+07,9685.19,78864.47
15374088,9685.25,78172.58
15374088,9685.25,78172.58
15374088,9685.25,78172.58
15374088,9685.25,78172.58
1.53747e+07,4071.269,89998.04
1.53756e+07,3490.313,88892.89
1.53756e+07,3490.313,88892.89
1.53765e+07,3365.1382,85835.375
1.53774e+07,3405.8342,81523.11
1.53783e+07,3502.6956,78315.71
1.53792e+07,3618.2573,76328.25
1.53792e+07,0,0
1.53801e+07,0,0
1.5381e+07,0,0
1.53819e+07,0,0
1.53828e+07,0,0
1.53828e+07,0,0
1.53837e+07,0,0
1.53846e+07,0,0
1.53855e+07,0,0
1.53864e+07,0,0
1.53864e+07,0,0
1.53873e+07,0,0
1.53882e+07,0,0
1.53891e+07,0,0
1.539e+07,0,0
1.539e+07,0,0
1.53909e+07,0,0
1.53918e+07,0,0
1.53927e+07,0,0
1.53936e+07,0,0
1.53936e+07,0,0
1.53945e+07,0,0
1.53954e+07,0,0
1.53963e+07,0,0
1.53972e+07,0,0
1.53972e+07,0,0
1.53981e+07,0,0
15398999,0,0
15398999,0,0
1.5399e+07,0,0
15399002,0,0
15399002,0,0
1.53999e+07,0,0
1.54008e+07,0,0
1.54008e+07,0,0
1.54017e+07,0,0
1.54026e+07,0,0
1.54035e+07,0,0
1.54044e+07,0,0
1.54044e+07,0,0
1.54053e+07,0,0
1.54062e+07,0,0
1.54071e+07,0,0
1.5408e+07,0,0
1.5408e+07,0,0
1.54089e+07,0,0
15409631,0,0
15409631,0,0
15409631,0,0
15409631,0,0
1.54098e+07,0,0
1.54107e+07,0,0
1.54116e+07,0,0
1.54116e+07,0,0
1.54125e+07,0,0
1.54134e+07,0,0
1.54143e+07,0,0
1.54152e+07,0,0
1.54152e+07,0,0
1.54161e+07,0,0
1.5417e+07,0,0
1.54179e+07,0,0
1.54188e+07,0,0
1.54188e+07,0,0
1.54197e+07,0,0
1.54206e+07,0,0
1.54215e+07,0,0
15422136,0,0
15422136,0,0
15422136,0,0
15422136,0,0
1.54224e+07,0,0
1.54224e+07,0,0
15422725,0,0
15422725,0,0
15422725,0,0
15422725,0,0
1.54233e+07,0,0
1.54242e+07,0,0
1.54251e+07,0,0
1.5426e+07,0,0
1.5426e+07,0,0
1.54269e+07,0,0
1.54278e+07,0,0
1.54287e+07,0,0
1.54296e+07,0,0
1.54296e+07,0,0
1.54305e+07,0,0
1.54314e+07,0,0
1.54323e+07,0,0
1.54332e+07,0,0
1.54332e+07,0,0
1.54341e+07,0,0
1.5435e+07,0,0
1.54359e+07,0,0
1.54368e+07,0,0
1.54368e+07,0,0
1.54377e+07,0,0
1.54386e+07,0,0
1.54395e+07,0,0
1.54404e+07,0,0
1.54404e+07,0,0
1.54413e+07,0,0
1.54422e+07,0,0
1.54431e+07,0,0
1.5444e+07,0,0
1.5444e+07,0,0
1.54449e+07,0,0
1.54458e+07,0,0
1.54467e+07,0,0
15446772,0,0
15446772,0,0
15446778,0,0
15446778,0,0
1.54476e+07,0,0
1.54476e+07,0,0
1.54485e+07,0,0
1.54494e+07,0,0
1.54503e+07,0,0
1.545069e+07,0,0
1.545069e+07,0,0
1.545069e+07,0,0
1.545069e+07,0,0
15450987,0,0
15450987,0,0
15450987,0,0
15450987,0,0
1.54512e+07,0,0
1.54512e+07,0,0
1.54521e+07,0,0
1.5453e+07,0,0
1.54539e+07,0,0
1.54548e+07,0,0
1.54548e+07,0,0
1.54557e+07,0,0
1.54566e+07,0,0
1.54575e+07,0,0
1.54584e+07,0,0
1.54584e+07,0,0
1.54593e+07,0,0
1.54602e+07,0,0
1.54611e+07,0,0
1.5462e+07,0,0
1.5462e+07,0,0
1.54629e+07,0,0
1.54638e+07,0,0
1.54647e+07,0,0
15464874,0,0
15464874,0,0
15464874,0,0
15464874,0,0
1.54656e+07,0,0
1.54656e+07,0,0
1.54665e+07,0,0
1.54674e+07,0,0
1.54683e+07,0,0
1.54692e+07,0,0
1.54692e+07,0,0
1.54701e+07,0,0
1.5471e+07,0,0
1.54719e+07,0,0
1.54728e+07,0,0
1.54728e+07,0,0
1.54737e+07,0,0
1.54746e+07,0,0
1.54755e+07,0,0
1.54764e+07,0,0
1.54764e+07,0,0
1.54773e+07,0,0
1.54782e+07,0,0
1.54791e+07,0,0
1.548e+07,0,0
1.548e+07,0,0
1.54809e+07,0,0
1.54818e+07,0,0
1.54827e+07,0,0
1.54836e+07,0,0
1.54836e+07,0,0
1.54845e+07,0,0
1.54854e+07,0,0
15485591,0,0
15485591,0,0
15485595,0,0
15485595,0,0
1.54863e+07,0,0
1.54872e+07,0,0
1.54872e+07,0,0
1.54881e+07,0,0
1.5489e+07,0,0
1.54899e+07,0,0
1.54908e+07,0,0
1.54908e+07,0,0
1.54917e+07,0,0
1.54926e+07,0,0
1.54935e+07,0,0
1.54944e+07,0,0
1.54944e+07,0,0
1.54953e+07,0,0
1.54962e+07,0,0
1.54971e+07,0,0
1.5498e+07,0,0
1.5498e+07,0,0
1.54989e+07,0,0
15498902,0,0
15498902,0,0
1.54998e+07,0,0
1.55007e+07,0,0
1.55016e+07,0,0
1.55016e+07,0,0
1.55025e+07,0,0
1.55034e+07,0,0
1.55043e+07,0,0
1.55052e+07,0,0
1.55052e+07,0,0
1.55061e+07,0,0
1.5507e+07,0,0
1.55079e+07,0,0
15508446,0,0
15508446,0,0
15508446,0,0
15508446,0,0
1.55088e+07,0,0
1.55088e+07,0,0
15509132,0,0
15509132,0,0
15509132,0,0
15509132,0,0
1.55097e+07,0,0
1.55106e+07,0,0
1.55115e+07,0,0
1.55124e+07,0,0
1.55124e+07,0,0
1.55133e+07,0,0
1.55142e+07,0,0
1.55151e+07,0,0
1.5516e+07,0,0
1.5516e+07,0,0
1.55169e+07,0,0
1.55178e+07,0,0
1.55187e+07,0,0
1.55196e+07,0,0
1.55196e+07,0,0
1.55205e+07,0,0
1.55214e+07,0,0
1.55223e+07,0,0
1.55232e+07,0,0
1.55232e+07,0,0
1.55241e+07,0,0
1.5525e+07,0,0
1.55259e+07,0,0
1.55268e+07,0,0
1.55268e+07,0,0
1.55277e+07,0,0
1.55286e+07,0,0
1.55295e+07,0,0
1.55304e+07,0,0
1.55304e+07,0,0
1.55313e+07,0,0
1.55322e+07,0,0
1.55331e+07,0,0
1.5534e+07,0,0
1.5534e+07,0,0
1.55349e+07,0,0
15535225,0,0
15535225,0,0
1.553523e+07,0,0
1.553523e+07,0,0
1.55358e+07,0,0
1.55367e+07,0,0
15536731,0,0
15536731,0,0
15536731,0,0
15536731,0,0
15537036,0,0
15537036,0,0
15537036,0,0
15537036,0,0
1.55376e+07,0,0
1.55376e+07,0,0
1.55385e+07,0,0
1.55394e+07,0,0
1.55403e+07,0,0
1.55412e+07,0,0
1.55412e+07,0,0
1.55421e+07,0,0
1.5543e+07,0,0
1.55439e+07,0,0
1.55448e+07,0,0
1.55448e+07,0,0
1.55457e+07,0,0
1.55466e+07,0,0
1.55475e+07,0,0
1.554755e+07,0,0
1.554755e+07,0,0
1.554755e+07,0,0
1.554755e+07,0,0
1.55484e+07,0,0
1.55484e+07,0,0
1.55493e+07,0,0
1.55502e+07,0,0
1.55511e+07,0,0
1.5552e+07,0,0
1.5552e+07,0,0
1.55529e+07,0,0
1.55538e+07,0,0
