time,InternalGains[0],InternalGains[1],InternalGains[2],InternalGains[3],InternalGains[4]
19585800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19586700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19587600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19588500,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
19589400,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
19590300,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
19591200,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
19592100,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
19593000,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
19593900,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
19594800,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
19595700,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
19596600,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
19597500,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
19598400,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
19599300,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
19600200,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
19601100,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
19602000,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
19602900,1526.240876,203.694042,321.7494526,321.7494526,203.694042
19603800,1477.007299,197.1232664,311.370438,311.370438,197.1232664
19604700,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
19605600,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
19606500,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
19607400,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
19608300,1230.839416,164.2693887,259.475365,259.475365,164.2693887
19609200,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
19610100,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
19611000,1083.138686,144.557062,228.3383212,228.3383212,144.557062
19611900,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
19612800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19613700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19614600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19615500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19616400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19617300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19618200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19619100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19620000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19620900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19621800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19622700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19623600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19624500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19625400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19626300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19627200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19628100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19629000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19629900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19630800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19631700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19632600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19633500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19634400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19635300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19636200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19637100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19638000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19638900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19639800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19640700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19641600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19642500,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
19643400,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
19644300,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
19645200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19646100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19647000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19647900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19648800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19649700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19650600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19651500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19652400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19653300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19654200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19655100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19656000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19656900,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19657800,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19658700,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19659600,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19660500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19661400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19662300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19663200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19664100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19665000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19665900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19666800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19667700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19668600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19669500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19670400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19671300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19672200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19673100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19674000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19674900,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
19675800,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
19676700,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
19677600,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
19678500,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
19679400,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
19680300,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
19681200,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
19682100,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
19683000,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
19683900,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
19684800,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
19685700,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
19686600,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
19687500,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
19688400,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
19689300,1526.240876,203.694042,321.7494526,321.7494526,203.694042
19690200,1477.007299,197.1232664,311.370438,311.370438,197.1232664
19691100,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
19692000,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
19692900,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
19693800,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
19694700,1230.839416,164.2693887,259.475365,259.475365,164.2693887
19695600,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
19696500,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
19697400,1083.138686,144.557062,228.3383212,228.3383212,144.557062
19698300,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
19699200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19700100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19701000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19701900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19702800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19703700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19704600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19705500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19706400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19707300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19708200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19709100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19710000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19710900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19711800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19712700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19713600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19714500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19715400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19716300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19717200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19718100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19719000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19719900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19720800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19721700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19722600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19723500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19724400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19725300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19726200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19727100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19728000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19728900,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
19729800,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
19730700,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
19731600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19732500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19733400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19734300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19735200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19736100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19737000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19737900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19738800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19739700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19740600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19741500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19742400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19743300,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19744200,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19745100,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19746000,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19746900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19747800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19748700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19749600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19750500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19751400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19752300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19753200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19754100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19755000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19755900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19756800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19757700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19758600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19759500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19760400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19761300,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
19762200,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
19763100,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
19764000,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
19764900,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
19765800,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
19766700,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
19767600,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
19768500,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
19769400,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
19770300,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
19771200,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
19772100,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
19773000,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
19773900,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
19774800,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
19775700,1526.240876,203.694042,321.7494526,321.7494526,203.694042
19776600,1477.007299,197.1232664,311.370438,311.370438,197.1232664
19777500,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
19778400,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
19779300,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
19780200,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
19781100,1230.839416,164.2693887,259.475365,259.475365,164.2693887
19782000,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
19782900,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
19783800,1083.138686,144.557062,228.3383212,228.3383212,144.557062
19784700,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
19785600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19786500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19787400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19788300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19789200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19790100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19791000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19791900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19792800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19793700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19794600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19795500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19796400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19797300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19798200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19799100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19800000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19800900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19801800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19802700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19803600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19804500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19805400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19806300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19807200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19808100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19809000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19809900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19810800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19811700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19812600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19813500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19814400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19815300,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
19816200,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
19817100,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
19818000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19818900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19819800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19820700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19821600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19822500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19823400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19824300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19825200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19826100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19827000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19827900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19828800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19829700,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19830600,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19831500,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19832400,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19833300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19834200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19835100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19836000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19836900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19837800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19838700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19839600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19840500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19841400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19842300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19843200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19844100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19845000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19845900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19846800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19847700,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
19848600,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
19849500,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
19850400,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
19851300,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
19852200,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
19853100,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
19854000,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
19854900,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
19855800,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
19856700,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
19857600,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
19858500,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
19859400,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
19860300,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
19861200,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
19862100,1526.240876,203.694042,321.7494526,321.7494526,203.694042
19863000,1477.007299,197.1232664,311.370438,311.370438,197.1232664
19863900,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
19864800,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
19865700,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
19866600,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
19867500,1230.839416,164.2693887,259.475365,259.475365,164.2693887
19868400,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
19869300,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
19870200,1083.138686,144.557062,228.3383212,228.3383212,144.557062
19871100,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
19872000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19872900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19873800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19874700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19875600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19876500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19877400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19878300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19879200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19880100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19881000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19881900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19882800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19883700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19884600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19885500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19886400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19887300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19888200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19889100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19890000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19890900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19891800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19892700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19893600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19894500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19895400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19896300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19897200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19898100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19899000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19899900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19900800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19901700,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
19902600,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
19903500,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
19904400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19905300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19906200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19907100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19908000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19908900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19909800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19910700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19911600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19912500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19913400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19914300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19915200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
19916100,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19917000,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19917900,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19918800,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
19919700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19920600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19921500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19922400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19923300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19924200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19925100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19926000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19926900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19927800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19928700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19929600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19930500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19931400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19932300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19933200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
19934100,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
19935000,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
19935900,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
19936800,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
19937700,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
19938600,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
19939500,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
19940400,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
19941300,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
19942200,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
19943100,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
19944000,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
19944900,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
19945800,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
19946700,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
19947600,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
19948500,1526.240876,203.694042,321.7494526,321.7494526,203.694042
19949400,1477.007299,197.1232664,311.370438,311.370438,197.1232664
19950300,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
19951200,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
19952100,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
19953000,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
19953900,1230.839416,164.2693887,259.475365,259.475365,164.2693887
19954800,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
19955700,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
19956600,1083.138686,144.557062,228.3383212,228.3383212,144.557062
19957500,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
19958400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19959300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19960200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19961100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
19962000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
