time,InternalGainsLat[nZ],InternalGainsLat[sZ],InternalGainsCon[nZ],InternalGainsCon[sZ],InternalGainsRad[nZ],InternalGainsRad[sZ]
14434200,0,0,822.5,822.5,352.5,352.5
14435100,0,0,822.5,822.5,352.5,352.5
14436000,0,0,822.5,822.5,352.5,352.5
14436900,0,0,822.5,822.5,352.5,352.5
14437800,0,0,822.5,822.5,352.5,352.5
14438700,0,0,822.5,822.5,352.5,352.5
14439600,0,0,822.5,822.5,352.5,352.5
14440500,0,0,822.5,822.5,352.5,352.5
14441400,0,0,822.5,822.5,352.5,352.5
14442300,0,0,822.5,822.5,352.5,352.5
14443200,0,0,822.5,822.5,352.5,352.5
14444100,0,0,822.5,822.5,352.5,352.5
14445000,0,0,822.5,822.5,352.5,352.5
14445900,0,0,822.5,822.5,352.5,352.5
14446800,0,0,822.5,822.5,352.5,352.5
14447700,0,0,822.5,822.5,352.5,352.5
14448600,0,0,822.5,822.5,352.5,352.5
14449500,0,0,822.5,822.5,352.5,352.5
14450400,0,0,822.5,822.5,352.5,352.5
14451300,0,0,822.5,822.5,352.5,352.5
14452200,0,0,822.5,822.5,352.5,352.5
14453100,0,0,822.5,822.5,352.5,352.5
14454000,4500,4500,15675.833,15675.833,9965.833,9965.833
14454900,4500,4500,15675.833,15675.833,9965.833,9965.833
14455800,4500,4500,15675.833,15675.833,9965.833,9965.833
14456700,4500,4500,15675.833,15675.833,9965.833,9965.833
14457600,6750,6750,22560.834,22560.834,14480.833,14480.833
14458500,6750,6750,22560.834,22560.834,14480.833,14480.833
14459400,6750,6750,22560.834,22560.834,14480.833,14480.833
14460300,6750,6750,22560.834,22560.834,14480.833,14480.833
14461200,7125,7125,23708.334,23708.334,15233.333,15233.333
14462100,7125,7125,23708.334,23708.334,15233.333,15233.333
14463000,7125,7125,23708.334,23708.334,15233.333,15233.333
14463900,7125,7125,23708.334,23708.334,15233.333,15233.333
14464800,7500,7500,24855.834,24855.834,15985.833,15985.833
14465700,7500,7500,24855.834,24855.834,15985.833,15985.833
14466600,7500,7500,24855.834,24855.834,15985.833,15985.833
14467500,7500,7500,24855.834,24855.834,15985.833,15985.833
14468400,7500,7500,24855.834,24855.834,15985.833,15985.833
14469300,7500,7500,24855.834,24855.834,15985.833,15985.833
14470200,7500,7500,24855.834,24855.834,15985.833,15985.833
14471100,7500,7500,24855.834,24855.834,15985.833,15985.833
14472000,6750,6750,22560.834,22560.834,14480.833,14480.833
14472900,6750,6750,22560.834,22560.834,14480.833,14480.833
14473800,6750,6750,22560.834,22560.834,14480.833,14480.833
14474700,6750,6750,22560.834,22560.834,14480.833,14480.833
14475600,6750,6750,22560.834,22560.834,14480.833,14480.833
14476500,6750,6750,22560.834,22560.834,14480.833,14480.833
14477400,6750,6750,22560.834,22560.834,14480.833,14480.833
14478300,6750,6750,22560.834,22560.834,14480.833,14480.833
14479200,7500,7500,24855.834,24855.834,15985.833,15985.833
14480100,7500,7500,24855.834,24855.834,15985.833,15985.833
14481000,7500,7500,24855.834,24855.834,15985.833,15985.833
14481900,7500,7500,24855.834,24855.834,15985.833,15985.833
14482800,6750,6750,22560.834,22560.834,14480.833,14480.833
14483700,6750,6750,22560.834,22560.834,14480.833,14480.833
14484600,6750,6750,22560.834,22560.834,14480.833,14480.833
14485500,6750,6750,22560.834,22560.834,14480.833,14480.833
14486400,4500,4500,15675.833,15675.833,9965.833,9965.833
14487300,4500,4500,15675.833,15675.833,9965.833,9965.833
14488200,4500,4500,15675.833,15675.833,9965.833,9965.833
14489100,4500,4500,15675.833,15675.833,9965.833,9965.833
14490000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14490900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14491800,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14492700,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14493600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14494500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14495400,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14496300,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14497200,0,0,822.5,822.5,352.5,352.5
14498100,0,0,822.5,822.5,352.5,352.5
14499000,0,0,822.5,822.5,352.5,352.5
14499900,0,0,822.5,822.5,352.5,352.5
14500800,0,0,822.5,822.5,352.5,352.5
14501700,0,0,822.5,822.5,352.5,352.5
14502600,0,0,822.5,822.5,352.5,352.5
14503500,0,0,822.5,822.5,352.5,352.5
14504400,0,0,822.5,822.5,352.5,352.5
14505300,0,0,822.5,822.5,352.5,352.5
14506200,0,0,822.5,822.5,352.5,352.5
14507100,0,0,822.5,822.5,352.5,352.5
14508000,0,0,822.5,822.5,352.5,352.5
14508900,0,0,822.5,822.5,352.5,352.5
14509800,0,0,822.5,822.5,352.5,352.5
14510700,0,0,822.5,822.5,352.5,352.5
14511600,0,0,822.5,822.5,352.5,352.5
14512500,0,0,822.5,822.5,352.5,352.5
14513400,0,0,822.5,822.5,352.5,352.5
14514300,0,0,822.5,822.5,352.5,352.5
14515200,0,0,822.5,822.5,352.5,352.5
14516100,0,0,822.5,822.5,352.5,352.5
14517000,0,0,822.5,822.5,352.5,352.5
14517900,0,0,822.5,822.5,352.5,352.5
14518800,0,0,822.5,822.5,352.5,352.5
14519700,0,0,822.5,822.5,352.5,352.5
14520600,0,0,822.5,822.5,352.5,352.5
14521500,0,0,822.5,822.5,352.5,352.5
14522400,0,0,822.5,822.5,352.5,352.5
14523300,0,0,822.5,822.5,352.5,352.5
14524200,0,0,822.5,822.5,352.5,352.5
14525100,0,0,822.5,822.5,352.5,352.5
14526000,0,0,822.5,822.5,352.5,352.5
14526900,0,0,822.5,822.5,352.5,352.5
14527800,0,0,822.5,822.5,352.5,352.5
14528700,0,0,822.5,822.5,352.5,352.5
14529600,0,0,822.5,822.5,352.5,352.5
14530500,0,0,822.5,822.5,352.5,352.5
14531400,0,0,822.5,822.5,352.5,352.5
14532300,0,0,822.5,822.5,352.5,352.5
14533200,0,0,822.5,822.5,352.5,352.5
14534100,0,0,822.5,822.5,352.5,352.5
14535000,0,0,822.5,822.5,352.5,352.5
14535900,0,0,822.5,822.5,352.5,352.5
14536800,0,0,822.5,822.5,352.5,352.5
14537700,0,0,822.5,822.5,352.5,352.5
14538600,0,0,822.5,822.5,352.5,352.5
14539500,0,0,822.5,822.5,352.5,352.5
14540400,4500,4500,15675.833,15675.833,9965.833,9965.833
14541300,4500,4500,15675.833,15675.833,9965.833,9965.833
14542200,4500,4500,15675.833,15675.833,9965.833,9965.833
14543100,4500,4500,15675.833,15675.833,9965.833,9965.833
14544000,6750,6750,22560.834,22560.834,14480.833,14480.833
14544900,6750,6750,22560.834,22560.834,14480.833,14480.833
14545800,6750,6750,22560.834,22560.834,14480.833,14480.833
14546700,6750,6750,22560.834,22560.834,14480.833,14480.833
14547600,7125,7125,23708.334,23708.334,15233.333,15233.333
14548500,7125,7125,23708.334,23708.334,15233.333,15233.333
14549400,7125,7125,23708.334,23708.334,15233.333,15233.333
14550300,7125,7125,23708.334,23708.334,15233.333,15233.333
14551200,7500,7500,24855.834,24855.834,15985.833,15985.833
14552100,7500,7500,24855.834,24855.834,15985.833,15985.833
14553000,7500,7500,24855.834,24855.834,15985.833,15985.833
14553900,7500,7500,24855.834,24855.834,15985.833,15985.833
14554800,7500,7500,24855.834,24855.834,15985.833,15985.833
14555700,7500,7500,24855.834,24855.834,15985.833,15985.833
14556600,7500,7500,24855.834,24855.834,15985.833,15985.833
14557500,7500,7500,24855.834,24855.834,15985.833,15985.833
14558400,6750,6750,22560.834,22560.834,14480.833,14480.833
14559300,6750,6750,22560.834,22560.834,14480.833,14480.833
14560200,6750,6750,22560.834,22560.834,14480.833,14480.833
14561100,6750,6750,22560.834,22560.834,14480.833,14480.833
14562000,6750,6750,22560.834,22560.834,14480.833,14480.833
14562900,6750,6750,22560.834,22560.834,14480.833,14480.833
14563800,6750,6750,22560.834,22560.834,14480.833,14480.833
14564700,6750,6750,22560.834,22560.834,14480.833,14480.833
14565600,7500,7500,24855.834,24855.834,15985.833,15985.833
14566500,7500,7500,24855.834,24855.834,15985.833,15985.833
14567400,7500,7500,24855.834,24855.834,15985.833,15985.833
14568300,7500,7500,24855.834,24855.834,15985.833,15985.833
14569200,6750,6750,22560.834,22560.834,14480.833,14480.833
14570100,6750,6750,22560.834,22560.834,14480.833,14480.833
14571000,6750,6750,22560.834,22560.834,14480.833,14480.833
14571900,6750,6750,22560.834,22560.834,14480.833,14480.833
14572800,4500,4500,15675.833,15675.833,9965.833,9965.833
14573700,4500,4500,15675.833,15675.833,9965.833,9965.833
14574600,4500,4500,15675.833,15675.833,9965.833,9965.833
14575500,4500,4500,15675.833,15675.833,9965.833,9965.833
14576400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14577300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14578200,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14579100,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14580000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14580900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14581800,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14582700,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14583600,0,0,822.5,822.5,352.5,352.5
14584500,0,0,822.5,822.5,352.5,352.5
14585400,0,0,822.5,822.5,352.5,352.5
14586300,0,0,822.5,822.5,352.5,352.5
14587200,0,0,822.5,822.5,352.5,352.5
14588100,0,0,822.5,822.5,352.5,352.5
14589000,0,0,822.5,822.5,352.5,352.5
14589900,0,0,822.5,822.5,352.5,352.5
14590800,0,0,822.5,822.5,352.5,352.5
14591700,0,0,822.5,822.5,352.5,352.5
14592600,0,0,822.5,822.5,352.5,352.5
14593500,0,0,822.5,822.5,352.5,352.5
14594400,0,0,822.5,822.5,352.5,352.5
14595300,0,0,822.5,822.5,352.5,352.5
14596200,0,0,822.5,822.5,352.5,352.5
14597100,0,0,822.5,822.5,352.5,352.5
14598000,0,0,822.5,822.5,352.5,352.5
14598900,0,0,822.5,822.5,352.5,352.5
14599800,0,0,822.5,822.5,352.5,352.5
14600700,0,0,822.5,822.5,352.5,352.5
14601600,0,0,822.5,822.5,352.5,352.5
14602500,0,0,822.5,822.5,352.5,352.5
14603400,0,0,822.5,822.5,352.5,352.5
14604300,0,0,822.5,822.5,352.5,352.5
14605200,0,0,822.5,822.5,352.5,352.5
14606100,0,0,822.5,822.5,352.5,352.5
14607000,0,0,822.5,822.5,352.5,352.5
14607900,0,0,822.5,822.5,352.5,352.5
14608800,0,0,822.5,822.5,352.5,352.5
14609700,0,0,822.5,822.5,352.5,352.5
14610600,0,0,822.5,822.5,352.5,352.5
14611500,0,0,822.5,822.5,352.5,352.5
14612400,0,0,822.5,822.5,352.5,352.5
14613300,0,0,822.5,822.5,352.5,352.5
14614200,0,0,822.5,822.5,352.5,352.5
14615100,0,0,822.5,822.5,352.5,352.5
14616000,0,0,822.5,822.5,352.5,352.5
14616900,0,0,822.5,822.5,352.5,352.5
14617800,0,0,822.5,822.5,352.5,352.5
14618700,0,0,822.5,822.5,352.5,352.5
14619600,0,0,822.5,822.5,352.5,352.5
14620500,0,0,822.5,822.5,352.5,352.5
14621400,0,0,822.5,822.5,352.5,352.5
14622300,0,0,822.5,822.5,352.5,352.5
14623200,0,0,822.5,822.5,352.5,352.5
14624100,0,0,822.5,822.5,352.5,352.5
14625000,0,0,822.5,822.5,352.5,352.5
14625900,0,0,822.5,822.5,352.5,352.5
14626800,0,0,822.5,822.5,352.5,352.5
14627700,0,0,822.5,822.5,352.5,352.5
14628600,0,0,822.5,822.5,352.5,352.5
14629500,0,0,822.5,822.5,352.5,352.5
14630400,0,0,822.5,822.5,352.5,352.5
14631300,0,0,822.5,822.5,352.5,352.5
14632200,0,0,822.5,822.5,352.5,352.5
14633100,0,0,822.5,822.5,352.5,352.5
14634000,0,0,822.5,822.5,352.5,352.5
14634900,0,0,822.5,822.5,352.5,352.5
14635800,0,0,822.5,822.5,352.5,352.5
14636700,0,0,822.5,822.5,352.5,352.5
14637600,0,0,822.5,822.5,352.5,352.5
14638500,0,0,822.5,822.5,352.5,352.5
14639400,0,0,822.5,822.5,352.5,352.5
14640300,0,0,822.5,822.5,352.5,352.5
14641200,0,0,822.5,822.5,352.5,352.5
14642100,0,0,822.5,822.5,352.5,352.5
14643000,0,0,822.5,822.5,352.5,352.5
14643900,0,0,822.5,822.5,352.5,352.5
14644800,0,0,822.5,822.5,352.5,352.5
14645700,0,0,822.5,822.5,352.5,352.5
14646600,0,0,822.5,822.5,352.5,352.5
14647500,0,0,822.5,822.5,352.5,352.5
14648400,0,0,822.5,822.5,352.5,352.5
14649300,0,0,822.5,822.5,352.5,352.5
14650200,0,0,822.5,822.5,352.5,352.5
14651100,0,0,822.5,822.5,352.5,352.5
14652000,0,0,822.5,822.5,352.5,352.5
14652900,0,0,822.5,822.5,352.5,352.5
14653800,0,0,822.5,822.5,352.5,352.5
14654700,0,0,822.5,822.5,352.5,352.5
14655600,0,0,822.5,822.5,352.5,352.5
14656500,0,0,822.5,822.5,352.5,352.5
14657400,0,0,822.5,822.5,352.5,352.5
14658300,0,0,822.5,822.5,352.5,352.5
14659200,0,0,822.5,822.5,352.5,352.5
14660100,0,0,822.5,822.5,352.5,352.5
14661000,0,0,822.5,822.5,352.5,352.5
14661900,0,0,822.5,822.5,352.5,352.5
14662800,0,0,822.5,822.5,352.5,352.5
14663700,0,0,822.5,822.5,352.5,352.5
14664600,0,0,822.5,822.5,352.5,352.5
14665500,0,0,822.5,822.5,352.5,352.5
14666400,0,0,822.5,822.5,352.5,352.5
14667300,0,0,822.5,822.5,352.5,352.5
14668200,0,0,822.5,822.5,352.5,352.5
14669100,0,0,822.5,822.5,352.5,352.5
14670000,0,0,822.5,822.5,352.5,352.5
14670900,0,0,822.5,822.5,352.5,352.5
14671800,0,0,822.5,822.5,352.5,352.5
14672700,0,0,822.5,822.5,352.5,352.5
14673600,0,0,822.5,822.5,352.5,352.5
14674500,0,0,822.5,822.5,352.5,352.5
14675400,0,0,822.5,822.5,352.5,352.5
14676300,0,0,822.5,822.5,352.5,352.5
14677200,0,0,822.5,822.5,352.5,352.5
14678100,0,0,822.5,822.5,352.5,352.5
14679000,0,0,822.5,822.5,352.5,352.5
14679900,0,0,822.5,822.5,352.5,352.5
14680800,0,0,822.5,822.5,352.5,352.5
14681700,0,0,822.5,822.5,352.5,352.5
14682600,0,0,822.5,822.5,352.5,352.5
14683500,0,0,822.5,822.5,352.5,352.5
14684400,0,0,822.5,822.5,352.5,352.5
14685300,0,0,822.5,822.5,352.5,352.5
14686200,0,0,822.5,822.5,352.5,352.5
14687100,0,0,822.5,822.5,352.5,352.5
14688000,0,0,822.5,822.5,352.5,352.5
14688900,0,0,822.5,822.5,352.5,352.5
14689800,0,0,822.5,822.5,352.5,352.5
14690700,0,0,822.5,822.5,352.5,352.5
14691600,0,0,822.5,822.5,352.5,352.5
14692500,0,0,822.5,822.5,352.5,352.5
14693400,0,0,822.5,822.5,352.5,352.5
14694300,0,0,822.5,822.5,352.5,352.5
14695200,0,0,822.5,822.5,352.5,352.5
14696100,0,0,822.5,822.5,352.5,352.5
14697000,0,0,822.5,822.5,352.5,352.5
14697900,0,0,822.5,822.5,352.5,352.5
14698800,0,0,822.5,822.5,352.5,352.5
14699700,0,0,822.5,822.5,352.5,352.5
14700600,0,0,822.5,822.5,352.5,352.5
14701500,0,0,822.5,822.5,352.5,352.5
14702400,0,0,822.5,822.5,352.5,352.5
14703300,0,0,822.5,822.5,352.5,352.5
14704200,0,0,822.5,822.5,352.5,352.5
14705100,0,0,822.5,822.5,352.5,352.5
14706000,0,0,822.5,822.5,352.5,352.5
14706900,0,0,822.5,822.5,352.5,352.5
14707800,0,0,822.5,822.5,352.5,352.5
14708700,0,0,822.5,822.5,352.5,352.5
14709600,0,0,822.5,822.5,352.5,352.5
14710500,0,0,822.5,822.5,352.5,352.5
14711400,0,0,822.5,822.5,352.5,352.5
14712300,0,0,822.5,822.5,352.5,352.5
14713200,0,0,822.5,822.5,352.5,352.5
14714100,0,0,822.5,822.5,352.5,352.5
14715000,0,0,822.5,822.5,352.5,352.5
14715900,0,0,822.5,822.5,352.5,352.5
14716800,0,0,822.5,822.5,352.5,352.5
14717700,0,0,822.5,822.5,352.5,352.5
14718600,0,0,822.5,822.5,352.5,352.5
14719500,0,0,822.5,822.5,352.5,352.5
14720400,0,0,822.5,822.5,352.5,352.5
14721300,0,0,822.5,822.5,352.5,352.5
14722200,0,0,822.5,822.5,352.5,352.5
14723100,0,0,822.5,822.5,352.5,352.5
14724000,0,0,822.5,822.5,352.5,352.5
14724900,0,0,822.5,822.5,352.5,352.5
14725800,0,0,822.5,822.5,352.5,352.5
14726700,0,0,822.5,822.5,352.5,352.5
14727600,0,0,822.5,822.5,352.5,352.5
14728500,0,0,822.5,822.5,352.5,352.5
14729400,0,0,822.5,822.5,352.5,352.5
14730300,0,0,822.5,822.5,352.5,352.5
14731200,0,0,822.5,822.5,352.5,352.5
14732100,0,0,822.5,822.5,352.5,352.5
14733000,0,0,822.5,822.5,352.5,352.5
14733900,0,0,822.5,822.5,352.5,352.5
14734800,0,0,822.5,822.5,352.5,352.5
14735700,0,0,822.5,822.5,352.5,352.5
14736600,0,0,822.5,822.5,352.5,352.5
14737500,0,0,822.5,822.5,352.5,352.5
14738400,0,0,822.5,822.5,352.5,352.5
14739300,0,0,822.5,822.5,352.5,352.5
14740200,0,0,822.5,822.5,352.5,352.5
14741100,0,0,822.5,822.5,352.5,352.5
14742000,0,0,822.5,822.5,352.5,352.5
14742900,0,0,822.5,822.5,352.5,352.5
14743800,0,0,822.5,822.5,352.5,352.5
14744700,0,0,822.5,822.5,352.5,352.5
14745600,0,0,822.5,822.5,352.5,352.5
14746500,0,0,822.5,822.5,352.5,352.5
14747400,0,0,822.5,822.5,352.5,352.5
14748300,0,0,822.5,822.5,352.5,352.5
14749200,0,0,822.5,822.5,352.5,352.5
14750100,0,0,822.5,822.5,352.5,352.5
14751000,0,0,822.5,822.5,352.5,352.5
14751900,0,0,822.5,822.5,352.5,352.5
14752800,0,0,822.5,822.5,352.5,352.5
14753700,0,0,822.5,822.5,352.5,352.5
14754600,0,0,822.5,822.5,352.5,352.5
14755500,0,0,822.5,822.5,352.5,352.5
14756400,0,0,822.5,822.5,352.5,352.5
14757300,0,0,822.5,822.5,352.5,352.5
14758200,0,0,822.5,822.5,352.5,352.5
14759100,0,0,822.5,822.5,352.5,352.5
14760000,0,0,822.5,822.5,352.5,352.5
14760900,0,0,822.5,822.5,352.5,352.5
14761800,0,0,822.5,822.5,352.5,352.5
14762700,0,0,822.5,822.5,352.5,352.5
14763600,0,0,822.5,822.5,352.5,352.5
14764500,0,0,822.5,822.5,352.5,352.5
14765400,0,0,822.5,822.5,352.5,352.5
14766300,0,0,822.5,822.5,352.5,352.5
14767200,0,0,822.5,822.5,352.5,352.5
14768100,0,0,822.5,822.5,352.5,352.5
14769000,0,0,822.5,822.5,352.5,352.5
14769900,0,0,822.5,822.5,352.5,352.5
14770800,0,0,822.5,822.5,352.5,352.5
14771700,0,0,822.5,822.5,352.5,352.5
14772600,0,0,822.5,822.5,352.5,352.5
14773500,0,0,822.5,822.5,352.5,352.5
14774400,0,0,822.5,822.5,352.5,352.5
14775300,0,0,822.5,822.5,352.5,352.5
14776200,0,0,822.5,822.5,352.5,352.5
14777100,0,0,822.5,822.5,352.5,352.5
14778000,0,0,822.5,822.5,352.5,352.5
14778900,0,0,822.5,822.5,352.5,352.5
14779800,0,0,822.5,822.5,352.5,352.5
14780700,0,0,822.5,822.5,352.5,352.5
14781600,0,0,822.5,822.5,352.5,352.5
14782500,0,0,822.5,822.5,352.5,352.5
14783400,0,0,822.5,822.5,352.5,352.5
14784300,0,0,822.5,822.5,352.5,352.5
14785200,0,0,822.5,822.5,352.5,352.5
14786100,0,0,822.5,822.5,352.5,352.5
14787000,0,0,822.5,822.5,352.5,352.5
14787900,0,0,822.5,822.5,352.5,352.5
14788800,0,0,822.5,822.5,352.5,352.5
14789700,0,0,822.5,822.5,352.5,352.5
14790600,0,0,822.5,822.5,352.5,352.5
14791500,0,0,822.5,822.5,352.5,352.5
14792400,0,0,822.5,822.5,352.5,352.5
14793300,0,0,822.5,822.5,352.5,352.5
14794200,0,0,822.5,822.5,352.5,352.5
14795100,0,0,822.5,822.5,352.5,352.5
14796000,0,0,822.5,822.5,352.5,352.5
14796900,0,0,822.5,822.5,352.5,352.5
14797800,0,0,822.5,822.5,352.5,352.5
14798700,0,0,822.5,822.5,352.5,352.5
14799600,4500,4500,15675.833,15675.833,9965.833,9965.833
14800500,4500,4500,15675.833,15675.833,9965.833,9965.833
14801400,4500,4500,15675.833,15675.833,9965.833,9965.833
14802300,4500,4500,15675.833,15675.833,9965.833,9965.833
14803200,6750,6750,22560.834,22560.834,14480.833,14480.833
14804100,6750,6750,22560.834,22560.834,14480.833,14480.833
14805000,6750,6750,22560.834,22560.834,14480.833,14480.833
14805900,6750,6750,22560.834,22560.834,14480.833,14480.833
14806800,7125,7125,23708.334,23708.334,15233.333,15233.333
14807700,7125,7125,23708.334,23708.334,15233.333,15233.333
14808600,7125,7125,23708.334,23708.334,15233.333,15233.333
14809500,7125,7125,23708.334,23708.334,15233.333,15233.333
14810400,7500,7500,24855.834,24855.834,15985.833,15985.833
14811300,7500,7500,24855.834,24855.834,15985.833,15985.833
14812200,7500,7500,24855.834,24855.834,15985.833,15985.833
14813100,7500,7500,24855.834,24855.834,15985.833,15985.833
14814000,7500,7500,24855.834,24855.834,15985.833,15985.833
14814900,7500,7500,24855.834,24855.834,15985.833,15985.833
14815800,7500,7500,24855.834,24855.834,15985.833,15985.833
14816700,7500,7500,24855.834,24855.834,15985.833,15985.833
14817600,6750,6750,22560.834,22560.834,14480.833,14480.833
14818500,6750,6750,22560.834,22560.834,14480.833,14480.833
14819400,6750,6750,22560.834,22560.834,14480.833,14480.833
14820300,6750,6750,22560.834,22560.834,14480.833,14480.833
14821200,6750,6750,22560.834,22560.834,14480.833,14480.833
14822100,6750,6750,22560.834,22560.834,14480.833,14480.833
14823000,6750,6750,22560.834,22560.834,14480.833,14480.833
14823900,6750,6750,22560.834,22560.834,14480.833,14480.833
14824800,7500,7500,24855.834,24855.834,15985.833,15985.833
14825700,7500,7500,24855.834,24855.834,15985.833,15985.833
14826600,7500,7500,24855.834,24855.834,15985.833,15985.833
14827500,7500,7500,24855.834,24855.834,15985.833,15985.833
14828400,6750,6750,22560.834,22560.834,14480.833,14480.833
14829300,6750,6750,22560.834,22560.834,14480.833,14480.833
14830200,6750,6750,22560.834,22560.834,14480.833,14480.833
14831100,6750,6750,22560.834,22560.834,14480.833,14480.833
14832000,4500,4500,15675.833,15675.833,9965.833,9965.833
14832900,4500,4500,15675.833,15675.833,9965.833,9965.833
14833800,4500,4500,15675.833,15675.833,9965.833,9965.833
14834700,4500,4500,15675.833,15675.833,9965.833,9965.833
14835600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14836500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14837400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14838300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
14839200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14840100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14841000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14841900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
14842800,0,0,822.5,822.5,352.5,352.5
14843700,0,0,822.5,822.5,352.5,352.5
14844600,0,0,822.5,822.5,352.5,352.5
14845500,0,0,822.5,822.5,352.5,352.5
14846400,0,0,822.5,822.5,352.5,352.5
14847300,0,0,822.5,822.5,352.5,352.5
14848200,0,0,822.5,822.5,352.5,352.5
14849100,0,0,822.5,822.5,352.5,352.5
14850000,0,0,822.5,822.5,352.5,352.5
14850900,0,0,822.5,822.5,352.5,352.5
14851800,0,0,822.5,822.5,352.5,352.5
14852700,0,0,822.5,822.5,352.5,352.5
14853600,0,0,822.5,822.5,352.5,352.5
14854500,0,0,822.5,822.5,352.5,352.5
14855400,0,0,822.5,822.5,352.5,352.5
14856300,0,0,822.5,822.5,352.5,352.5
14857200,0,0,822.5,822.5,352.5,352.5
14858100,0,0,822.5,822.5,352.5,352.5
14859000,0,0,822.5,822.5,352.5,352.5
14859900,0,0,822.5,822.5,352.5,352.5
14860800,0,0,822.5,822.5,352.5,352.5
14861700,0,0,822.5,822.5,352.5,352.5
14862600,0,0,822.5,822.5,352.5,352.5
14863500,0,0,822.5,822.5,352.5,352.5
14864400,0,0,822.5,822.5,352.5,352.5
14865300,0,0,822.5,822.5,352.5,352.5
14866200,0,0,822.5,822.5,352.5,352.5
14867100,0,0,822.5,822.5,352.5,352.5
14868000,0,0,822.5,822.5,352.5,352.5
14868900,0,0,822.5,822.5,352.5,352.5
14869800,0,0,822.5,822.5,352.5,352.5
14870700,0,0,822.5,822.5,352.5,352.5
14871600,0,0,822.5,822.5,352.5,352.5
14872500,0,0,822.5,822.5,352.5,352.5
14873400,0,0,822.5,822.5,352.5,352.5
14874300,0,0,822.5,822.5,352.5,352.5
14875200,0,0,822.5,822.5,352.5,352.5
14876100,0,0,822.5,822.5,352.5,352.5
14877000,0,0,822.5,822.5,352.5,352.5
14877900,0,0,822.5,822.5,352.5,352.5
14878800,0,0,822.5,822.5,352.5,352.5
14879700,0,0,822.5,822.5,352.5,352.5
14880600,0,0,822.5,822.5,352.5,352.5
14881500,0,0,822.5,822.5,352.5,352.5
14882400,0,0,822.5,822.5,352.5,352.5
14883300,0,0,822.5,822.5,352.5,352.5
14884200,0,0,822.5,822.5,352.5,352.5
14885100,0,0,822.5,822.5,352.5,352.5
14886000,4500,4500,15675.833,15675.833,9965.833,9965.833
14886900,4500,4500,15675.833,15675.833,9965.833,9965.833
14887800,4500,4500,15675.833,15675.833,9965.833,9965.833
14888700,4500,4500,15675.833,15675.833,9965.833,9965.833
14889600,6750,6750,22560.834,22560.834,14480.833,14480.833
14890500,6750,6750,22560.834,22560.834,14480.833,14480.833
14891400,6750,6750,22560.834,22560.834,14480.833,14480.833
14892300,6750,6750,22560.834,22560.834,14480.833,14480.833
14893200,7125,7125,23708.334,23708.334,15233.333,15233.333
14894100,7125,7125,23708.334,23708.334,15233.333,15233.333
14895000,7125,7125,23708.334,23708.334,15233.333,15233.333
14895900,7125,7125,23708.334,23708.334,15233.333,15233.333
14896800,7500,7500,24855.834,24855.834,15985.833,15985.833
14897700,7500,7500,24855.834,24855.834,15985.833,15985.833
14898600,7500,7500,24855.834,24855.834,15985.833,15985.833
14899500,7500,7500,24855.834,24855.834,15985.833,15985.833
14900400,7500,7500,24855.834,24855.834,15985.833,15985.833
14901300,7500,7500,24855.834,24855.834,15985.833,15985.833
14902200,7500,7500,24855.834,24855.834,15985.833,15985.833
14903100,7500,7500,24855.834,24855.834,15985.833,15985.833
14904000,6750,6750,22560.834,22560.834,14480.833,14480.833
14904900,6750,6750,22560.834,22560.834,14480.833,14480.833
14905800,6750,6750,22560.834,22560.834,14480.833,14480.833
14906700,6750,6750,22560.834,22560.834,14480.833,14480.833
14907600,6750,6750,22560.834,22560.834,14480.833,14480.833
14908500,6750,6750,22560.834,22560.834,14480.833,14480.833
14909400,6750,6750,22560.834,22560.834,14480.833,14480.833
14910300,6750,6750,22560.834,22560.834,14480.833,14480.833
14911200,7500,7500,24855.834,24855.834,15985.833,15985.833
14912100,7500,7500,24855.834,24855.834,15985.833,15985.833
14913000,7500,7500,24855.834,24855.834,15985.833,15985.833
