time,EmissionsElectricPower,EmissionsDistrictHeatingPower
16593300.0,0.209,0.1163
16594200.0,0.209,0.1163
16595100.0,0.209,0.1163
16596000.0,0.209,0.1163
16596900.0,0.209,0.1163
16597800.0,0.209,0.1163
16598700.0,0.209,0.1163
16599600.0,0.209,0.1163
16600500.0,0.209,0.1163
16601400.0,0.209,0.1163
16602300.0,0.209,0.1163
16603200.0,0.209,0.1163
16604100.0,0.209,0.1163
16605000.0,0.209,0.1163
16605900.0,0.209,0.1163
16606800.0,0.209,0.1163
16607700.0,0.209,0.1163
16608600.0,0.209,0.1163
16609500.0,0.209,0.1163
16610400.0,0.209,0.1163
16611300.0,0.209,0.1163
16612200.0,0.209,0.1163
16613100.0,0.209,0.1163
16614000.0,0.209,0.1163
16614900.0,0.209,0.1163
16615800.0,0.209,0.1163
16616700.0,0.209,0.1163
16617600.0,0.209,0.1163
16618500.0,0.209,0.1163
16619400.0,0.209,0.1163
16620300.0,0.209,0.1163
16621200.0,0.209,0.1163
16622100.0,0.209,0.1163
16623000.0,0.209,0.1163
16623900.0,0.209,0.1163
16624800.0,0.209,0.1163
16625700.0,0.209,0.1163
16626600.0,0.209,0.1163
16627500.0,0.209,0.1163
16628400.0,0.209,0.1163
16629300.0,0.209,0.1163
16630200.0,0.209,0.1163
16631100.0,0.209,0.1163
16632000.0,0.209,0.1163
16632900.0,0.209,0.1163
16633800.0,0.209,0.1163
16634700.0,0.209,0.1163
16635600.0,0.209,0.1163
16636500.0,0.209,0.1163
16637400.0,0.209,0.1163
16638300.0,0.209,0.1163
16639200.0,0.209,0.1163
16640100.0,0.209,0.1163
16641000.0,0.209,0.1163
16641900.0,0.209,0.1163
16642800.0,0.209,0.1163
16643700.0,0.209,0.1163
16644600.0,0.209,0.1163
16645500.0,0.209,0.1163
16646400.0,0.209,0.1163
16647300.0,0.209,0.1163
16648200.0,0.209,0.1163
16649100.0,0.209,0.1163
16650000.0,0.209,0.1163
16650900.0,0.209,0.1163
16651800.0,0.209,0.1163
16652700.0,0.209,0.1163
16653600.0,0.209,0.1163
16654500.0,0.209,0.1163
16655400.0,0.209,0.1163
16656300.0,0.209,0.1163
16657200.0,0.209,0.1163
16658100.0,0.209,0.1163
16659000.0,0.209,0.1163
16659900.0,0.209,0.1163
16660800.0,0.209,0.1163
16661700.0,0.209,0.1163
16662600.0,0.209,0.1163
16663500.0,0.209,0.1163
16664400.0,0.209,0.1163
16665300.0,0.209,0.1163
16666200.0,0.209,0.1163
16667100.0,0.209,0.1163
16668000.0,0.209,0.1163
16668900.0,0.209,0.1163
16669800.0,0.209,0.1163
16670700.0,0.209,0.1163
16671600.0,0.209,0.1163
16672500.0,0.209,0.1163
16673400.0,0.209,0.1163
16674300.0,0.209,0.1163
16675200.0,0.209,0.1163
16676100.0,0.209,0.1163
16677000.0,0.209,0.1163
16677900.0,0.209,0.1163
16678800.0,0.209,0.1163
16679700.0,0.209,0.1163
16680600.0,0.209,0.1163
16681500.0,0.209,0.1163
16682400.0,0.209,0.1163
16683300.0,0.209,0.1163
16684200.0,0.209,0.1163
16685100.0,0.209,0.1163
16686000.0,0.209,0.1163
16686900.0,0.209,0.1163
16687800.0,0.209,0.1163
16688700.0,0.209,0.1163
16689600.0,0.209,0.1163
16690500.0,0.209,0.1163
16691400.0,0.209,0.1163
16692300.0,0.209,0.1163
16693200.0,0.209,0.1163
16694100.0,0.209,0.1163
16695000.0,0.209,0.1163
16695900.0,0.209,0.1163
16696800.0,0.209,0.1163
16697700.0,0.209,0.1163
16698600.0,0.209,0.1163
16699500.0,0.209,0.1163
16700400.0,0.209,0.1163
16701300.0,0.209,0.1163
16702200.0,0.209,0.1163
16703100.0,0.209,0.1163
16704000.0,0.209,0.1163
16704900.0,0.209,0.1163
16705800.0,0.209,0.1163
16706700.0,0.209,0.1163
16707600.0,0.209,0.1163
16708500.0,0.209,0.1163
16709400.0,0.209,0.1163
16710300.0,0.209,0.1163
16711200.0,0.209,0.1163
16712100.0,0.209,0.1163
16713000.0,0.209,0.1163
16713900.0,0.209,0.1163
16714800.0,0.209,0.1163
16715700.0,0.209,0.1163
16716600.0,0.209,0.1163
16717500.0,0.209,0.1163
16718400.0,0.209,0.1163
16719300.0,0.209,0.1163
16720200.0,0.209,0.1163
16721100.0,0.209,0.1163
16722000.0,0.209,0.1163
16722900.0,0.209,0.1163
16723800.0,0.209,0.1163
16724700.0,0.209,0.1163
16725600.0,0.209,0.1163
16726500.0,0.209,0.1163
16727400.0,0.209,0.1163
16728300.0,0.209,0.1163
16729200.0,0.209,0.1163
16730100.0,0.209,0.1163
16731000.0,0.209,0.1163
16731900.0,0.209,0.1163
16732800.0,0.209,0.1163
16733700.0,0.209,0.1163
16734600.0,0.209,0.1163
16735500.0,0.209,0.1163
16736400.0,0.209,0.1163
16737300.0,0.209,0.1163
16738200.0,0.209,0.1163
16739100.0,0.209,0.1163
16740000.0,0.209,0.1163
16740900.0,0.209,0.1163
16741800.0,0.209,0.1163
16742700.0,0.209,0.1163
16743600.0,0.209,0.1163
16744500.0,0.209,0.1163
16745400.0,0.209,0.1163
16746300.0,0.209,0.1163
16747200.0,0.209,0.1163
16748100.0,0.209,0.1163
16749000.0,0.209,0.1163
16749900.0,0.209,0.1163
16750800.0,0.209,0.1163
16751700.0,0.209,0.1163
16752600.0,0.209,0.1163
16753500.0,0.209,0.1163
16754400.0,0.209,0.1163
16755300.0,0.209,0.1163
16756200.0,0.209,0.1163
16757100.0,0.209,0.1163
16758000.0,0.209,0.1163
16758900.0,0.209,0.1163
16759800.0,0.209,0.1163
16760700.0,0.209,0.1163
16761600.0,0.209,0.1163
16762500.0,0.209,0.1163
16763400.0,0.209,0.1163
16764300.0,0.209,0.1163
16765200.0,0.209,0.1163
16766100.0,0.209,0.1163
16767000.0,0.209,0.1163
16767900.0,0.209,0.1163
16768800.0,0.209,0.1163
16769700.0,0.209,0.1163
16770600.0,0.209,0.1163
16771500.0,0.209,0.1163
16772400.0,0.209,0.1163
16773300.0,0.209,0.1163
16774200.0,0.209,0.1163
16775100.0,0.209,0.1163
16776000.0,0.209,0.1163
16776900.0,0.209,0.1163
16777800.0,0.209,0.1163
16778700.0,0.209,0.1163
16779600.0,0.209,0.1163
16780500.0,0.209,0.1163
16781400.0,0.209,0.1163
16782300.0,0.209,0.1163
16783200.0,0.209,0.1163
16784100.0,0.209,0.1163
16785000.0,0.209,0.1163
16785900.0,0.209,0.1163
16786800.0,0.209,0.1163
16787700.0,0.209,0.1163
16788600.0,0.209,0.1163
16789500.0,0.209,0.1163
16790400.0,0.209,0.1163
16791300.0,0.209,0.1163
16792200.0,0.209,0.1163
16793100.0,0.209,0.1163
16794000.0,0.209,0.1163
16794900.0,0.209,0.1163
16795800.0,0.209,0.1163
16796700.0,0.209,0.1163
16797600.0,0.209,0.1163
16798500.0,0.209,0.1163
16799400.0,0.209,0.1163
16800300.0,0.209,0.1163
16801200.0,0.209,0.1163
16802100.0,0.209,0.1163
16803000.0,0.209,0.1163
16803900.0,0.209,0.1163
16804800.0,0.209,0.1163
16805700.0,0.209,0.1163
16806600.0,0.209,0.1163
16807500.0,0.209,0.1163
16808400.0,0.209,0.1163
16809300.0,0.209,0.1163
16810200.0,0.209,0.1163
16811100.0,0.209,0.1163
16812000.0,0.209,0.1163
16812900.0,0.209,0.1163
16813800.0,0.209,0.1163
16814700.0,0.209,0.1163
16815600.0,0.209,0.1163
16816500.0,0.209,0.1163
16817400.0,0.209,0.1163
16818300.0,0.209,0.1163
16819200.0,0.209,0.1163
16820100.0,0.209,0.1163
16821000.0,0.209,0.1163
16821900.0,0.209,0.1163
16822800.0,0.209,0.1163
16823700.0,0.209,0.1163
16824600.0,0.209,0.1163
16825500.0,0.209,0.1163
16826400.0,0.209,0.1163
16827300.0,0.209,0.1163
16828200.0,0.209,0.1163
16829100.0,0.209,0.1163
16830000.0,0.209,0.1163
16830900.0,0.209,0.1163
16831800.0,0.209,0.1163
16832700.0,0.209,0.1163
16833600.0,0.209,0.1163
16834500.0,0.209,0.1163
16835400.0,0.209,0.1163
16836300.0,0.209,0.1163
16837200.0,0.209,0.1163
16838100.0,0.209,0.1163
16839000.0,0.209,0.1163
16839900.0,0.209,0.1163
16840800.0,0.209,0.1163
16841700.0,0.209,0.1163
16842600.0,0.209,0.1163
16843500.0,0.209,0.1163
16844400.0,0.209,0.1163
16845300.0,0.209,0.1163
16846200.0,0.209,0.1163
16847100.0,0.209,0.1163
16848000.0,0.209,0.1163
16848900.0,0.209,0.1163
16849800.0,0.209,0.1163
16850700.0,0.209,0.1163
16851600.0,0.209,0.1163
16852500.0,0.209,0.1163
16853400.0,0.209,0.1163
16854300.0,0.209,0.1163
16855200.0,0.209,0.1163
16856100.0,0.209,0.1163
16857000.0,0.209,0.1163
16857900.0,0.209,0.1163
16858800.0,0.209,0.1163
16859700.0,0.209,0.1163
16860600.0,0.209,0.1163
16861500.0,0.209,0.1163
16862400.0,0.209,0.1163
16863300.0,0.209,0.1163
16864200.0,0.209,0.1163
16865100.0,0.209,0.1163
16866000.0,0.209,0.1163
16866900.0,0.209,0.1163
16867800.0,0.209,0.1163
16868700.0,0.209,0.1163
16869600.0,0.209,0.1163
16870500.0,0.209,0.1163
16871400.0,0.209,0.1163
16872300.0,0.209,0.1163
16873200.0,0.209,0.1163
16874100.0,0.209,0.1163
16875000.0,0.209,0.1163
16875900.0,0.209,0.1163
16876800.0,0.209,0.1163
16877700.0,0.209,0.1163
16878600.0,0.209,0.1163
16879500.0,0.209,0.1163
16880400.0,0.209,0.1163
16881300.0,0.209,0.1163
16882200.0,0.209,0.1163
16883100.0,0.209,0.1163
16884000.0,0.209,0.1163
16884900.0,0.209,0.1163
16885800.0,0.209,0.1163
16886700.0,0.209,0.1163
16887600.0,0.209,0.1163
16888500.0,0.209,0.1163
16889400.0,0.209,0.1163
16890300.0,0.209,0.1163
16891200.0,0.209,0.1163
16892100.0,0.209,0.1163
16893000.0,0.209,0.1163
16893900.0,0.209,0.1163
16894800.0,0.209,0.1163
16895700.0,0.209,0.1163
16896600.0,0.209,0.1163
16897500.0,0.209,0.1163
16898400.0,0.209,0.1163
16899300.0,0.209,0.1163
16900200.0,0.209,0.1163
16901100.0,0.209,0.1163
16902000.0,0.209,0.1163
16902900.0,0.209,0.1163
16903800.0,0.209,0.1163
16904700.0,0.209,0.1163
16905600.0,0.209,0.1163
16906500.0,0.209,0.1163
16907400.0,0.209,0.1163
16908300.0,0.209,0.1163
16909200.0,0.209,0.1163
16910100.0,0.209,0.1163
16911000.0,0.209,0.1163
16911900.0,0.209,0.1163
16912800.0,0.209,0.1163
16913700.0,0.209,0.1163
16914600.0,0.209,0.1163
16915500.0,0.209,0.1163
16916400.0,0.209,0.1163
16917300.0,0.209,0.1163
16918200.0,0.209,0.1163
16919100.0,0.209,0.1163
16920000.0,0.209,0.1163
16920900.0,0.209,0.1163
16921800.0,0.209,0.1163
16922700.0,0.209,0.1163
16923600.0,0.209,0.1163
16924500.0,0.209,0.1163
16925400.0,0.209,0.1163
16926300.0,0.209,0.1163
16927200.0,0.209,0.1163
16928100.0,0.209,0.1163
16929000.0,0.209,0.1163
16929900.0,0.209,0.1163
16930800.0,0.209,0.1163
16931700.0,0.209,0.1163
16932600.0,0.209,0.1163
16933500.0,0.209,0.1163
16934400.0,0.209,0.1163
16935300.0,0.209,0.1163
16936200.0,0.209,0.1163
16937100.0,0.209,0.1163
16938000.0,0.209,0.1163
16938900.0,0.209,0.1163
16939800.0,0.209,0.1163
16940700.0,0.209,0.1163
16941600.0,0.209,0.1163
16942500.0,0.209,0.1163
16943400.0,0.209,0.1163
16944300.0,0.209,0.1163
16945200.0,0.209,0.1163
16946100.0,0.209,0.1163
16947000.0,0.209,0.1163
16947900.0,0.209,0.1163
16948800.0,0.209,0.1163
16949700.0,0.209,0.1163
16950600.0,0.209,0.1163
16951500.0,0.209,0.1163
16952400.0,0.209,0.1163
16953300.0,0.209,0.1163
16954200.0,0.209,0.1163
16955100.0,0.209,0.1163
16956000.0,0.209,0.1163
16956900.0,0.209,0.1163
16957800.0,0.209,0.1163
16958700.0,0.209,0.1163
16959600.0,0.209,0.1163
16960500.0,0.209,0.1163
16961400.0,0.209,0.1163
16962300.0,0.209,0.1163
16963200.0,0.209,0.1163
16964100.0,0.209,0.1163
16965000.0,0.209,0.1163
16965900.0,0.209,0.1163
16966800.0,0.209,0.1163
16967700.0,0.209,0.1163
16968600.0,0.209,0.1163
16969500.0,0.209,0.1163
16970400.0,0.209,0.1163
16971300.0,0.209,0.1163
16972200.0,0.209,0.1163
16973100.0,0.209,0.1163
16974000.0,0.209,0.1163
16974900.0,0.209,0.1163
16975800.0,0.209,0.1163
16976700.0,0.209,0.1163
16977600.0,0.209,0.1163
16978500.0,0.209,0.1163
16979400.0,0.209,0.1163
16980300.0,0.209,0.1163
16981200.0,0.209,0.1163
16982100.0,0.209,0.1163
16983000.0,0.209,0.1163
16983900.0,0.209,0.1163
16984800.0,0.209,0.1163
16985700.0,0.209,0.1163
16986600.0,0.209,0.1163
16987500.0,0.209,0.1163
16988400.0,0.209,0.1163
16989300.0,0.209,0.1163
16990200.0,0.209,0.1163
16991100.0,0.209,0.1163
16992000.0,0.209,0.1163
16992900.0,0.209,0.1163
16993800.0,0.209,0.1163
16994700.0,0.209,0.1163
16995600.0,0.209,0.1163
16996500.0,0.209,0.1163
16997400.0,0.209,0.1163
16998300.0,0.209,0.1163
16999200.0,0.209,0.1163
17000100.0,0.209,0.1163
17001000.0,0.209,0.1163
17001900.0,0.209,0.1163
17002800.0,0.209,0.1163
17003700.0,0.209,0.1163
17004600.0,0.209,0.1163
17005500.0,0.209,0.1163
17006400.0,0.209,0.1163
17007300.0,0.209,0.1163
17008200.0,0.209,0.1163
17009100.0,0.209,0.1163
17010000.0,0.209,0.1163
17010900.0,0.209,0.1163
17011800.0,0.209,0.1163
17012700.0,0.209,0.1163
17013600.0,0.209,0.1163
17014500.0,0.209,0.1163
17015400.0,0.209,0.1163
17016300.0,0.209,0.1163
17017200.0,0.209,0.1163
17018100.0,0.209,0.1163
17019000.0,0.209,0.1163
17019900.0,0.209,0.1163
17020800.0,0.209,0.1163
17021700.0,0.209,0.1163
17022600.0,0.209,0.1163
17023500.0,0.209,0.1163
17024400.0,0.209,0.1163
17025300.0,0.209,0.1163
17026200.0,0.209,0.1163
17027100.0,0.209,0.1163
17028000.0,0.209,0.1163
17028900.0,0.209,0.1163
17029800.0,0.209,0.1163
17030700.0,0.209,0.1163
17031600.0,0.209,0.1163
17032500.0,0.209,0.1163
17033400.0,0.209,0.1163
17034300.0,0.209,0.1163
17035200.0,0.209,0.1163
17036100.0,0.209,0.1163
17037000.0,0.209,0.1163
17037900.0,0.209,0.1163
17038800.0,0.209,0.1163
17039700.0,0.209,0.1163
17040600.0,0.209,0.1163
17041500.0,0.209,0.1163
17042400.0,0.209,0.1163
17043300.0,0.209,0.1163
17044200.0,0.209,0.1163
17045100.0,0.209,0.1163
17046000.0,0.209,0.1163
17046900.0,0.209,0.1163
17047800.0,0.209,0.1163
17048700.0,0.209,0.1163
17049600.0,0.209,0.1163
17050500.0,0.209,0.1163
17051400.0,0.209,0.1163
17052300.0,0.209,0.1163
17053200.0,0.209,0.1163
17054100.0,0.209,0.1163
17055000.0,0.209,0.1163
17055900.0,0.209,0.1163
17056800.0,0.209,0.1163
17057700.0,0.209,0.1163
17058600.0,0.209,0.1163
17059500.0,0.209,0.1163
17060400.0,0.209,0.1163
17061300.0,0.209,0.1163
17062200.0,0.209,0.1163
17063100.0,0.209,0.1163
17064000.0,0.209,0.1163
17064900.0,0.209,0.1163
17065800.0,0.209,0.1163
17066700.0,0.209,0.1163
17067600.0,0.209,0.1163
17068500.0,0.209,0.1163
17069400.0,0.209,0.1163
17070300.0,0.209,0.1163
17071200.0,0.209,0.1163
17072100.0,0.209,0.1163
17073000.0,0.209,0.1163
17073900.0,0.209,0.1163
17074800.0,0.209,0.1163
17075700.0,0.209,0.1163
17076600.0,0.209,0.1163
17077500.0,0.209,0.1163
17078400.0,0.209,0.1163
17079300.0,0.209,0.1163
17080200.0,0.209,0.1163
17081100.0,0.209,0.1163
17082000.0,0.209,0.1163
17082900.0,0.209,0.1163
17083800.0,0.209,0.1163
17084700.0,0.209,0.1163
17085600.0,0.209,0.1163
17086500.0,0.209,0.1163
17087400.0,0.209,0.1163
17088300.0,0.209,0.1163
17089200.0,0.209,0.1163
17090100.0,0.209,0.1163
17091000.0,0.209,0.1163
17091900.0,0.209,0.1163
17092800.0,0.209,0.1163
17093700.0,0.209,0.1163
17094600.0,0.209,0.1163
17095500.0,0.209,0.1163
17096400.0,0.209,0.1163
17097300.0,0.209,0.1163
17098200.0,0.209,0.1163
17099100.0,0.209,0.1163
17100000.0,0.209,0.1163
17100900.0,0.209,0.1163
17101800.0,0.209,0.1163
17102700.0,0.209,0.1163
17103600.0,0.209,0.1163
17104500.0,0.209,0.1163
17105400.0,0.209,0.1163
17106300.0,0.209,0.1163
17107200.0,0.209,0.1163
17108100.0,0.209,0.1163
17109000.0,0.209,0.1163
17109900.0,0.209,0.1163
17110800.0,0.209,0.1163
17111700.0,0.209,0.1163
17112600.0,0.209,0.1163
17113500.0,0.209,0.1163
17114400.0,0.209,0.1163
17115300.0,0.209,0.1163
17116200.0,0.209,0.1163
17117100.0,0.209,0.1163
17118000.0,0.209,0.1163
17118900.0,0.209,0.1163
17119800.0,0.209,0.1163
17120700.0,0.209,0.1163
17121600.0,0.209,0.1163
17122500.0,0.209,0.1163
17123400.0,0.209,0.1163
17124300.0,0.209,0.1163
17125200.0,0.209,0.1163
17126100.0,0.209,0.1163
17127000.0,0.209,0.1163
17127900.0,0.209,0.1163
17128800.0,0.209,0.1163
17129700.0,0.209,0.1163
17130600.0,0.209,0.1163
17131500.0,0.209,0.1163
17132400.0,0.209,0.1163
17133300.0,0.209,0.1163
17134200.0,0.209,0.1163
17135100.0,0.209,0.1163
17136000.0,0.209,0.1163
17136900.0,0.209,0.1163
17137800.0,0.209,0.1163
17138700.0,0.209,0.1163
17139600.0,0.209,0.1163
17140500.0,0.209,0.1163
17141400.0,0.209,0.1163
17142300.0,0.209,0.1163
17143200.0,0.209,0.1163
17144100.0,0.209,0.1163
17145000.0,0.209,0.1163
17145900.0,0.209,0.1163
17146800.0,0.209,0.1163
17147700.0,0.209,0.1163
17148600.0,0.209,0.1163
17149500.0,0.209,0.1163
17150400.0,0.209,0.1163
17151300.0,0.209,0.1163
17152200.0,0.209,0.1163
17153100.0,0.209,0.1163
17154000.0,0.209,0.1163
17154900.0,0.209,0.1163
17155800.0,0.209,0.1163
17156700.0,0.209,0.1163
17157600.0,0.209,0.1163
17158500.0,0.209,0.1163
17159400.0,0.209,0.1163
17160300.0,0.209,0.1163
17161200.0,0.209,0.1163
17162100.0,0.209,0.1163
17163000.0,0.209,0.1163
17163900.0,0.209,0.1163
17164800.0,0.209,0.1163
17165700.0,0.209,0.1163
17166600.0,0.209,0.1163
17167500.0,0.209,0.1163
17168400.0,0.209,0.1163
17169300.0,0.209,0.1163
17170200.0,0.209,0.1163
17171100.0,0.209,0.1163
17172000.0,0.209,0.1163
17172900.0,0.209,0.1163
17173800.0,0.209,0.1163
17174700.0,0.209,0.1163
17175600.0,0.209,0.1163
17176500.0,0.209,0.1163
17177400.0,0.209,0.1163
17178300.0,0.209,0.1163
17179200.0,0.209,0.1163
17180100.0,0.209,0.1163
17181000.0,0.209,0.1163
17181900.0,0.209,0.1163
17182800.0,0.209,0.1163
17183700.0,0.209,0.1163
17184600.0,0.209,0.1163
17185500.0,0.209,0.1163
17186400.0,0.209,0.1163
17187300.0,0.209,0.1163
17188200.0,0.209,0.1163
17189100.0,0.209,0.1163
17190000.0,0.209,0.1163
17190900.0,0.209,0.1163
17191800.0,0.209,0.1163
17192700.0,0.209,0.1163
17193600.0,0.209,0.1163
17194500.0,0.209,0.1163
17195400.0,0.209,0.1163
17196300.0,0.209,0.1163
17197200.0,0.209,0.1163
17198100.0,0.209,0.1163
17199000.0,0.209,0.1163
17199900.0,0.209,0.1163
17200800.0,0.209,0.1163
17201700.0,0.209,0.1163
17202600.0,0.209,0.1163
17203500.0,0.209,0.1163
17204400.0,0.209,0.1163
17205300.0,0.209,0.1163
17206200.0,0.209,0.1163
17207100.0,0.209,0.1163
17208000.0,0.209,0.1163
17208900.0,0.209,0.1163
17209800.0,0.209,0.1163
17210700.0,0.209,0.1163
17211600.0,0.209,0.1163
17212500.0,0.209,0.1163
17213400.0,0.209,0.1163
17214300.0,0.209,0.1163
17215200.0,0.209,0.1163
17216100.0,0.209,0.1163
17217000.0,0.209,0.1163
17217900.0,0.209,0.1163
17218800.0,0.209,0.1163
17219700.0,0.209,0.1163
17220600.0,0.209,0.1163
17221500.0,0.209,0.1163
17222400.0,0.209,0.1163
17223300.0,0.209,0.1163
17224200.0,0.209,0.1163
17225100.0,0.209,0.1163
17226000.0,0.209,0.1163
17226900.0,0.209,0.1163
17227800.0,0.209,0.1163
17228700.0,0.209,0.1163
17229600.0,0.209,0.1163
17230500.0,0.209,0.1163
17231400.0,0.209,0.1163
17232300.0,0.209,0.1163
17233200.0,0.209,0.1163
17234100.0,0.209,0.1163
17235000.0,0.209,0.1163
17235900.0,0.209,0.1163
17236800.0,0.209,0.1163
17237700.0,0.209,0.1163
17238600.0,0.209,0.1163
17239500.0,0.209,0.1163
17240400.0,0.209,0.1163
17241300.0,0.209,0.1163
17242200.0,0.209,0.1163
17243100.0,0.209,0.1163
17244000.0,0.209,0.1163
17244900.0,0.209,0.1163
17245800.0,0.209,0.1163
17246700.0,0.209,0.1163
17247600.0,0.209,0.1163
17248500.0,0.209,0.1163
17249400.0,0.209,0.1163
17250300.0,0.209,0.1163
17251200.0,0.209,0.1163
17252100.0,0.209,0.1163
17253000.0,0.209,0.1163
17253900.0,0.209,0.1163
17254800.0,0.209,0.1163
17255700.0,0.209,0.1163
17256600.0,0.209,0.1163
17257500.0,0.209,0.1163
17258400.0,0.209,0.1163
17259300.0,0.209,0.1163
17260200.0,0.209,0.1163
17261100.0,0.209,0.1163
17262000.0,0.209,0.1163
17262900.0,0.209,0.1163
17263800.0,0.209,0.1163
17264700.0,0.209,0.1163
17265600.0,0.209,0.1163
17266500.0,0.209,0.1163
17267400.0,0.209,0.1163
17268300.0,0.209,0.1163
17269200.0,0.209,0.1163
17270100.0,0.209,0.1163
17271000.0,0.209,0.1163
17271900.0,0.209,0.1163
17272800.0,0.209,0.1163
17273700.0,0.209,0.1163
17274600.0,0.209,0.1163
17275500.0,0.209,0.1163
17276400.0,0.209,0.1163
17277300.0,0.209,0.1163
17278200.0,0.209,0.1163
17279100.0,0.209,0.1163
17280000.0,0.209,0.1163
17280900.0,0.209,0.1163
17281800.0,0.209,0.1163
17282700.0,0.209,0.1163
17283600.0,0.209,0.1163
17284500.0,0.209,0.1163
17285400.0,0.209,0.1163
17286300.0,0.209,0.1163
17287200.0,0.209,0.1163
17288100.0,0.209,0.1163
17289000.0,0.209,0.1163
17289900.0,0.209,0.1163
17290800.0,0.209,0.1163
17291700.0,0.209,0.1163
17292600.0,0.209,0.1163
17293500.0,0.209,0.1163
17294400.0,0.209,0.1163
17295300.0,0.209,0.1163
17296200.0,0.209,0.1163
17297100.0,0.209,0.1163
17298000.0,0.209,0.1163
17298900.0,0.209,0.1163
17299800.0,0.209,0.1163
17300700.0,0.209,0.1163
17301600.0,0.209,0.1163
17302500.0,0.209,0.1163
17303400.0,0.209,0.1163
17304300.0,0.209,0.1163
17305200.0,0.209,0.1163
17306100.0,0.209,0.1163
17307000.0,0.209,0.1163
17307900.0,0.209,0.1163
17308800.0,0.209,0.1163
17309700.0,0.209,0.1163
17310600.0,0.209,0.1163
17311500.0,0.209,0.1163
17312400.0,0.209,0.1163
17313300.0,0.209,0.1163
17314200.0,0.209,0.1163
17315100.0,0.209,0.1163
17316000.0,0.209,0.1163
17316900.0,0.209,0.1163
17317800.0,0.209,0.1163
17318700.0,0.209,0.1163
17319600.0,0.209,0.1163
17320500.0,0.209,0.1163
17321400.0,0.209,0.1163
17322300.0,0.209,0.1163
17323200.0,0.209,0.1163
17324100.0,0.209,0.1163
17325000.0,0.209,0.1163
17325900.0,0.209,0.1163
17326800.0,0.209,0.1163
17327700.0,0.209,0.1163
17328600.0,0.209,0.1163
17329500.0,0.209,0.1163
17330400.0,0.209,0.1163
17331300.0,0.209,0.1163
17332200.0,0.209,0.1163
17333100.0,0.209,0.1163
17334000.0,0.209,0.1163
17334900.0,0.209,0.1163
17335800.0,0.209,0.1163
17336700.0,0.209,0.1163
17337600.0,0.209,0.1163
17338500.0,0.209,0.1163
17339400.0,0.209,0.1163
17340300.0,0.209,0.1163
17341200.0,0.209,0.1163
17342100.0,0.209,0.1163
17343000.0,0.209,0.1163
17343900.0,0.209,0.1163
17344800.0,0.209,0.1163
17345700.0,0.209,0.1163
17346600.0,0.209,0.1163
17347500.0,0.209,0.1163
17348400.0,0.209,0.1163
17349300.0,0.209,0.1163
17350200.0,0.209,0.1163
17351100.0,0.209,0.1163
17352000.0,0.209,0.1163
17352900.0,0.209,0.1163
17353800.0,0.209,0.1163
17354700.0,0.209,0.1163
17355600.0,0.209,0.1163
17356500.0,0.209,0.1163
17357400.0,0.209,0.1163
17358300.0,0.209,0.1163
17359200.0,0.209,0.1163
17360100.0,0.209,0.1163
17361000.0,0.209,0.1163
17361900.0,0.209,0.1163
17362800.0,0.209,0.1163
17363700.0,0.209,0.1163
17364600.0,0.209,0.1163
17365500.0,0.209,0.1163
17366400.0,0.209,0.1163
17367300.0,0.209,0.1163
17368200.0,0.209,0.1163
17369100.0,0.209,0.1163
17370000.0,0.209,0.1163
17370900.0,0.209,0.1163
17371800.0,0.209,0.1163
17372700.0,0.209,0.1163
17373600.0,0.209,0.1163
17374500.0,0.209,0.1163
17375400.0,0.209,0.1163
17376300.0,0.209,0.1163
17377200.0,0.209,0.1163
17378100.0,0.209,0.1163
17379000.0,0.209,0.1163
17379900.0,0.209,0.1163
17380800.0,0.209,0.1163
17381700.0,0.209,0.1163
17382600.0,0.209,0.1163
17383500.0,0.209,0.1163
17384400.0,0.209,0.1163
17385300.0,0.209,0.1163
17386200.0,0.209,0.1163
17387100.0,0.209,0.1163
17388000.0,0.209,0.1163
17388900.0,0.209,0.1163
17389800.0,0.209,0.1163
17390700.0,0.209,0.1163
17391600.0,0.209,0.1163
17392500.0,0.209,0.1163
17393400.0,0.209,0.1163
17394300.0,0.209,0.1163
17395200.0,0.209,0.1163
17396100.0,0.209,0.1163
17397000.0,0.209,0.1163
17397900.0,0.209,0.1163
17398800.0,0.209,0.1163
17399700.0,0.209,0.1163
17400600.0,0.209,0.1163
17401500.0,0.209,0.1163
17402400.0,0.209,0.1163
17403300.0,0.209,0.1163
17404200.0,0.209,0.1163
17405100.0,0.209,0.1163
17406000.0,0.209,0.1163
17406900.0,0.209,0.1163
17407800.0,0.209,0.1163
17408700.0,0.209,0.1163
17409600.0,0.209,0.1163
17410500.0,0.209,0.1163
17411400.0,0.209,0.1163
17412300.0,0.209,0.1163
17413200.0,0.209,0.1163
17414100.0,0.209,0.1163
17415000.0,0.209,0.1163
17415900.0,0.209,0.1163
17416800.0,0.209,0.1163
17417700.0,0.209,0.1163
17418600.0,0.209,0.1163
17419500.0,0.209,0.1163
17420400.0,0.209,0.1163
17421300.0,0.209,0.1163
17422200.0,0.209,0.1163
17423100.0,0.209,0.1163
17424000.0,0.209,0.1163
17424900.0,0.209,0.1163
17425800.0,0.209,0.1163
17426700.0,0.209,0.1163
17427600.0,0.209,0.1163
17428500.0,0.209,0.1163
17429400.0,0.209,0.1163
17430300.0,0.209,0.1163
