Time,heating_cooling.heapro.Q_flow,heating_cooling.coopro.Q_flow
534599.7,0,-0
535199.7,0,-0
535799.7,0,-0
536399.7,0,-0
536400,0,-0
536400,0,-0
536999.7,0,-0
537599.6,0,-0
538199.6,0,-0
538799.6,0,-0
539399.6,0,-0
539999.6,0,-0
540000,0,-0
540000,59958.785,-18.093386
540599.6,91897.55,-18.008024
541199.6,94546.11,-17.98362
541799.6,93428.734,-17.967419
542399.6,92081.68,-17.952332
542999.6,90960.45,-17.937407
543599.6,90096.41,-17.922516
543600,90095.97,-17.922506
543600,90095.97,-17.922506
544199.6,112235.734,-17.978426
544799.6,107290.25,-17.973074
545399.6,80334.07,-17.959347
545999.6,66046.984,-17.944475
546599.6,71988.555,-17.929607
547199.6,76432.77,-17.914837
547200,76432.555,-17.91483
547200,76432.555,-17.91483
547799.6,64767.777,-17.900093
548399.6,48506.383,-17.885258
548999.6,49107.363,-17.870443
549599.6,53985.727,-17.855715
550199.6,52271.35,-17.841002
550799.6,48292.344,-17.826267
550800,48290.633,-17.826258
550800,48290.633,-17.826258
551399.6,45329.883,-17.811548
551999.6,42828.914,-17.79685
552599.6,41495.48,-17.782166
553199.6,40269.63,-17.767496
553799.6,38802.67,-17.75283
554399.6,37699.805,-17.73817
554400,37699.273,-17.738163
554400,37699.273,-17.738163
554999.6,35370.176,-17.723524
555599.6,32455.88,-17.70888
556199.6,31739.87,-17.694246
556799.6,31529.344,-17.679638
557399.6,30155.842,-17.665024
557999.6,29190.025,-17.650389
558000,29189.625,-17.65038
558000,29189.625,-17.65038
558599.6,28373.54,-17.635761
559199.6,27791.35,-17.621145
559799.6,27301.316,-17.606543
560399.6,26851.285,-17.591953
560999.6,26425.152,-17.577377
561169.6,26302.568,-17.57325
561169.6,26302.568,-17.57325
561184.8,26291.49,-17.572882
561184.8,26291.49,-17.572882
561599.6,25983.395,-17.562815
561600,25983.123,-17.562805
561600,25983.123,-17.562805
562199.6,27063.477,-17.548252
562799.6,28559.686,-17.533716
563399.6,27683.518,-17.519197
563999.6,26571.469,-17.504683
564599.6,26314.775,-17.49018
565199.6,26198.611,-17.475687
565200,26198.441,-17.475677
565200,26198.441,-17.475677
565799.6,25759.555,-17.461203
566399.6,25275,-17.446728
566999.6,25015.416,-17.432264
567599.6,24807.58,-17.417816
568199.6,24536.164,-17.40338
568799.6,24330.7,-17.388954
568800,24330.6,-17.388945
568800,24330.6,-17.388945
569399.6,22963.148,-17.374527
569999.6,22563.26,-17.360088
570599.6,22449.59,-17.345652
571199.6,22390.871,-17.331224
571799.6,22342.115,-17.316813
572323.9,22291.506,-17.304234
572323.9,22291.506,-17.304234
572333.56,22290.408,-17.304
572333.56,22290.408,-17.304
572399.6,22282.766,-17.302416
572400,22282.723,-17.302408
572400,22282.723,-17.302408
572999.6,22272.959,-17.28802
573599.6,22301.904,-17.273638
574199.6,22299.434,-17.25928
574799.6,22266.236,-17.244936
575399.6,22211.82,-17.230604
575999.6,22143.83,-17.216284
576000,22143.791,-17.216276
576000,22143.791,-17.216276
576599.6,27133.066,-17.201962
577199.6,32069.148,-17.187704
577799.6,33613.562,-17.173521
578399.6,34501.48,-17.15936
578999.6,34593.574,-17.14521
579599.6,34118.312,-17.131063
579600,34118.004,-17.131056
579600,34118.004,-17.131056
580199.6,39522.918,-17.116907
580799.6,46970.207,-17.102812
581399.6,46182.99,-17.088728
581999.6,42656.367,-17.074615
582599.6,42433.17,-17.060509
583199.6,43758.695,-17.046432
583200,43759.23,-17.046423
583200,43759.23,-17.046423
583799.6,46494.582,-17.032358
584399.6,49600.53,-17.018309
584999.6,49199.977,-17.00427
585599.6,47763.91,-16.990229
586199.6,47781.48,-16.976198
586799.6,48465.508,-16.962189
586800,48465.81,-16.962181
586800,0,-0
587399.6,0,-0
587999.6,0,-0
588599.6,0,-0
589199.6,0,-0
589799.6,0,-0
590399.6,0,-0
590400,0,-0
590400,0,-0
590999.6,0,-0
591599.6,0,-0
592199.6,0,-0
592799.6,0,-0
593399.6,0,-0
593999.6,0,-0
594000,0,-0
594000,0,-0
594599.6,0,-0
595199.6,0,-0
595799.6,0,-0
596399.6,0,-0
596999.6,0,-0
597599.6,0,-0
597600,0,-0
597600,0,-0
598199.6,0,-0
598799.6,0,-0
599399.6,0,-0
599999.6,0,-0
600599.6,0,-0
601199.6,0,-0
601200,0,-0
601200,0,-0
601799.6,0,-0
602399.6,0,-0
602999.6,0,-0
603599.6,0,-0
604199.6,0,-0
604799.6,0,-0
604800,0,-0
604800,0,-0
605399.6,0,-0
605999.6,0,-0
606599.6,0,-0
607199.6,0,-0
607799.6,0,-0
608399.6,0,-0
608400,0,-0
608400,0,-0
608999.6,0,-0
609599.6,0,-0
610199.6,0,-0
610799.6,0,-0
611399.6,0,-0
611999.6,0,-0
612000,0,-0
612000,0,-0
612599.6,0,-0
613199.6,0,-0
613799.6,0,-0
614399.6,0,-0
614999.6,0,-0
615599.6,0,-0
615600,0,-0
615600,0,-0
616199.6,0,-0
616799.6,0,-0
617399.6,0,-0
617999.6,0,-0
618599.6,0,-0
619199.6,0,-0
619200,0,-0
619200,0,-0
619799.6,0,-0
620399.6,0,-0
620999.6,0,-0
621599.6,0,-0
622199.6,0,-0
622799.6,0,-0
622800,0,-0
622800,0,-0
623399.6,0,-0
623999.6,0,-0
624599.6,0,-0
625199.6,0,-0
625799.6,0,-0
626399.6,0,-0
626400,0,-0
626400,48465.81,-16.962181
626999.6,86107.78,-16.877773
627599.6,89594.984,-16.854319
628199.6,89039.66,-16.839064
628799.6,88167.13,-16.824926
629399.6,87441.77,-16.810951
629999.6,86882.34,-16.797005
630000,86882.016,-16.796995
630000,86882.016,-16.796995
630599.6,101547.055,-16.85348
631199.6,78596.55,-16.849092
631799.6,58440.086,-16.836351
632399.6,60956.297,-16.822573
632999.6,67741.445,-16.80876
633599.6,66538.11,-16.794939
633600,66535.414,-16.79493
633600,66535.414,-16.79493
634199.6,54461.277,-16.781116
634799.56,41202.418,-16.767225
635399.56,43276.438,-16.753365
635999.56,47448.438,-16.739576
636599.56,44654.426,-16.72579
637199.56,39042.645,-16.711979
637200,39039.35,-16.71197
637200,39039.35,-16.71197
637799.56,33477.688,-16.698177
638399.56,29621.934,-16.684374
638999.56,27669.178,-16.670597
639599.56,25812.383,-16.656815
640199.56,24850.693,-16.643007
640799.56,24326.973,-16.629192
640800,24326.688,-16.629183
640800,24326.688,-16.629183
641399.56,23908.844,-16.615381
641999.56,23456.072,-16.601583
642599.56,22989.762,-16.587791
642825.25,22816.594,-16.582603
642825.25,22816.594,-16.582603
642831.3,22811.994,-16.582464
642831.3,22811.994,-16.582464
643199.56,22538.121,-16.574003
643799.56,22129.344,-16.560217
644399.56,21791.373,-16.546436
644400,21791.172,-16.546427
644400,21791.172,-16.546427
644999.56,21542.639,-16.53266
645599.56,21358.018,-16.518898
646199.56,21217.143,-16.505152
646799.56,21108.586,-16.49142
647399.56,21023.047,-16.477705
647999.56,20951.57,-16.464003
648000,20951.523,-16.463993
648000,20951.523,-16.463993
648599.56,20963.412,-16.450296
649199.56,21053.674,-16.436604
649799.56,21143.643,-16.422935
650399.56,21217.14,-16.409285
650999.56,21266.887,-16.39565
651599.56,21286.191,-16.38203
651600,21286.191,-16.38202
651600,21286.191,-16.38202
652199.56,21262.914,-16.368425
652799.56,21179.186,-16.354836
653399.56,21039.312,-16.341259
653999.56,20858.996,-16.327688
654599.56,20656.092,-16.314127
655199.56,20452.482,-16.30057
655200,20452.346,-16.30056
655200,20452.346,-16.30056
655799.56,20190.756,-16.287039
656399.56,19872.844,-16.273514
656999.56,19579.006,-16.259989
657599.56,19330.52,-16.246466
658199.56,19140.645,-16.232946
658799.56,19022.438,-16.219435
658800,19022.383,-16.219425
658800,19022.383,-16.219425
659399.56,19066.586,-16.20591
659999.56,19274.95,-16.192396
660599.56,19555.588,-16.178907
661199.56,19872.469,-16.165443
661769.2,20180.92,-16.152681
661769.2,20180.92,-16.152681
661799.56,20197.146,-16.152002
661814.75,20205.223,-16.151663
661814.75,20205.223,-16.151663
662399.56,20503.543,-16.138578
662400,20503.746,-16.138569
662400,20503.746,-16.138569
662999.56,20997.467,-16.12512
663599.56,21671.139,-16.11168
664199.56,22302.74,-16.098286
664799.56,22857.746,-16.084919
665399.56,23330.883,-16.071571
665999.56,23720.348,-16.058237
666000,23720.594,-16.058228
666000,23720.594,-16.058228
666599.56,25689.027,-16.044897
667199.56,32411.986,-16.031626
667799.56,33793.58,-16.018387
668399.56,32075.77,-16.005136
668999.56,32412.787,-15.991887
669599.56,33655.613,-15.978658
669600,33656.16,-15.978648
669600,33656.16,-15.978648
670199.56,35423.664,-15.9654255
670799.56,37204.03,-15.95221
671399.56,37115.633,-15.939009
671999.56,36872.074,-15.925814
672599.56,37377.633,-15.912632
673199.56,37850.24,-15.899465
673200,37850.42,-15.899455
673200,0,-0
673799.56,0,-0
674399.56,0,-0
674999.56,0,-0
675599.56,0,-0
676199.56,0,-0
676799.56,0,-0
676800,0,-0
676800,0,-0
677399.56,0,-0
677999.56,0,-0
678599.56,0,-0
679199.56,0,-0
679799.56,0,-0
680399.56,0,-0
680400,0,-0
680400,0,-0
680999.56,0,-0
681599.56,0,-0
682199.56,0,-0
682799.56,0,-0
683399.56,0,-0
683999.56,0,-0
684000,0,-0
684000,0,-0
684599.56,0,-0
685199.56,0,-0
685799.56,0,-0
686399.56,0,-0
686999.56,0,-0
687599.56,0,-0
687600,0,-0
687600,0,-0
688199.56,0,-0
688799.56,0,-0
689399.56,0,-0
689999.56,0,-0
690599.56,0,-0
691199.56,0,-0
691200,0,-0
691200,0,-0
691799.56,0,-0
692399.56,0,-0
692999.56,0,-0
693599.56,0,-0
694199.56,0,-0
694799.56,0,-0
694800,0,-0
694800,0,-0
695399.56,0,-0
695999.56,0,-0
696599.56,0,-0
697199.56,0,-0
697799.56,0,-0
698399.56,0,-0
698400,0,-0
698400,0,-0
698999.56,0,-0
699599.56,0,-0
700199.56,0,-0
700799.56,0,-0
701399.56,0,-0
701999.56,0,-0
702000,0,-0
702000,0,-0
702599.56,0,-0
703199.56,0,-0
703799.56,0,-0
704399.56,0,-0
704999.56,0,-0
705599.56,0,-0
705600,0,-0
705600,0,-0
706199.56,0,-0
706799.56,0,-0
707399.56,0,-0
707999.56,0,-0
708599.56,0,-0
709199.56,0,-0
709200,0,-0
709200,0,-0
709799.56,0,-0
710399.56,0,-0
710999.56,0,-0
711599.56,0,-0
712199.56,0,-0
712799.56,0,-0
712800,0,-0
712800,0,-0
713399.56,0,-0
713999.56,0,-0
714599.56,0,-0
715199.56,0,-0
715799.56,0,-0
716399.56,0,-0
716400,0,-0
716400,0,-0
716999.56,0,-0
717599.56,0,-0
718199.56,0,-0
718799.56,0,-0
719399.56,0,-0
719999.56,0,-0
720000,0,-0
720000,0,-0
720599.56,0,-0
721199.56,0,-0
721799.56,0,-0
722399.56,0,-0
722999.56,0,-0
723599.56,0,-0
723600,0,-0
723600,0,-0
724199.56,0,-0
724799.56,0,-0
725399.56,0,-0
725999.56,0,-0
726599.56,0,-0
727199.56,0,-0
727200,0,-0
727200,0,-0
727327.8,0,-0
727327.8,0,-0
727344.2,0,-0
727344.2,0,-0
727799.56,0,-0
728399.56,0,-0
728999.56,0,-0
729599.56,0,-0
730199.56,0,-0
730799.56,0,-0
730800,0,-0
730800,0,-0
731399.56,0,-0
731999.56,0,-0
732599.5,0,-0
733199.5,0,-0
733799.5,0,-0
734399.5,0,-0
734400,0,-0
734400,0,-0
734999.5,0,-0
735599.5,0,-0
736199.5,0,-0
736799.5,0,-0
737399.5,0,-0
737999.5,0,-0
738000,0,-0
738000,0,-0
738599.5,0,-0
739199.5,0,-0
739799.5,0,-0
740399.5,0,-0
740999.5,0,-0
741599.5,0,-0
741600,0,-0
741600,0,-0
742199.5,0,-0
742799.5,0,-0
743399.5,0,-0
743999.5,0,-0
744599.5,0,-0
745199.5,0,-0
745200,0,-0
745200,0,-0
745799.5,0,-0
746399.5,0,-0
746999.5,0,-0
747599.5,0,-0
748097.7,0,-0
748097.7,0,-0
748131.6,0,-0
748131.6,0,-0
748199.5,0,-0
748799.5,0,-0
748800,0,-0
748800,0,-0
749399.5,0,-0
749999.5,0,-0
750599.5,0,-0
751199.5,0,-0
751799.5,0,-0
752399.5,0,-0
752400,0,-0
752400,0,-0
752999.5,0,-0
753599.5,0,-0
754199.5,0,-0
754799.5,0,-0
755399.5,0,-0
755999.5,0,-0
756000,0,-0
756000,0,-0
756599.5,0,-0
757199.5,0,-0
757799.5,0,-0
758399.5,0,-0
758999.5,0,-0
759599.5,0,-0
759600,0,-0
759600,0,-0
760199.5,0,-0
760799.5,0,-0
761399.5,0,-0
761999.5,0,-0
762599.5,0,-0
763199.5,0,-0
763200,0,-0
763200,0,-0
763799.5,0,-0
764399.5,0,-0
764999.5,0,-0
765599.5,0,-0
766199.5,0,-0
766799.5,0,-0
766800,0,-0
766800,0,-0
767399.5,0,-0
767999.5,0,-0
768599.5,0,-0
769199.5,0,-0
769799.5,0,-0
770399.5,0,-0
770400,0,-0
770400,0,-0
770999.5,0,-0
771599.5,0,-0
772199.5,0,-0
772799.5,0,-0
773399.5,0,-0
773999.5,0,-0
774000,0,-0
774000,0,-0
774599.5,0,-0
775199.5,0,-0
775799.5,0,-0
776399.5,0,-0
776999.5,0,-0
777599.5,0,-0
777600,0,-0
777600,0,-0
778199.5,0,-0
778799.5,0,-0
779399.5,0,-0
779999.5,0,-0
780599.5,0,-0
781199.5,0,-0
781200,0,-0
781200,0,-0
781799.5,0,-0
782399.5,0,-0
782999.5,0,-0
783599.5,0,-0
784199.5,0,-0
784799.5,0,-0
784800,0,-0
784800,0,-0
785399.5,0,-0
785999.5,0,-0
786599.5,0,-0
787199.5,0,-0
787799.5,0,-0
788399.5,0,-0
788400,0,-0
788400,0,-0
788999.5,0,-0
789599.5,0,-0
790199.5,0,-0
790799.5,0,-0
791399.5,0,-0
791999.5,0,-0
792000,0,-0
792000,0,-0
792599.5,0,-0
793199.5,0,-0
793799.5,0,-0
794399.5,0,-0
794999.5,0,-0
795599.5,0,-0
795600,0,-0
795600,0,-0
796199.5,0,-0
796799.5,0,-0
797399.5,0,-0
797999.5,0,-0
798599.5,0,-0
799199.5,0,-0
799200,0,-0
799200,0,-0
799799.5,0,-0
800399.5,0,-0
800999.5,0,-0
801599.5,0,-0
802199.5,0,-0
802799.5,0,-0
802800,0,-0
802800,0,-0
803399.5,0,-0
803999.5,0,-0
804599.5,0,-0
805199.5,0,-0
805799.5,0,-0
806399.5,0,-0
806400,0,-0
806400,0,-0
806999.5,0,-0
807599.5,0,-0
808199.5,0,-0
808799.5,0,-0
809399.5,0,-0
809999.5,0,-0
810000,0,-0
810000,0,-0
810599.5,0,-0
811199.5,0,-0
811799.5,0,-0
812399.5,0,-0
812999.5,0,-0
813599.5,0,-0
813600,0,-0
813600,0,-0
814199.5,0,-0
814799.5,0,-0
815399.5,0,-0
815999.5,0,-0
816599.5,0,-0
817199.5,0,-0
817200,0,-0
817200,0,-0
817799.5,0,-0
818399.5,0,-0
818999.5,0,-0
819301.06,0,-0
819301.06,0,-0
819376.75,0,-0
819376.75,0,-0
819599.5,0,-0
820199.5,0,-0
820799.5,0,-0
820800,0,-0
820800,0,-0
821399.5,0,-0
821999.5,0,-0
822599.5,0,-0
823199.5,0,-0
823799.5,0,-0
824399.5,0,-0
824400,0,-0
824400,0,-0
824999.5,0,-0
825599.5,0,-0
826199.5,0,-0
826799.5,0,-0
827399.5,0,-0
827999.5,0,-0
828000,0,-0
828000,0,-0
828599.5,0,-0
829199.5,0,-0
829799.5,0,-0
830399.44,0,-0
830999.44,0,-0
831599.44,0,-0
831600,0,-0
831600,0,-0
832199.44,0,-0
832770.94,0,-0
832770.94,0,-0
832799.44,0,-0
832815,0,-0
832815,0,-0
833399.44,0,-0
833999.44,0,-0
834599.44,0,-0
835199.44,0,-0
835200,0,-0
835200,0,-0
835799.44,0,-0
836399.44,0,-0
836999.44,0,-0
837599.44,0,-0
838199.44,0,-0
838799.44,0,-0
838800,0,-0
838800,0,-0
839399.44,0,-0
839999.44,0,-0
840599.44,0,-0
841199.44,0,-0
841799.44,0,-0
842399.44,0,-0
842400,0,-0
842400,0,-0
842999.44,0,-0
843599.44,0,-0
844199.44,0,-0
844799.44,0,-0
845399.44,0,-0
845999.44,0,-0
846000,0,-0
846000,0,-0
846599.44,0,-0
847199.44,0,-0
847799.44,0,-0
848399.44,0,-0
848999.44,0,-0
849599.44,0,-0
849600,0,-0
849600,0,-0
850199.44,0,-0
850799.44,0,-0
851399.44,0,-0
851999.44,0,-0
852599.44,0,-0
853199.44,0,-0
853200,0,-0
853200,0,-0
853799.44,0,-0
854399.44,0,-0
854999.44,0,-0
855599.44,0,-0
856199.44,0,-0
856799.44,0,-0
856800,0,-0
856800,0,-0
857399.44,0,-0
857999.44,0,-0
858599.44,0,-0
859199.44,0,-0
859799.44,0,-0
860399.44,0,-0
860400,0,-0
860400,0,-0
860999.44,0,-0
861599.44,0,-0
862199.44,0,-0
862799.44,0,-0
863399.44,0,-0
863999.44,0,-0
864000,0,-0
864000,0,-0
864599.44,0,-0
865199.44,0,-0
865799.44,0,-0
866399.44,0,-0
866999.44,0,-0
867599.44,0,-0
867600,0,-0
867600,0,-0
868199.44,0,-0
868799.44,0,-0
869399.44,0,-0
869999.44,0,-0
870599.44,0,-0
871199.44,0,-0
871200,0,-0
871200,0,-0
871799.44,0,-0
872399.44,0,-0
872999.44,0,-0
873599.44,0,-0
874199.44,0,-0
874799.44,0,-0
874800,0,-0
874800,0,-0
875399.44,0,-0
875999.44,0,-0
876599.44,0,-0
877199.44,0,-0
877799.44,0,-0
878399.44,0,-0
878400,0,-0
878400,37850.42,-15.899455
878999.44,98449.766,-15.815942
879599.44,104126.59,-15.793347
880199.44,103563.12,-15.77896
880799.44,102444.87,-15.765687
881399.44,101486.7,-15.752575
881999.44,100729.8,-15.739497
882000,100729.164,-15.739485
882000,100729.164,-15.739485
882599.44,100089.02,-15.726435
883199.44,99506.53,-15.713386
883799.44,98986.18,-15.700349
884399.44,98528.47,-15.687324
884999.44,98139.055,-15.67431
885599.44,97827.49,-15.661307
885600,97827.234,-15.661296
885600,97827.234,-15.661296
886199.44,97567.92,-15.648317
886799.44,97322.586,-15.635339
887399.44,97093.59,-15.622371
887999.44,96878.28,-15.609414
888599.44,96673.98,-15.596469
889199.44,96478.875,-15.583535
889200,96478.695,-15.583523
889200,96478.695,-15.583523
889205.1,96995.83,-15.584842
889205.1,96995.83,-15.584842
889218.4,98155.31,-15.588064
889218.4,98155.31,-15.588064
889799.44,121249.09,-15.639154
890399.44,124476.875,-15.636594
890999.44,124247.625,-15.625584
891599.44,123529.164,-15.613156
892199.44,122783.39,-15.600421
892799.44,122077.5,-15.587603
892800,122076.85,-15.58759
892800,122076.85,-15.58759
893399.44,121035.87,-15.574813
893999.44,119844.625,-15.562008
894599.44,118822.1,-15.549175
895199.44,117959.72,-15.536341
895799.44,117215.55,-15.523516
896399.44,116553.22,-15.510707
896400,116552.62,-15.5106945
896400,116552.62,-15.5106945
896999.44,115881.76,-15.497921
897599.44,115211.984,-15.485148
898199.44,114584.81,-15.472384
898799.44,113990.23,-15.459631
899399.44,113080.56,-15.44689
899999.44,109474.445,-15.434152
900000,109470.26,-15.434139
900000,109470.26,-15.434139
900599.44,105130.31,-15.42142
901199.44,102494.664,-15.408704
901799.44,101501.086,-15.39601
902399.44,99696.28,-15.383337
902999.44,94051.23,-15.370663
903599.44,88987.06,-15.357989
903600,88983.6,-15.357977
903600,88983.6,-15.357977
904199.44,86451.18,-15.345345
904468.75,85533.836,-15.339677
904468.75,85533.836,-15.339677
904491.6,85449.766,-15.339196
904491.6,85449.766,-15.339196
904799.44,84173.14,-15.332724
905399.44,80975.52,-15.320111
905999.44,77684.305,-15.307502
906599.44,75009.78,-15.2949
907199.44,72765.77,-15.282308
907200,72763.67,-15.282296
907200,72763.67,-15.282296
907799.44,73124,-15.269714
908399.44,74825.34,-15.257154
908999.44,73138.016,-15.244607
909599.44,69955.58,-15.23205
910199.44,68066.74,-15.219496
910799.44,67242.586,-15.206955
910800,67241.81,-15.206943
910800,67241.81,-15.206943
911399.44,66225.664,-15.194422
911999.44,64902.41,-15.181888
912599.44,63800.973,-15.16936
913199.44,63055.156,-15.156847
913799.44,62399.074,-15.144353
914399.44,61664.516,-15.131875
914400,61663.76,-15.131864
914400,61663.76,-15.131864
914999.44,58326.035,-15.119426
915599.44,53703.09,-15.106964
916199.44,53027.98,-15.094512
916799.44,53720.324,-15.082089
917399.44,52959.78,-15.06968
917999.44,51594.07,-15.057274
918000,51592.957,-15.057261
918000,51592.957,-15.057261
918599.44,53482.426,-15.044866
919199.44,56905.9,-15.0324955
919799.44,56301.65,-15.020139
920399.44,54034.234,-15.00777
920999.44,53458.38,-14.995406
921599.44,54183.25,-14.983062
921600,54183.99,-14.983049
921600,54183.99,-14.983049
922199.44,62414.746,-14.970695
922332.4,65508.99,-14.967961
922332.4,65508.99,-14.967961
922353.3,65991.18,-14.967531
922353.3,65991.18,-14.967531
922799.44,74098.16,-14.958397
923399.44,75264.97,-14.946114
923999.44,71105.66,-14.933788
924599.44,70027.92,-14.921463
925199.44,71819.9,-14.909179
925200,71821.64,-14.909167
925200,71821.64,-14.909167
925799.44,77644.984,-14.896901
926399.44,84579.5,-14.884668
926999.44,84506.65,-14.872444
927599.44,81336.88,-14.860193
928199.4,80400.87,-14.847945
928799.4,81332.234,-14.835724
928800,81333.14,-14.8357115
928800,81333.14,-14.8357115
929399.4,84107.484,-14.82351
929999.4,87256.734,-14.811323
930599.4,86933.24,-14.799145
931199.4,85137.555,-14.786959
931799.4,84472.01,-14.774779
932399.4,84733.71,-14.762618
932400,84733.97,-14.762606
932400,0,-0
932999.4,0,-0
933599.4,0,-0
934199.4,0,-0
934799.4,0,-0
935399.4,0,-0
935999.4,0,-0
936000,0,-0
936000,0,-0
936599.4,0,-0
937199.4,0,-0
937799.4,0,-0
938399.4,0,-0
938999.4,0,-0
939599.4,0,-0
939600,0,-0
939600,0,-0
940199.4,0,-0
940799.4,0,-0
941399.4,0,-0
941999.4,0,-0
942599.4,0,-0
943199.4,0,-0
943200,0,-0
943200,0,-0
943799.4,0,-0
944399.4,0,-0
944999.4,0,-0
945599.4,0,-0
946199.4,0,-0
946799.4,0,-0
946800,0,-0
946800,0,-0
947399.4,0,-0
947999.4,0,-0
948599.4,0,-0
949199.4,0,-0
949799.4,0,-0
950399.4,0,-0
950400,0,-0
950400,0,-0
950999.4,0,-0
951599.4,0,-0
952199.4,0,-0
952799.4,0,-0
953399.4,0,-0
953999.4,0,-0
954000,0,-0
954000,0,-0
954599.4,0,-0
955199.4,0,-0
955799.4,0,-0
956399.4,0,-0
956999.4,0,-0
957599.4,0,-0
957600,0,-0
957600,0,-0
958199.4,0,-0
958799.4,0,-0
959399.4,0,-0
959999.4,0,-0
960599.4,0,-0
961199.4,0,-0
961200,0,-0
961200,0,-0
961799.4,0,-0
962399.4,0,-0
962999.4,0,-0
963599.4,0,-0
964199.4,0,-0
964799.4,0,-0
964800,0,-0
964800,0,-0
965399.4,0,-0
965999.4,0,-0
966599.4,0,-0
967199.4,0,-0
967799.4,0,-0
968399.4,0,-0
968400,0,-0
968400,0,-0
968999.4,0,-0
969599.4,0,-0
970199.4,0,-0
970799.4,0,-0
971399.4,0,-0
971999.4,0,-0
972000,0,-0
972000,84733.97,-14.762606
972599.4,94424.805,-14.68005
973199.4,94157.63,-14.658418
973799.4,93009.8,-14.645002
974399.4,91995.76,-14.632693
974999.4,91206.25,-14.620543
975599.4,90604.14,-14.608425
975600,90603.59,-14.608412
975600,90603.59,-14.608412
976199.4,112368.32,-14.666341
976799.4,113983.19,-14.664061
977399.4,112915.16,-14.653435
977999.4,111774.6,-14.641586
978599.4,110854.38,-14.629552
979199.4,110133.12,-14.617494
979200,110132.45,-14.617481
979200,110132.45,-14.617481
979799.4,105562.766,-14.605482
980399.4,85860.914,-14.593401
980999.4,74523.58,-14.581271
981599.4,77767.93,-14.569237
982199.4,80426.266,-14.557283
982799.4,76327.3,-14.545325
982800,76320.98,-14.545313
982800,76320.98,-14.545313
983399.4,69303.266,-14.53335
983999.4,63961.168,-14.521374
984599.4,61740.418,-14.509423
985199.4,59930.363,-14.497498
985799.4,57629.72,-14.485582
986399.4,55897.426,-14.473677
986400,55895.86,-14.473664
986400,55895.86,-14.473664
986999.4,53002.484,-14.461786
987599.4,49305.19,-14.449894
988199.4,47722.7,-14.438009
988799.4,47006.254,-14.426141
989399.4,45613.926,-14.414281
989999.4,44001.88,-14.402424
990000,44000.39,-14.402411
990000,44000.39,-14.402411
990599.4,42855.5,-14.3905735
991199.4,42010.254,-14.378735
991799.4,41171.22,-14.366907
992399.4,40411.98,-14.355088
992999.4,39941.965,-14.343278
993599.4,39864.99,-14.331479
993600,39864.86,-14.331467
993600,39864.86,-14.331467
994199.4,42407.363,-14.319678
994799.4,45737.03,-14.307906
995399.4,45091.086,-14.296142
995999.4,43409.26,-14.2843685
996599.4,43368.176,-14.272607
997199.4,43828.84,-14.260864
997200,43829.008,-14.260852
997200,43829.008,-14.260852
997799.4,43641.21,-14.249133
998399.4,43224.36,-14.237405
998999.4,43080.168,-14.225687
999599.4,43035.098,-14.213983
1000199.4,42811.688,-14.202292
1000799.4,42440.26,-14.190617
1000800,42439.832,-14.190604
1000800,42439.832,-14.190604
1001399.4,39176.11,-14.178965
1001999.4,34942.273,-14.167299
1002599.4,35017.867,-14.155645
1003199.4,35955.676,-14.144019
1003799.4,35120.188,-14.1324
1004399.4,33890.895,-14.120781
1004400,33889.94,-14.120769
1004400,33889.94,-14.120769
1004999.4,36156.85,-14.109163
1005599.4,39424.28,-14.097585
1006199.4,38080.895,-14.086013
1006799.4,35739.01,-14.074427
1007399.4,35360.867,-14.062845
1007999.4,35539.992,-14.051275
1008000,35539.848,-14.051263
1008000,35539.848,-14.051263
1008599.4,43402.195,-14.039679
1009199.4,53855.023,-14.028161
1009799.4,53050.934,-14.016659
1010399.4,48217.082,-14.005114
