Time,heat,cold
18285300,0,0
18286200,0,0
18287100,0,0
18288000,0,0
18288900,0,0
18289800,0,0
18290700,0,0
18291600,0,0
18292500,0,0
18293400,0,0
18294300,0,0
18295200,0,0
18296100,0,0
18297000,0,0
18297900,0,0
18298800,0,0
18299700,0,0
18300600,0,0
18301500,0,0
18302400,0,0
18303300,0,0
18304200,0,0
18305100,0,0
18306000,0,0
18306900,0,0
18307800,0,0
18308700,0,0
18309600,0,0
18310500,0,0
18311400,0,0
18312300,0,0
18313200,0,0
18314100,0,0
18315000,0,0
18315900,0,0
18316800,0,0
18317700,0,0
18318600,0,0
18319500,0,0
18320400,0,0
18321300,0,0
18322200,0,0
18323100,0,0
18324000,0,0
18324900,0,0
18325800,0,0
18326700,0,0
18327600,0,0
18328500,0,0
18329400,0,0
18330300,0,0
18331200,0,0
18332100,0,0
18333000,0,0
18333900,0,0
18334800,0,0
18335700,0,0
18336600,0,0
18337500,0,0
18338400,0,0
18339300,0,0
18340200,0,0
18341100,0,0
18342000,0,0
18342900,0,0
18343800,0,0
18344700,0,0
18345600,0,0
18346500,0,0
18347400,0,0
18348300,0,0
18349200,0,0
18350100,0,0
18351000,0,0
18351900,0,0
18352800,0,0
18353700,0,0
18354600,0,0
18355500,0,0
18356400,0,0
18357300,0,0
18358200,0,0
18359100,0,0
18360000,0,0
18360900,0,0
18361800,0,0
18362700,0,0
18363600,0,0
18364500,0,0
18365400,0,0
18366300,0,0
18367200,0,0
18368100,0,0
18369000,0,0
18369900,0,0
18370800,0,0
18371700,0,0
18372600,0,0
18373500,0,0
18374400,0,0
18375300,0,0
18376200,0,0
18377100,0,0
18378000,0,0
18378900,0,0
18379800,0,0
18380700,0,0
18381600,0,0
18382500,0,0
18383400,0,0
18384300,0,0
18385200,0,0
18386100,0,0
18387000,0,0
18387900,0,0
18388800,0,0
18389700,0,0
18390600,0,0
18391500,0,0
18392400,0,0
18393300,0,0
18394200,0,0
18395100,0,0
18396000,0,0
18396900,0,0
18397800,0,0
18398700,0,0
18399600,0,0
18400500,0,0
18401400,0,0
18402300,0,0
18403200,0,0
18404100,0,0
18405000,0,0
18405900,0,0
18406800,0,0
18407700,0,0
18408600,0,0
18409500,0,0
18410400,0,0
18411300,0,0
18412200,0,0
18413100,0,0
18414000,0,0
18414900,0,0
18415800,0,0
18416700,0,0
18417600,3663.0854,52679.945
18418500,179.49422,153723.78
18419400,8.3369465,151211.44
18420300,0.015917579,146683.27
18421200,0.015917579,143949.31
18422100,0.015917579,142468.47
18423000,0.015917579,141764.05
18423900,0.015917579,141571.92
18424800,0.015917579,141690.45
18425700,0.015917579,141940.53
18426600,0.015917579,142301.45
18427500,0.015917579,142836.92
18428400,0.015917579,143663.28
18429300,5257.638,144732.25
18430200,5941.076,146556.89
18431100,6027.652,148750.1
18432000,6046.938,150748.38
18432900,6051.4897,153426.4
18433800,5173.001,158477.3
18434700,425.5659,182947.89
18435600,20.25396,197026.52
18436500,0.5815196,206355.38
18437400,0.015917579,216752.39
18438300,0.015917579,223160.52
18439200,0.015917579,227707.64
18440100,0.015917579,233316.1
18441000,0.015917579,240511.81
18441900,0.015917579,248315.7
18442800,0.015917579,255016.89
18443700,0.015917579,259836.55
18444600,0.015917579,262717.66
18445500,0.953518,263556.72
18446400,0.097556435,262934.47
18447300,0.015917579,254467.81
18448200,0.015917579,254280.31
18449100,0.015917579,252409.58
18450000,0.015917579,251166.48
18450900,0.015917579,249382.92
18451800,0.015917579,247753.64
18452700,0.015917579,246393.95
18453600,0.015917579,245280.47
18454500,0.015917579,247869.19
18455400,0.015917579,246728.27
18456300,0.015917579,245297.77
18457200,0.015917579,242232.94
18458100,0.015917579,236342.3
18459000,0.015917579,230125.6
18459900,140.19073,227124.06
18460800,271.47305,227978.64
18461700,388.0275,229538.12
18462600,389.54214,230263.25
18463500,253.09239,229793.47
18464400,62.833126,227336.52
18465300,148.24902,223685.81
18466200,301.27017,221043.23
18467100,420.68793,218830.5
18468000,512.2129,215625.75
18468900,620.7337,210620.88
18469800,731.35144,208212.1
18470700,882.5808,204579.69
18471600,0,0
18472500,0,0
18473400,0,0
18474300,0,0
18475200,0,0
18476100,0,0
18477000,0,0
18477900,0,0
18478800,0,0
18479700,0,0
18480600,0,0
18481500,0,0
18482400,0,0
18483300,0,0
18484200,0,0
18485100,0,0
18486000,0,0
18486900,0,0
18487800,0,0
18488700,0,0
18489600,0,0
18490500,0,0
18491400,0,0
18492300,0,0
18493200,0,0
18494100,0,0
18495000,0,0
18495900,0,0
18496800,0,0
18497700,0,0
18498600,0,0
18499500,0,0
18500400,0,0
18501300,0,0
18502200,0,0
18503100,0,0
18504000,0,0
18504900,0,0
18505800,0,0
18506700,0,0
18507600,0,0
18508500,0,0
18509400,0,0
18510300,0,0
18511200,1090.0607,118856.06
18512100,53.09301,138703.25
18513000,2.152984,148949.88
18513900,0.015917579,145902.36
18514800,0.015917579,134225.4
18515700,12.493082,141185.14
18516600,0.15535143,140263.08
18517500,0.015917579,138897.14
18518400,0.015917579,138953.8
18519300,0.015917579,141047.2
18520200,0.015917579,143343.95
18521100,0.015917579,145200.11
18522000,0.015917579,146780.6
18522900,0.015917579,148504.66
18523800,0.015917579,150331.88
18524700,0.015917579,152042.2
18525600,6049.173,144016.25
18526500,7290.8643,144081.45
18527400,7614.075,144366.02
18528300,7722.1606,144494.9
18529200,7760.0903,144698.36
18530100,7773.5166,144991.58
18531000,7778.2363,145243.42
18531900,7779.8706,145469.58
18532800,7780.443,145680.62
18533700,7780.6714,145767.03
18534600,7780.763,145922.72
18535500,7780.7905,146063.22
18536400,7780.804,146033.25
18537300,7780.826,145912.14
18538200,7780.844,145863.02
18539100,7780.855,145863.38
18540000,7780.859,145899.9
18540900,7780.821,146174.48
18541800,7780.769,146454.17
18542700,7780.7314,146664
18543600,7780.7046,146825.88
18544500,7780.7183,146862.19
18545400,7780.732,147038.14
18546300,7780.7236,147288.89
18547200,7780.708,147471.6
18548100,7780.81,146932.98
18549000,7780.9463,146401.38
18549900,7781.04,145962.97
18550800,7781.113,145462.86
18551700,7781.256,144483.28
18552600,7781.3955,139295.78
18553500,7781.4556,137738.55
18554400,7781.5127,136704.56
18555300,7781.583,132006.28
18556200,7781.634,129207.27
18557100,7781.6367,122233.96
18558000,0,0
18558900,0,0
18559800,0,0
18560700,0,0
18561600,0,0
18562500,0,0
18563400,0,0
18564300,0,0
18565200,0,0
18566100,0,0
18567000,0,0
18567900,0,0
18568800,0,0
18569700,0,0
18570600,0,0
18571500,0,0
18572400,0,0
18573300,0,0
18574200,0,0
18575100,0,0
18576000,0,0
18576900,0,0
18577800,0,0
18578700,0,0
18579600,0,0
18580500,0,0
18581400,0,0
18582300,0,0
18583200,0,0
18584100,0,0
18585000,0,0
18585900,0,0
18586800,0,0
18587700,0,0
18588600,0,0
18589500,0,0
18590400,0,0
18591300,0,0
18592200,0,0
18593100,0,0
18594000,0,0
18594900,0,0
18595800,0,0
18596700,0,0
18597600,7781.608,118665.29
18598500,381.8674,126389.65
18599400,18.442785,123433.086
18600300,0.46841142,85813.78
18601200,0.015917579,81474.62
18602100,103.99103,114998.31
18603000,4.677467,114265.336
18603900,0.015917579,119092
18604800,0.015917579,125460.64
18605700,0.015917579,138328.72
18606600,0.015917579,141700.6
18607500,0.015917579,143852.88
18608400,2165.5833,141249.06
18609300,5724.0083,138076.17
18610200,6269.653,138725.66
18611100,6421.299,139509.23
18612000,6470.328,140453.64
18612900,6487.066,141755.94
18613800,6492.32,143182.33
18614700,6493.8823,144557.56
18615600,6494.2495,145707.67
18616500,6494.257,146582.55
18617400,6494.174,147261.61
18618300,6494.0923,147705.6
18619200,6494.0483,147874.47
18620100,6494.1353,147390.42
18621000,6494.3135,146587.83
18621900,6494.4897,145902.06
18622800,6494.6143,145610.75
18623700,6494.6465,143969.98
18624600,6494.588,143546.83
18625500,5147.625,147723.45
18626400,262.17026,161177.17
18627300,12.470187,164746.5
18628200,0.19224471,166812.06
18629100,0.015917579,168582.12
18630000,0.015917579,169941.33
18630900,0.015917579,170033.97
18631800,12.898286,169094.39
18632700,253.45601,168115.8
18633600,437.5548,167521.97
18634500,632.65936,164278.38
18635400,659.8304,158888.89
18636300,589.3929,160350.61
18637200,569.71045,158960.5
18638100,712.69214,151874.3
18639000,798.54614,144054.6
18639900,833.54956,143041.14
18640800,886.6339,140215.6
18641700,949.972,132517.6
18642600,969.65485,130574.28
18643500,1016.01105,127649.055
18644400,0,0
18645300,0,0
18646200,0,0
18647100,0,0
18648000,0,0
18648900,0,0
18649800,0,0
18650700,0,0
18651600,0,0
18652500,0,0
18653400,0,0
18654300,0,0
18655200,0,0
18656100,0,0
18657000,0,0
18657900,0,0
18658800,0,0
18659700,0,0
18660600,0,0
18661500,0,0
18662400,0,0
18663300,0,0
18664200,0,0
18665100,0,0
18666000,0,0
18666900,0,0
18667800,0,0
18668700,0,0
18669600,0,0
18670500,0,0
18671400,0,0
18672300,0,0
18673200,0,0
18674100,0,0
18675000,0,0
18675900,0,0
18676800,0,0
18677700,0,0
18678600,0,0
18679500,0,0
18680400,0,0
18681300,0,0
18682200,0,0
18683100,0,0
18684000,1042.9508,123798
18684900,50.816833,123975.11
18685800,2.0827684,107171.23
18686700,0.015917579,58735.285
18687600,0.015917579,84415.37
18688500,11.157708,105967.16
18689400,0.11704434,112053.18
18690300,0.015917579,117592.47
18691200,0.015917579,124655.08
18692100,2183.453,137776.95
18693000,5608.676,137206.25
18693900,6098.257,138432.36
18694800,6228.73,139887.08
18695700,6269.7817,141880.14
18696600,6282.7656,144273.19
18697500,6286.662,146749.73
18698400,1753.6377,159861.6
18699300,85.85017,166601.61
18700200,3.7003024,168628.66
18701100,0.015917579,169904.16
18702000,0.015917579,170921.4
18702900,0.015917579,171760.36
18703800,0.015917579,172388.14
18704700,0.015917579,172870.2
18705600,0.015917579,174435.78
18706500,0.015917579,175679.48
18707400,0.015917579,176437.22
18708300,0.015917579,176967.44
18709200,0.015917579,174007
18710100,0.015917579,173619.83
18711000,0.015917579,174092.27
18711900,0.015917579,174436.67
18712800,0.015917579,175011.66
18713700,0.015917579,178189.1
18714600,0.015917579,179098.95
18715500,0.015917579,179529.33
18716400,0.015917579,179858.64
18717300,0.015917579,179707.52
18718200,0.015917579,179595.9
18719100,0.8564735,179881.73
18720000,60.91277,180689.84
18720900,266.7061,169531.6
18721800,383.03754,167392.2
18722700,610.0112,164431.83
18723600,801.44916,154461.06
18724500,1034.7561,127521.17
18725400,1796.6863,127605.34
18726300,2989.9497,121739.25
18727200,7464.8677,110183.195
18728100,12419.678,95964.47
18729000,13286.934,94991.91
18729900,13539.273,92899.336
18730800,0,0
18731700,0,0
18732600,0,0
18733500,0,0
18734400,0,0
18735300,0,0
18736200,0,0
18737100,0,0
18738000,0,0
18738900,0,0
18739800,0,0
18740700,0,0
18741600,0,0
18742500,0,0
18743400,0,0
18744300,0,0
18745200,0,0
18746100,0,0
18747000,0,0
18747900,0,0
18748800,0,0
18749700,0,0
18750600,0,0
18751500,0,0
18752400,0,0
18753300,0,0
18754200,0,0
18755100,0,0
18756000,0,0
18756900,0,0
18757800,0,0
18758700,0,0
18759600,0,0
18760500,0,0
18761400,0,0
18762300,0,0
18763200,0,0
18764100,0,0
18765000,0,0
18765900,0,0
18766800,0,0
18767700,0,0
18768600,0,0
18769500,0,0
18770400,13624.637,90190.97
18771300,668.96106,123271.75
18772200,32.4574,53290.383
18773100,1.1867051,41071.914
18774000,0.015917579,53517.24
18774900,162.29857,63723.34
18775800,7.552869,67455.87
18776700,0.015917579,65847.92
18777600,0.015917579,69739.61
18778500,0.015917579,87686.54
18779400,4.6604705,90054.4
18780300,2.426706,91920.95
18781200,36.68081,96804.19
18782100,88.250305,102435.72
18783000,212.19363,105774.97
18783900,284.78027,107477.81
18784800,293.8383,109053.44
18785700,178.26501,112618.76
18786600,35.7315,113483.63
18787500,1.5690696,114236.44
18788400,0.015917579,115433.97
18789300,0.015917579,116005.82
18790200,0.015917579,116492.61
18791100,0.015917579,117415.19
18792000,0.015917579,118320.2
18792900,0.015917579,113688.25
18793800,0.015917579,114796.79
18794700,0.015917579,116229.086
18795600,0.015917579,116867.29
18796500,0.015917579,118626.11
18797400,0.015917579,120005.83
18798300,0.015917579,121410.95
18799200,5793.063,113146.18
18800100,6808.465,120564.6
18801000,7076.3716,121663.58
18801900,7165.3213,122167.79
18802800,7196.104,123377.22
18803700,7206.822,118157.336
18804600,7210.486,119908.734
18805500,7211.7393,120801.7
18806400,7212.139,120915.94
18807300,7212.306,104232.81
18808200,7212.2437,105026.195
18809100,7212.241,105549.65
18810000,7212.205,103837
18810900,7212.193,91960.61
18811800,7212.0884,91209.875
18812700,7212.043,90223.516
18813600,7211.983,87862.65
18814500,7211.944,80513.234
18815400,7211.878,78540.24
18816300,7211.8613,75942.67
18817200,0,0
18818100,0,0
18819000,0,0
18819900,0,0
18820800,0,0
18821700,0,0
18822600,0,0
18823500,0,0
18824400,0,0
18825300,0,0
18826200,0,0
18827100,0,0
18828000,0,0
18828900,0,0
18829800,0,0
18830700,0,0
18831600,0,0
18832500,0,0
18833400,0,0
18834300,0,0
18835200,0,0
18836100,0,0
18837000,0,0
18837900,0,0
18838800,0,0
18839700,0,0
18840600,0,0
18841500,0,0
18842400,0,0
18843300,0,0
18844200,0,0
18845100,0,0
18846000,0,0
18846900,0,0
18847800,0,0
18848700,0,0
18849600,0,0
18850500,0,0
18851400,0,0
18852300,0,0
18853200,0,0
18854100,0,0
18855000,0,0
18855900,0,0
18856800,0,0
18857700,0,0
18858600,0,0
18859500,0,0
18860400,0,0
18861300,0,0
18862200,0,0
18863100,0,0
18864000,0,0
18864900,0,0
18865800,0,0
18866700,0,0
18867600,0,0
18868500,0,0
18869400,0,0
18870300,0,0
18871200,0,0
18872100,0,0
18873000,0,0
18873900,0,0
18874800,0,0
18875700,0,0
18876600,0,0
18877500,0,0
18878400,0,0
18879300,0,0
18880200,0,0
18881100,0,0
18882000,0,0
18882900,0,0
18883800,0,0
18884700,0,0
18885600,0,0
18886500,0,0
18887400,0,0
18888300,0,0
18889200,0,0
18890100,0,0
18891000,0,0
18891900,0,0
18892800,0,0
18893700,0,0
18894600,0,0
18895500,0,0
18896400,0,0
18897300,0,0
18898200,0,0
18899100,0,0
18900000,0,0
18900900,0,0
18901800,0,0
18902700,0,0
18903600,0,0
18904500,0,0
18905400,0,0
18906300,0,0
18907200,0,0
18908100,0,0
18909000,0,0
18909900,0,0
18910800,0,0
18911700,0,0
18912600,0,0
18913500,0,0
18914400,0,0
18915300,0,0
18916200,0,0
18917100,0,0
18918000,0,0
18918900,0,0
18919800,0,0
18920700,0,0
18921600,0,0
18922500,0,0
18923400,0,0
18924300,0,0
18925200,0,0
18926100,0,0
18927000,0,0
18927900,0,0
18928800,0,0
18929700,0,0
18930600,0,0
18931500,0,0
18932400,0,0
18933300,0,0
18934200,0,0
18935100,0,0
18936000,0,0
18936900,0,0
18937800,0,0
18938700,0,0
18939600,0,0
18940500,0,0
18941400,0,0
18942300,0,0
18943200,0,0
18944100,0,0
18945000,0,0
18945900,0,0
18946800,0,0
18947700,0,0
18948600,0,0
18949500,0,0
18950400,0,0
18951300,0,0
18952200,0,0
18953100,0,0
18954000,0,0
18954900,0,0
18955800,0,0
18956700,0,0
18957600,0,0
18958500,0,0
18959400,0,0
18960300,0,0
18961200,0,0
18962100,0,0
18963000,0,0
18963900,0,0
18964800,0,0
18965700,0,0
18966600,0,0
18967500,0,0
18968400,0,0
18969300,0,0
18970200,0,0
18971100,0,0
18972000,0,0
18972900,0,0
18973800,0,0
18974700,0,0
18975600,0,0
18976500,0,0
18977400,0,0
18978300,0,0
18979200,0,0
18980100,0,0
18981000,0,0
18981900,0,0
18982800,0,0
18983700,0,0
18984600,0,0
18985500,0,0
18986400,0,0
18987300,0,0
18988200,0,0
18989100,0,0
18990000,0,0
18990900,0,0
18991800,0,0
18992700,0,0
18993600,0,0
18994500,0,0
18995400,0,0
18996300,0,0
18997200,0,0
18998100,0,0
18999000,0,0
18999900,0,0
19000800,0,0
19001700,0,0
19002600,0,0
19003500,0,0
19004400,0,0
19005300,0,0
19006200,0,0
19007100,0,0
19008000,0,0
19008900,0,0
19009800,0,0
19010700,0,0
19011600,0,0
19012500,0,0
19013400,0,0
19014300,0,0
19015200,0,0
19016100,0,0
19017000,0,0
19017900,0,0
19018800,0,0
19019700,0,0
19020600,0,0
19021500,0,0
19022400,7211.8555,72442.03
19023300,353.91885,99627.35
19024200,16.993483,15951.196
19025100,0.44107813,22964.94
19026000,0.015917579,28441.879
19026900,0.015917579,23912.865
19027800,0.015917579,29956.848
19028700,0.015917579,30723.756
19029600,0.015917579,33343.605
19030500,0.015917579,35136.504
19031400,0.015917579,35426.676
19032300,0.015917579,36911.418
19033200,0.015917579,38691.473
19034100,2009.8346,58296.195
19035000,1665.668,63210.32
19035900,872.61926,66587.82
19036800,402.72977,74136.16
19037700,222.08203,96914.836
19038600,92.507095,104062.1
19039500,4.3666053,107723.7
19040400,0.015917579,114260.44
19041300,0.015917579,119710.46
19042200,0.015917579,122686.3
19043100,0.015917579,125122.54
19044000,0.015917579,127039.836
19044900,0.015917579,128973.875
19045800,0.015917579,129524.82
19046700,0.015917579,129650.74
19047600,0.015917579,129970.414
19048500,0.015917579,129505.37
19049400,62.01021,128322.805
19050300,333.97214,126560.766
19051200,604.94214,124465.29
19052100,970.96497,118783.15
19053000,1548.3246,114798.336
19053900,2116.333,112163.87
19054800,2377.2776,110999.914
19055700,2208.797,112666.32
19056600,1813.2494,114780.37
19057500,1303.7336,117263.484
19058400,759.9383,119977.266
19059300,200.63612,126695.88
19060200,9.981442,132043.56
19061100,0.11036222,136518.98
19062000,0.015917579,140064.66
19062900,5343.359,128508.91
19063800,6285.2954,128804.4
19064700,6514.23,129163.96
19065600,6587.2456,128829.43
19066500,6611.8833,115899.766
19067400,6619.977,109176.63
19068300,6622.6104,110389.76
19069200,6623.4116,107677
19070100,6623.637,95983.414
19071000,6623.587,95274.016
19071900,6623.607,94227.49
19072800,6623.6045,91681.41
19073700,6623.6235,84597.12
19074600,6623.591,82930.31
19075500,6623.6094,80259.97
19076400,0,0
19077300,0,0
19078200,0,0
19079100,0,0
19080000,0,0
19080900,0,0
19081800,0,0
19082700,0,0
19083600,0,0
19084500,0,0
19085400,0,0
19086300,0,0
19087200,0,0
19088100,0,0
19089000,0,0
19089900,0,0
19090800,0,0
19091700,0,0
19092600,0,0
19093500,0,0
19094400,0,0
19095300,0,0
19096200,0,0
19097100,0,0
19098000,0,0
19098900,0,0
19099800,0,0
19100700,0,0
19101600,0,0
19102500,0,0
19103400,0,0
19104300,0,0
19105200,0,0
19106100,0,0
19107000,0,0
19107900,0,0
19108800,0,0
19109700,0,0
19110600,0,0
19111500,0,0
19112400,0,0
19113300,0,0
19114200,0,0
19115100,0,0
19116000,6623.6216,76243.59
19116900,325.03403,71953.85
19117800,15.590283,4276.004
19118700,0.38779697,21153.781
19119600,0.015917579,23192.518
19120500,140.226,39938.797
19121400,248.37158,43681.973
19122300,227.86357,44745.508
19123200,190.01509,49662.395
19124100,32.04329,69085.164
19125000,1.4616582,73032.945
19125900,0.015917579,75350.586
19126800,0.015917579,81266.35
19127700,0.015917579,87402.4
19128600,0.015917579,93086.734
19129500,0.015917579,97525.3
19130400,0.015917579,102268.75
19131300,0.015917579,108766.945
19132200,0.015917579,111377.64
19133100,0.015917579,112776.45
19134000,0.015917579,114098.664
19134900,0.015917579,115344.47
19135800,0.015917579,116282.34
19136700,0.015917579,117056.99
19137600,0.015917579,117324.89
19138500,0.015917579,111009.35
19139400,0.015917579,109786.87
19140300,40.27091,108944.82
19141200,163.42313,107785
19142100,186.2006,108396.52
19143000,134.7659,109075.04
19143900,67.25236,109998.37
19144800,36.227734,109960.8
19145700,56.306984,114389.13
19146600,273.44556,112999.98
19147500,445.5103,110824.22
19148400,576.5723,109339.15
19149300,612.7528,101740.984
19150200,522.53174,100554.69
19151100,434.96164,98992.14
19152000,288.75372,97239.84
19152900,222.5873,79655.67
19153800,47.15261,80251.05
19154700,1.7737068,81120.26
19155600,0.015917579,80339.586
19156500,0.015917579,68206.54
19157400,86.83332,67535.3
19158300,432.6216,66570.34
19159200,698.6436,63879.566
19160100,853.3433,57014.508
19161000,900.75476,56226.855
19161900,977.09357,54340.594
19162800,0,0
19163700,0,0
19164600,0,0
19165500,0,0
19166400,0,0
19167300,0,0
19168200,0,0
19169100,0,0
19170000,0,0
19170900,0,0
19171800,0,0
19172700,0,0
19173600,0,0
19174500,0,0
19175400,0,0
19176300,0,0
19177200,0,0
19178100,0,0
19179000,0,0
19179900,0,0
19180800,0,0
19181700,0,0
19182600,0,0
19183500,0,0
19184400,0,0
19185300,0,0
19186200,0,0
19187100,0,0
19188000,0,0
19188900,0,0
19189800,0,0
19190700,0,0
19191600,0,0
19192500,0,0
19193400,0,0
19194300,0,0
19195200,0,0
19196100,0,0
19197000,0,0
19197900,0,0
19198800,0,0
19199700,0,0
19200600,0,0
19201500,0,0
19202400,1025.7783,51258.86
19203300,50.030174,11177.558
19204200,2.0918684,968.6386
19205100,0.015917579,15890.51
19206000,0.015917579,16754.934
19206900,1687.3383,35458.445
19207800,1620.0101,39527.977
19208700,995.4856,43693.523
19209600,577.88605,50458.777
19210500,276.7158,71979.46
19211400,231.17712,77891.336
19212300,182.10837,81259.16
19213200,140.97668,88504.016
19214100,55.99159,95706.91
19215000,3.0554256,101321.47
19215900,0.015917579,105978.164
19216800,0.015917579,110368.13
19217700,0.015917579,115709.664
19218600,0.015917579,116833.89
19219500,0.015917579,116426.38
19220400,0.015917579,115941.76
19221300,0.015917579,114981.01
19222200,0.015917579,114272.95
19223100,0.015917579,113497.06
19224000,0.015917579,112580.805
19224900,0.015917579,105702.93
19225800,0.015917579,104872.36
19226700,0.015917579,104221.26
19227600,0.015917579,103312.93
19228500,0.015917579,103623.6
19229400,0.015917579,103700.55
19230300,157.33972,104372.03
19231200,300.09796,105290.31
19232100,324.6312,112410.83
19233000,358.97736,113858.19
19233900,320.25262,115469.56
19234800,258.5877,118292.34
19235700,139.78131,115008.375
19236600,1822.664,114727.41
19237500,6431.087,111342.34
19238400,7183.154,113885.23
19239300,7401.779,97857.81
19240200,7476.211,98835.74
19241100,7502.299,98752.49
19242000,7511.448,95431.46
19242900,7514.6655,80730.836
19243800,7515.697,77790.41
19244700,7516.0454,74864.63
19245600,7516.1245,70933.15
19246500,7516.131,62472.14
19247400,7516.0723,60076.26
19248300,7516.0396,57498.777
19249200,0,0
19250100,0,0
19251000,0,0
19251900,0,0
19252800,0,0
19253700,0,0
19254600,0,0
19255500,0,0
19256400,0,0
19257300,0,0
19258200,0,0
19259100,0,0
19260000,0,0
19260900,0,0
19261800,0,0
19262700,0,0
19263600,0,0
19264500,0,0
19265400,0,0
19266300,0,0
19267200,0,0
19268100,0,0
19269000,0,0
19269900,0,0
19270800,0,0
19271700,0,0
19272600,0,0
19273500,0,0
19274400,0,0
19275300,0,0
19276200,0,0
19277100,0,0
19278000,0,0
19278900,0,0
19279800,0,0
19280700,0,0
19281600,0,0
19282500,0,0
19283400,0,0
19284300,0,0
19285200,0,0
19286100,0,0
19287000,0,0
19287900,0,0
19288800,7516.016,54533.547
19289700,368.9017,53223.355
19290600,17.770403,2930.0166
19291500,0.5206049,30272.076
19292400,0.015917579,25577.73
19293300,99.20627,46856.496
19294200,4.5136633,48202.66
19295100,0.015917579,48555.336
19296000,0.015917579,52153.496
19296900,0.015917579,70062.32
19297800,0.015917579,71822.68
19298700,0.015917579,73016.74
19299600,0.015917579,77905.305
19300500,0.015917579,83316.99
19301400,0.015917579,87108.12
19302300,0.015917579,90245.8
19303200,0.015917579,94820.836
19304100,0.015917579,100743.1
19305000,0.015917579,103891.14
19305900,0.015917579,106390.18
19306800,0.015917579,108687.1
19307700,0.015917579,110492.83
19308600,0.015917579,110855.34
19309500,0.015917579,110254.14
19310400,0.015917579,110001.2
19311300,0.015917579,103618.28
19312200,0.015917579,102908.234
19313100,0.015917579,102338
19314000,12.213362,101345.84
19314900,15.752487,101711.67
19315800,9.444842,102049.56
19316700,2.1212199,102829.51
19317600,0.015917579,103781.555
19318500,0.015917579,111208.375
19319400,2.080055,112924.49
19320300,0.073118284,114133.96
19321200,0.015917579,116493.16
19322100,0.015917579,112464.03
19323000,0.015917579,114950.2
19323900,0.015917579,117341.055
19324800,0.015917579,118313.56
19325700,6.7321234,102927.14
19326600,11.580537,103871.97
19327500,200.13327,104719.02
19328400,364.35312,102210.03
19329300,545.57385,89316.53
19330200,613.15234,86611.03
19331100,735.9154,83629.08
19332000,820.0518,79621.46
19332900,885.22845,70886.8
19333800,851.8724,67822.695
19334700,834.8314,64743.53
19335600,0,0
19336500,0,0
19337400,0,0
19338300,0,0
19339200,0,0
19340100,0,0
19341000,0,0
19341900,0,0
19342800,0,0
19343700,0,0
19344600,0,0
19345500,0,0
19346400,0,0
19347300,0,0
19348200,0,0
19349100,0,0
19350000,0,0
19350900,0,0
19351800,0,0
19352700,0,0
19353600,0,0
19354500,0,0
19355400,0,0
19356300,0,0
19357200,0,0
19358100,0,0
19359000,0,0
19359900,0,0
19360800,0,0
19361700,0,0
19362600,0,0
19363500,0,0
19364400,0,0
19365300,0,0
19366200,0,0
19367100,0,0
19368000,0,0
19368900,0,0
19369800,0,0
19370700,0,0
19371600,0,0
19372500,0,0
19373400,0,0
19374300,0,0
19375200,815.8971,60886.363
19376100,39.74376,48795.598
19377000,1.6121604,7733.3384
19377900,0.015917579,36481.652
19378800,0.015917579,31338.707
19379700,2090.7583,53841.703
19380600,2319.89,58082.582
19381500,1838.3666,59916.42
19382400,1433.253,66405.36
19383300,1064.2174,86471.63
19384200,890.6982,91687.07
19385100,676.44714,94031.56
19386000,499.26917,100252.75
19386900,306.81052,105989.37
19387800,258.15042,109341.695
19388700,270.10022,111565.47
19389600,286.68826,114121.875
19390500,264.641,119015.52
19391400,205.69574,120934.01
19392300,55.28617,121617.805
19393200,2.6118178,121634.74
19394100,0.015917579,120062.07
19395000,0.015917579,118301.25
19395900,0.015917579,116123.77
19396800,0.015917579,114345.484
19397700,0.015917579,107278.016
19398600,0.015917579,105747.54
19399500,0.015917579,105329.03
19400400,0.015917579,104684.94
19401300,0.015917579,106168.766
19402200,0.015917579,107951.08
19403100,0.015917579,109952.57
19404000,0.015917579,111725.31
19404900,0.015917579,119330.76
19405800,0.015917579,121324.64
19406700,0.015917579,122985.08
19407600,0.015917579,125740.96
19408500,0.015917579,121136.06
19409400,102.8442,121545.914
19410300,493.13406,121784.195
19411200,812.8369,121308.03
19412100,965.65375,105587.23
19413000,712.7629,106644.61
19413900,471.8819,108642.305
19414800,252.94011,106386.82
19415700,318.1588,93776.08
19416600,461.02554,90859.39
19417500,738.97705,88343.125
19418400,961.29016,84098.55
19419300,1051.8236,75964.85
19420200,946.7798,73348.14
19421100,830.0752,70813.88
19422000,0,0
19422900,0,0
19423800,0,0
19424700,0,0
19425600,0,0
19426500,0,0
19427400,0,0
19428300,0,0
19429200,0,0
19430100,0,0
19431000,0,0
19431900,0,0
19432800,0,0
19433700,0,0
19434600,0,0
19435500,0,0
19436400,0,0
19437300,0,0
19438200,0,0
19439100,0,0
19440000,0,0
19440900,0,0
19441800,0,0
19442700,0,0
19443600,0,0
19444500,0,0
19445400,0,0
19446300,0,0
19447200,0,0
19448100,0,0
19449000,0,0
19449900,0,0
19450800,0,0
19451700,0,0
19452600,0,0
19453500,0,0
19454400,0,0
19455300,0,0
19456200,0,0
19457100,0,0
19458000,0,0
19458900,0,0
19459800,0,0
19460700,0,0
19461600,0,0
19462500,0,0
19463400,0,0
19464300,0,0
