# time: time of price [s],,
# PriceElectricPowerHighlyDynamic: Price of electricity in highly dynamic scenario [$/kWh],,
"# DayAheadPrice: Hourly price of electricity, not including other utility fees.",,
time,DayAheadPrice,PriceElectricPowerHighlyDynamic
15912000,0.01755,0.05622
15915600,0.01671,0.05538
15919200,0.01672,0.05539
15922800,0.01955,0.05822
15926400,0.02157,0.06024
15930000,0.02391,0.06258
15933600,0.02611,0.06478
15937200,0.0307,0.06937
15940800,0.03445,0.07312
15944400,0.03492,0.07359
15948000,0.035,0.07367
15951600,0.03521,0.07388
15955200,0.03764,0.07631
15958800,0.03702,0.07569
15962400,0.03511,0.07378
15966000,0.03281,0.07148
15969600,0.02874,0.06741
15973200,0.02707,0.06574
15976800,0.02509,0.06376
15980400,0.02317,0.06184
15984000,0.02143,0.0601
15987600,0.01998,0.05865
15991200,0.01887,0.05754
15994800,0.01775,0.05642
15998400,0.01745,0.05612
16002000,0.01858,0.05725
16005600,0.01991,0.05858
16009200,0.02088,0.05955
16012800,0.02304,0.06171
16016400,0.02694,0.06561
16020000,0.03058,0.06925
16023600,0.03346,0.07213
16027200,0.03593,0.0746
16030800,0.04237,0.08104
16034400,0.03784,0.07651
16038000,0.04215,0.08082
16041600,0.0427,0.08137
16045200,0.04215,0.08082
16048800,0.03574,0.07441
16052400,0.03408,0.07275
16056000,0.03339,0.07206
16059600,0.03111,0.06978
16063200,0.02588,0.06455
16066800,0.02308,0.06175
16070400,0.02274,0.06141
16074000,0.021,0.05967
16077600,0.02,0.05867
16081200,0.0189,0.05757
16084800,0.01826,0.05693
16088400,0.01836,0.05703
16092000,0.01865,0.05732
16095600,0.02018,0.05885
16099200,0.02205,0.06072
16102800,0.02406,0.06273
16106400,0.02695,0.06562
16110000,0.03404,0.07271
16113600,0.03682,0.07549
16117200,0.03576,0.07443
16120800,0.03526,0.07393
16124400,0.03689,0.07556
16128000,0.03845,0.07712
16131600,0.03722,0.07589
16135200,0.03295,0.07162
16138800,0.03046,0.06913
16142400,0.03019,0.06886
16146000,0.02723,0.0659
16149600,0.02465,0.06332
16153200,0.02243,0.0611
16156800,0.02118,0.05985
16160400,0.01988,0.05855
16164000,0.01907,0.05774
16167600,0.01781,0.05648
16171200,0.01644,0.05511
16174800,0.01536,0.05403
16178400,0.01491,0.05358
16182000,0.01672,0.05539
16185600,0.01909,0.05776
16189200,0.02169,0.06036
16192800,0.02308,0.06175
16196400,0.02509,0.06376
16200000,0.02641,0.06508
16203600,0.02679,0.06546
16207200,0.02705,0.06572
16210800,0.02718,0.06585
16214400,0.02835,0.06702
16218000,0.02891,0.06758
16221600,0.0282,0.06687
16225200,0.02518,0.06385
16228800,0.02521,0.06388
16232400,0.02406,0.06273
16236000,0.02185,0.06052
16239600,0.02008,0.05875
16243200,0.01793,0.0566
16246800,0.01736,0.05603
16250400,0.01589,0.05456
16254000,0.01523,0.0539
16257600,0.01521,0.05388
16261200,0.01723,0.0559
16264800,0.01803,0.0567
16268400,0.01968,0.05835
16272000,0.02072,0.05939
16275600,0.02296,0.06163
16279200,0.02495,0.06362
16282800,0.02746,0.06613
16286400,0.03228,0.07095
16290000,0.03418,0.07285
16293600,0.03367,0.07234
16297200,0.03411,0.07278
16300800,0.03568,0.07435
16304400,0.03547,0.07414
16308000,0.03231,0.07098
16311600,0.02941,0.06808
16315200,0.02716,0.06583
16318800,0.0252,0.06387
16322400,0.02282,0.06149
16326000,0.02014,0.05881
16329600,0.01762,0.05629
16333200,0.01698,0.05565
16336800,0.0136,0.05227
16340400,0.01276,0.05143
16344000,0.01269,0.05136
16347600,0.01388,0.05255
16351200,0.01782,0.05649
16354800,0.01958,0.05825
16358400,0.02135,0.06002
16362000,0.02352,0.06219
16365600,0.02662,0.06529
16369200,0.02935,0.06802
16372800,0.03472,0.07339
16376400,0.03768,0.07635
16380000,0.03844,0.07711
16383600,0.04365,0.08232
16387200,0.05058,0.08925
16390800,0.05312,0.09179
16394400,0.04181,0.08048
16398000,0.03701,0.07568
16401600,0.03577,0.07444
16405200,0.03075,0.06942
16408800,0.02565,0.06432
16412400,0.02289,0.06156
16416000,0.02069,0.05936
16419600,0.01963,0.0583
16423200,0.0181,0.05677
16426800,0.01625,0.05492
16430400,0.01621,0.05488
16434000,0.01828,0.05695
16437600,0.02003,0.0587
16441200,0.02185,0.06052
16444800,0.02339,0.06206
16448400,0.02673,0.0654
16452000,0.03018,0.06885
16455600,0.0341,0.07277
16459200,0.03639,0.07506
16462800,0.03952,0.07819
16466400,0.03966,0.07833
16470000,0.04555,0.08422
16473600,0.05264,0.09131
16477200,0.05689,0.09556
16480800,0.04461,0.08328
16484400,0.0373,0.07597
16488000,0.03575,0.07442
16491600,0.03173,0.0704
16495200,0.0258,0.06447
16498800,0.02418,0.06285
16502400,0.02276,0.06143
16506000,0.0212,0.05987
16509600,0.0195,0.05817
16513200,0.01865,0.05732
16516800,0.01843,0.0571
16520400,0.01903,0.0577
16524000,0.02205,0.06072
16527600,0.02343,0.0621
16531200,0.0251,0.06377
16534800,0.02947,0.06814
16538400,0.03458,0.07325
16542000,0.03785,0.07652
16545600,0.03765,0.07632
16549200,0.03926,0.07793
16552800,0.04041,0.07908
16556400,0.04112,0.07979
16560000,0.04168,0.08035
16563600,0.03927,0.07794
16567200,0.0357,0.07437
16570800,0.03352,0.07219
16574400,0.03033,0.069
16578000,0.0286,0.06727
16581600,0.0261,0.06477
16585200,0.02407,0.06274
16588800,0.02266,0.06133
16592400,0.02108,0.05975
16596000,0.01954,0.05821
16599600,0.01819,0.05686
16603200,0.01832,0.05699
16606800,0.01907,0.05774
16610400,0.02175,0.06042
16614000,0.0225,0.06117
16617600,0.02373,0.0624
16621200,0.02575,0.06442
16624800,0.02855,0.06722
16628400,0.03072,0.06939
16632000,0.03375,0.07242
16635600,0.03586,0.07453
16639200,0.03771,0.07638
16642800,0.0407,0.07937
16646400,0.04452,0.08319
16650000,0.04389,0.08256
16653600,0.03623,0.0749
16657200,0.03367,0.07234
16660800,0.03276,0.07143
16664400,0.02862,0.06729
16668000,0.02548,0.06415
16671600,0.02273,0.0614
16675200,0.02136,0.06003
16678800,0.0196,0.05827
16682400,0.01815,0.05682
16686000,0.0167,0.05537
16689600,0.0154,0.05407
16693200,0.01528,0.05395
16696800,0.01586,0.05453
16700400,0.01841,0.05708
16704000,0.02097,0.05964
16707600,0.02418,0.06285
16711200,0.02547,0.06414
16714800,0.02803,0.0667
16718400,0.03114,0.06981
16722000,0.03583,0.0745
16725600,0.03881,0.07748
16729200,0.04248,0.08115
16732800,0.04837,0.08704
16736400,0.04667,0.08534
16740000,0.04012,0.07879
16743600,0.03706,0.07573
16747200,0.03325,0.07192
16750800,0.02947,0.06814
16754400,0.02596,0.06463
16758000,0.02462,0.06329
16761600,0.02114,0.05981
16765200,0.02011,0.05878
16768800,0.01803,0.0567
16772400,0.01711,0.05578
16776000,0.0158,0.05447
16779600,0.01544,0.05411
16783200,0.01562,0.05429
16786800,0.01738,0.05605
16790400,0.01986,0.05853
16794000,0.02291,0.06158
16797600,0.02526,0.06393
16801200,0.02779,0.06646
16804800,0.03038,0.06905
16808400,0.03389,0.07256
16812000,0.03562,0.07429
16815600,0.0374,0.07607
16819200,0.04291,0.08158
16822800,0.04396,0.08263
16826400,0.03748,0.07615
16830000,0.03629,0.07496
16833600,0.03162,0.07029
16837200,0.02826,0.06693
16840800,0.02539,0.06406
16844400,0.02333,0.062
16848000,0.02072,0.05939
16851600,0.01989,0.05856
16855200,0.01877,0.05744
16858800,0.01706,0.05573
16862400,0.01677,0.05544
16866000,0.01826,0.05693
16869600,0.01968,0.05835
16873200,0.02065,0.05932
16876800,0.02333,0.062
16880400,0.02539,0.06406
16884000,0.029,0.06767
16887600,0.03074,0.06941
16891200,0.03523,0.0739
16894800,0.03706,0.07573
16898400,0.04041,0.07908
16902000,0.04366,0.08233
16905600,0.04854,0.08721
16909200,0.04823,0.0869
16912800,0.04251,0.08118
16916400,0.03827,0.07694
16920000,0.03487,0.07354
16923600,0.03087,0.06954
16927200,0.02756,0.06623
16930800,0.02439,0.06306
16934400,0.02303,0.0617
16938000,0.02166,0.06033
16941600,0.02051,0.05918
16945200,0.02007,0.05874
16948800,0.01986,0.05853
16952400,0.02046,0.05913
16956000,0.02153,0.0602
16959600,0.02351,0.06218
16963200,0.02568,0.06435
16966800,0.02866,0.06733
16970400,0.03199,0.07066
16974000,0.03501,0.07368
16977600,0.03847,0.07714
16981200,0.04057,0.07924
16984800,0.04332,0.08199
16988400,0.04561,0.08428
16992000,0.04724,0.08591
16995600,0.04723,0.0859
16999200,0.04123,0.0799
17002800,0.03825,0.07692
17006400,0.03621,0.07488
17010000,0.03393,0.0726
17013600,0.02998,0.06865
17017200,0.02702,0.06569
17020800,0.02422,0.06289
17024400,0.02314,0.06181
17028000,0.02169,0.06036
17031600,0.02115,0.05982
17035200,0.021,0.05967
17038800,0.02158,0.06025
17042400,0.02346,0.06213
17046000,0.0242,0.06287
17049600,0.02661,0.06528
17053200,0.03034,0.06901
17056800,0.03341,0.07208
17060400,0.03625,0.07492
17064000,0.0412,0.07987
17067600,0.04591,0.08458
17071200,0.05038,0.08905
17074800,0.05419,0.09286
17078400,0.06271,0.10138
17082000,0.06249,0.10116
17085600,0.05237,0.09104
17089200,0.04391,0.08258
17092800,0.03838,0.07705
17096400,0.034,0.07267
17100000,0.02964,0.06831
17103600,0.02666,0.06533
17107200,0.02402,0.06269
17110800,0.02309,0.06176
17114400,0.02159,0.06026
17118000,0.02104,0.05971
17121600,0.02073,0.0594
17125200,0.0213,0.05997
17128800,0.02241,0.06108
17132400,0.02421,0.06288
17136000,0.02596,0.06463
17139600,0.03079,0.06946
17143200,0.03449,0.07316
17146800,0.0382,0.07687
17150400,0.042,0.08067
17154000,0.04857,0.08724
17157600,0.05559,0.09426
17161200,0.06188,0.10055
17164800,0.0706,0.10927
17168400,0.07402,0.11269
17172000,0.06311,0.10178
17175600,0.05782,0.09649
17179200,0.04571,0.08438
17182800,0.03888,0.07755
17186400,0.03159,0.07026
17190000,0.02697,0.06564
17193600,0.02431,0.06298
17197200,0.02289,0.06156
17200800,0.02147,0.06014
17204400,0.02067,0.05934
17208000,0.02048,0.05915
17211600,0.02104,0.05971
17215200,0.02313,0.0618
17218800,0.02495,0.06362
17222400,0.02864,0.06731
17226000,0.0338,0.07247
17229600,0.03614,0.07481
17233200,0.04649,0.08516
17236800,0.04971,0.08838
17240400,0.05542,0.09409
17244000,0.06713,0.1058
17247600,0.07301,0.11168
17251200,0.07853,0.1172
17254800,0.07905,0.11772
17258400,0.06405,0.10272
17262000,0.05197,0.09064
17265600,0.04661,0.08528
17269200,0.04055,0.07922
17272800,0.03346,0.07213
17276400,0.02982,0.06849
17280000,0.02529,0.06396
17283600,0.02355,0.06222
17287200,0.02161,0.06028
17290800,0.02126,0.05993
17294400,0.02055,0.05922
17298000,0.02035,0.05902
17301600,0.02053,0.0592
17305200,0.02297,0.06164
17308800,0.02525,0.06392
17312400,0.02991,0.06858
17316000,0.03331,0.07198
17319600,0.03808,0.07675
17323200,0.03924,0.07791
17326800,0.04222,0.08089
17330400,0.04778,0.08645
17334000,0.04945,0.08812
17337600,0.05294,0.09161
17341200,0.05091,0.08958
17344800,0.04463,0.0833
17348400,0.03815,0.07682
17352000,0.03775,0.07642
17355600,0.03424,0.07291
17359200,0.02979,0.06846
17362800,0.02533,0.064
17366400,0.02409,0.06276
17370000,0.02276,0.06143
17373600,0.02085,0.05952
17377200,0.02032,0.05899
17380800,0.01949,0.05816
17384400,0.01862,0.05729
17388000,0.01755,0.05622
17391600,0.02083,0.0595
17395200,0.02287,0.06154
17398800,0.02452,0.06319
17402400,0.02748,0.06615
17406000,0.03191,0.07058
17409600,0.03311,0.07178
17413200,0.03353,0.0722
17416800,0.03537,0.07404
17420400,0.036,0.07467
17424000,0.03892,0.07759
17427600,0.03823,0.0769
17431200,0.03427,0.07294
17434800,0.03369,0.07236
17438400,0.03204,0.07071
17442000,0.02904,0.06771
17445600,0.02579,0.06446
17449200,0.02373,0.0624
17452800,0.02289,0.06156
17456400,0.02116,0.05983
17460000,0.02018,0.05885
17463600,0.0196,0.05827
17467200,0.0192,0.05787
17470800,0.01967,0.05834
17474400,0.02108,0.05975
17478000,0.02283,0.0615
17481600,0.0247,0.06337
17485200,0.02656,0.06523
17488800,0.02869,0.06736
17492400,0.03013,0.0688
17496000,0.03157,0.07024
17499600,0.0323,0.07097
17503200,0.03309,0.07176
17506800,0.03291,0.07158
17510400,0.03244,0.07111
17514000,0.03159,0.07026
17517600,0.0296,0.06827
17521200,0.02735,0.06602
17524800,0.02615,0.06482
17528400,0.02466,0.06333
17532000,0.0231,0.06177
17535600,0.02035,0.05902
17539200,0.01982,0.05849
17542800,0.01923,0.0579
17546400,0.0167,0.05537
17550000,0.01524,0.05391
17553600,0.01502,0.05369
17557200,0.01632,0.05499
17560800,0.01812,0.05679
17564400,0.01963,0.0583
17568000,0.02171,0.06038
17571600,0.02347,0.06214
17575200,0.0245,0.06317
17578800,0.02517,0.06384
17582400,0.02541,0.06408
17586000,0.02595,0.06462
17589600,0.02691,0.06558
17593200,0.02757,0.06624
17596800,0.02844,0.06711
17600400,0.02844,0.06711
17604000,0.02761,0.06628
17607600,0.0262,0.06487
17611200,0.02597,0.06464
17614800,0.02458,0.06325
17618400,0.02272,0.06139
17622000,0.02064,0.05931
17625600,0.01871,0.05738
17629200,0.01691,0.05558
17632800,0.016,0.05467
17636400,0.01507,0.05374
17640000,0.01512,0.05379
17643600,0.01627,0.05494
17647200,0.01874,0.05741
17650800,0.02001,0.05868
17654400,0.02145,0.06012
17658000,0.02364,0.06231
17661600,0.02508,0.06375
17665200,0.02675,0.06542
17668800,0.02794,0.06661
17672400,0.03092,0.06959
17676000,0.03272,0.07139
17679600,0.03614,0.07481
17683200,0.03906,0.07773
17686800,0.03635,0.07502
17690400,0.03356,0.07223
17694000,0.02926,0.06793
17697600,0.02901,0.06768
17701200,0.02689,0.06556
17704800,0.02424,0.06291
17708400,0.02143,0.0601
17712000,0.0181,0.05677
17715600,0.01596,0.05463
17719200,0.01391,0.05258
17722800,0.01247,0.05114
17726400,0.0119,0.05057
17730000,0.01275,0.05142
17733600,0.01552,0.05419
17737200,0.01838,0.05705
17740800,0.02146,0.06013
17744400,0.02378,0.06245
17748000,0.02543,0.0641
17751600,0.02719,0.06586
17755200,0.02901,0.06768
17758800,0.03098,0.06965
17762400,0.03414,0.07281
17766000,0.03698,0.07565
17769600,0.03947,0.07814
17773200,0.04035,0.07902
17776800,0.03465,0.07332
17780400,0.03119,0.06986
17784000,0.02994,0.06861
17787600,0.02632,0.06499
17791200,0.02253,0.0612
17794800,0.0199,0.05857
17798400,0.0182,0.05687
17802000,0.01741,0.05608
17805600,0.01287,0.05154
17809200,0.01057,0.04924
17812800,0.00846,0.04713
17816400,0.00925,0.04792
17820000,0.01162,0.05029
17823600,0.01638,0.05505
17827200,0.02111,0.05978
17830800,0.02405,0.06272
17834400,0.02881,0.06748
17838000,0.03293,0.0716
17841600,0.03588,0.07455
17845200,0.03688,0.07555
17848800,0.03999,0.07866
17852400,0.04462,0.08329
17856000,0.04855,0.08722
17859600,0.04763,0.0863
17863200,0.03994,0.07861
17866800,0.03527,0.07394
17870400,0.03184,0.07051
17874000,0.02945,0.06812
17877600,0.02549,0.06416
17881200,0.02305,0.06172
17884800,0.01947,0.05814
17888400,0.01723,0.0559
17892000,0.01402,0.05269
17895600,0.01123,0.0499
17899200,0.00877,0.04744
17902800,0.00897,0.04764
17906400,0.009,0.04767
17910000,0.01305,0.05172
17913600,0.01792,0.05659
17917200,0.02172,0.06039
17920800,0.0244,0.06307
17924400,0.02646,0.06513
17928000,0.02864,0.06731
17931600,0.03012,0.06879
17935200,0.03196,0.07063
17938800,0.03526,0.07393
17942400,0.03818,0.07685
17946000,0.03787,0.07654
17949600,0.03503,0.0737
17953200,0.03167,0.07034
17956800,0.02893,0.0676
17960400,0.02629,0.06496
17964000,0.02388,0.06255
17967600,0.02211,0.06078
17971200,0.01995,0.05862
17974800,0.01898,0.05765
17978400,0.01704,0.05571
17982000,0.0154,0.05407
17985600,0.01494,0.05361
17989200,0.01413,0.0528
17992800,0.0136,0.05227
17996400,0.0154,0.05407
18000000,0.02002,0.05869
18003600,0.02287,0.06154
18007200,0.02491,0.06358
18010800,0.0278,0.06647
18014400,0.02907,0.06774
18018000,0.03047,0.06914
18021600,0.03267,0.07134
18025200,0.03608,0.07475
18028800,0.04013,0.0788
18032400,0.03892,0.07759
18036000,0.03727,0.07594
18039600,0.03265,0.07132
18043200,0.03198,0.07065
18046800,0.03046,0.06913
18050400,0.02605,0.06472
18054000,0.02373,0.0624
18057600,0.02161,0.06028
18061200,0.0204,0.05907
18064800,0.01881,0.05748
18068400,0.01682,0.05549
18072000,0.01586,0.05453
18075600,0.01845,0.05712
18079200,0.02013,0.0588
18082800,0.02102,0.05969
18086400,0.02365,0.06232
18090000,0.02639,0.06506
18093600,0.02951,0.06818
18097200,0.03226,0.07093
18100800,0.03342,0.07209
18104400,0.03314,0.07181
18108000,0.03819,0.07686
18111600,0.04247,0.08114
18115200,0.04612,0.08479
18118800,0.04082,0.07949
18122400,0.03822,0.07689
18126000,0.03516,0.07383
18129600,0.03343,0.0721
18133200,0.0313,0.06997
18136800,0.02682,0.06549
18140400,0.0241,0.06277
18144000,0.02259,0.06126
18147600,0.02082,0.05949
18151200,0.01972,0.05839
18154800,0.0189,0.05757
18158400,0.01877,0.05744
18162000,0.0197,0.05837
18165600,0.0209,0.05957
18169200,0.0224,0.06107
18172800,0.02413,0.0628
18176400,0.02687,0.06554
18180000,0.03024,0.06891
18183600,0.03287,0.07154
18187200,0.03091,0.06958
18190800,0.034,0.07267
18194400,0.03703,0.0757
18198000,0.03749,0.07616
18201600,0.03863,0.0773
18205200,0.03778,0.07645
18208800,0.03281,0.07148
18212400,0.02915,0.06782
18216000,0.02884,0.06751
18219600,0.02759,0.06626
18223200,0.02481,0.06348
18226800,0.02198,0.06065
18230400,0.02134,0.06001
18234000,0.01988,0.05855
18237600,0.01837,0.05704
18241200,0.01719,0.05586
18244800,0.01709,0.05576
18248400,0.01626,0.05493
18252000,0.01699,0.05566
18255600,0.01892,0.05759
18259200,0.02131,0.05998
18262800,0.0246,0.06327
18266400,0.02803,0.0667
18270000,0.03157,0.07024
18273600,0.02994,0.06861
18277200,0.03264,0.07131
18280800,0.0337,0.07237
18284400,0.03451,0.07318
18288000,0.03612,0.07479
18291600,0.03374,0.07241
18295200,0.02944,0.06811
18298800,0.02746,0.06613
18302400,0.026,0.06467
18306000,0.02435,0.06302
18309600,0.0225,0.06117
18313200,0.02109,0.05976
18316800,0.02021,0.05888
18320400,0.01916,0.05783
18324000,0.01807,0.05674
18327600,0.01708,0.05575
18331200,0.01736,0.05603
18334800,0.01946,0.05813
18338400,0.02102,0.05969
18342000,0.02274,0.06141
18345600,0.02353,0.0622
18349200,0.02541,0.06408
18352800,0.0295,0.06817
18356400,0.03424,0.07291
18360000,0.03363,0.0723
18363600,0.03689,0.07556
18367200,0.04051,0.07918
18370800,0.04191,0.08058
18374400,0.04689,0.08556
18378000,0.04485,0.08352
18381600,0.03755,0.07622
18385200,0.03419,0.07286
18388800,0.03225,0.07092
18392400,0.02988,0.06855
18396000,0.02529,0.06396
18399600,0.02251,0.06118
18403200,0.02019,0.05886
18406800,0.01904,0.05771
18410400,0.01807,0.05674
18414000,0.01652,0.05519
18417600,0.01544,0.05411
18421200,0.01706,0.05573
18424800,0.01891,0.05758
18428400,0.02137,0.06004
18432000,0.02302,0.06169
18435600,0.02589,0.06456
18439200,0.03039,0.06906
18442800,0.03433,0.073
18446400,0.03465,0.07332
18450000,0.03702,0.07569
18453600,0.03901,0.07768
18457200,0.04353,0.0822
18460800,0.04484,0.08351
18464400,0.04061,0.07928
18468000,0.03579,0.07446
18471600,0.03289,0.07156
18475200,0.03004,0.06871
18478800,0.02804,0.06671
18482400,0.02411,0.06278
18486000,0.02137,0.06004
18489600,0.02019,0.05886
18493200,0.01979,0.05846
18496800,0.01877,0.05744
18500400,0.01833,0.057
18504000,0.01795,0.05662
18507600,0.01831,0.05698
18511200,0.01916,0.05783
18514800,0.01974,0.05841
18518400,0.02109,0.05976
18522000,0.02304,0.06171
18525600,0.02495,0.06362
18529200,0.0279,0.06657
18532800,0.03012,0.06879
18536400,0.03119,0.06986
18540000,0.03305,0.07172
18543600,0.0348,0.07347
18547200,0.03906,0.07773
18550800,0.03951,0.07818
18554400,0.0349,0.07357
18558000,0.03222,0.07089
18561600,0.03095,0.06962
18565200,0.0282,0.06687
18568800,0.02482,0.06349
18572400,0.02221,0.06088
18576000,0.02093,0.0596
18579600,0.01936,0.05803
18583200,0.0183,0.05697
18586800,0.01773,0.0564
18590400,0.01668,0.05535
18594000,0.01644,0.05511
18597600,0.01602,0.05469
18601200,0.01742,0.05609
18604800,0.02013,0.0588
18608400,0.0221,0.06077
18612000,0.02428,0.06295
18615600,0.02661,0.06528
18619200,0.02943,0.0681
18622800,0.03318,0.07185
18626400,0.03571,0.07438
18630000,0.03757,0.07624
18633600,0.04331,0.08198
18637200,0.04516,0.08383
18640800,0.03766,0.07633
18644400,0.03395,0.07262
18648000,0.0326,0.07127
18651600,0.02854,0.06721
18655200,0.02455,0.06322
18658800,0.02271,0.06138
18662400,0.02044,0.05911
18666000,0.01971,0.05838
18669600,0.0179,0.05657
18673200,0.01711,0.05578
18676800,0.01722,0.05589
18680400,0.01826,0.05693
18684000,0.02055,0.05922
18687600,0.02142,0.06009
18691200,0.0239,0.06257
18694800,0.02793,0.0666
18698400,0.03108,0.06975
18702000,0.03479,0.07346
18705600,0.03703,0.0757
18709200,0.03928,0.07795
18712800,0.04753,0.0862
18716400,0.05456,0.09323
18720000,0.05925,0.09792
18723600,0.05751,0.09618
18727200,0.04461,0.08328
18730800,0.03835,0.07702
18734400,0.04029,0.07896
18738000,0.032,0.07067
18741600,0.02797,0.06664
18745200,0.02352,0.06219
18748800,0.02133,0.06
18752400,0.02049,0.05916
18756000,0.01787,0.05654
18759600,0.01709,0.05576
18763200,0.01729,0.05596
18766800,0.01899,0.05766
18770400,0.02074,0.05941
18774000,0.02172,0.06039
18777600,0.02353,0.0622
18781200,0.02757,0.06624
18784800,0.03047,0.06914
18788400,0.03343,0.0721
18792000,0.03417,0.07284
18795600,0.03575,0.07442
18799200,0.03957,0.07824
18802800,0.04107,0.07974
18806400,0.0443,0.08297
18810000,0.04156,0.08023
18813600,0.03822,0.07689
18817200,0.03333,0.072
18820800,0.03401,0.07268
18824400,0.03095,0.06962
18828000,0.02609,0.06476
18831600,0.02382,0.06249
18835200,0.02068,0.05935
18838800,0.01974,0.05841
18842400,0.01826,0.05693
18846000,0.01713,0.0558
18849600,0.01713,0.0558
18853200,0.01913,0.0578
18856800,0.02024,0.05891
18860400,0.02097,0.05964
18864000,0.02287,0.06154
18867600,0.02566,0.06433
18871200,0.02933,0.068
18874800,0.03301,0.07168
18878400,0.03401,0.07268
18882000,0.03603,0.0747
18885600,0.03875,0.07742
18889200,0.04083,0.0795
18892800,0.04163,0.0803
18896400,0.03876,0.07743
18900000,0.03477,0.07344
18903600,0.03277,0.07144
18907200,0.03186,0.07053
18910800,0.02852,0.06719
18914400,0.0249,0.06357
18918000,0.0221,0.06077
18921600,0.02016,0.05883
18925200,0.01913,0.0578
18928800,0.01664,0.05531
18932400,0.01574,0.05441
18936000,0.01562,0.05429
18939600,0.01793,0.0566
18943200,0.01987,0.05854
18946800,0.02094,0.05961
18950400,0.02216,0.06083
18954000,0.02397,0.06264
18957600,0.02632,0.06499
18961200,0.03037,0.06904
18964800,0.03132,0.06999
18968400,0.03355,0.07222
18972000,0.03554,0.07421
18975600,0.03773,0.0764
18979200,0.04163,0.0803
18982800,0.03977,0.07844
18986400,0.03541,0.07408
18990000,0.03231,0.07098
18993600,0.03133,0.07
18997200,0.02919,0.06786
19000800,0.02448,0.06315
19004400,0.02196,0.06063
19008000,0.01967,0.05834
19011600,0.0182,0.05687
19015200,0.01617,0.05484
19018800,0.01524,0.05391
19022400,0.01506,0.05373
19026000,0.0171,0.05577
19029600,0.01959,0.05826
19033200,0.02041,0.05908
19036800,0.02174,0.06041
19040400,0.02354,0.06221
19044000,0.02512,0.06379
19047600,0.02741,0.06608
19051200,0.02786,0.06653
19054800,0.02893,0.0676
19058400,0.03056,0.06923
19062000,0.03153,0.0702
19065600,0.03388,0.07255
19069200,0.0325,0.07117
19072800,0.02883,0.0675
19076400,0.02766,0.06633
19080000,0.02621,0.06488
19083600,0.02409,0.06276
19087200,0.02219,0.06086
19090800,0.02011,0.05878
19094400,0.01908,0.05775
19098000,0.01786,0.05653
19101600,0.01675,0.05542
19105200,0.01457,0.05324
19108800,0.01385,0.05252
19112400,0.01415,0.05282
19116000,0.01397,0.05264
19119600,0.01576,0.05443
19123200,0.01877,0.05744
19126800,0.02063,0.0593
19130400,0.0223,0.06097
19134000,0.02359,0.06226
19137600,0.0248,0.06347
19141200,0.02533,0.064
19144800,0.02694,0.06561
19148400,0.02711,0.06578
19152000,0.02904,0.06771
19155600,0.02919,0.06786
19159200,0.02728,0.06595
19162800,0.02624,0.06491
19166400,0.02529,0.06396
19170000,0.02364,0.06231
19173600,0.02157,0.06024
19177200,0.01929,0.05796
19180800,0.01569,0.05436
19184400,0.01566,0.05433
19188000,0.01429,0.05296
19191600,0.0133,0.05197
19195200,0.01221,0.05088
19198800,0.01179,0.05046
19202400,0.01137,0.05004
19206000,0.01292,0.05159
19209600,0.01548,0.05415
19213200,0.01904,0.05771
19216800,0.02056,0.05923
19220400,0.02176,0.06043
19224000,0.02338,0.06205
19227600,0.02478,0.06345
19231200,0.02659,0.06526
19234800,0.02974,0.06841
19238400,0.03182,0.07049
19242000,0.03611,0.07478
19245600,0.03083,0.0695
19249200,0.02704,0.06571
19252800,0.0264,0.06507
19256400,0.02438,0.06305
19260000,0.02247,0.06114
19263600,0.02032,0.05899
19267200,0.0182,0.05687
19270800,0.01645,0.05512
19274400,0.01586,0.05453
19278000,0.0147,0.05337
19281600,0.01481,0.05348
19285200,0.0161,0.05477
19288800,0.01864,0.05731
19292400,0.01989,0.05856
19296000,0.02168,0.06035
19299600,0.02382,0.06249
19303200,0.0276,0.06627
19306800,0.03113,0.0698
19310400,0.03484,0.07351
19314000,0.03929,0.07796
19317600,0.04016,0.07883
19321200,0.04322,0.08189
19324800,0.04992,0.08859
19328400,0.04859,0.08726
19332000,0.04193,0.0806
19335600,0.03946,0.07813
19339200,0.03788,0.07655
19342800,0.03098,0.06965
19346400,0.02553,0.0642
19350000,0.02319,0.06186
19353600,0.02242,0.06109
19357200,0.02055,0.05922
19360800,0.01975,0.05842
19364400,0.01924,0.05791
19368000,0.01908,0.05775
19371600,0.02023,0.0589
19375200,0.0217,0.06037
19378800,0.02276,0.06143
19382400,0.02398,0.06265
19386000,0.02691,0.06558
19389600,0.03047,0.06914
19393200,0.03608,0.07475
19396800,0.03708,0.07575
19400400,0.03719,0.07586
19404000,0.04165,0.08032
19407600,0.04045,0.07912
19411200,0.04355,0.08222
19414800,0.03993,0.0786
19418400,0.03544,0.07411
19422000,0.033,0.07167
19425600,0.03166,0.07033
19429200,0.02922,0.06789
19432800,0.02521,0.06388
19436400,0.02248,0.06115
19440000,0.02067,0.05934
19443600,0.01925,0.05792
19447200,0.0179,0.05657
19450800,0.01711,0.05578
19454400,0.01733,0.056
19458000,0.01867,0.05734
19461600,0.02056,0.05923
19465200,0.02116,0.05983
19468800,0.0224,0.06107
19472400,0.0248,0.06347
19476000,0.02712,0.06579
19479600,0.03046,0.06913
19483200,0.03225,0.07092
