,time,T_Z1t,T_Z2t,T_Z3t,T_Z4t,T_Z5t,T_Z1m,T_Z2m,T_Z3m,T_Z4m,T_Z5m,T_Z1b,T_Z2b,T_Z3b,T_Z4b,T_Z5b,m_top_vav1,m_top_vav2,m_top_vav3,m_top_vav4,m_top_vav5,m_mid_vav1,m_mid_vav2,m_mid_vav3,m_mid_vav4,m_mid_vav5,m_bot_vav1,m_bot_vav2,m_bot_vav3,m_bot_vav4,m_bot_vav5,T_top_vav1,T_top_vav2,T_top_vav3,T_top_vav4,T_top_vav5,T_mid_vav1,T_mid_vav2,T_mid_vav3,T_mid_vav4,T_mid_vav5,T_bot_vav1,T_bot_vav2,T_bot_vav3,T_bot_vav4,T_bot_vav5,P_chiller,P_rf_top,P_sf_top,P_rf_mid,P_sf_mid,P_rf_bot,P_sf_bot,oa_temp,T_top_int,T_mid_int,T_bot_int,T_top_mix,T_mid_mix,T_bot_mix,T_top_sa,T_mid_sa,T_bot_sa,occ_1,occ_2,occ_3,occ_4,occ_5,h_sp,c_sp,Tsa_top_SP,Tsa_mid_SP,Tsa_bot_SP,mz1_top_SP,mz2_top_SP,mz3_top_SP,mz4_top_SP,mz5_top_SP,mz1_mid_SP,mz2_mid_SP,mz3_mid_SP,mz4_mid_SP,mz5_mid_SP,mz1_bot_SP,mz2_bot_SP,mz3_bot_SP,mz4_bot_SP,mz5_bot_SP,Tsa1_top_SP,Tsa2_top_SP,Tsa3_top_SP,Tsa4_top_SP,Tsa5_top_SP,Tsa1_mid_SP,Tsa2_mid_SP,Tsa3_mid_SP,Tsa4_mid_SP,Tsa5_mid_SP,Tsa1_bot_SP,Tsa2_bot_SP,Tsa3_bot_SP,Tsa4_bot_SP,Tsa5_bot_SP,Ttop_ret,Tmid_ret,Tbot_ret,damper_top,damper_mid,damper_bot,co2_top,co2_mid,co2_bot,oaflow_top,oaflow_mid,oaflow_bot,supplyflow_top,supplyflow_mid,supplyflow_bot,mflow_top,mflow_mid,mflow_bot,chillcap_top,heatcap_top,chillcap_mid,heatcap_mid,chillcap_bot,heatcap_bot,cumsum_chillcap_top,cumsum_heatcap_top,cumsum_chillcap_mid,cumsum_heatcap_mid,cumsum_chillcap_bot,cumsum_heatcap_bot,total_chillcap,total_heatcap,total_csum_chillcap,total_csum_heatcap,total_fanpower,total_cumfanpower,chiller,chiller_plus_fan,cum_chiller_plus_fan
2463,1.89E+07,296.216095,297.0838928,296.2461243,295.0782166,296.3877869,297.2090149,297.3451233,297.0244751,295.5684509,297.0535278,297.196167,297.1663208,296.953064,295.5128784,296.9169006,4.71719408,0.96971482,0.642199337,0.820172369,0.756355107,4.794685364,0.961204112,0.645140946,0.799279571,0.740365744,4.706617832,0.968556762,0.676846802,0.81282711,0.755971789,286.9571838,286.9571838,286.9571838,286.9571838,286.9571838,286.5475769,286.5475769,286.5475464,286.5475769,286.5475769,286.4346619,286.4346619,286.4346619,286.4346619,286.4346619,255344.625,210.8287811,955.1704712,208.4254303,944.1767578,200.6445007,909.0385742,293.1300049,294.7398987,295.1543274,295.1250916,294.7382202,295.1530762,295.1234436,286.8377075,286.1041565,286.3203735,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.569143593,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.626026869,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.5464172,286.5464172,286.5464172,286.5464172,286.5464172,286.1479797,286.1479797,286.1479797,286.1479797,286.1479797,296.223877,297.0312195,296.973053,0.5,0.5,0.5,0.000314791,0.000296599,0.000307814,3.83328867,3.850593328,3.841020346,7.905635834,7.940676689,7.921354771,7.905635715,7.940675735,7.920820296,0.00104203,1.60E-05,0.001198699,5.89E-05,0.001163273,1.53E-05,0.754101254,0.203522345,0.971962439,0.137875633,0.952487572,0.126059772,0.003404003,9.02E-05,2.678551265,0.467457751,2.808385803,3685.622009,255.344625,258.1530108,246813.2353
2464,1.89E+07,296.2020569,297.0796509,296.2353821,295.0639343,296.3753662,297.1986084,297.3470764,297.0141907,295.5565186,297.0431519,297.1799316,297.1588135,296.9404297,295.496521,296.9031372,4.717212677,0.969770789,0.64224112,0.820195377,0.756130934,4.788505554,0.961620927,0.646037936,0.799958348,0.740575969,4.707602978,0.968644261,0.676166594,0.81308794,0.755826831,286.9555969,286.9555969,286.9555969,286.9555969,286.9555969,286.5472717,286.5472412,286.5472412,286.5472412,286.5472412,286.4207153,286.4207153,286.4206848,286.4207153,286.4207153,255345.9844,210.8160248,955.1124268,208.3233185,943.7145386,200.6476746,909.0527344,293.1199951,294.729126,295.1452637,295.1132202,294.7270508,295.1436157,295.111145,286.8360901,286.1246643,286.306427,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.569143593,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.626026869,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.5464172,286.5464172,286.5464172,286.5464172,286.5464172,286.1479797,286.1479797,286.1479797,286.1479797,286.1479797,296.2114868,297.0220337,296.9584351,0.5,0.5,0.5,0.000313711,0.000295513,0.000306799,3.833248138,3.848664284,3.841282845,7.905550957,7.93669939,7.921883583,7.905550897,7.936698735,7.921328604,0.001040812,1.60E-05,0.001194184,5.62E-05,0.001163622,1.54E-05,0.755142066,0.203538378,0.973156623,0.137931796,0.953651194,0.126075147,0.003398618,8.76E-05,2.681949883,0.467545321,2.8078797,3688.429889,255.3459844,258.1538641,247071.3892
2465,1.89E+07,296.1893005,297.0760193,296.2250061,295.0500488,296.3632813,297.1897278,297.3492432,297.0041199,295.5447388,297.032959,297.164917,297.1517944,296.9281616,295.4804688,296.8896179,4.717233181,0.9698264,0.642282605,0.820218265,0.75591445,4.782656193,0.962029636,0.646901071,0.800620258,0.740786433,4.708491802,0.968731344,0.675501227,0.813341379,0.755686581,286.9541321,286.9541321,286.9541321,286.9541321,286.9541321,286.5471802,286.5471497,286.5471497,286.5471497,286.5471497,286.4064331,286.4064331,286.4064331,286.4064331,286.4064331,255350.7813,210.8039398,955.0575562,208.2398071,943.3366089,200.6485291,909.0563965,293.1099854,294.7185669,295.136322,295.101532,294.7161865,295.1343994,295.0991211,286.8346558,286.1440735,286.2921448,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.569143593,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.626026869,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.5464172,286.5464172,286.5464172,286.5464172,286.5464172,286.1479797,286.1479797,286.1479797,286.1479797,286.1479797,296.1999512,297.0136719,296.9446106,0.5,0.5,0.5,0.000312638,0.000294442,0.00030579,3.833211422,3.846867085,3.841504335,7.905474663,7.932994366,7.922328472,7.905474901,7.932993591,7.921752334,0.001039599,1.61E-05,0.001189875,5.36E-05,0.001164027,1.54E-05,0.756181665,0.203554446,0.974346498,0.137985389,0.954815221,0.126090567,0.003393501,8.51E-05,2.685343384,0.467630402,2.807450562,3691.237339,255.3507813,258.1582318,247329.5474
2466,1.89E+07,296.1766968,297.0729065,296.2148132,295.0364075,296.3513794,297.1807861,297.3515015,296.9940796,295.5329895,297.0227661,297.1499634,297.1452637,296.9161377,295.4645691,296.8762207,4.717252254,0.969881117,0.642323494,0.820240557,0.755704463,4.777339935,0.962446511,0.647755802,0.801279545,0.741008878,4.709297657,0.968816876,0.674848735,0.813587189,0.755551159,286.9528503,286.9528503,286.9528503,286.9528503,286.9528503,286.5471802,286.5471497,286.5471497,286.5471497,286.5471497,286.3928528,286.3928528,286.3928223,286.3928528,286.3928528,255355.3594,210.7922974,955.0046997,208.1834564,943.081604,200.6472473,909.050415,293.1000061,294.7080078,295.1273193,295.0898132,294.7055054,295.1252747,295.0872192,286.8334045,286.1628723,286.2786255,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.569143593,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.626026869,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.5464172,286.5464172,286.5464172,286.5464172,286.5464172,286.1479797,286.1479797,286.1479797,286.1479797,286.1479797,296.1886597,297.0053711,296.9309692,0.5,0.5,0.5,0.000311572,0.000293386,0.000304785,3.833176613,3.845332861,3.841688633,7.905402184,7.929831505,7.922697067,7.905401886,7.92983067,7.922101617,0.001038362,1.61E-05,0.001185724,5.11E-05,0.001164316,1.54E-05,0.757220027,0.203570527,0.975532222,0.13803649,0.955979537,0.126106003,0.003388401,8.26E-05,2.688731786,0.46771302,2.807136719,3694.044476,255.3553594,258.1624961,247587.7099
2467,1.89E+07,296.1646423,297.070282,296.2048645,295.0230713,296.3396912,297.1770935,297.3615417,296.9874878,295.5276794,297.016449,297.1324463,297.1338806,296.9017944,295.4451904,296.8590393,4.717272282,0.969934821,0.642363787,0.820262253,0.755500257,4.772264957,0.962804258,0.648521543,0.801882565,0.741192222,4.791925907,0.991291046,0.689856529,0.831150711,0.788868725,286.9489441,286.9489441,286.9489441,286.9489441,286.9489441,286.8573303,286.8571167,286.8572388,286.8569641,286.8569641,286.3789673,286.3789673,286.3789063,286.3789673,286.3789368,255405.75,210.7810669,954.9536133,208.108429,942.7419434,215.220108,975.1003418,293.0899963,294.6976318,295.1201782,295.0774231,294.6950684,295.1185913,295.0743713,286.8292542,286.2280579,286.2552795,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.1777954,297.0022888,296.9138794,0.5,0.5,0.5,0.000310511,0.000292344,0.000303175,3.833143711,3.843797922,3.924587011,7.905333519,7.926665783,8.09378624,7.9053334,7.926665545,8.093092918,0.001037532,1.61E-05,0.001175688,8.34E-05,0.001190926,1.71E-05,0.758257559,0.203586647,0.976707909,0.138119887,0.957170463,0.126123111,0.003404145,0.000116625,2.692135931,0.467829644,2.872795898,3696.917272,255.40575,258.2785459,247845.9884
2468,1.89E+07,296.1529541,297.0681458,296.1951294,295.0099487,296.3282166,297.171051,297.3684998,296.9796753,295.5197754,297.008667,297.1168518,297.1235962,296.8881836,295.4267273,296.8404541,4.717292786,0.969987512,0.642403424,0.820283353,0.755302489,4.767948151,0.963223338,0.649328351,0.802527666,0.74142915,4.780191422,0.991486788,0.689415395,0.830635667,0.799895465,286.9468384,286.9468384,286.9468384,286.9468384,286.9468384,286.8518677,286.8518372,286.8518372,286.8518372,286.8518372,286.3217773,286.3217773,286.3217468,286.3217773,286.3217468,255381.9531,210.7702789,954.9046631,208.0948639,942.680603,215.8445435,977.9129028,293.0799866,294.6875,295.1131287,295.0645142,294.6847839,295.1112366,295.0613709,286.8274536,286.2862549,286.1999207,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.1672974,296.9972229,296.8981628,0.5,0.5,0.5,0.000309458,0.000291317,0.000301819,3.833113194,3.842726469,3.923989773,7.905269146,7.924457073,8.092402458,7.905269563,7.924456656,8.091624737,0.001036425,1.61E-05,0.001166736,7.50E-05,0.001196439,1.69E-05,0.759293984,0.203602747,0.977874645,0.138194898,0.958366902,0.126139981,0.0033996,0.000107982,2.695535531,0.467937626,2.875498169,3699.79277,255.3819531,258.2574513,248104.2459
2469,1.89E+07,296.1417542,297.0664673,296.1856384,294.9971313,296.316925,297.1660767,297.375885,296.9721375,295.512207,297.0011597,297.1010742,297.1134338,296.8746033,295.4081421,296.821228,4.71731329,0.970039189,0.642442524,0.820303857,0.755110264,4.76398325,0.963635802,0.650132239,0.803159475,0.741666555,4.775887489,0.991513729,0.688840687,0.830426157,0.806090117,286.9465942,286.9465942,286.9465942,286.9465942,286.9465942,286.8512268,286.8511963,286.8511963,286.8511963,286.8511963,286.2912598,286.2912598,286.2912292,286.2912598,286.2912292,255377.0156,210.7598877,954.8574219,208.0956573,942.6843262,216.2689514,979.8302612,293.0700073,294.6772461,295.1057129,295.0515747,294.6747131,295.1040649,295.0484924,286.8272095,286.3230896,286.170166,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.157196,296.9927979,296.8825073,0.5,0.5,0.5,0.000308411,0.000290301,0.000300642,3.833084345,3.841815233,3.924587965,7.905209064,7.922577858,8.093577385,7.905209124,7.922577322,8.092758179,0.001035097,1.61E-05,0.001160611,7.00E-05,0.001198877,1.68E-05,0.760329081,0.203618823,0.979035256,0.138264906,0.959565779,0.126156743,0.003394585,0.000102846,2.698930115,0.468040472,2.877372009,3702.670142,255.3770156,258.2543876,248362.5003
2470,1.89E+07,296.1309509,297.0653076,296.1763611,294.9845886,296.3058777,297.1609497,297.3830261,296.9645386,295.5043945,296.9935303,297.0859375,297.1038208,296.8612671,295.3898621,296.8016663,4.71733427,0.970089972,0.642481029,0.820323825,0.75492382,4.760380745,0.964039683,0.650923848,0.803776324,0.741903007,4.772536278,0.991520226,0.688244224,0.830307126,0.810792923,286.9463806,286.9463806,286.9463806,286.9463806,286.9463806,286.8511353,286.8511047,286.8511047,286.8511047,286.8511047,286.2684021,286.2684021,286.2683716,286.2684021,286.2683716,255382.75,210.7499084,954.8121338,208.1096344,942.7477417,216.5830078,981.2520752,293.0599976,294.66745,295.0986633,295.0390015,294.6648254,295.0969238,295.0357971,286.8270264,286.3546448,286.1472778,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.1474915,296.9882813,296.8673096,0.5,0.5,0.5,0.000307371,0.000289298,0.00029951,3.833057404,3.841061831,3.924929857,7.905152798,7.921023846,8.094255447,7.905152917,7.921023607,8.093400776,0.001033822,1.61E-05,0.001155283,6.58E-05,0.001200364,1.68E-05,0.761362903,0.203634907,0.980190539,0.138330732,0.960766143,0.126173526,0.00338947,9.87E-05,2.702319585,0.468139165,2.878811951,3705.548954,255.38275,258.261562,248620.7618
2471,1.89E+07,296.120575,297.0645752,296.1672974,294.9723206,296.2950134,297.1560974,297.3900757,296.9569702,295.4964905,296.9858704,297.071167,297.094696,296.8481445,295.3718567,296.7819214,4.717355728,0.970139802,0.642518938,0.820343256,0.75474298,4.75710535,0.964433491,0.651699543,0.804377258,0.742137253,4.769189358,0.991501868,0.687637448,0.830185831,0.815141797,286.9462585,286.9462585,286.9462585,286.9462585,286.9462585,286.8511047,286.8510742,286.8510742,286.8510742,286.8510742,286.2469482,286.2469482,286.2469482,286.2469482,286.2469177,255389.2969,210.7403259,954.7686157,208.1343689,942.8598022,216.8556061,982.4866943,293.0499878,294.65802,295.0917969,295.0267944,294.6551514,295.0898132,295.0232544,286.8269348,286.3849182,286.1257935,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.1381531,296.9839172,296.852417,0.5,0.5,0.5,0.000306337,0.000288307,0.000298392,3.83303237,3.840445757,3.925080538,7.905100346,7.919753075,8.094544411,7.905100703,7.919752896,8.093656302,0.001032584,1.61E-05,0.001150192,6.18E-05,0.001201655,1.68E-05,0.762395487,0.203651019,0.981340731,0.138392577,0.961967797,0.12619036,0.00338443,9.48E-05,2.705704015,0.468233955,2.880115112,3708.429069,255.3892969,258.269412,248879.0313
2472,1.89E+07,296.1105957,297.06427,296.1584473,294.9602966,296.2843323,297.1513672,297.3970337,296.9494324,295.4884644,296.9781799,297.0568237,297.0861206,296.8352966,295.3540955,296.7620239,4.717376709,0.970188677,0.64255625,0.820362151,0.754567623,4.754122734,0.964815974,0.652458072,0.804961503,0.742367864,4.766009808,0.991447031,0.687016904,0.83004874,0.819303632,286.9462891,286.9462891,286.9462891,286.9462891,286.9462891,286.8510742,286.8510742,286.8510742,286.8510437,286.8510742,286.2268982,286.2268982,286.2268677,286.2268982,286.2268677,255395.1719,210.7311401,954.7268066,208.1677551,943.0111084,217.1073303,983.626709,293.0400085,294.648407,295.0846252,295.0143738,294.6456604,295.0827332,295.0109253,286.8269348,286.4139099,286.1056519,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.568633258,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.797705352,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,285.8500061,285.8500061,285.8500061,285.8500061,285.8500061,296.1291504,296.9796143,296.8378601,0.5,0.5,0.5,0.00030531,0.000287327,0.000297289,3.833009005,3.839947939,3.925187349,7.905051708,7.918726444,8.094743729,7.90505141,7.918726146,8.093826115,0.00103131,1.61E-05,0.001145266,5.80E-05,0.001202722,1.68E-05,0.763426797,0.203667119,0.982485997,0.138450569,0.96317052,0.126207193,0.003379298,9.09E-05,2.709083313,0.468324881,2.881364624,3711.310434,255.3951719,258.2765365,249137.3078
2473,1.89E+07,296.1010132,297.0643616,296.1498108,294.9485168,296.2738647,297.1460266,297.40271,296.9414978,295.4792786,296.9699097,297.0579224,297.1026001,296.8336182,295.35672,296.7555542,4.717398167,0.970236599,0.642592967,0.820380509,0.754397571,4.742063046,0.962685704,0.649952888,0.803480566,0.740687311,4.703410625,0.974600852,0.674706876,0.816880167,0.798215389,286.9465637,286.9465637,286.9465637,286.9465637,286.9465637,286.7663269,286.7666016,286.7662354,286.7668152,286.7667236,286.8730469,286.8727722,286.874176,286.8725586,286.874176,255406.2031,210.7223053,954.6867065,206.5596619,935.7252808,206.2941742,934.6175537,293.0299988,294.6393433,295.0775452,295.0081787,294.636322,295.0753174,295.0060425,286.827301,286.417511,286.2252808,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.547907531,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.667784214,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.7615662,286.7615662,286.7615662,286.7615662,286.7615662,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,296.1205139,296.9746704,296.8398438,0.5,0.5,0.5,0.00030429,0.000286419,0.000296645,3.832987309,3.830322981,3.86386919,7.905005932,7.898869514,7.968354702,7.905005813,7.898869514,7.967813909,0.001030061,1.61E-05,0.001140987,4.63E-05,0.001167275,8.64E-05,0.764456858,0.203683242,0.983626983,0.138496835,0.964337794,0.126293584,0.003338322,0.00014878,2.712421635,0.468473661,2.825029541,3714.135463,255.4062031,258.2312327,249395.539
2474,1.89E+07,296.0917969,297.0648804,296.1413574,294.9369812,296.2635803,297.1409302,297.4084778,296.9338379,295.4701538,296.9616699,297.0489197,297.1069641,296.8267822,295.3489685,296.7441711,4.717420101,0.970283628,0.642629147,0.82039839,0.754232764,4.741337299,0.963150501,0.649620414,0.804142654,0.74100107,4.709773541,0.974442303,0.673952818,0.817290127,0.793931842,286.9470215,286.9470215,286.9470215,286.9470215,286.9470215,286.7623291,286.7622986,286.7623291,286.7622986,286.7622986,286.8558044,286.8557739,286.8556213,286.8558044,286.8555603,255368.625,210.7138519,954.6482544,206.6136627,935.9707642,206.0623169,933.5787354,293.019989,294.630249,295.0702515,295.000946,294.6271973,295.0679932,294.9979248,286.8276978,286.4309082,286.3645935,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.547907531,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.667784214,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.7615662,286.7615662,286.7615662,286.7615662,286.7615662,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,296.1121826,296.9698486,296.8329468,0.5,0.5,0.5,0.000303276,0.000285495,0.000295825,3.832967043,3.830506086,3.864436626,7.90496397,7.899251938,7.969715118,7.90496403,7.899251938,7.969390631,0.001028804,1.61E-05,0.001138316,4.40E-05,0.001148025,6.57E-05,0.765485661,0.203699378,0.984765299,0.138540799,0.96548582,0.126359276,0.003315145,0.000125792,2.71573678,0.468599453,2.824197754,3716.959661,255.368625,258.1928228,249653.7319
2475,1.89E+07,296.0829773,297.0657349,296.1330872,294.9256287,296.253479,297.1359253,297.4142151,296.926239,295.4609375,296.9533997,297.043457,297.1132813,296.8210144,295.3428345,296.7340393,4.717441559,0.970329762,0.64266479,0.820415795,0.754072845,4.73968935,0.963554561,0.649723887,0.804735124,0.741267323,4.710537434,0.97436285,0.673290193,0.817443311,0.793160141,286.9472046,286.9472046,286.9472046,286.9472046,286.9472046,286.7625122,286.7624817,286.7625122,286.7624817,286.7624817,286.8518982,286.8518982,286.8518982,286.8518982,286.8518982,255328.0469,210.705719,954.6113281,206.6539917,936.1536255,205.9632111,933.1328125,293.0100098,294.6210632,295.0627747,294.993042,294.6181946,295.0606689,294.990509,286.8278809,286.4508057,286.4085693,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.547907531,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.667784214,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.7615662,286.7615662,286.7615662,286.7615662,286.7615662,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,296.104187,296.9650879,296.8282471,0.5,0.5,0.5,0.000302268,0.000284564,0.00029489,3.832948208,3.830369234,3.864085913,7.904924393,7.898970604,7.969048977,7.90492475,7.898970246,7.968793929,0.001027563,1.61E-05,0.001134668,4.13E-05,0.001141044,5.93E-05,0.766513225,0.20371549,0.985899968,0.138582144,0.966626863,0.12641854,0.003303276,0.00011672,2.719040056,0.468716174,2.823897766,3719.783559,255.3280469,258.1519446,249911.8838
2476,1.89E+07,296.0744629,297.0669556,296.125,294.9145203,296.2435303,297.1311035,297.4199524,296.9187622,295.4517212,296.9451294,297.0369263,297.1192017,296.8151245,295.3362732,296.7238159,4.71746254,0.970375061,0.642699838,0.820432782,0.753917754,4.738139629,0.963932753,0.649935365,0.805296659,0.74151659,4.711015224,0.974270999,0.672643423,0.817526162,0.793244004,286.9476318,286.9476318,286.9476318,286.9476318,286.9476318,286.7625122,286.7625122,286.7625122,286.7624817,286.7625122,286.8513184,286.8513489,286.8513794,286.8513184,286.8513794,255272.9219,210.6979218,954.5759277,206.7009888,936.3665161,205.9313812,932.9889526,293,294.6122742,295.0555725,294.9856262,294.609375,295.0534363,294.9830017,286.8283386,286.4707031,286.4400635,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.547907531,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.667784214,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.7615662,286.7615662,286.7615662,286.7615662,286.7615662,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,296.0964966,296.9604492,296.822937,0.5,0.5,0.5,0.000301267,0.000283639,0.000293944,3.832930803,3.830296755,3.8639884,7.904888153,7.898820877,7.968886375,7.904887974,7.898820996,7.968699813,0.001026339,1.61E-05,0.001131077,3.87E-05,0.001135858,5.50E-05,0.767539564,0.203731601,0.987031044,0.138620871,0.967762722,0.126473554,0.003293274,0.000109853,2.72233333,0.468826027,2.823931396,3722.60749,255.2729219,258.0968533,250169.9806
2477,1.89E+07,296.0663147,297.068512,296.1170959,294.903595,296.2337341,297.1264343,297.4256897,296.9113159,295.4424744,296.9368896,297.0309753,297.1252136,296.8093872,295.3296814,296.7137451,4.717483997,0.970419466,0.642734349,0.820449233,0.753767312,4.736754417,0.964297414,0.650158584,0.805840015,0.741759181,4.711591721,0.974178314,0.672010481,0.817604482,0.793435454,286.9481201,286.9481201,286.9481201,286.9481201,286.9481201,286.7625122,286.7625122,286.7625122,286.7624817,286.7624817,286.8512878,286.8512878,286.8513184,286.8512878,286.8513184,255201.2656,210.6904449,954.5419312,206.7529144,936.6017456,205.9163666,932.9209595,292.9899902,294.6036072,295.0484009,294.9782104,294.600708,295.0462341,294.9755554,286.8288269,286.489502,286.472229,54.51718521,4.348227024,6.74731636,4.348227024,6.747463703,294.25,297.0499878,286.8500061,286.8500061,286.8500061,3.930000067,0.810000002,0.537,0.684000015,0.624000013,3.930000067,0.810000002,0.547907531,0.684000015,0.624000013,3.930000067,0.810000002,0.537,0.684000015,0.667784214,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,286.7615662,286.7615662,286.7615662,286.7615662,286.7615662,286.8500061,286.8500061,286.8500061,286.8500061,286.8500061,296.0891113,296.9559021,296.8179626,0.5,0.5,0.5,0.000300272,0.000282723,0.000293003,3.832914829,3.830291271,3.863994837,7.904854298,7.898809433,7.96893692,7.904854357,7.898809612,7.968820453,0.001025128,1.61E-05,0.001127653,3.63E-05,0.001130614,5.07E-05,0.768564692,0.203747713,0.988158698,0.138657126,0.968893336,0.126524292,0.003283396,0.000103104,2.725616726,0.468929131,2.824064636,3725.431555,255.2012656,258.0253303,250428.006
