time,InternalGains
10170000.0,576.0
10173600.0,57.6
10177200.0,57.6
10180800.0,57.6
10184400.0,57.6
10188000.0,57.6
10191600.0,57.6
10195200.0,57.6
10198800.0,57.6
10202400.0,57.6
10206000.0,57.6
10209600.0,57.6
10213200.0,57.6
10216800.0,57.6
10220400.0,57.6
10224000.0,576.0
10227600.0,576.0
10231200.0,576.0
10234800.0,576.0
10238400.0,576.0
10242000.0,576.0
10245600.0,576.0
10249200.0,576.0
10252800.0,576.0
10256400.0,576.0
10260000.0,57.6
10263600.0,57.6
10267200.0,57.6
10270800.0,57.6
10274400.0,57.6
10278000.0,57.6
10281600.0,57.6
10285200.0,57.6
10288800.0,57.6
10292400.0,57.6
10296000.0,57.6
10299600.0,57.6
10303200.0,57.6
10306800.0,57.6
10310400.0,576.0
10314000.0,576.0
10317600.0,576.0
10321200.0,576.0
10324800.0,576.0
10328400.0,576.0
10332000.0,576.0
10335600.0,576.0
10339200.0,576.0
10342800.0,576.0
10346400.0,57.6
10350000.0,57.6
10353600.0,57.6
10357200.0,57.6
10360800.0,57.6
10364400.0,57.6
10368000.0,57.6
10371600.0,57.6
10375200.0,57.6
10378800.0,57.6
10382400.0,57.6
10386000.0,57.6
10389600.0,57.6
10393200.0,57.6
10396800.0,576.0
10400400.0,576.0
10404000.0,576.0
10407600.0,576.0
10411200.0,576.0
10414800.0,576.0
10418400.0,576.0
10422000.0,576.0
10425600.0,576.0
10429200.0,576.0
10432800.0,57.6
10436400.0,57.6
10440000.0,57.6
10443600.0,57.6
10447200.0,57.6
10450800.0,57.6
10454400.0,57.6
10458000.0,57.6
10461600.0,57.6
10465200.0,57.6
10468800.0,57.6
10472400.0,57.6
10476000.0,57.6
10479600.0,57.6
10483200.0,576.0
10486800.0,576.0
10490400.0,576.0
10494000.0,576.0
10497600.0,576.0
10501200.0,576.0
10504800.0,576.0
10508400.0,576.0
10512000.0,576.0
10515600.0,576.0
10519200.0,57.6
10522800.0,57.6
10526400.0,57.6
10530000.0,57.6
10533600.0,57.6
10537200.0,57.6
10540800.0,57.6
10544400.0,57.6
10548000.0,57.6
10551600.0,57.6
10555200.0,57.6
10558800.0,57.6
10562400.0,57.6
10566000.0,57.6
10569600.0,576.0
10573200.0,576.0
10576800.0,576.0
10580400.0,576.0
10584000.0,576.0
10587600.0,576.0
10591200.0,576.0
10594800.0,576.0
10598400.0,576.0
10602000.0,576.0
10605600.0,57.6
10609200.0,57.6
10612800.0,57.6
10616400.0,57.6
10620000.0,57.6
10623600.0,57.6
10627200.0,57.6
10630800.0,57.6
10634400.0,57.6
10638000.0,57.6
10641600.0,57.6
10645200.0,57.6
10648800.0,57.6
10652400.0,57.6
10656000.0,576.0
10659600.0,576.0
10663200.0,576.0
10666800.0,576.0
10670400.0,576.0
10674000.0,576.0
10677600.0,576.0
10681200.0,576.0
10684800.0,576.0
10688400.0,576.0
10692000.0,57.6
10695600.0,57.6
10699200.0,57.6
10702800.0,57.6
10706400.0,57.6
10710000.0,57.6
10713600.0,57.6
10717200.0,57.6
10720800.0,57.6
10724400.0,57.6
10728000.0,57.6
10731600.0,57.6
10735200.0,57.6
10738800.0,57.6
10742400.0,576.0
10746000.0,576.0
10749600.0,576.0
10753200.0,576.0
10756800.0,576.0
10760400.0,576.0
10764000.0,576.0
10767600.0,576.0
10771200.0,576.0
10774800.0,576.0
10778400.0,57.6
10782000.0,57.6
10785600.0,57.6
10789200.0,57.6
10792800.0,57.6
10796400.0,57.6
10800000.0,57.6
10803600.0,57.6
10807200.0,57.6
10810800.0,57.6
10814400.0,57.6
10818000.0,57.6
10821600.0,57.6
10825200.0,57.6
10828800.0,576.0
10832400.0,576.0
10836000.0,576.0
10839600.0,576.0
10843200.0,576.0
10846800.0,576.0
10850400.0,576.0
10854000.0,576.0
10857600.0,576.0
10861200.0,576.0
10864800.0,57.6
10868400.0,57.6
10872000.0,57.6
10875600.0,57.6
10879200.0,57.6
10882800.0,57.6
10886400.0,57.6
10890000.0,57.6
10893600.0,57.6
10897200.0,57.6
10900800.0,57.6
10904400.0,57.6
10908000.0,57.6
10911600.0,57.6
10915200.0,576.0
10918800.0,576.0
10922400.0,576.0
10926000.0,576.0
10929600.0,576.0
10933200.0,576.0
10936800.0,576.0
10940400.0,576.0
10944000.0,576.0
10947600.0,576.0
10951200.0,57.6
10954800.0,57.6
10958400.0,57.6
10962000.0,57.6
10965600.0,57.6
10969200.0,57.6
10972800.0,57.6
10976400.0,57.6
10980000.0,57.6
10983600.0,57.6
10987200.0,57.6
10990800.0,57.6
10994400.0,57.6
10998000.0,57.6
11001600.0,576.0
11005200.0,576.0
11008800.0,576.0
11012400.0,576.0
11016000.0,576.0
11019600.0,576.0
11023200.0,576.0
11026800.0,576.0
11030400.0,576.0
11034000.0,576.0
11037600.0,57.6
11041200.0,57.6
11044800.0,57.6
11048400.0,57.6
11052000.0,57.6
11055600.0,57.6
11059200.0,57.6
11062800.0,57.6
11066400.0,57.6
11070000.0,57.6
11073600.0,57.6
11077200.0,57.6
11080800.0,57.6
11084400.0,57.6
11088000.0,576.0
11091600.0,576.0
11095200.0,576.0
11098800.0,576.0
11102400.0,576.0
11106000.0,576.0
11109600.0,576.0
11113200.0,576.0
11116800.0,576.0
11120400.0,576.0
11124000.0,57.6
11127600.0,57.6
11131200.0,57.6
11134800.0,57.6
11138400.0,57.6
11142000.0,57.6
11145600.0,57.6
11149200.0,57.6
11152800.0,57.6
11156400.0,57.6
11160000.0,57.6
11163600.0,57.6
11167200.0,57.6
11170800.0,57.6
11174400.0,576.0
11178000.0,576.0
11181600.0,576.0
11185200.0,576.0
11188800.0,576.0
11192400.0,576.0
11196000.0,576.0
11199600.0,576.0
11203200.0,576.0
11206800.0,576.0
11210400.0,57.6
11214000.0,57.6
11217600.0,57.6
11221200.0,57.6
11224800.0,57.6
11228400.0,57.6
11232000.0,57.6
11235600.0,57.6
11239200.0,57.6
11242800.0,57.6
11246400.0,57.6
11250000.0,57.6
11253600.0,57.6
11257200.0,57.6
11260800.0,576.0
11264400.0,576.0
11268000.0,576.0
11271600.0,576.0
11275200.0,576.0
11278800.0,576.0
11282400.0,576.0
11286000.0,576.0
11289600.0,576.0
11293200.0,576.0
11296800.0,57.6
11300400.0,57.6
11304000.0,57.6
11307600.0,57.6
11311200.0,57.6
11314800.0,57.6
11318400.0,57.6
11322000.0,57.6
11325600.0,57.6
11329200.0,57.6
11332800.0,57.6
11336400.0,57.6
11340000.0,57.6
11343600.0,57.6
11347200.0,576.0
11350800.0,576.0
11354400.0,576.0
11358000.0,576.0
11361600.0,576.0
11365200.0,576.0
11368800.0,576.0
11372400.0,576.0
11376000.0,576.0
11379600.0,576.0
11383200.0,57.6
11386800.0,57.6
11390400.0,57.6
11394000.0,57.6
11397600.0,57.6
11401200.0,57.6
11404800.0,57.6
11408400.0,57.6
11412000.0,57.6
11415600.0,57.6
11419200.0,57.6
11422800.0,57.6
11426400.0,57.6
11430000.0,57.6
11433600.0,576.0
11437200.0,576.0
11440800.0,576.0
11444400.0,576.0
11448000.0,576.0
11451600.0,576.0
11455200.0,576.0
11458800.0,576.0
11462400.0,576.0
11466000.0,576.0
11469600.0,57.6
11473200.0,57.6
11476800.0,57.6
11480400.0,57.6
11484000.0,57.6
11487600.0,57.6
11491200.0,57.6
11494800.0,57.6
11498400.0,57.6
11502000.0,57.6
11505600.0,57.6
11509200.0,57.6
11512800.0,57.6
11516400.0,57.6
11520000.0,576.0
11523600.0,576.0
11527200.0,576.0
11530800.0,576.0
11534400.0,576.0
11538000.0,576.0
11541600.0,576.0
11545200.0,576.0
11548800.0,576.0
11552400.0,576.0
11556000.0,57.6
11559600.0,57.6
11563200.0,57.6
11566800.0,57.6
11570400.0,57.6
11574000.0,57.6
11577600.0,57.6
11581200.0,57.6
11584800.0,57.6
11588400.0,57.6
11592000.0,57.6
11595600.0,57.6
11599200.0,57.6
11602800.0,57.6
11606400.0,576.0
11610000.0,576.0
11613600.0,576.0
11617200.0,576.0
11620800.0,576.0
11624400.0,576.0
11628000.0,576.0
11631600.0,576.0
11635200.0,576.0
11638800.0,576.0
11642400.0,57.6
11646000.0,57.6
11649600.0,57.6
11653200.0,57.6
11656800.0,57.6
11660400.0,57.6
11664000.0,57.6
11667600.0,57.6
11671200.0,57.6
11674800.0,57.6
11678400.0,57.6
11682000.0,57.6
11685600.0,57.6
11689200.0,57.6
11692800.0,576.0
11696400.0,576.0
11700000.0,576.0
11703600.0,576.0
11707200.0,576.0
11710800.0,576.0
11714400.0,576.0
11718000.0,576.0
11721600.0,576.0
11725200.0,576.0
11728800.0,57.6
11732400.0,57.6
11736000.0,57.6
11739600.0,57.6
11743200.0,57.6
11746800.0,57.6
11750400.0,57.6
11754000.0,57.6
11757600.0,57.6
11761200.0,57.6
11764800.0,57.6
11768400.0,57.6
11772000.0,57.6
11775600.0,57.6
11779200.0,576.0
11782800.0,576.0
11786400.0,576.0
11790000.0,576.0
11793600.0,576.0
11797200.0,576.0
11800800.0,576.0
11804400.0,576.0
11808000.0,576.0
11811600.0,576.0
11815200.0,57.6
11818800.0,57.6
11822400.0,57.6
11826000.0,57.6
11829600.0,57.6
11833200.0,57.6
11836800.0,57.6
11840400.0,57.6
11844000.0,57.6
11847600.0,57.6
11851200.0,57.6
11854800.0,57.6
11858400.0,57.6
11862000.0,57.6
11865600.0,576.0
11869200.0,576.0
11872800.0,576.0
11876400.0,576.0
11880000.0,576.0
11883600.0,576.0
11887200.0,576.0
11890800.0,576.0
11894400.0,576.0
11898000.0,576.0
11901600.0,57.6
11905200.0,57.6
11908800.0,57.6
11912400.0,57.6
11916000.0,57.6
11919600.0,57.6
11923200.0,57.6
11926800.0,57.6
11930400.0,57.6
11934000.0,57.6
11937600.0,57.6
11941200.0,57.6
11944800.0,57.6
11948400.0,57.6
11952000.0,576.0
11955600.0,576.0
11959200.0,576.0
11962800.0,576.0
11966400.0,576.0
11970000.0,576.0
11973600.0,576.0
11977200.0,576.0
11980800.0,576.0
11984400.0,576.0
11988000.0,57.6
11991600.0,57.6
11995200.0,57.6
11998800.0,57.6
12002400.0,57.6
12006000.0,57.6
12009600.0,57.6
12013200.0,57.6
12016800.0,57.6
12020400.0,57.6
12024000.0,57.6
12027600.0,57.6
12031200.0,57.6
12034800.0,57.6
12038400.0,576.0
12042000.0,576.0
12045600.0,576.0
12049200.0,576.0
12052800.0,576.0
12056400.0,576.0
12060000.0,576.0
12063600.0,576.0
12067200.0,576.0
12070800.0,576.0
12074400.0,57.6
12078000.0,57.6
12081600.0,57.6
12085200.0,57.6
12088800.0,57.6
12092400.0,57.6
12096000.0,57.6
12099600.0,57.6
12103200.0,57.6
12106800.0,57.6
12110400.0,57.6
12114000.0,57.6
12117600.0,57.6
12121200.0,57.6
12124800.0,576.0
12128400.0,576.0
12132000.0,576.0
12135600.0,576.0
12139200.0,576.0
12142800.0,576.0
12146400.0,576.0
12150000.0,576.0
12153600.0,576.0
12157200.0,576.0
12160800.0,57.6
12164400.0,57.6
12168000.0,57.6
12171600.0,57.6
12175200.0,57.6
12178800.0,57.6
12182400.0,57.6
12186000.0,57.6
12189600.0,57.6
12193200.0,57.6
12196800.0,57.6
12200400.0,57.6
12204000.0,57.6
12207600.0,57.6
12211200.0,576.0
12214800.0,576.0
12218400.0,576.0
12222000.0,576.0
12225600.0,576.0
12229200.0,576.0
12232800.0,576.0
12236400.0,576.0
12240000.0,576.0
12243600.0,576.0
12247200.0,57.6
12250800.0,57.6
12254400.0,57.6
12258000.0,57.6
12261600.0,57.6
12265200.0,57.6
12268800.0,57.6
12272400.0,57.6
12276000.0,57.6
12279600.0,57.6
12283200.0,57.6
12286800.0,57.6
12290400.0,57.6
12294000.0,57.6
12297600.0,576.0
12301200.0,576.0
12304800.0,576.0
12308400.0,576.0
12312000.0,576.0
12315600.0,576.0
12319200.0,576.0
12322800.0,576.0
12326400.0,576.0
12330000.0,576.0
12333600.0,57.6
12337200.0,57.6
12340800.0,57.6
12344400.0,57.6
12348000.0,57.6
12351600.0,57.6
12355200.0,57.6
12358800.0,57.6
12362400.0,57.6
12366000.0,57.6
12369600.0,57.6
12373200.0,57.6
12376800.0,57.6
12380400.0,57.6
12384000.0,576.0
12387600.0,576.0
12391200.0,576.0
12394800.0,576.0
12398400.0,576.0
12402000.0,576.0
12405600.0,576.0
12409200.0,576.0
12412800.0,576.0
12416400.0,576.0
12420000.0,57.6
12423600.0,57.6
12427200.0,57.6
12430800.0,57.6
12434400.0,57.6
12438000.0,57.6
12441600.0,57.6
12445200.0,57.6
12448800.0,57.6
12452400.0,57.6
12456000.0,57.6
12459600.0,57.6
12463200.0,57.6
12466800.0,57.6
12470400.0,576.0
12474000.0,576.0
12477600.0,576.0
12481200.0,576.0
12484800.0,576.0
12488400.0,576.0
12492000.0,576.0
12495600.0,576.0
12499200.0,576.0
12502800.0,576.0
12506400.0,57.6
12510000.0,57.6
12513600.0,57.6
12517200.0,57.6
12520800.0,57.6
12524400.0,57.6
12528000.0,57.6
12531600.0,57.6
12535200.0,57.6
12538800.0,57.6
12542400.0,57.6
12546000.0,57.6
12549600.0,57.6
12553200.0,57.6
12556800.0,576.0
12560400.0,576.0
12564000.0,576.0
12567600.0,576.0
12571200.0,576.0
12574800.0,576.0
12578400.0,576.0
12582000.0,576.0
12585600.0,576.0
12589200.0,576.0
12592800.0,57.6
12596400.0,57.6
12600000.0,57.6
12603600.0,57.6
12607200.0,57.6
12610800.0,57.6
12614400.0,57.6
12618000.0,57.6
12621600.0,57.6
12625200.0,57.6
12628800.0,57.6
12632400.0,57.6
12636000.0,57.6
12639600.0,57.6
12643200.0,576.0
12646800.0,576.0
12650400.0,576.0
12654000.0,576.0
12657600.0,576.0
12661200.0,576.0
12664800.0,576.0
12668400.0,576.0
12672000.0,576.0
12675600.0,576.0
12679200.0,57.6
12682800.0,57.6
12686400.0,57.6
12690000.0,57.6
12693600.0,57.6
12697200.0,57.6
12700800.0,57.6
12704400.0,57.6
12708000.0,57.6
12711600.0,57.6
12715200.0,57.6
12718800.0,57.6
12722400.0,57.6
12726000.0,57.6
12729600.0,576.0
12733200.0,576.0
12736800.0,576.0
12740400.0,576.0
12744000.0,576.0
12747600.0,576.0
12751200.0,576.0
12754800.0,576.0
12758400.0,576.0
12762000.0,576.0
12765600.0,57.6
12769200.0,57.6
12772800.0,57.6
12776400.0,57.6
12780000.0,57.6
12783600.0,57.6
12787200.0,57.6
12790800.0,57.6
12794400.0,57.6
12798000.0,57.6
12801600.0,57.6
12805200.0,57.6
12808800.0,57.6
12812400.0,57.6
12816000.0,576.0
12819600.0,576.0
12823200.0,576.0
12826800.0,576.0
12830400.0,576.0
12834000.0,576.0
12837600.0,576.0
12841200.0,576.0
12844800.0,576.0
12848400.0,576.0
12852000.0,57.6
12855600.0,57.6
12859200.0,57.6
12862800.0,57.6
12866400.0,57.6
12870000.0,57.6
12873600.0,57.6
12877200.0,57.6
12880800.0,57.6
12884400.0,57.6
12888000.0,57.6
12891600.0,57.6
12895200.0,57.6
12898800.0,57.6
12902400.0,576.0
12906000.0,576.0
12909600.0,576.0
12913200.0,576.0
12916800.0,576.0
12920400.0,576.0
12924000.0,576.0
12927600.0,576.0
12931200.0,576.0
12934800.0,576.0
12938400.0,57.6
12942000.0,57.6
12945600.0,57.6
12949200.0,57.6
12952800.0,57.6
12956400.0,57.6
12960000.0,57.6
12963600.0,57.6
12967200.0,57.6
12970800.0,57.6
12974400.0,57.6
12978000.0,57.6
12981600.0,57.6
12985200.0,57.6
12988800.0,576.0
12992400.0,576.0
12996000.0,576.0
12999600.0,576.0
13003200.0,576.0
13006800.0,576.0
13010400.0,576.0
13014000.0,576.0
13017600.0,576.0
13021200.0,576.0
13024800.0,57.6
13028400.0,57.6
13032000.0,57.6
13035600.0,57.6
13039200.0,57.6
13042800.0,57.6
13046400.0,57.6
13050000.0,57.6
13053600.0,57.6
13057200.0,57.6
13060800.0,57.6
13064400.0,57.6
13068000.0,57.6
13071600.0,57.6
13075200.0,576.0
13078800.0,576.0
13082400.0,576.0
13086000.0,576.0
13089600.0,576.0
13093200.0,576.0
13096800.0,576.0
13100400.0,576.0
13104000.0,576.0
13107600.0,576.0
13111200.0,57.6
13114800.0,57.6
13118400.0,57.6
13122000.0,57.6
13125600.0,57.6
13129200.0,57.6
13132800.0,57.6
13136400.0,57.6
13140000.0,57.6
13143600.0,57.6
13147200.0,57.6
13150800.0,57.6
13154400.0,57.6
13158000.0,57.6
13161600.0,576.0
13165200.0,576.0
13168800.0,576.0
13172400.0,576.0
13176000.0,576.0
13179600.0,576.0
13183200.0,576.0
13186800.0,576.0
13190400.0,576.0
13194000.0,576.0
13197600.0,57.6
13201200.0,57.6
13204800.0,57.6
13208400.0,57.6
13212000.0,57.6
13215600.0,57.6
13219200.0,57.6
13222800.0,57.6
13226400.0,57.6
13230000.0,57.6
13233600.0,57.6
13237200.0,57.6
13240800.0,57.6
13244400.0,57.6
13248000.0,576.0
13251600.0,576.0
13255200.0,576.0
13258800.0,576.0
13262400.0,576.0
13266000.0,576.0
13269600.0,576.0
13273200.0,576.0
13276800.0,576.0
13280400.0,576.0
13284000.0,57.6
13287600.0,57.6
13291200.0,57.6
13294800.0,57.6
13298400.0,57.6
13302000.0,57.6
13305600.0,57.6
13309200.0,57.6
13312800.0,57.6
13316400.0,57.6
13320000.0,57.6
13323600.0,57.6
13327200.0,57.6
13330800.0,57.6
13334400.0,576.0
13338000.0,576.0
13341600.0,576.0
13345200.0,576.0
13348800.0,576.0
13352400.0,576.0
13356000.0,576.0
13359600.0,576.0
13363200.0,576.0
13366800.0,576.0
13370400.0,57.6
13374000.0,57.6
13377600.0,57.6
13381200.0,57.6
13384800.0,57.6
13388400.0,57.6
13392000.0,57.6
13395600.0,57.6
13399200.0,57.6
13402800.0,57.6
13406400.0,57.6
13410000.0,57.6
13413600.0,57.6
13417200.0,57.6
13420800.0,576.0
13424400.0,576.0
13428000.0,576.0
13431600.0,576.0
13435200.0,576.0
13438800.0,576.0
13442400.0,576.0
13446000.0,576.0
13449600.0,576.0
13453200.0,576.0
13456800.0,57.6
13460400.0,57.6
13464000.0,57.6
13467600.0,57.6
13471200.0,57.6
13474800.0,57.6
13478400.0,57.6
13482000.0,57.6
13485600.0,57.6
13489200.0,57.6
13492800.0,57.6
13496400.0,57.6
13500000.0,57.6
13503600.0,57.6
13507200.0,576.0
13510800.0,576.0
13514400.0,576.0
13518000.0,576.0
13521600.0,576.0
13525200.0,576.0
13528800.0,576.0
13532400.0,576.0
13536000.0,576.0
13539600.0,576.0
13543200.0,57.6
13546800.0,57.6
13550400.0,57.6
13554000.0,57.6
13557600.0,57.6
13561200.0,57.6
13564800.0,57.6
13568400.0,57.6
13572000.0,57.6
13575600.0,57.6
13579200.0,57.6
13582800.0,57.6
13586400.0,57.6
13590000.0,57.6
13593600.0,576.0
13597200.0,576.0
13600800.0,576.0
13604400.0,576.0
13608000.0,576.0
13611600.0,576.0
13615200.0,576.0
13618800.0,576.0
13622400.0,576.0
13626000.0,576.0
13629600.0,57.6
13633200.0,57.6
13636800.0,57.6
13640400.0,57.6
13644000.0,57.6
13647600.0,57.6
13651200.0,57.6
13654800.0,57.6
13658400.0,57.6
13662000.0,57.6
13665600.0,57.6
13669200.0,57.6
13672800.0,57.6
13676400.0,57.6
13680000.0,576.0
13683600.0,576.0
13687200.0,576.0
13690800.0,576.0
13694400.0,576.0
13698000.0,576.0
13701600.0,576.0
13705200.0,576.0
13708800.0,576.0
13712400.0,576.0
13716000.0,57.6
13719600.0,57.6
13723200.0,57.6
13726800.0,57.6
13730400.0,57.6
13734000.0,57.6
13737600.0,57.6
13741200.0,57.6
13744800.0,57.6
13748400.0,57.6
13752000.0,57.6
13755600.0,57.6
13759200.0,57.6
13762800.0,57.6
13766400.0,576.0
13770000.0,576.0
13773600.0,576.0
13777200.0,576.0
13780800.0,576.0
13784400.0,576.0
13788000.0,576.0
13791600.0,576.0
13795200.0,576.0
13798800.0,576.0
13802400.0,57.6
13806000.0,57.6
13809600.0,57.6
13813200.0,57.6
13816800.0,57.6
13820400.0,57.6
13824000.0,57.6
13827600.0,57.6
13831200.0,57.6
13834800.0,57.6
13838400.0,57.6
13842000.0,57.6
13845600.0,57.6
13849200.0,57.6
13852800.0,576.0
13856400.0,576.0
13860000.0,576.0
13863600.0,576.0
13867200.0,576.0
13870800.0,576.0
13874400.0,576.0
13878000.0,576.0
13881600.0,576.0
13885200.0,576.0
13888800.0,57.6
13892400.0,57.6
13896000.0,57.6
13899600.0,57.6
13903200.0,57.6
13906800.0,57.6
13910400.0,57.6
13914000.0,57.6
13917600.0,57.6
13921200.0,57.6
13924800.0,57.6
13928400.0,57.6
13932000.0,57.6
13935600.0,57.6
13939200.0,576.0
13942800.0,576.0
13946400.0,576.0
13950000.0,576.0
13953600.0,576.0
13957200.0,576.0
13960800.0,576.0
13964400.0,576.0
13968000.0,576.0
13971600.0,576.0
13975200.0,57.6
13978800.0,57.6
13982400.0,57.6
13986000.0,57.6
13989600.0,57.6
13993200.0,57.6
13996800.0,57.6
14000400.0,57.6
14004000.0,57.6
14007600.0,57.6
14011200.0,57.6
14014800.0,57.6
14018400.0,57.6
14022000.0,57.6
14025600.0,576.0
14029200.0,576.0
14032800.0,576.0
14036400.0,576.0
14040000.0,576.0
14043600.0,576.0
14047200.0,576.0
14050800.0,576.0
14054400.0,576.0
14058000.0,576.0
14061600.0,57.6
14065200.0,57.6
14068800.0,57.6
14072400.0,57.6
14076000.0,57.6
14079600.0,57.6
14083200.0,57.6
14086800.0,57.6
14090400.0,57.6
14094000.0,57.6
14097600.0,57.6
14101200.0,57.6
14104800.0,57.6
14108400.0,57.6
14112000.0,576.0
14115600.0,576.0
14119200.0,576.0
14122800.0,576.0
14126400.0,576.0
14130000.0,576.0
14133600.0,576.0
14137200.0,576.0
14140800.0,576.0
14144400.0,576.0
14148000.0,57.6
14151600.0,57.6
14155200.0,57.6
14158800.0,57.6
14162400.0,57.6
14166000.0,57.6
14169600.0,57.6
14173200.0,57.6
14176800.0,57.6
14180400.0,57.6
14184000.0,57.6
14187600.0,57.6
14191200.0,57.6
14194800.0,57.6
14198400.0,576.0
14202000.0,576.0
14205600.0,576.0
14209200.0,576.0
14212800.0,576.0
14216400.0,576.0
14220000.0,576.0
14223600.0,576.0
14227200.0,576.0
14230800.0,576.0
14234400.0,57.6
14238000.0,57.6
14241600.0,57.6
14245200.0,57.6
14248800.0,57.6
14252400.0,57.6
14256000.0,57.6
14259600.0,57.6
14263200.0,57.6
14266800.0,57.6
14270400.0,57.6
14274000.0,57.6
14277600.0,57.6
14281200.0,57.6
14284800.0,576.0
14288400.0,576.0
14292000.0,576.0
14295600.0,576.0
14299200.0,576.0
14302800.0,576.0
14306400.0,576.0
14310000.0,576.0
14313600.0,576.0
14317200.0,576.0
14320800.0,57.6
14324400.0,57.6
14328000.0,57.6
14331600.0,57.6
14335200.0,57.6
14338800.0,57.6
14342400.0,57.6
14346000.0,57.6
14349600.0,57.6
14353200.0,57.6
14356800.0,57.6
14360400.0,57.6
14364000.0,57.6
14367600.0,57.6
14371200.0,576.0
14374800.0,576.0
14378400.0,576.0
14382000.0,576.0
14385600.0,576.0
14389200.0,576.0
14392800.0,576.0
14396400.0,576.0
14400000.0,576.0
14403600.0,576.0
14407200.0,57.6
14410800.0,57.6
14414400.0,57.6
14418000.0,57.6
14421600.0,57.6
14425200.0,57.6
14428800.0,57.6
14432400.0,57.6
14436000.0,57.6
14439600.0,57.6
14443200.0,57.6
14446800.0,57.6
14450400.0,57.6
14454000.0,57.6
14457600.0,576.0
14461200.0,576.0
14464800.0,576.0
14468400.0,576.0
14472000.0,576.0
14475600.0,576.0
14479200.0,576.0
14482800.0,576.0
14486400.0,576.0
14490000.0,576.0
14493600.0,57.6
14497200.0,57.6
14500800.0,57.6
14504400.0,57.6
14508000.0,57.6
14511600.0,57.6
14515200.0,57.6
14518800.0,57.6
14522400.0,57.6
14526000.0,57.6
14529600.0,57.6
14533200.0,57.6
14536800.0,57.6
14540400.0,57.6
14544000.0,576.0
14547600.0,576.0
14551200.0,576.0
14554800.0,576.0
14558400.0,576.0
14562000.0,576.0
14565600.0,576.0
14569200.0,576.0
14572800.0,576.0
14576400.0,576.0
14580000.0,57.6
14583600.0,57.6
14587200.0,57.6
14590800.0,57.6
14594400.0,57.6
14598000.0,57.6
14601600.0,57.6
14605200.0,57.6
14608800.0,57.6
14612400.0,57.6
14616000.0,57.6
14619600.0,57.6
14623200.0,57.6
14626800.0,57.6
14630400.0,576.0
14634000.0,576.0
14637600.0,576.0
14641200.0,576.0
14644800.0,576.0
14648400.0,576.0
14652000.0,576.0
14655600.0,576.0
14659200.0,576.0
14662800.0,576.0
14666400.0,57.6
14670000.0,57.6
14673600.0,57.6
14677200.0,57.6
14680800.0,57.6
14684400.0,57.6
14688000.0,57.6
14691600.0,57.6
14695200.0,57.6
14698800.0,57.6
14702400.0,57.6
14706000.0,57.6
14709600.0,57.6
14713200.0,57.6
14716800.0,576.0
14720400.0,576.0
14724000.0,576.0
14727600.0,576.0
14731200.0,576.0
14734800.0,576.0
14738400.0,576.0
14742000.0,576.0
14745600.0,576.0
14749200.0,576.0
14752800.0,57.6
14756400.0,57.6
14760000.0,57.6
14763600.0,57.6
14767200.0,57.6
14770800.0,57.6
14774400.0,57.6
14778000.0,57.6
14781600.0,57.6
14785200.0,57.6
14788800.0,57.6
14792400.0,57.6
14796000.0,57.6
14799600.0,57.6
14803200.0,576.0
14806800.0,576.0
14810400.0,576.0
14814000.0,576.0
14817600.0,576.0
14821200.0,576.0
14824800.0,576.0
14828400.0,576.0
14832000.0,576.0
14835600.0,576.0
14839200.0,57.6
14842800.0,57.6
14846400.0,57.6
14850000.0,57.6
14853600.0,57.6
14857200.0,57.6
14860800.0,57.6
14864400.0,57.6
14868000.0,57.6
14871600.0,57.6
14875200.0,57.6
14878800.0,57.6
14882400.0,57.6
14886000.0,57.6
14889600.0,576.0
14893200.0,576.0
14896800.0,576.0
14900400.0,576.0
14904000.0,576.0
14907600.0,576.0
14911200.0,576.0
14914800.0,576.0
14918400.0,576.0
14922000.0,576.0
14925600.0,57.6
14929200.0,57.6
14932800.0,57.6
14936400.0,57.6
14940000.0,57.6
14943600.0,57.6
14947200.0,57.6
14950800.0,57.6
14954400.0,57.6
14958000.0,57.6
14961600.0,57.6
14965200.0,57.6
14968800.0,57.6
14972400.0,57.6
14976000.0,576.0
14979600.0,576.0
14983200.0,576.0
14986800.0,576.0
14990400.0,576.0
14994000.0,576.0
14997600.0,576.0
15001200.0,576.0
15004800.0,576.0
15008400.0,576.0
15012000.0,57.6
15015600.0,57.6
15019200.0,57.6
15022800.0,57.6
15026400.0,57.6
15030000.0,57.6
15033600.0,57.6
15037200.0,57.6
15040800.0,57.6
15044400.0,57.6
15048000.0,57.6
15051600.0,57.6
15055200.0,57.6
15058800.0,57.6
15062400.0,576.0
15066000.0,576.0
15069600.0,576.0
15073200.0,576.0
15076800.0,576.0
15080400.0,576.0
15084000.0,576.0
15087600.0,576.0
15091200.0,576.0
15094800.0,576.0
15098400.0,57.6
15102000.0,57.6
15105600.0,57.6
15109200.0,57.6
15112800.0,57.6
15116400.0,57.6
15120000.0,57.6
15123600.0,57.6
15127200.0,57.6
15130800.0,57.6
15134400.0,57.6
15138000.0,57.6
15141600.0,57.6
15145200.0,57.6
15148800.0,576.0
15152400.0,576.0
15156000.0,576.0
15159600.0,576.0
15163200.0,576.0
15166800.0,576.0
15170400.0,576.0
15174000.0,576.0
15177600.0,576.0
15181200.0,576.0
15184800.0,57.6
15188400.0,57.6
15192000.0,57.6
15195600.0,57.6
15199200.0,57.6
15202800.0,57.6
