Time,fcu.heaCoi.Q_flow,fcu.cooCoi.Q_flow
12371700,4.732746E-19,8.262388E-13
12372000,4.4580196E-19,7.9235154E-13
12372300,4.2554175E-19,7.6937106E-13
12372600,4.035122E-19,7.4138937E-13
12372900,3.8262307E-19,7.136681E-13
12373200,3.6281535E-19,6.8621356E-13
12373500,3.4403302E-19,6.5907425E-13
12373800,3.3058718E-19,6.408473E-13
12374100,3.0525146E-19,5.983205E-13
12374400,2.8562805E-19,5.6574895E-13
12374700,2.708416E-19,5.4179675E-13
12375000,2.602563E-19,5.254713E-13
12375300,2.484285E-19,5.0589204E-13
12375600,2.132213E-19,4.3751808E-13
12375900,1.9428128E-19,4.0121771E-13
12376200,1.817917E-19,3.7730038E-13
12376500,1.7352988E-19,3.6134236E-13
12376800,1.667478E-19,3.4767488E-13
12377100,1.6023079E-19,3.3376494E-13
12377400,1.5396849E-19,3.19679E-13
12377700,1.4697114E-19,3.0355807E-13
12378000,1.244772E-19,2.5530687E-13
12378300,1.1192286E-19,2.27596E-13
12378600,1.03345264E-19,2.0812991E-13
12378900,9.7346285E-20,1.9405042E-13
12379200,9.2306836E-20,1.8215586E-13
12379500,8.752827E-20,1.7092363E-13
12379800,8.41074E-20,1.6238286E-13
12380100,7.170967E-20,1.3671724E-13
12380400,6.4050275E-20,1.2041648E-13
12380700,6.073451E-20,1.1244946E-13
12381000,5.7974323E-20,1.0557998E-13
12381300,5.5708514E-20,9.9669926E-14
12381600,5.282458E-20,9.273489E-14
12381900,4.9428698E-20,8.503679E-14
12382200,4.473978E-20,7.5332264E-14
12382500,3.641141E-20,5.9916746E-14
12382800,3.230689E-20,5.1868605E-14
12383100,2.9830934E-20,4.6657014E-14
12383400,2.7544736E-20,4.1896343E-14
12383700,2.594582E-20,3.830014E-14
12384000,2.493178E-20,3.563486E-14
12384000,2.443972E-20,3.4931557E-14
12384300,1.9240282E-20,1.6409125E-14
12384600,1.7884173E-20,7.933613E-15
12384900,-1.1851043E-16,-1.592471E-11
12384951,1.1735549E-16,1.0517327E-11
12384951,1.1735549E-16,1.3031765E-09
12385200,1.40696475E-05,154.93176
12385500,1.6255437E-05,179.01662
12385800,1.840899E-05,202.764
12386100,2.061583E-05,227.10634
12386400,2.279276E-05,251.12741
12386700,2.4942592E-05,274.85815
12387000,2.7046162E-05,298.0874
12387300,2.9087347E-05,320.63693
12387600,3.1054773E-05,342.3806
12387900,3.3091852E-05,364.90277
12388200,3.512731E-05,387.41653
12388500,3.713222E-05,409.6019
12388800,3.909166E-05,431.293
12389100,4.098138E-05,452.22052
12389400,4.27906E-05,472.26392
12389700,4.4716395E-05,493.60492
12390000,4.6685753E-05,515.4356
12390300,4.8658963E-05,537.3161
12390600,5.0678475E-05,559.71704
12390900,5.2797714E-05,583.23193
12391200,5.4995482E-05,607.6274
12391500,5.7250163E-05,632.66583
12391800,5.9531725E-05,658.0163
12392100,6.1868974E-05,684.0021
12392400,6.425038E-05,710.494
12392700,6.666793E-05,737.4032
12393000,6.911475E-05,764.65375
12393300,7.158483E-05,792.17426
12393600,7.407362E-05,819.90454
12393900,7.657677E-05,847.83307
12394200,7.908979E-05,875.9218
12394500,8.1608174E-05,904.05194
12394800,8.41274E-05,932.21735
12395100,8.664422E-05,960.37006
12395400,8.9157904E-05,988.5066
12395700,9.1666196E-05,1016.6106
12396000,9.416442E-05,1044.6256
12396300,9.664632E-05,1072.4393
12396600,9.910491E-05,1100.1147
12396900,0.00010153309,1127.3088
12397200,0.000103924336,1154.2848
12397500,0.000106167834,1179.467
12397800,0.00010817127,1202.0303
12398100,0.00011020613,1224.8956
12398400,0.00011222598,1247.7283
12398700,0.00011420683,1270.0693
12399000,0.00011613377,1291.8218
12399300,0.000117998075,1312.8807
12399600,0.00011979468,1333.1874
12399900,0.00012152062,1352.7073
12400200,0.00012317428,1371.4208
12400500,0.00012475511,1389.3203
12400800,0.00012626355,1406.409
12401100,0.00012770067,1422.6996
12401400,0.00012906788,1438.2042
12401700,0.0001303669,1452.9456
12402000,0.00013159984,1466.951
12402300,0.0001327678,1480.2191
12402600,0.00013386678,1492.8138
12402900,0.00013489313,1504.395
12403200,0.00013584449,1515.1688
12403500,0.00013671929,1525.1249
12403800,0.00013751604,1534.1926
12404100,0.00013823362,1542.361
12404400,0.00013887035,1549.6112
12404700,0.00013942512,1555.93
12405000,0.00013989738,1561.3108
12405300,0.00014028708,1565.7522
12405600,0.00014059461,1569.2585
12405900,0.00014082315,1571.8656
12406200,0.00014097945,1573.6499
12406500,0.00014106889,1574.6725
12406800,0.00014109373,1574.9595
12407100,0.00014105307,1574.5001
12407400,0.00014094503,1573.2733
12407700,0.0001407677,1571.2573
12408000,0.00014052053,1568.4459
12408300,0.00014020354,1564.84
12408600,0.00013981527,1560.4226
12408900,0.00013934566,1555.0801
12409200,0.00013878755,1548.7313
12409500,0.00013814488,1541.4215
12409800,0.0001374362,1533.3625
12410100,0.00013668097,1524.7764
12410400,0.00013585035,1515.3354
12410700,0.00013498249,1505.474
12411000,0.00013412948,1495.7844
12411300,0.000133299,1486.3534
12411600,0.00013249833,1477.2635
12411900,0.00013173392,1468.5878
12412200,0.00013101031,1460.3774
12412500,0.00013032948,1452.6544
12412800,0.00012962651,1444.6823
12413100,0.00012893583,1436.8512
12413400,0.00012828545,1429.4788
12413700,0.00012767353,1422.544
12414000,0.00012709522,1415.9915
12414300,0.00012653653,1409.6625
12414600,0.00012598991,1403.4716
12414900,0.00012545042,1397.3623
12415200,0.00012491467,1391.2968
12415500,0.00012438044,1385.2491
12415800,0.0001238124,1378.8203
12416100,0.00012321919,1372.1077
12416400,0.00012263408,1365.488
12416700,0.00012205138,1358.8969
12417000,0.00012146912,1352.312
12417300,0.000120886005,1345.7188
12417600,0.00012030089,1339.1041
12417900,0.000119694305,1332.2483
12418200,0.00011906267,1325.1106
12418500,0.00011843521,1318.0215
12418800,0.00011780467,1310.8993
12419100,0.00011716653,1303.6924
12419400,0.00011651645,1296.3525
12419700,0.00011582934,1288.5961
12420000,0.00011512794,1280.6802
12420000,0.00011512794,6.042322
12420300,-1.2243087E-10,-1.0488359E-16
12420600,-1.6716695E-10,-9.46097E-17
12420900,-1.379169E-10,-6.6119365E-17
12421200,-1.2827275E-10,-5.6749136E-17
12421500,-1.251319E-10,-5.310096E-17
12421800,-1.1963576E-10,-4.968731E-17
12422100,-1.0303459E-10,-4.236322E-17
12422400,-9.049034E-11,-3.709157E-17
12422700,-8.124456E-11,-3.3350642E-17
12423000,-7.669058E-11,-3.1624137E-17
12423300,-7.320111E-11,-3.038817E-17
12423600,-6.930002E-11,-2.900713E-17
12423900,-6.6853384E-11,-2.824633E-17
12424200,-6.233507E-11,-2.6606686E-17
12424500,-5.808766E-11,-2.5062224E-17
12424800,-5.4466494E-11,-2.3764796E-17
12425100,-5.105355E-11,-2.2534534E-17
12425400,-4.7843944E-11,-2.1367961E-17
12425700,-4.5433057E-11,-2.0532836E-17
12426000,-4.285971E-11,-1.9599687E-17
12426300,-4.0704547E-11,-1.8833672E-17
12426600,-3.866014E-11,-1.8097595E-17
12426900,-3.6719947E-11,-1.7390286E-17
12427200,-3.534442E-11,-1.6934174E-17
12427500,-3.3794953E-11,-1.6380816E-17
12427800,-3.2527474E-11,-1.5951179E-17
12428100,-3.1304744E-11,-1.553281E-17
12428400,-3.01239E-11,-1.5125414E-17
12428700,-2.8982658E-11,-1.4728704E-17
12429000,-2.7879388E-11,-1.4342399E-17
12429300,-2.64591E-11,-1.3781855E-17
12429600,-2.578166E-11,-1.3599918E-17
12429900,-2.4618422E-11,-1.3155514E-17
12430200,-2.3655087E-11,-1.2810471E-17
12430500,-2.3024879E-11,-1.2641357E-17
12430800,-2.2108272E-11,-1.2309799E-17
12431100,-2.1082384E-11,-1.1907553E-17
12431400,-2.023456E-11,-1.1595241E-17
12431700,-1.9677591E-11,-1.1442169E-17
12432000,-1.8880572E-11,-1.1142063E-17
12432300,-1.8112711E-11,-1.0849829E-17
12432600,-1.737276E-11,-1.0565259E-17
12432900,-1.688252E-11,-1.04257844E-17
12433200,-1.6186047E-11,-1.0152337E-17
12433500,-1.5514933E-11,-9.88606E-18
12433800,-1.5067213E-11,-9.755552E-18
12434100,-1.4435883E-11,-9.499683E-18
12434400,-1.3827606E-11,-9.2505246E-18
12434700,-1.32414964E-11,-9.007901E-18
12435000,-1.2846327E-11,-8.888986E-18
12435300,-1.2294871E-11,-8.655845E-18
12435600,-1.176355E-11,-8.428819E-18
12435900,-1.1402157E-11,-8.317548E-18
12436200,-1.0902327E-11,-8.099395E-18
12436500,-1.02150415E-11,-7.731305E-18
12436800,-9.254808E-12,-7.138789E-18
12437100,-8.55016E-12,-6.724397E-18
12437400,-7.948345E-12,-6.3762866E-18
12437700,-7.385429E-12,-6.0461973E-18
12438000,-6.858934E-12,-5.7331963E-18
12438300,-6.537998E-12,-5.5828256E-18
12438600,-5.86677E-12,-5.120827E-18
12438900,-5.438538E-12,-4.855731E-18
12439200,-5.037602E-12,-4.604358E-18
12439500,-4.600418E-12,-4.3083624E-18
12439800,-4.3096746E-12,-4.1399786E-18
12440100,-4.032284E-12,-3.978176E-18
12440400,-3.8179724E-12,-3.8738357E-18
12440700,-3.5621404E-12,-3.7224348E-18
12441000,-3.3406084E-12,-3.600797E-18
12441300,-3.1911303E-12,-3.5532623E-18
12441600,-3.0036472E-12,-3.460067E-18
12441600,-2.9443665E-12,-3.3917782E-18
12441900,-2.5215507E-12,-3.0094357E-18
12442200,-2.36645E-12,-2.9305038E-18
12442500,-1.7689292E-12,-2.2765969E-18
12442800,-1.3920123E-12,-1.8651575E-18
12443100,-1.2488004E-12,-1.745254E-18
12443400,-8.8039764E-13,-1.2856329E-18
12443700,-6.890815E-13,-1.053286E-18
12444000,-5.138899E-13,-8.2371286E-19
12444300,-3.9017276E-13,-6.5714687E-19
12444600,-3.4207844E-13,-6.067841E-19
12444900,-2.8547677E-13,-5.348181E-19
12445200,-2.311858E-13,-4.5902387E-19
12445500,-2.019126E-13,-4.266706E-19
12445800,-1.7316762E-13,-3.913621E-19
12446100,-1.5266401E-13,-3.7110197E-19
12446400,-1.3370982E-13,-3.5189067E-19
12446700,-1.1935056E-13,-3.4266125E-19
12447000,-1.0418601E-13,-3.2926901E-19
12447300,-9.117304E-14,-3.206329E-19
12447600,-7.872821E-14,-3.1222333E-19
12447900,-6.639766E-14,-3.0202086E-19
12448200,-5.586533E-14,-2.9803382E-19
12448500,-4.4975227E-14,-2.9021696E-19
12448800,-3.5060567E-14,-2.8638575E-19
12449100,-2.4874869E-14,-2.7702757E-19
12449400,-1.5187496E-14,-2.662005E-19
12449700,-6.138604E-15,-2.5410254E-19
12450000,-2.239654E-19,-2.0018684E-15
12450300,-2.0407101E-19,-8.618496E-15
12450600,-1.9350661E-19,-1.4638827E-14
12450900,-1.8227395E-19,-1.987673E-14
12451200,-1.6830475E-19,-2.394941E-14
12451500,-1.5540612E-19,-2.7246514E-14
12451800,-1.4736101E-19,-3.0667102E-14
12452100,-1.4349601E-19,-3.453311E-14
12452400,-1.3880701E-19,-3.789082E-14
12452700,-1.3516637E-19,-4.1235085E-14
12453000,-1.3162121E-19,-4.4347647E-14
12453300,-1.2647707E-19,-4.661499E-14
12453600,-1.2315981E-19,-4.9259594E-14
12453900,-1.1992957E-19,-5.170715E-14
12454200,-1.1678405E-19,-5.396891E-14
12454500,-1.1524235E-19,-5.6805736E-14
12454800,-1.1221977E-19,-5.875444E-14
12455100,-1.0927647E-19,-6.0547826E-14
12455400,-1.0783388E-19,-6.302895E-14
12455700,-1.0500561E-19,-6.4564944E-14
12456000,-1.0157435E-19,-6.554021E-14
12456300,-1.0023345E-19,-6.772401E-14
12456600,-9.760452E-20,-6.89247E-14
12456900,-9.504454E-20,-7.0023956E-14
12457200,-9.378984E-20,-7.197455E-14
12457500,-9.132991E-20,-7.288896E-14
12457800,-8.7179266E-20,-7.224755E-14
12458100,-8.433052E-20,-7.245356E-14
12458400,-8.049797E-20,-7.156975E-14
12458700,-7.5825236E-20,-6.9615564E-14
12459000,-7.237923E-20,-6.846605E-14
12459300,-6.863228E-20,-6.6735476E-14
12459600,-6.507931E-20,-6.489727E-14
12459900,-6.253582E-20,-6.380866E-14
12460200,-5.9298446E-20,-6.1785084E-14
12460500,-5.511892E-20,-5.854737E-14
12460800,-5.1575548E-20,-5.576872E-14
12461100,-4.890557E-20,-5.3759372E-14
12461400,-4.6994195E-20,-5.2442666E-14
12461700,-4.4858463E-20,-5.0743203E-14
12462000,-3.9538148E-20,-4.5258156E-14
12462300,-3.508116E-20,-4.054918E-14
12462600,-3.260854E-20,-3.7967957E-14
12462900,-3.0512266E-20,-3.568884E-14
12463200,-2.89327E-20,-3.3885506E-14
12463500,-2.7434906E-20,-3.2055193E-14
12463800,-2.671534E-20,-3.102401E-14
12464100,-2.6014648E-20,-2.992549E-14
12464400,-2.3235995E-20,-2.6402918E-14
12464700,-2.0754131E-20,-2.323571E-14
12465000,-1.9036654E-20,-2.0975485E-14
12465300,-1.7931615E-20,-1.942094E-14
12465600,-1.7230794E-20,-1.8304077E-14
12465900,-1.6338786E-20,-1.6980808E-14
12466200,-1.591025E-20,-1.613377E-14
12466500,-1.5390353E-20,-1.5184641E-14
12466800,-1.4400969E-20,-1.3784123E-14
12467100,-1.22782134E-20,-1.1365619E-14
12467400,-1.0894136E-20,-9.71877E-15
12467700,-1.0126287E-20,-8.677524E-15
12468000,-9.602067E-21,-7.877451E-15
12468300,-9.104985E-21,-7.125887E-15
12468600,-8.7491346E-21,-6.507207E-15
12468900,-8.296207E-21,-5.838942E-15
12469200,-7.073316E-21,-4.688458E-15
12469500,-5.8725106E-21,-3.6441284E-15
12469800,-5.350867E-21,-3.086384E-15
12470100,-5.0402603E-21,-2.6786085E-15
12470400,-4.779335E-21,-2.3149838E-15
12470400,-4.685009E-21,-2.2692947E-15
12470580,-5.896451E-17,-6.6930337E-12
12470580,-5.7784866E-17,-6.4305367E-10
12470700,2.683801E-05,295.70374
12471000,2.8903996E-05,318.48755
12471300,3.089154E-05,340.44962
12471600,3.2862015E-05,362.2324
12471900,3.4844576E-05,384.158
12472200,3.6852198E-05,406.37003
12472500,3.8944974E-05,429.53326
12472800,4.106372E-05,452.99384
12473100,4.3185504E-05,476.49753
12473400,4.5301316E-05,499.94415
12473700,4.7386795E-05,523.0634
12474000,4.936557E-05,545.0085
12474300,5.1432686E-05,567.9398
12474600,5.366872E-05,592.7533
12474900,5.5992397E-05,618.5505
12475200,5.837774E-05,645.04565
12475500,6.081085E-05,672.0866
12475800,6.328336E-05,699.5855
12476100,6.578974E-05,727.4768
12476400,6.83252E-05,755.71497
12476700,7.088447E-05,784.27515
12477000,7.346578E-05,812.99255
12477300,7.606774E-05,842.02795
12477600,7.8689765E-05,871.29956
12477900,8.130988E-05,900.57196
12478200,8.393364E-05,929.90283
12478500,8.6578155E-05,959.4861
12478800,8.923991E-05,989.28424
12479100,9.191686E-05,1019.2746
12479400,9.4607625E-05,1049.4434
12479700,9.731145E-05,1079.7828
12480000,0.000100027966,1110.2815
12480300,0.00010275548,1140.8774
12480600,0.00010549091,1171.6849
12480900,0.00010823015,1202.5116
12481200,0.00011096799,1233.3965
12481500,0.00011370279,1264.2107
12481800,0.00011644,1295.1166
12482100,0.00011917828,1326.105
12482400,0.0001219078,1356.9388
12482700,0.00012461454,1387.5764
12483000,0.00012727872,1417.7606
12483300,0.00012988386,1447.3041
12483600,0.00013242498,1476.1482
12483900,0.00013489492,1504.2102
12484200,0.00013728238,1531.3599
12484500,0.00013957385,1557.4412
12484800,0.00014175432,1582.2804
12485100,0.00014380892,1605.7054
12485400,0.00014572943,1627.619
12485700,0.00014751314,1647.9873
12486000,0.00014916025,1666.807
12486300,0.00015067273,1684.1078
12486600,0.00015205378,1699.9347
12486900,0.00015330855,1714.2634
12487200,0.00015444656,1727.2797
12487500,0.00015547808,1739.3135
12487800,0.00015641344,1750.057
12488100,0.00015726338,1759.4148
12488400,0.00015803904,1768.4187
12488700,0.00015883417,1777.6254
12489000,0.00015955235,1785.8718
12489300,0.00016017299,1793.0007
12489600,0.00016070412,1799.1041
12489900,0.00016115153,1804.2472
12490200,0.00016151908,1808.4741
12490500,0.00016180926,1811.8129
12490800,0.00016202297,1814.2733
12491100,0.00016216162,1815.8718
12491400,0.00016222731,1816.6321
12491700,0.00016222245,1816.5819
12492000,0.00016214962,1815.7507
12492300,0.00016201114,1814.1653
12492600,0.00016180861,1811.8442
12492900,0.0001615445,1808.8163
12493200,0.00016122282,1805.1271
12493500,0.0001608483,1800.8317
12493800,0.00016042606,1795.989
12494100,0.00015996143,1790.6608
12494400,0.00015945859,1784.8948
12494700,0.00015892029,1778.723
12495000,0.00015834607,1772.1407
12495300,0.00015773176,1765.1001
12495600,0.00015707534,1757.5786
12495900,0.00015637816,1749.5918
12496200,0.00015564483,1741.193
12496500,0.00015488149,1732.4529
12496800,0.0001540947,1723.4469
12497100,0.00015329558,1714.3026
12497400,0.00015249763,1705.1744
12497700,0.0001517127,1696.1979
12498000,0.00015094748,1687.4497
12498300,0.00015020593,1678.9744
12498600,0.00014945115,1670.3506
12498900,0.0001486925,1661.6846
12499200,0.00014798086,1653.558
12499500,0.00014730312,1645.8209
12499800,0.00014664771,1638.3407
12500100,0.00014602831,1631.2731
12500400,0.0001454379,1624.5377
12500700,0.00014486499,1618.0035
12501000,0.00014430401,1611.607
12501300,0.00014375115,1605.3043
12501600,0.00014320276,1599.0537
12501900,0.00014265579,1592.8206
12502200,0.00014210788,1586.5781
12502500,0.00014155703,1580.3033
12502800,0.0001410013,1573.9742
12503100,0.0001404381,1567.5615
12503400,0.00013984747,1560.8376
12503700,0.00013921202,1553.6051
12504000,0.00013857141,1546.3158
12504300,0.00013792003,1538.9053
12504600,0.00013725548,1531.347
12504900,0.00013657661,1523.6277
12505200,0.00013588258,1515.7379
12505500,0.00013517305,1507.674
12505800,0.00013444577,1499.4105
12506100,0.00013367695,1490.6774
12506400,0.00013289844,1481.8365
12506400,0.00013289844,9.292671
12506700,1.1096945E-10,7.978942E-17
12507000,1.7425165E-10,8.343126E-17
12507300,1.8420487E-10,7.498754E-17
12507600,1.679529E-10,6.3090104E-17
12507900,1.6187554E-10,5.825497E-17
12508200,1.571143E-10,5.5239214E-17
12508500,1.3380014E-10,4.647502E-17
12508800,1.185552E-10,4.0962977E-17
12509100,1.0739957E-10,3.7077137E-17
12509400,9.961255E-11,3.4463838E-17
12509700,9.342422E-11,3.2463282E-17
12510000,9.0436304E-11,3.1611832E-17
12510300,8.5715775E-11,3.0175178E-17
12510600,8.1169994E-11,2.880382E-17
12510900,7.332263E-11,2.6245231E-17
12511200,6.708484E-11,2.4233834E-17
12511500,6.2172545E-11,2.2675939E-17
12511800,5.876233E-11,2.1645391E-17
12512100,5.4434592E-11,2.0253896E-17
12512400,4.9100522E-11,1.8454783E-17
12512700,4.5481036E-11,1.7268398E-17
12513000,4.2408035E-11,1.6266004E-17
12513300,4.03369E-11,1.5630279E-17
12513600,3.8364395E-11,1.50194E-17
12513900,3.6973462E-11,1.462547E-17
12514200,3.4926017E-11,1.396079E-17
12514500,3.3651644E-11,1.35946265E-17
12514800,3.241864E-11,1.3238065E-17
12515100,3.060936E-11,1.2636439E-17
12515400,2.889665E-11,1.20621545E-17
12515700,2.7825917E-11,1.1745787E-17
12516000,2.6438275E-11,1.12867264E-17
12516300,2.511305E-11,1.08456076E-17
12516600,2.3847197E-11,1.0421728E-17
12516900,2.2943291E-11,1.0148386E-17
12517200,2.1779332E-11,9.751757E-18
12517500,2.0810782E-11,9.4331E-18
12517800,1.9622732E-11,9.004396E-18
12518100,1.8017924E-11,8.369741E-18
12518400,1.6655375E-11,7.831684E-18
12518700,1.5810936E-11,7.525598E-18
12519000,1.5009285E-11,7.231475E-18
12519300,1.4247918E-11,6.948847E-18
12519600,1.370551E-11,6.766592E-18
12519900,1.3183008E-11,6.5891177E-18
12520200,1.2512189E-11,6.331595E-18
12520500,1.2033421E-11,6.1655292E-18
12520800,1.1726665E-11,6.084137E-18
12521100,1.1200917E-11,5.8853264E-18
12521400,1.06973415E-11,5.6930122E-18
12521700,1.0420632E-11,5.6178575E-18
12522000,9.9492255E-12,5.4342834E-18
12522300,9.688844E-12,5.3625445E-18
12522600,9.30915E-12,5.2218953E-18
12522900,9.062329E-12,5.15296E-18
12523200,8.646245E-12,4.9845775E-18
12523500,8.41356E-12,4.9187753E-18
12523800,8.077194E-12,4.789765E-18
12524100,7.85604E-12,4.7265344E-18
12524400,7.389278E-12,4.5117293E-18
12524700,7.041176E-12,4.3643E-18
12525000,6.751956E-12,4.2498327E-18
12525300,6.472061E-12,4.1383676E-18
12525600,6.2009412E-12,4.0298262E-18
12525900,6.017661E-12,3.9766278E-18
12526200,5.7596753E-12,3.8723286E-18
12526500,5.5097957E-12,3.770765E-18
12526800,5.267946E-12,3.6718647E-18
12527100,5.0340747E-12,3.575559E-18
12527400,4.808167E-12,3.481779E-18
12527700,4.6516506E-12,3.4358152E-18
12528000,4.4389635E-12,3.3457005E-18
12528000,4.351355E-12,3.2796688E-18
12528300,3.807455E-12,2.9293636E-18
12528600,3.6069162E-12,2.8336412E-18
12528900,3.2175883E-12,2.5819345E-18
12529200,2.2739779E-12,1.8644318E-18
12529500,1.9609848E-12,1.6433059E-18
12529800,1.470472E-12,1.2597689E-18
12530100,1.2425933E-12,1.0884431E-18
12530400,9.011818E-13,8.071417E-19
12530700,7.031059E-13,6.439266E-19
12531000,6.3906855E-13,5.9854086E-19
12531300,5.326325E-13,5.103138E-19
12531600,4.4961075E-13,4.4091224E-19
12531900,4.1344602E-13,4.1531818E-19
12532200,3.8237022E-13,3.938179E-19
12532500,3.580031E-13,3.784263E-19
12532800,3.393268E-13,3.685009E-19
12533100,3.066959E-13,3.4252792E-19
12533400,2.806276E-13,3.226449E-19
12533700,2.5822516E-13,3.0594213E-19
12534000,2.4054264E-13,2.9398498E-19
12534300,2.253267E-13,2.8437846E-19
12534600,2.122471E-13,2.7691978E-19
12534900,1.996959E-13,2.696567E-19
12535200,1.8765657E-13,2.6258412E-19
12535500,1.7611472E-13,2.5569704E-19
12535800,1.672722E-13,2.5232155E-19
12536100,1.5553415E-13,2.4407647E-19
12536400,1.4539651E-13,2.376748E-19
12536700,1.3574073E-13,2.3144105E-19
12537000,1.2654436E-13,2.2537079E-19
12537300,1.1777856E-13,2.1945975E-19
12537600,1.0941345E-13,2.1370374E-19
12537900,1.01419964E-13,2.080987E-19
12538200,9.3769285E-14,2.0264068E-19
12538500,8.585916E-14,1.96019E-19
12538800,7.990453E-14,1.9343133E-19
12539100,7.1616554E-14,1.846405E-19
12539400,6.513884E-14,1.7979774E-19
12539700,5.8886984E-14,1.7508199E-19
12540000,5.28599E-14,1.7048992E-19
12540300,4.7057288E-14,1.660183E-19
12540600,4.1477364E-14,1.6166396E-19
12540900,3.6117078E-14,1.5742383E-19
12541200,3.097319E-14,1.5329491E-19
12541500,2.639105E-14,1.5127122E-19
12541800,2.1608268E-14,1.4730368E-19
12542100,1.703631E-14,1.4344019E-19
12542400,1.2842268E-14,1.415466E-19
12542700,8.570497E-15,1.369213E-19
12543000,4.5852363E-15,1.3333012E-19
12543300,8.057739E-16,1.3157E-19
12543600,1.2811917E-19,2.8454232E-15
12543900,1.2393263E-19,6.2697375E-15
12544200,1.2229659E-19,9.6581695E-15
12544500,1.1443462E-19,1.2272957E-14
12544800,1.1143322E-19,1.5057288E-14
12545100,1.0289314E-19,1.6689961E-14
12545400,9.887177E-20,1.8604526E-14
12545700,9.375335E-20,1.9946847E-14
12546000,8.88999E-20,2.0961262E-14
12546300,8.0466657E-20,2.0688665E-14
12546600,7.3807756E-20,2.041876E-14
12546900,6.548768E-20,1.9277452E-14
12547200,5.583456E-20,1.7323323E-14
12547500,4.5440883E-20,1.4738805E-14
12547800,3.5773545E-20,1.2044208E-14
12548100,2.9700427E-20,1.0315231E-14
12548400,2.4988191E-20,8.903151E-15
12548700,1.9541791E-20,7.1051237E-15
12549000,1.7924639E-20,6.6203316E-15
12549300,1.6996712E-20,6.352568E-15
12549600,1.5904061E-20,5.9953877E-15
12549900,1.4783097E-20,5.60498E-15
12550200,1.3741144E-20,5.225014E-15
12550500,1.3204098E-20,5.0257196E-15
12550800,1.2192155E-20,4.6260395E-15
12551100,1.07461384E-20,4.026433E-15
12551400,9.856857E-21,3.6082875E-15
12551700,9.408896E-21,3.3273125E-15
12552000,8.921813E-21,3.0119852E-15
12552300,8.573122E-21,2.7288553E-15
12552600,8.238059E-21,2.439959E-15
12552900,8.02199E-21,2.1796568E-15
12553200,6.8395195E-21,1.6782358E-15
12553500,5.9487562E-21,1.292987E-15
12553800,5.603443E-21,1.0545736E-15
12554100,5.3844437E-21,8.518964E-16
12554400,5.1057004E-21,6.5087663E-16
12554700,4.9717877E-21,4.773265E-16
12555000,4.7774753E-21,3.04775E-16
12555300,4.590757E-21,1.4160312E-16
12555600,1.08341825E-17,3.6381887E-21
12555900,1.2566253E-16,3.3150158E-21
12556200,2.2712188E-16,3.0813641E-21
12556500,3.23407E-16,2.9218473E-21
12556800,4.1286448E-16,2.7705883E-21
12556800,2.7159074E-21,3.029175E-14
12557100,4.2327516E-05,466.82767
12557400,4.424215E-05,488.04276
12557700,4.609489E-05,508.57986
12558000,4.7927195E-05,528.8974
12558300,4.976629E-05,549.2967
12558600,5.1630457E-05,569.9805
12558900,5.3607615E-05,591.9244
12559200,5.5600503E-05,614.0514
12559500,5.762053E-05,636.4894
12559800,5.9672E-05,659.288
12560100,6.175379E-05,682.43726
12560400,6.3861116E-05,705.8822
12560700,6.598624E-05,729.53613
12561000,6.811798E-05,753.29486
12561300,7.0245296E-05,776.9996
12561600,7.235802E-05,800.5352
12561900,7.442599E-05,823.5948
12562200,7.650576E-05,846.8157
12562500,7.874057E-05,871.7669
12562800,8.1064834E-05,897.73584
12563100,8.345673E-05,924.47754
12563400,8.590324E-05,951.86096
12563700,8.83952E-05,979.73663
12564000,9.092573E-05,1008.0828
12564300,9.34633E-05,1036.5247
12564600,9.6011274E-05,1065.1066
12564900,9.8590004E-05,1094.0549
12565200,0.0001011943,1123.3129
12565500,0.00010382028,1152.8376
12565800,0.000106464824,1182.5952
12566100,0.00010912482,1212.5513
12566400,0.000111796384,1242.6632
12566700,0.00011447508,1272.8817
12567000,0.00011715647,1303.1572
12567300,0.00011983541,1333.4343
12567600,0.00012250742,1363.6487
12567900,0.00012516907,1393.7764
12568200,0.00012781624,1423.7742
12568500,0.00013044533,1453.6288
12568800,0.00013305189,1483.2495
12569100,0.00013562778,1512.4894
12569400,0.00013816058,1541.2864
12569700,0.00014063927,1569.6207
12570000,0.00014304525,1596.925
12570300,0.00014512581,1620.67
12570600,0.00014705808,1642.7302
12570900,0.00014895994,1664.4597
12571200,0.00015079144,1685.4012
12571500,0.00015253032,1705.2983
12571800,0.00015416504,1724.0167
12572100,0.0001556905,1741.4958
12572400,0.00015710555,1757.7202
12572700,0.00015841227,1772.7114
12573000,0.00015961536,1786.5216
12573300,0.00016072085,1799.2183
12573600,0.00016173323,1810.851
12573900,0.00016265654,1821.4657
12574200,0.00016349528,1831.1116
12574500,0.00016425425,1839.8444
12574800,0.00016493842,1847.7179
12575100,0.0001655512,1854.776
12575400,0.00016609226,1861.0032
12575700,0.00016655984,1866.4011
12576000,0.00016695281,1870.9304
12576300,0.00016744749,1876.6442
12576600,0.00016782522,1880.9805
12576900,0.0001680911,1884.0488
12577200,0.00016826016,1886.0021
12577500,0.0001683429,1886.9612
12577800,0.00016834626,1887.006
12578100,0.00016827551,1886.197
12578400,0.00016813508,1884.5853
12578700,0.00016793163,1882.248
