# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[Day],LowerSetp[Night],UpperSetp[Day],UpperSetp[Night],UpperCO2[Day],UpperCO2[Night]
19224000.0,289.15,289.15,297.15,297.15,1500,1500
19224900.0,289.15,289.15,297.15,297.15,1500,1500
19225800.0,289.15,289.15,297.15,297.15,1500,1500
19226700.0,289.15,289.15,297.15,297.15,1500,1500
19227600.0,289.15,289.15,297.15,297.15,1500,1500
19228500.0,289.15,289.15,297.15,297.15,1500,1500
19229400.0,289.15,289.15,297.15,297.15,1500,1500
19230300.0,289.15,289.15,297.15,297.15,1500,1500
19231200.0,289.15,289.15,297.15,297.15,1500,1500
19232100.0,289.15,289.15,297.15,297.15,1500,1500
19233000.0,289.15,289.15,297.15,297.15,1500,1500
19233900.0,289.15,289.15,297.15,297.15,1500,1500
19234800.0,289.15,289.15,297.15,297.15,1500,1500
19235700.0,289.15,289.15,297.15,297.15,1500,1500
19236600.0,289.15,289.15,297.15,297.15,1500,1500
19237500.0,289.15,289.15,297.15,297.15,1500,1500
19238400.0,289.15,289.15,297.15,297.15,1500,1500
19239300.0,289.15,289.15,297.15,297.15,1500,1500
19240200.0,289.15,289.15,297.15,297.15,1500,1500
19241100.0,289.15,289.15,297.15,297.15,1500,1500
19242000.0,289.15,289.15,297.15,297.15,1500,1500
19242900.0,289.15,289.15,297.15,297.15,1500,1500
19243800.0,289.15,289.15,297.15,297.15,1500,1500
19244700.0,289.15,289.15,297.15,297.15,1500,1500
19245600.0,289.15,289.15,297.15,297.15,1500,1500
19246500.0,289.15,289.15,297.15,297.15,1500,1500
19247400.0,289.15,289.15,297.15,297.15,1500,1500
19248300.0,289.15,289.15,297.15,297.15,1500,1500
19249200.0,289.15,289.15,297.15,297.15,1500,1500
19250100.0,289.15,289.15,297.15,297.15,1500,1500
19251000.0,289.15,289.15,297.15,297.15,1500,1500
19251900.0,289.15,289.15,297.15,297.15,1500,1500
19252800.0,289.15,289.15,297.15,297.15,1500,1500
19253700.0,289.15,289.15,297.15,297.15,1500,1500
19254600.0,289.15,289.15,297.15,297.15,1500,1500
19255500.0,289.15,289.15,297.15,297.15,1500,1500
19256400.0,289.15,289.15,297.15,297.15,1500,1500
19257300.0,289.15,289.15,297.15,297.15,1500,1500
19258200.0,289.15,289.15,297.15,297.15,1500,1500
19259100.0,289.15,289.15,297.15,297.15,1500,1500
19260000.0,289.15,289.15,297.15,297.15,1500,1500
19260900.0,289.15,289.15,297.15,297.15,1500,1500
19261800.0,289.15,289.15,297.15,297.15,1500,1500
19262700.0,289.15,289.15,297.15,297.15,1500,1500
19263600.0,289.15,289.15,297.15,297.15,1500,1500
19264500.0,289.15,289.15,297.15,297.15,1500,1500
19265400.0,289.15,289.15,297.15,297.15,1500,1500
19266300.0,289.15,289.15,297.15,297.15,1500,1500
19267200.0,289.15,289.15,297.15,297.15,1500,1500
19268100.0,289.15,289.15,297.15,297.15,1500,1500
19269000.0,289.15,289.15,297.15,297.15,1500,1500
19269900.0,289.15,289.15,297.15,297.15,1500,1500
19270800.0,289.15,289.15,297.15,297.15,1500,1500
19271700.0,289.15,289.15,297.15,297.15,1500,1500
19272600.0,289.15,289.15,297.15,297.15,1500,1500
19273500.0,289.15,289.15,297.15,297.15,1500,1500
19274400.0,289.15,289.15,297.15,297.15,1500,1500
19275300.0,289.15,289.15,297.15,297.15,1500,1500
19276200.0,289.15,289.15,297.15,297.15,1500,1500
19277100.0,289.15,289.15,297.15,297.15,1500,1500
19278000.0,289.15,289.15,297.15,297.15,1500,1500
19278900.0,289.15,289.15,297.15,297.15,1500,1500
19279800.0,289.15,289.15,297.15,297.15,1500,1500
19280700.0,289.15,289.15,297.15,297.15,1500,1500
19281600.0,289.15,289.15,297.15,297.15,1500,1500
19282500.0,289.15,289.15,297.15,297.15,1500,1500
19283400.0,289.15,289.15,297.15,297.15,1500,1500
19284300.0,289.15,289.15,297.15,297.15,1500,1500
19285200.0,289.15,289.15,297.15,297.15,1500,1500
19286100.0,289.15,289.15,297.15,297.15,1500,1500
19287000.0,289.15,289.15,297.15,297.15,1500,1500
19287900.0,289.15,289.15,297.15,297.15,1500,1500
19288800.0,289.15,289.15,297.15,297.15,1500,1500
19289700.0,289.15,289.15,297.15,297.15,1500,1500
19290600.0,289.15,289.15,297.15,297.15,1500,1500
19291500.0,289.15,289.15,297.15,297.15,1500,1500
19292400.0,289.15,289.15,297.15,297.15,1500,1500
19293300.0,289.15,289.15,297.15,297.15,1500,1500
19294200.0,289.15,289.15,297.15,297.15,1500,1500
19295100.0,289.15,289.15,297.15,297.15,1500,1500
19296000.0,289.15,289.15,297.15,297.15,1500,1500
19296900.0,289.15,289.15,297.15,297.15,1500,1500
19297800.0,289.15,289.15,297.15,297.15,1500,1500
19298700.0,289.15,289.15,297.15,297.15,1500,1500
19299600.0,289.15,289.15,297.15,297.15,1500,1500
19300500.0,289.15,289.15,297.15,297.15,1500,1500
19301400.0,289.15,289.15,297.15,297.15,1500,1500
19302300.0,289.15,289.15,297.15,297.15,1500,1500
19303200.0,289.15,289.15,297.15,297.15,1500,1500
19304100.0,289.15,289.15,297.15,297.15,1500,1500
19305000.0,289.15,289.15,297.15,297.15,1500,1500
19305900.0,289.15,289.15,297.15,297.15,1500,1500
19306800.0,289.15,289.15,297.15,297.15,1500,1500
19307700.0,289.15,289.15,297.15,297.15,1500,1500
19308600.0,289.15,289.15,297.15,297.15,1500,1500
19309500.0,289.15,289.15,297.15,297.15,1500,1500
19310400.0,289.15,289.15,297.15,297.15,1500,1500
19311300.0,289.15,289.15,297.15,297.15,1500,1500
19312200.0,289.15,289.15,297.15,297.15,1500,1500
19313100.0,289.15,289.15,297.15,297.15,1500,1500
19314000.0,289.15,289.15,297.15,297.15,1500,1500
19314900.0,289.15,289.15,297.15,297.15,1500,1500
19315800.0,289.15,289.15,297.15,297.15,1500,1500
19316700.0,289.15,289.15,297.15,297.15,1500,1500
19317600.0,289.15,289.15,297.15,297.15,1500,1500
19318500.0,289.15,289.15,297.15,297.15,1500,1500
19319400.0,289.15,289.15,297.15,297.15,1500,1500
19320300.0,289.15,289.15,297.15,297.15,1500,1500
19321200.0,289.15,289.15,297.15,297.15,1500,1500
19322100.0,289.15,289.15,297.15,297.15,1500,1500
19323000.0,289.15,289.15,297.15,297.15,1500,1500
19323900.0,289.15,289.15,297.15,297.15,1500,1500
19324800.0,289.15,289.15,297.15,297.15,1500,1500
19325700.0,289.15,289.15,297.15,297.15,1500,1500
19326600.0,289.15,289.15,297.15,297.15,1500,1500
19327500.0,289.15,289.15,297.15,297.15,1500,1500
19328400.0,289.15,289.15,297.15,297.15,1500,1500
19329300.0,289.15,289.15,297.15,297.15,1500,1500
19330200.0,289.15,289.15,297.15,297.15,1500,1500
19331100.0,289.15,289.15,297.15,297.15,1500,1500
19332000.0,289.15,289.15,297.15,297.15,1500,1500
19332900.0,289.15,289.15,297.15,297.15,1500,1500
19333800.0,289.15,289.15,297.15,297.15,1500,1500
19334700.0,289.15,289.15,297.15,297.15,1500,1500
19335600.0,289.15,289.15,297.15,297.15,1500,1500
19336500.0,289.15,289.15,297.15,297.15,1500,1500
19337400.0,289.15,289.15,297.15,297.15,1500,1500
19338300.0,289.15,289.15,297.15,297.15,1500,1500
19339200.0,289.15,289.15,297.15,297.15,1500,1500
19340100.0,289.15,289.15,297.15,297.15,1500,1500
19341000.0,289.15,289.15,297.15,297.15,1500,1500
19341900.0,289.15,289.15,297.15,297.15,1500,1500
19342800.0,289.15,289.15,297.15,297.15,1500,1500
19343700.0,289.15,289.15,297.15,297.15,1500,1500
19344600.0,289.15,289.15,297.15,297.15,1500,1500
19345500.0,289.15,289.15,297.15,297.15,1500,1500
19346400.0,289.15,289.15,297.15,297.15,1500,1500
19347300.0,289.15,289.15,297.15,297.15,1500,1500
19348200.0,289.15,289.15,297.15,297.15,1500,1500
19349100.0,289.15,289.15,297.15,297.15,1500,1500
19350000.0,289.15,289.15,297.15,297.15,1500,1500
19350900.0,289.15,289.15,297.15,297.15,1500,1500
19351800.0,289.15,289.15,297.15,297.15,1500,1500
19352700.0,289.15,289.15,297.15,297.15,1500,1500
19353600.0,289.15,289.15,297.15,297.15,1500,1500
19354500.0,294.15,294.15,297.15,297.15,1500,1500
19355400.0,294.15,294.15,297.15,297.15,1500,1500
19356300.0,294.15,294.15,297.15,297.15,1500,1500
19357200.0,294.15,294.15,297.15,297.15,1500,1500
19358100.0,294.15,294.15,297.15,297.15,1500,1500
19359000.0,294.15,294.15,297.15,297.15,1500,1500
19359900.0,294.15,294.15,297.15,297.15,1500,1500
19360800.0,294.15,294.15,297.15,297.15,1500,1500
19361700.0,294.15,294.15,297.15,297.15,1500,1500
19362600.0,294.15,294.15,297.15,297.15,1500,1500
19363500.0,294.15,294.15,297.15,297.15,1500,1500
19364400.0,294.15,294.15,297.15,297.15,1500,1500
19365300.0,294.15,294.15,297.15,297.15,1500,1500
19366200.0,294.15,294.15,297.15,297.15,1500,1500
19367100.0,294.15,294.15,297.15,297.15,1500,1500
19368000.0,294.15,294.15,297.15,297.15,1500,1500
19368900.0,294.15,294.15,297.15,297.15,1500,1500
19369800.0,294.15,294.15,297.15,297.15,1500,1500
19370700.0,294.15,294.15,297.15,297.15,1500,1500
19371600.0,294.15,294.15,297.15,297.15,1500,1500
19372500.0,294.15,294.15,297.15,297.15,1500,1500
19373400.0,294.15,294.15,297.15,297.15,1500,1500
19374300.0,294.15,294.15,297.15,297.15,1500,1500
19375200.0,294.15,294.15,297.15,297.15,1500,1500
19376100.0,294.15,294.15,297.15,297.15,1500,1500
19377000.0,294.15,294.15,297.15,297.15,1500,1500
19377900.0,294.15,294.15,297.15,297.15,1500,1500
19378800.0,294.15,294.15,297.15,297.15,1500,1500
19379700.0,294.15,294.15,297.15,297.15,1500,1500
19380600.0,294.15,294.15,297.15,297.15,1500,1500
19381500.0,294.15,294.15,297.15,297.15,1500,1500
19382400.0,294.15,294.15,297.15,297.15,1500,1500
19383300.0,289.15,289.15,297.15,297.15,1500,1500
19384200.0,289.15,289.15,297.15,297.15,1500,1500
19385100.0,289.15,289.15,297.15,297.15,1500,1500
19386000.0,289.15,289.15,297.15,297.15,1500,1500
19386900.0,289.15,289.15,297.15,297.15,1500,1500
19387800.0,289.15,289.15,297.15,297.15,1500,1500
19388700.0,289.15,289.15,297.15,297.15,1500,1500
19389600.0,289.15,289.15,297.15,297.15,1500,1500
19390500.0,289.15,289.15,297.15,297.15,1500,1500
19391400.0,289.15,289.15,297.15,297.15,1500,1500
19392300.0,289.15,289.15,297.15,297.15,1500,1500
19393200.0,289.15,289.15,297.15,297.15,1500,1500
19394100.0,289.15,289.15,297.15,297.15,1500,1500
19395000.0,289.15,289.15,297.15,297.15,1500,1500
19395900.0,289.15,289.15,297.15,297.15,1500,1500
19396800.0,289.15,289.15,297.15,297.15,1500,1500
19397700.0,289.15,289.15,297.15,297.15,1500,1500
19398600.0,289.15,289.15,297.15,297.15,1500,1500
19399500.0,289.15,289.15,297.15,297.15,1500,1500
19400400.0,289.15,289.15,297.15,297.15,1500,1500
19401300.0,289.15,289.15,297.15,297.15,1500,1500
19402200.0,289.15,289.15,297.15,297.15,1500,1500
19403100.0,289.15,289.15,297.15,297.15,1500,1500
19404000.0,289.15,289.15,297.15,297.15,1500,1500
19404900.0,289.15,289.15,297.15,297.15,1500,1500
19405800.0,289.15,289.15,297.15,297.15,1500,1500
19406700.0,289.15,289.15,297.15,297.15,1500,1500
19407600.0,289.15,289.15,297.15,297.15,1500,1500
19408500.0,289.15,289.15,297.15,297.15,1500,1500
19409400.0,289.15,289.15,297.15,297.15,1500,1500
19410300.0,289.15,289.15,297.15,297.15,1500,1500
19411200.0,289.15,289.15,297.15,297.15,1500,1500
19412100.0,289.15,289.15,297.15,297.15,1500,1500
19413000.0,289.15,289.15,297.15,297.15,1500,1500
19413900.0,289.15,289.15,297.15,297.15,1500,1500
19414800.0,289.15,289.15,297.15,297.15,1500,1500
19415700.0,289.15,289.15,297.15,297.15,1500,1500
19416600.0,289.15,289.15,297.15,297.15,1500,1500
19417500.0,289.15,289.15,297.15,297.15,1500,1500
19418400.0,289.15,289.15,297.15,297.15,1500,1500
19419300.0,289.15,289.15,297.15,297.15,1500,1500
19420200.0,289.15,289.15,297.15,297.15,1500,1500
19421100.0,289.15,289.15,297.15,297.15,1500,1500
19422000.0,289.15,289.15,297.15,297.15,1500,1500
19422900.0,289.15,289.15,297.15,297.15,1500,1500
19423800.0,289.15,289.15,297.15,297.15,1500,1500
19424700.0,289.15,289.15,297.15,297.15,1500,1500
19425600.0,289.15,289.15,297.15,297.15,1500,1500
19426500.0,294.15,294.15,297.15,297.15,1500,1500
19427400.0,294.15,294.15,297.15,297.15,1500,1500
19428300.0,294.15,294.15,297.15,297.15,1500,1500
19429200.0,294.15,294.15,297.15,297.15,1500,1500
19430100.0,294.15,294.15,297.15,297.15,1500,1500
19431000.0,294.15,294.15,297.15,297.15,1500,1500
19431900.0,294.15,294.15,297.15,297.15,1500,1500
19432800.0,294.15,294.15,297.15,297.15,1500,1500
19433700.0,294.15,294.15,297.15,297.15,1500,1500
19434600.0,294.15,294.15,297.15,297.15,1500,1500
19435500.0,294.15,294.15,297.15,297.15,1500,1500
19436400.0,294.15,294.15,297.15,297.15,1500,1500
19437300.0,294.15,294.15,297.15,297.15,1500,1500
19438200.0,294.15,294.15,297.15,297.15,1500,1500
19439100.0,294.15,294.15,297.15,297.15,1500,1500
19440000.0,294.15,294.15,297.15,297.15,1500,1500
19440900.0,294.15,294.15,297.15,297.15,1500,1500
19441800.0,294.15,294.15,297.15,297.15,1500,1500
19442700.0,294.15,294.15,297.15,297.15,1500,1500
19443600.0,294.15,294.15,297.15,297.15,1500,1500
19444500.0,294.15,294.15,297.15,297.15,1500,1500
19445400.0,294.15,294.15,297.15,297.15,1500,1500
19446300.0,294.15,294.15,297.15,297.15,1500,1500
19447200.0,294.15,294.15,297.15,297.15,1500,1500
19448100.0,294.15,294.15,297.15,297.15,1500,1500
19449000.0,294.15,294.15,297.15,297.15,1500,1500
19449900.0,294.15,294.15,297.15,297.15,1500,1500
19450800.0,294.15,294.15,297.15,297.15,1500,1500
19451700.0,294.15,294.15,297.15,297.15,1500,1500
19452600.0,294.15,294.15,297.15,297.15,1500,1500
19453500.0,294.15,294.15,297.15,297.15,1500,1500
19454400.0,294.15,294.15,297.15,297.15,1500,1500
19455300.0,294.15,294.15,297.15,297.15,1500,1500
19456200.0,294.15,294.15,297.15,297.15,1500,1500
19457100.0,294.15,294.15,297.15,297.15,1500,1500
19458000.0,294.15,294.15,297.15,297.15,1500,1500
19458900.0,294.15,294.15,297.15,297.15,1500,1500
19459800.0,294.15,294.15,297.15,297.15,1500,1500
19460700.0,294.15,294.15,297.15,297.15,1500,1500
19461600.0,294.15,294.15,297.15,297.15,1500,1500
19462500.0,294.15,294.15,297.15,297.15,1500,1500
19463400.0,294.15,294.15,297.15,297.15,1500,1500
19464300.0,294.15,294.15,297.15,297.15,1500,1500
19465200.0,294.15,294.15,297.15,297.15,1500,1500
19466100.0,294.15,294.15,297.15,297.15,1500,1500
19467000.0,294.15,294.15,297.15,297.15,1500,1500
19467900.0,294.15,294.15,297.15,297.15,1500,1500
19468800.0,294.15,294.15,297.15,297.15,1500,1500
19469700.0,289.15,289.15,297.15,297.15,1500,1500
19470600.0,289.15,289.15,297.15,297.15,1500,1500
19471500.0,289.15,289.15,297.15,297.15,1500,1500
19472400.0,289.15,289.15,297.15,297.15,1500,1500
19473300.0,289.15,289.15,297.15,297.15,1500,1500
19474200.0,289.15,289.15,297.15,297.15,1500,1500
19475100.0,289.15,289.15,297.15,297.15,1500,1500
19476000.0,289.15,289.15,297.15,297.15,1500,1500
19476900.0,289.15,289.15,297.15,297.15,1500,1500
19477800.0,289.15,289.15,297.15,297.15,1500,1500
19478700.0,289.15,289.15,297.15,297.15,1500,1500
19479600.0,289.15,289.15,297.15,297.15,1500,1500
19480500.0,289.15,289.15,297.15,297.15,1500,1500
19481400.0,289.15,289.15,297.15,297.15,1500,1500
19482300.0,289.15,289.15,297.15,297.15,1500,1500
19483200.0,289.15,289.15,297.15,297.15,1500,1500
19484100.0,289.15,289.15,297.15,297.15,1500,1500
19485000.0,289.15,289.15,297.15,297.15,1500,1500
19485900.0,289.15,289.15,297.15,297.15,1500,1500
19486800.0,289.15,289.15,297.15,297.15,1500,1500
19487700.0,289.15,289.15,297.15,297.15,1500,1500
19488600.0,289.15,289.15,297.15,297.15,1500,1500
19489500.0,289.15,289.15,297.15,297.15,1500,1500
19490400.0,289.15,289.15,297.15,297.15,1500,1500
19491300.0,289.15,289.15,297.15,297.15,1500,1500
19492200.0,289.15,289.15,297.15,297.15,1500,1500
19493100.0,289.15,289.15,297.15,297.15,1500,1500
19494000.0,289.15,289.15,297.15,297.15,1500,1500
19494900.0,289.15,289.15,297.15,297.15,1500,1500
19495800.0,289.15,289.15,297.15,297.15,1500,1500
19496700.0,289.15,289.15,297.15,297.15,1500,1500
19497600.0,289.15,289.15,297.15,297.15,1500,1500
19498500.0,289.15,289.15,297.15,297.15,1500,1500
19499400.0,289.15,289.15,297.15,297.15,1500,1500
19500300.0,289.15,289.15,297.15,297.15,1500,1500
19501200.0,289.15,289.15,297.15,297.15,1500,1500
19502100.0,289.15,289.15,297.15,297.15,1500,1500
19503000.0,289.15,289.15,297.15,297.15,1500,1500
19503900.0,289.15,289.15,297.15,297.15,1500,1500
19504800.0,289.15,289.15,297.15,297.15,1500,1500
19505700.0,289.15,289.15,297.15,297.15,1500,1500
19506600.0,289.15,289.15,297.15,297.15,1500,1500
19507500.0,289.15,289.15,297.15,297.15,1500,1500
19508400.0,289.15,289.15,297.15,297.15,1500,1500
19509300.0,289.15,289.15,297.15,297.15,1500,1500
19510200.0,289.15,289.15,297.15,297.15,1500,1500
19511100.0,289.15,289.15,297.15,297.15,1500,1500
19512000.0,289.15,289.15,297.15,297.15,1500,1500
19512900.0,294.15,294.15,297.15,297.15,1500,1500
19513800.0,294.15,294.15,297.15,297.15,1500,1500
19514700.0,294.15,294.15,297.15,297.15,1500,1500
19515600.0,294.15,294.15,297.15,297.15,1500,1500
19516500.0,294.15,294.15,297.15,297.15,1500,1500
19517400.0,294.15,294.15,297.15,297.15,1500,1500
19518300.0,294.15,294.15,297.15,297.15,1500,1500
19519200.0,294.15,294.15,297.15,297.15,1500,1500
19520100.0,294.15,294.15,297.15,297.15,1500,1500
19521000.0,294.15,294.15,297.15,297.15,1500,1500
19521900.0,294.15,294.15,297.15,297.15,1500,1500
19522800.0,294.15,294.15,297.15,297.15,1500,1500
19523700.0,294.15,294.15,297.15,297.15,1500,1500
19524600.0,294.15,294.15,297.15,297.15,1500,1500
19525500.0,294.15,294.15,297.15,297.15,1500,1500
19526400.0,294.15,294.15,297.15,297.15,1500,1500
19527300.0,294.15,294.15,297.15,297.15,1500,1500
19528200.0,294.15,294.15,297.15,297.15,1500,1500
19529100.0,294.15,294.15,297.15,297.15,1500,1500
19530000.0,294.15,294.15,297.15,297.15,1500,1500
19530900.0,294.15,294.15,297.15,297.15,1500,1500
19531800.0,294.15,294.15,297.15,297.15,1500,1500
19532700.0,294.15,294.15,297.15,297.15,1500,1500
19533600.0,294.15,294.15,297.15,297.15,1500,1500
19534500.0,294.15,294.15,297.15,297.15,1500,1500
19535400.0,294.15,294.15,297.15,297.15,1500,1500
19536300.0,294.15,294.15,297.15,297.15,1500,1500
19537200.0,294.15,294.15,297.15,297.15,1500,1500
19538100.0,294.15,294.15,297.15,297.15,1500,1500
19539000.0,294.15,294.15,297.15,297.15,1500,1500
19539900.0,294.15,294.15,297.15,297.15,1500,1500
19540800.0,294.15,294.15,297.15,297.15,1500,1500
19541700.0,294.15,294.15,297.15,297.15,1500,1500
19542600.0,294.15,294.15,297.15,297.15,1500,1500
19543500.0,294.15,294.15,297.15,297.15,1500,1500
19544400.0,294.15,294.15,297.15,297.15,1500,1500
19545300.0,294.15,294.15,297.15,297.15,1500,1500
19546200.0,294.15,294.15,297.15,297.15,1500,1500
19547100.0,294.15,294.15,297.15,297.15,1500,1500
19548000.0,294.15,294.15,297.15,297.15,1500,1500
19548900.0,294.15,294.15,297.15,297.15,1500,1500
19549800.0,294.15,294.15,297.15,297.15,1500,1500
19550700.0,294.15,294.15,297.15,297.15,1500,1500
19551600.0,294.15,294.15,297.15,297.15,1500,1500
19552500.0,294.15,294.15,297.15,297.15,1500,1500
19553400.0,294.15,294.15,297.15,297.15,1500,1500
19554300.0,294.15,294.15,297.15,297.15,1500,1500
19555200.0,294.15,294.15,297.15,297.15,1500,1500
19556100.0,289.15,289.15,297.15,297.15,1500,1500
19557000.0,289.15,289.15,297.15,297.15,1500,1500
19557900.0,289.15,289.15,297.15,297.15,1500,1500
19558800.0,289.15,289.15,297.15,297.15,1500,1500
19559700.0,289.15,289.15,297.15,297.15,1500,1500
19560600.0,289.15,289.15,297.15,297.15,1500,1500
19561500.0,289.15,289.15,297.15,297.15,1500,1500
19562400.0,289.15,289.15,297.15,297.15,1500,1500
19563300.0,289.15,289.15,297.15,297.15,1500,1500
19564200.0,289.15,289.15,297.15,297.15,1500,1500
19565100.0,289.15,289.15,297.15,297.15,1500,1500
19566000.0,289.15,289.15,297.15,297.15,1500,1500
19566900.0,289.15,289.15,297.15,297.15,1500,1500
19567800.0,289.15,289.15,297.15,297.15,1500,1500
19568700.0,289.15,289.15,297.15,297.15,1500,1500
19569600.0,289.15,289.15,297.15,297.15,1500,1500
19570500.0,289.15,289.15,297.15,297.15,1500,1500
19571400.0,289.15,289.15,297.15,297.15,1500,1500
19572300.0,289.15,289.15,297.15,297.15,1500,1500
19573200.0,289.15,289.15,297.15,297.15,1500,1500
19574100.0,289.15,289.15,297.15,297.15,1500,1500
19575000.0,289.15,289.15,297.15,297.15,1500,1500
19575900.0,289.15,289.15,297.15,297.15,1500,1500
19576800.0,289.15,289.15,297.15,297.15,1500,1500
19577700.0,289.15,289.15,297.15,297.15,1500,1500
19578600.0,289.15,289.15,297.15,297.15,1500,1500
19579500.0,289.15,289.15,297.15,297.15,1500,1500
19580400.0,289.15,289.15,297.15,297.15,1500,1500
19581300.0,289.15,289.15,297.15,297.15,1500,1500
19582200.0,289.15,289.15,297.15,297.15,1500,1500
19583100.0,289.15,289.15,297.15,297.15,1500,1500
19584000.0,289.15,289.15,297.15,297.15,1500,1500
19584900.0,289.15,289.15,297.15,297.15,1500,1500
19585800.0,289.15,289.15,297.15,297.15,1500,1500
19586700.0,289.15,289.15,297.15,297.15,1500,1500
19587600.0,289.15,289.15,297.15,297.15,1500,1500
19588500.0,289.15,289.15,297.15,297.15,1500,1500
19589400.0,289.15,289.15,297.15,297.15,1500,1500
19590300.0,289.15,289.15,297.15,297.15,1500,1500
19591200.0,289.15,289.15,297.15,297.15,1500,1500
19592100.0,289.15,289.15,297.15,297.15,1500,1500
19593000.0,289.15,289.15,297.15,297.15,1500,1500
19593900.0,289.15,289.15,297.15,297.15,1500,1500
19594800.0,289.15,289.15,297.15,297.15,1500,1500
19595700.0,289.15,289.15,297.15,297.15,1500,1500
19596600.0,289.15,289.15,297.15,297.15,1500,1500
19597500.0,289.15,289.15,297.15,297.15,1500,1500
19598400.0,289.15,289.15,297.15,297.15,1500,1500
19599300.0,294.15,294.15,297.15,297.15,1500,1500
19600200.0,294.15,294.15,297.15,297.15,1500,1500
19601100.0,294.15,294.15,297.15,297.15,1500,1500
19602000.0,294.15,294.15,297.15,297.15,1500,1500
19602900.0,294.15,294.15,297.15,297.15,1500,1500
19603800.0,294.15,294.15,297.15,297.15,1500,1500
19604700.0,294.15,294.15,297.15,297.15,1500,1500
19605600.0,294.15,294.15,297.15,297.15,1500,1500
19606500.0,294.15,294.15,297.15,297.15,1500,1500
19607400.0,294.15,294.15,297.15,297.15,1500,1500
19608300.0,294.15,294.15,297.15,297.15,1500,1500
19609200.0,294.15,294.15,297.15,297.15,1500,1500
19610100.0,294.15,294.15,297.15,297.15,1500,1500
19611000.0,294.15,294.15,297.15,297.15,1500,1500
19611900.0,294.15,294.15,297.15,297.15,1500,1500
19612800.0,294.15,294.15,297.15,297.15,1500,1500
19613700.0,294.15,294.15,297.15,297.15,1500,1500
19614600.0,294.15,294.15,297.15,297.15,1500,1500
19615500.0,294.15,294.15,297.15,297.15,1500,1500
19616400.0,294.15,294.15,297.15,297.15,1500,1500
19617300.0,294.15,294.15,297.15,297.15,1500,1500
19618200.0,294.15,294.15,297.15,297.15,1500,1500
19619100.0,294.15,294.15,297.15,297.15,1500,1500
19620000.0,294.15,294.15,297.15,297.15,1500,1500
19620900.0,294.15,294.15,297.15,297.15,1500,1500
19621800.0,294.15,294.15,297.15,297.15,1500,1500
19622700.0,294.15,294.15,297.15,297.15,1500,1500
19623600.0,294.15,294.15,297.15,297.15,1500,1500
19624500.0,294.15,294.15,297.15,297.15,1500,1500
19625400.0,294.15,294.15,297.15,297.15,1500,1500
19626300.0,294.15,294.15,297.15,297.15,1500,1500
19627200.0,294.15,294.15,297.15,297.15,1500,1500
19628100.0,294.15,294.15,297.15,297.15,1500,1500
19629000.0,294.15,294.15,297.15,297.15,1500,1500
19629900.0,294.15,294.15,297.15,297.15,1500,1500
19630800.0,294.15,294.15,297.15,297.15,1500,1500
19631700.0,294.15,294.15,297.15,297.15,1500,1500
19632600.0,294.15,294.15,297.15,297.15,1500,1500
19633500.0,294.15,294.15,297.15,297.15,1500,1500
19634400.0,294.15,294.15,297.15,297.15,1500,1500
19635300.0,294.15,294.15,297.15,297.15,1500,1500
19636200.0,294.15,294.15,297.15,297.15,1500,1500
19637100.0,294.15,294.15,297.15,297.15,1500,1500
19638000.0,294.15,294.15,297.15,297.15,1500,1500
19638900.0,294.15,294.15,297.15,297.15,1500,1500
19639800.0,294.15,294.15,297.15,297.15,1500,1500
19640700.0,294.15,294.15,297.15,297.15,1500,1500
19641600.0,294.15,294.15,297.15,297.15,1500,1500
19642500.0,289.15,289.15,297.15,297.15,1500,1500
19643400.0,289.15,289.15,297.15,297.15,1500,1500
19644300.0,289.15,289.15,297.15,297.15,1500,1500
19645200.0,289.15,289.15,297.15,297.15,1500,1500
19646100.0,289.15,289.15,297.15,297.15,1500,1500
19647000.0,289.15,289.15,297.15,297.15,1500,1500
19647900.0,289.15,289.15,297.15,297.15,1500,1500
19648800.0,289.15,289.15,297.15,297.15,1500,1500
19649700.0,289.15,289.15,297.15,297.15,1500,1500
19650600.0,289.15,289.15,297.15,297.15,1500,1500
19651500.0,289.15,289.15,297.15,297.15,1500,1500
19652400.0,289.15,289.15,297.15,297.15,1500,1500
19653300.0,289.15,289.15,297.15,297.15,1500,1500
19654200.0,289.15,289.15,297.15,297.15,1500,1500
19655100.0,289.15,289.15,297.15,297.15,1500,1500
19656000.0,289.15,289.15,297.15,297.15,1500,1500
19656900.0,289.15,289.15,297.15,297.15,1500,1500
19657800.0,289.15,289.15,297.15,297.15,1500,1500
19658700.0,289.15,289.15,297.15,297.15,1500,1500
19659600.0,289.15,289.15,297.15,297.15,1500,1500
19660500.0,289.15,289.15,297.15,297.15,1500,1500
19661400.0,289.15,289.15,297.15,297.15,1500,1500
19662300.0,289.15,289.15,297.15,297.15,1500,1500
19663200.0,289.15,289.15,297.15,297.15,1500,1500
19664100.0,289.15,289.15,297.15,297.15,1500,1500
19665000.0,289.15,289.15,297.15,297.15,1500,1500
19665900.0,289.15,289.15,297.15,297.15,1500,1500
19666800.0,289.15,289.15,297.15,297.15,1500,1500
