# Optional header information,,,,,,
# time: time of internal gain [s],,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,
time,InternalGainsRad[Night],InternalGainsCon[Night],InternalGainsLat[Night],InternalGainsRad[Day],InternalGainsCon[Day],InternalGainsLat[Day]
18410400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18414000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18417600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18421200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18424800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18428400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18432000,0,0,0,0,0,0
18435600,0,0,0,0,0,0
18439200,0,0,0,0,0,0
18442800,0,0,0,0,0,0
18446400,0,0,0,0,0,0
18450000,0,0,0,0,0,0
18453600,0,0,0,0,0,0
18457200,0,0,0,0,0,0
18460800,0,0,0,0,0,0
18464400,0,0,0,0,0,0
18468000,0,0,0,0,0,0
18471600,0,0,0,0,0,0
18475200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18478800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18482400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18486000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18489600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18493200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18496800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18500400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18504000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18507600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18511200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18514800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18518400,0,0,0,0,0,0
18522000,0,0,0,0,0,0
18525600,0,0,0,0,0,0
18529200,0,0,0,0,0,0
18532800,0,0,0,0,0,0
18536400,0,0,0,0,0,0
18540000,0,0,0,0,0,0
18543600,0,0,0,0,0,0
18547200,0,0,0,0,0,0
18550800,0,0,0,0,0,0
18554400,0,0,0,0,0,0
18558000,0,0,0,0,0,0
18561600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18565200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18568800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18572400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18576000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18579600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18583200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18586800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18590400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18594000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18597600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18601200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18604800,0,0,0,0,0,0
18608400,0,0,0,0,0,0
18612000,0,0,0,0,0,0
18615600,0,0,0,0,0,0
18619200,0,0,0,0,0,0
18622800,0,0,0,0,0,0
18626400,0,0,0,0,0,0
18630000,0,0,0,0,0,0
18633600,0,0,0,0,0,0
18637200,0,0,0,0,0,0
18640800,0,0,0,0,0,0
18644400,0,0,0,0,0,0
18648000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18651600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18655200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18658800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18662400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18666000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18669600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18673200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18676800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18680400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18684000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18687600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18691200,0,0,0,0,0,0
18694800,0,0,0,0,0,0
18698400,0,0,0,0,0,0
18702000,0,0,0,0,0,0
18705600,0,0,0,0,0,0
18709200,0,0,0,0,0,0
18712800,0,0,0,0,0,0
18716400,0,0,0,0,0,0
18720000,0,0,0,0,0,0
18723600,0,0,0,0,0,0
18727200,0,0,0,0,0,0
18730800,0,0,0,0,0,0
18734400,0,0,0,0,0,0
18738000,0,0,0,0,0,0
18741600,0,0,0,0,0,0
18745200,0,0,0,0,0,0
18748800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18752400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18756000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18759600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18763200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18766800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18770400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18774000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18777600,0,0,0,0,0,0
18781200,0,0,0,0,0,0
18784800,0,0,0,0,0,0
18788400,0,0,0,0,0,0
18792000,0,0,0,0,0,0
18795600,0,0,0,0,0,0
18799200,0,0,0,0,0,0
18802800,0,0,0,0,0,0
18806400,0,0,0,0,0,0
18810000,0,0,0,0,0,0
18813600,0,0,0,0,0,0
18817200,0,0,0,0,0,0
18820800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18824400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18828000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18831600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18835200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18838800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18842400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18846000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18849600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18853200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18856800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18860400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18864000,0,0,0,0,0,0
18867600,0,0,0,0,0,0
18871200,0,0,0,0,0,0
18874800,0,0,0,0,0,0
18878400,0,0,0,0,0,0
18882000,0,0,0,0,0,0
18885600,0,0,0,0,0,0
18889200,0,0,0,0,0,0
18892800,0,0,0,0,0,0
18896400,0,0,0,0,0,0
18900000,0,0,0,0,0,0
18903600,0,0,0,0,0,0
18907200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18910800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18914400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18918000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18921600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18925200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18928800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18932400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18936000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18939600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18943200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18946800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18950400,0,0,0,0,0,0
18954000,0,0,0,0,0,0
18957600,0,0,0,0,0,0
18961200,0,0,0,0,0,0
18964800,0,0,0,0,0,0
18968400,0,0,0,0,0,0
18972000,0,0,0,0,0,0
18975600,0,0,0,0,0,0
18979200,0,0,0,0,0,0
18982800,0,0,0,0,0,0
18986400,0,0,0,0,0,0
18990000,0,0,0,0,0,0
18993600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
18997200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19000800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19004400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19008000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19011600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19015200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19018800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19022400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19026000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19029600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19033200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19036800,0,0,0,0,0,0
19040400,0,0,0,0,0,0
19044000,0,0,0,0,0,0
19047600,0,0,0,0,0,0
19051200,0,0,0,0,0,0
19054800,0,0,0,0,0,0
19058400,0,0,0,0,0,0
19062000,0,0,0,0,0,0
19065600,0,0,0,0,0,0
19069200,0,0,0,0,0,0
19072800,0,0,0,0,0,0
19076400,0,0,0,0,0,0
19080000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19083600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19087200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19090800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19094400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19098000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19101600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19105200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19108800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19112400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19116000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19119600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19123200,0,0,0,0,0,0
19126800,0,0,0,0,0,0
19130400,0,0,0,0,0,0
19134000,0,0,0,0,0,0
19137600,0,0,0,0,0,0
19141200,0,0,0,0,0,0
19144800,0,0,0,0,0,0
19148400,0,0,0,0,0,0
19152000,0,0,0,0,0,0
19155600,0,0,0,0,0,0
19159200,0,0,0,0,0,0
19162800,0,0,0,0,0,0
19166400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19170000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19173600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19177200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19180800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19184400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19188000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19191600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19195200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19198800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19202400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19206000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19209600,0,0,0,0,0,0
19213200,0,0,0,0,0,0
19216800,0,0,0,0,0,0
19220400,0,0,0,0,0,0
19224000,0,0,0,0,0,0
19227600,0,0,0,0,0,0
19231200,0,0,0,0,0,0
19234800,0,0,0,0,0,0
19238400,0,0,0,0,0,0
19242000,0,0,0,0,0,0
19245600,0,0,0,0,0,0
19249200,0,0,0,0,0,0
19252800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19256400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19260000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19263600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19267200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19270800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19274400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19278000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19281600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19285200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19288800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19292400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19296000,0,0,0,0,0,0
19299600,0,0,0,0,0,0
19303200,0,0,0,0,0,0
19306800,0,0,0,0,0,0
19310400,0,0,0,0,0,0
19314000,0,0,0,0,0,0
19317600,0,0,0,0,0,0
19321200,0,0,0,0,0,0
19324800,0,0,0,0,0,0
19328400,0,0,0,0,0,0
19332000,0,0,0,0,0,0
19335600,0,0,0,0,0,0
19339200,0,0,0,0,0,0
19342800,0,0,0,0,0,0
19346400,0,0,0,0,0,0
19350000,0,0,0,0,0,0
19353600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19357200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19360800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19364400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19368000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19371600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19375200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19378800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19382400,0,0,0,0,0,0
19386000,0,0,0,0,0,0
19389600,0,0,0,0,0,0
19393200,0,0,0,0,0,0
19396800,0,0,0,0,0,0
19400400,0,0,0,0,0,0
19404000,0,0,0,0,0,0
19407600,0,0,0,0,0,0
19411200,0,0,0,0,0,0
19414800,0,0,0,0,0,0
19418400,0,0,0,0,0,0
19422000,0,0,0,0,0,0
19425600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19429200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19432800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19436400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19440000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19443600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19447200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19450800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19454400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19458000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19461600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19465200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19468800,0,0,0,0,0,0
19472400,0,0,0,0,0,0
19476000,0,0,0,0,0,0
19479600,0,0,0,0,0,0
19483200,0,0,0,0,0,0
19486800,0,0,0,0,0,0
19490400,0,0,0,0,0,0
19494000,0,0,0,0,0,0
19497600,0,0,0,0,0,0
19501200,0,0,0,0,0,0
19504800,0,0,0,0,0,0
19508400,0,0,0,0,0,0
19512000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19515600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19519200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19522800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19526400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19530000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19533600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19537200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19540800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19544400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19548000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19551600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19555200,0,0,0,0,0,0
19558800,0,0,0,0,0,0
19562400,0,0,0,0,0,0
19566000,0,0,0,0,0,0
19569600,0,0,0,0,0,0
19573200,0,0,0,0,0,0
19576800,0,0,0,0,0,0
19580400,0,0,0,0,0,0
19584000,0,0,0,0,0,0
19587600,0,0,0,0,0,0
19591200,0,0,0,0,0,0
19594800,0,0,0,0,0,0
19598400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19602000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19605600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19609200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19612800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19616400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19620000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19623600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19627200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19630800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19634400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19638000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19641600,0,0,0,0,0,0
19645200,0,0,0,0,0,0
19648800,0,0,0,0,0,0
19652400,0,0,0,0,0,0
19656000,0,0,0,0,0,0
19659600,0,0,0,0,0,0
19663200,0,0,0,0,0,0
19666800,0,0,0,0,0,0
19670400,0,0,0,0,0,0
19674000,0,0,0,0,0,0
19677600,0,0,0,0,0,0
19681200,0,0,0,0,0,0
19684800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19688400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19692000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19695600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19699200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19702800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19706400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19710000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19713600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19717200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19720800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19724400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19728000,0,0,0,0,0,0
19731600,0,0,0,0,0,0
19735200,0,0,0,0,0,0
19738800,0,0,0,0,0,0
19742400,0,0,0,0,0,0
19746000,0,0,0,0,0,0
19749600,0,0,0,0,0,0
19753200,0,0,0,0,0,0
19756800,0,0,0,0,0,0
19760400,0,0,0,0,0,0
19764000,0,0,0,0,0,0
19767600,0,0,0,0,0,0
19771200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19774800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19778400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19782000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19785600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19789200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19792800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19796400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19800000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19803600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19807200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19810800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19814400,0,0,0,0,0,0
19818000,0,0,0,0,0,0
19821600,0,0,0,0,0,0
19825200,0,0,0,0,0,0
19828800,0,0,0,0,0,0
19832400,0,0,0,0,0,0
19836000,0,0,0,0,0,0
19839600,0,0,0,0,0,0
19843200,0,0,0,0,0,0
19846800,0,0,0,0,0,0
19850400,0,0,0,0,0,0
19854000,0,0,0,0,0,0
19857600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19861200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19864800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19868400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19872000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19875600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19879200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19882800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19886400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19890000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19893600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19897200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19900800,0,0,0,0,0,0
19904400,0,0,0,0,0,0
19908000,0,0,0,0,0,0
19911600,0,0,0,0,0,0
19915200,0,0,0,0,0,0
19918800,0,0,0,0,0,0
19922400,0,0,0,0,0,0
19926000,0,0,0,0,0,0
19929600,0,0,0,0,0,0
19933200,0,0,0,0,0,0
19936800,0,0,0,0,0,0
19940400,0,0,0,0,0,0
19944000,0,0,0,0,0,0
19947600,0,0,0,0,0,0
19951200,0,0,0,0,0,0
19954800,0,0,0,0,0,0
19958400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19962000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19965600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19969200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19972800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19976400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19980000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19983600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
19987200,0,0,0,0,0,0
19990800,0,0,0,0,0,0
19994400,0,0,0,0,0,0
19998000,0,0,0,0,0,0
20001600,0,0,0,0,0,0
20005200,0,0,0,0,0,0
20008800,0,0,0,0,0,0
20012400,0,0,0,0,0,0
20016000,0,0,0,0,0,0
20019600,0,0,0,0,0,0
20023200,0,0,0,0,0,0
20026800,0,0,0,0,0,0
20030400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20034000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20037600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20041200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20044800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20048400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20052000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20055600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20059200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20062800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20066400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20070000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20073600,0,0,0,0,0,0
20077200,0,0,0,0,0,0
20080800,0,0,0,0,0,0
20084400,0,0,0,0,0,0
20088000,0,0,0,0,0,0
20091600,0,0,0,0,0,0
20095200,0,0,0,0,0,0
20098800,0,0,0,0,0,0
20102400,0,0,0,0,0,0
20106000,0,0,0,0,0,0
20109600,0,0,0,0,0,0
20113200,0,0,0,0,0,0
20116800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20120400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20124000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20127600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20131200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20134800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20138400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20142000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20145600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20149200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20152800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20156400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20160000,0,0,0,0,0,0
20163600,0,0,0,0,0,0
20167200,0,0,0,0,0,0
20170800,0,0,0,0,0,0
20174400,0,0,0,0,0,0
20178000,0,0,0,0,0,0
20181600,0,0,0,0,0,0
20185200,0,0,0,0,0,0
20188800,0,0,0,0,0,0
20192400,0,0,0,0,0,0
20196000,0,0,0,0,0,0
20199600,0,0,0,0,0,0
20203200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20206800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20210400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20214000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20217600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20221200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20224800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20228400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20232000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20235600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20239200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20242800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20246400,0,0,0,0,0,0
20250000,0,0,0,0,0,0
20253600,0,0,0,0,0,0
20257200,0,0,0,0,0,0
20260800,0,0,0,0,0,0
20264400,0,0,0,0,0,0
20268000,0,0,0,0,0,0
20271600,0,0,0,0,0,0
20275200,0,0,0,0,0,0
20278800,0,0,0,0,0,0
20282400,0,0,0,0,0,0
20286000,0,0,0,0,0,0
20289600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20293200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20296800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20300400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20304000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20307600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20311200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20314800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20318400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20322000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20325600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20329200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
20332800,0,0,0,0,0,0
20336400,0,0,0,0,0,0
20340000,0,0,0,0,0,0
20343600,0,0,0,0,0,0
20347200,0,0,0,0,0,0
20350800,0,0,0,0,0,0
