# time: time [s],,,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,,
# Occupancy: Number of occupants [ppl],,,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,,
Time,UpperSetp[1],LowerSetp[1],InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],Occupancy[1],UpperCO2[1]
17466600,303.15,288.15,46.464,36.096,0,0,1500
17467200,303.15,288.15,46.464,36.096,0,0,1500
17467800,303.15,288.15,46.464,36.096,0,0,1500
17468400,303.15,288.15,46.464,36.096,0,0,1500
17469000,303.15,288.15,46.464,36.096,0,0,1500
17469600,303.15,288.15,46.464,36.096,0,0,1500
17470200,303.15,288.15,46.464,36.096,0,0,1500
17470800,303.15,288.15,46.464,36.096,0,0,1500
17471400,303.15,288.15,46.464,36.096,0,0,1500
17472000,303.15,288.15,46.464,36.096,0,0,1500
17472600,303.15,288.15,46.464,36.096,0,0,1500
17473200,303.15,288.15,46.464,36.096,0,0,1500
17473800,303.15,288.15,46.464,36.096,0,0,1500
17474400,303.15,288.15,46.464,36.096,0,0,1500
17475000,303.15,288.15,46.464,36.096,0,0,1500
17475600,303.15,288.15,46.464,36.096,0,0,1500
17476200,303.15,288.15,46.464,36.096,0,0,1500
17476800,303.15,288.15,46.464,36.096,0,0,1500
17477400,303.15,288.15,46.464,36.096,0,0,1500
17478000,303.15,288.15,46.464,36.096,0,0,1500
17478600,303.15,288.15,46.464,36.096,0,0,1500
17479200,303.15,288.15,46.464,36.096,0,0,1500
17479800,303.15,288.15,46.464,36.096,0,0,1500
17480400,303.15,288.15,46.464,36.096,0,0,1500
17481000,303.15,288.15,46.464,36.096,0,0,1500
17481600,297.15,294.15,552.24,419.360016,90,2,894
17482200,297.15,294.15,552.24,419.360016,90,2,894
17482800,297.15,294.15,552.24,419.360016,90,2,894
17483400,297.15,294.15,552.24,419.360016,90,2,894
17484000,297.15,294.15,552.24,419.360016,90,2,894
17484600,297.15,294.15,552.24,419.360016,90,2,894
17485200,297.15,294.15,552.24,419.360016,90,2,894
17485800,297.15,294.15,552.24,419.360016,90,2,894
17486400,297.15,294.15,552.24,419.360016,90,2,894
17487000,297.15,294.15,552.24,419.360016,90,2,894
17487600,297.15,294.15,552.24,419.360016,90,2,894
17488200,297.15,294.15,552.24,419.360016,90,2,894
17488800,297.15,294.15,552.24,419.360016,90,2,894
17489400,297.15,294.15,552.24,419.360016,90,2,894
17490000,297.15,294.15,552.24,419.360016,90,2,894
17490600,297.15,294.15,552.24,419.360016,90,2,894
17491200,297.15,294.15,552.24,419.360016,90,2,894
17491800,297.15,294.15,552.24,419.360016,90,2,894
17492400,297.15,294.15,552.24,419.360016,90,2,894
17493000,297.15,294.15,552.24,419.360016,90,2,894
17493600,297.15,294.15,552.24,419.360016,90,2,894
17494200,297.15,294.15,552.24,419.360016,90,2,894
17494800,297.15,294.15,552.24,419.360016,90,2,894
17495400,297.15,294.15,552.24,419.360016,90,2,894
17496000,297.15,294.15,552.24,419.360016,90,2,894
17496600,297.15,294.15,552.24,419.360016,90,2,894
17497200,297.15,294.15,552.24,419.360016,90,2,894
17497800,297.15,294.15,552.24,419.360016,90,2,894
17498400,297.15,294.15,552.24,419.360016,90,2,894
17499000,297.15,294.15,552.24,419.360016,90,2,894
17499600,297.15,294.15,552.24,419.360016,90,2,894
17500200,297.15,294.15,552.24,419.360016,90,2,894
17500800,297.15,294.15,552.24,419.360016,90,2,894
17501400,297.15,294.15,552.24,419.360016,90,2,894
17502000,297.15,294.15,552.24,419.360016,90,2,894
17502600,297.15,294.15,552.24,419.360016,90,2,894
17503200,297.15,294.15,552.24,419.360016,90,2,894
17503800,297.15,294.15,552.24,419.360016,90,2,894
17504400,297.15,294.15,552.24,419.360016,90,2,894
17505000,297.15,294.15,552.24,419.360016,90,2,894
17505600,297.15,294.15,552.24,419.360016,90,2,894
17506200,297.15,294.15,552.24,419.360016,90,2,894
17506800,297.15,294.15,552.24,419.360016,90,2,894
17507400,297.15,294.15,552.24,419.360016,90,2,894
17508000,297.15,294.15,552.24,419.360016,90,2,894
17508600,297.15,294.15,552.24,419.360016,90,2,894
17509200,297.15,294.15,552.24,419.360016,90,2,894
17509800,297.15,294.15,552.24,419.360016,90,2,894
17510400,297.15,294.15,552.24,419.360016,90,2,894
17511000,297.15,294.15,552.24,419.360016,90,2,894
17511600,297.15,294.15,552.24,419.360016,90,2,894
17512200,297.15,294.15,552.24,419.360016,90,2,894
17512800,297.15,294.15,552.24,419.360016,90,2,894
17513400,297.15,294.15,552.24,419.360016,90,2,894
17514000,297.15,294.15,552.24,419.360016,90,2,894
17514600,297.15,294.15,552.24,419.360016,90,2,894
17515200,297.15,294.15,552.24,419.360016,90,2,894
17515800,297.15,294.15,552.24,419.360016,90,2,894
17516400,297.15,294.15,552.24,419.360016,90,2,894
17517000,297.15,294.15,552.24,419.360016,90,2,894
17517600,297.15,294.15,552.24,419.360016,90,2,894
17518200,303.15,288.15,46.464,36.096,0,0,1500
17518800,303.15,288.15,46.464,36.096,0,0,1500
17519400,303.15,288.15,46.464,36.096,0,0,1500
17520000,303.15,288.15,46.464,36.096,0,0,1500
17520600,303.15,288.15,46.464,36.096,0,0,1500
17521200,303.15,288.15,46.464,36.096,0,0,1500
17521800,303.15,288.15,46.464,36.096,0,0,1500
17522400,303.15,288.15,46.464,36.096,0,0,1500
17523000,303.15,288.15,46.464,36.096,0,0,1500
17523600,303.15,288.15,46.464,36.096,0,0,1500
17524200,303.15,288.15,46.464,36.096,0,0,1500
17524800,303.15,288.15,46.464,36.096,0,0,1500
17525400,303.15,288.15,46.464,36.096,0,0,1500
17526000,303.15,288.15,46.464,36.096,0,0,1500
17526600,303.15,288.15,46.464,36.096,0,0,1500
17527200,303.15,288.15,46.464,36.096,0,0,1500
17527800,303.15,288.15,46.464,36.096,0,0,1500
17528400,303.15,288.15,46.464,36.096,0,0,1500
17529000,303.15,288.15,46.464,36.096,0,0,1500
17529600,303.15,288.15,46.464,36.096,0,0,1500
17530200,303.15,288.15,46.464,36.096,0,0,1500
17530800,303.15,288.15,46.464,36.096,0,0,1500
17531400,303.15,288.15,46.464,36.096,0,0,1500
17532000,303.15,288.15,46.464,36.096,0,0,1500
17532600,303.15,288.15,46.464,36.096,0,0,1500
17533200,303.15,288.15,46.464,36.096,0,0,1500
17533800,303.15,288.15,46.464,36.096,0,0,1500
17534400,303.15,288.15,46.464,36.096,0,0,1500
17535000,303.15,288.15,46.464,36.096,0,0,1500
17535600,303.15,288.15,46.464,36.096,0,0,1500
17536200,303.15,288.15,46.464,36.096,0,0,1500
17536800,303.15,288.15,46.464,36.096,0,0,1500
17537400,303.15,288.15,46.464,36.096,0,0,1500
17538000,303.15,288.15,46.464,36.096,0,0,1500
17538600,303.15,288.15,46.464,36.096,0,0,1500
17539200,303.15,288.15,46.464,36.096,0,0,1500
17539800,303.15,288.15,46.464,36.096,0,0,1500
17540400,303.15,288.15,46.464,36.096,0,0,1500
17541000,303.15,288.15,46.464,36.096,0,0,1500
17541600,303.15,288.15,46.464,36.096,0,0,1500
17542200,303.15,288.15,46.464,36.096,0,0,1500
17542800,303.15,288.15,46.464,36.096,0,0,1500
17543400,303.15,288.15,46.464,36.096,0,0,1500
17544000,303.15,288.15,46.464,36.096,0,0,1500
17544600,303.15,288.15,46.464,36.096,0,0,1500
17545200,303.15,288.15,46.464,36.096,0,0,1500
17545800,303.15,288.15,46.464,36.096,0,0,1500
17546400,303.15,288.15,46.464,36.096,0,0,1500
17547000,303.15,288.15,46.464,36.096,0,0,1500
17547600,303.15,288.15,46.464,36.096,0,0,1500
17548200,303.15,288.15,46.464,36.096,0,0,1500
17548800,303.15,288.15,46.464,36.096,0,0,1500
17549400,303.15,288.15,46.464,36.096,0,0,1500
17550000,303.15,288.15,46.464,36.096,0,0,1500
17550600,303.15,288.15,46.464,36.096,0,0,1500
17551200,303.15,288.15,46.464,36.096,0,0,1500
17551800,303.15,288.15,46.464,36.096,0,0,1500
17552400,303.15,288.15,46.464,36.096,0,0,1500
17553000,303.15,288.15,46.464,36.096,0,0,1500
17553600,303.15,288.15,46.464,36.096,0,0,1500
17554200,303.15,288.15,46.464,36.096,0,0,1500
17554800,303.15,288.15,46.464,36.096,0,0,1500
17555400,303.15,288.15,46.464,36.096,0,0,1500
17556000,303.15,288.15,46.464,36.096,0,0,1500
17556600,303.15,288.15,46.464,36.096,0,0,1500
17557200,303.15,288.15,46.464,36.096,0,0,1500
17557800,303.15,288.15,46.464,36.096,0,0,1500
17558400,303.15,288.15,46.464,36.096,0,0,1500
17559000,303.15,288.15,46.464,36.096,0,0,1500
17559600,303.15,288.15,46.464,36.096,0,0,1500
17560200,303.15,288.15,46.464,36.096,0,0,1500
17560800,303.15,288.15,46.464,36.096,0,0,1500
17561400,303.15,288.15,46.464,36.096,0,0,1500
17562000,303.15,288.15,46.464,36.096,0,0,1500
17562600,303.15,288.15,46.464,36.096,0,0,1500
17563200,303.15,288.15,46.464,36.096,0,0,1500
17563800,303.15,288.15,46.464,36.096,0,0,1500
17564400,303.15,288.15,46.464,36.096,0,0,1500
17565000,303.15,288.15,46.464,36.096,0,0,1500
17565600,303.15,288.15,46.464,36.096,0,0,1500
17566200,303.15,288.15,46.464,36.096,0,0,1500
17566800,303.15,288.15,46.464,36.096,0,0,1500
17567400,303.15,288.15,46.464,36.096,0,0,1500
17568000,297.15,294.15,552.24,419.360016,90,2,894
17568600,297.15,294.15,552.24,419.360016,90,2,894
17569200,297.15,294.15,552.24,419.360016,90,2,894
17569800,297.15,294.15,552.24,419.360016,90,2,894
17570400,297.15,294.15,552.24,419.360016,90,2,894
17571000,297.15,294.15,552.24,419.360016,90,2,894
17571600,297.15,294.15,552.24,419.360016,90,2,894
17572200,297.15,294.15,552.24,419.360016,90,2,894
17572800,297.15,294.15,552.24,419.360016,90,2,894
17573400,297.15,294.15,552.24,419.360016,90,2,894
17574000,297.15,294.15,552.24,419.360016,90,2,894
17574600,297.15,294.15,552.24,419.360016,90,2,894
17575200,297.15,294.15,552.24,419.360016,90,2,894
17575800,297.15,294.15,552.24,419.360016,90,2,894
17576400,297.15,294.15,552.24,419.360016,90,2,894
17577000,297.15,294.15,552.24,419.360016,90,2,894
17577600,297.15,294.15,552.24,419.360016,90,2,894
17578200,297.15,294.15,552.24,419.360016,90,2,894
17578800,297.15,294.15,552.24,419.360016,90,2,894
17579400,297.15,294.15,552.24,419.360016,90,2,894
17580000,297.15,294.15,552.24,419.360016,90,2,894
17580600,297.15,294.15,552.24,419.360016,90,2,894
17581200,297.15,294.15,552.24,419.360016,90,2,894
17581800,297.15,294.15,552.24,419.360016,90,2,894
17582400,297.15,294.15,552.24,419.360016,90,2,894
17583000,297.15,294.15,552.24,419.360016,90,2,894
17583600,297.15,294.15,552.24,419.360016,90,2,894
17584200,297.15,294.15,552.24,419.360016,90,2,894
17584800,297.15,294.15,552.24,419.360016,90,2,894
17585400,297.15,294.15,552.24,419.360016,90,2,894
17586000,297.15,294.15,552.24,419.360016,90,2,894
17586600,297.15,294.15,552.24,419.360016,90,2,894
17587200,297.15,294.15,552.24,419.360016,90,2,894
17587800,297.15,294.15,552.24,419.360016,90,2,894
17588400,297.15,294.15,552.24,419.360016,90,2,894
17589000,297.15,294.15,552.24,419.360016,90,2,894
17589600,297.15,294.15,552.24,419.360016,90,2,894
17590200,297.15,294.15,552.24,419.360016,90,2,894
17590800,297.15,294.15,552.24,419.360016,90,2,894
17591400,297.15,294.15,552.24,419.360016,90,2,894
17592000,297.15,294.15,552.24,419.360016,90,2,894
17592600,297.15,294.15,552.24,419.360016,90,2,894
17593200,297.15,294.15,552.24,419.360016,90,2,894
17593800,297.15,294.15,552.24,419.360016,90,2,894
17594400,297.15,294.15,552.24,419.360016,90,2,894
17595000,297.15,294.15,552.24,419.360016,90,2,894
17595600,297.15,294.15,552.24,419.360016,90,2,894
17596200,297.15,294.15,552.24,419.360016,90,2,894
17596800,297.15,294.15,552.24,419.360016,90,2,894
17597400,297.15,294.15,552.24,419.360016,90,2,894
17598000,297.15,294.15,552.24,419.360016,90,2,894
17598600,297.15,294.15,552.24,419.360016,90,2,894
17599200,297.15,294.15,552.24,419.360016,90,2,894
17599800,297.15,294.15,552.24,419.360016,90,2,894
17600400,297.15,294.15,552.24,419.360016,90,2,894
17601000,297.15,294.15,552.24,419.360016,90,2,894
17601600,297.15,294.15,552.24,419.360016,90,2,894
17602200,297.15,294.15,552.24,419.360016,90,2,894
17602800,297.15,294.15,552.24,419.360016,90,2,894
17603400,297.15,294.15,552.24,419.360016,90,2,894
17604000,297.15,294.15,552.24,419.360016,90,2,894
17604600,303.15,288.15,46.464,36.096,0,0,1500
17605200,303.15,288.15,46.464,36.096,0,0,1500
17605800,303.15,288.15,46.464,36.096,0,0,1500
17606400,303.15,288.15,46.464,36.096,0,0,1500
17607000,303.15,288.15,46.464,36.096,0,0,1500
17607600,303.15,288.15,46.464,36.096,0,0,1500
17608200,303.15,288.15,46.464,36.096,0,0,1500
17608800,303.15,288.15,46.464,36.096,0,0,1500
17609400,303.15,288.15,46.464,36.096,0,0,1500
17610000,303.15,288.15,46.464,36.096,0,0,1500
17610600,303.15,288.15,46.464,36.096,0,0,1500
17611200,303.15,288.15,46.464,36.096,0,0,1500
17611800,303.15,288.15,46.464,36.096,0,0,1500
17612400,303.15,288.15,46.464,36.096,0,0,1500
17613000,303.15,288.15,46.464,36.096,0,0,1500
17613600,303.15,288.15,46.464,36.096,0,0,1500
17614200,303.15,288.15,46.464,36.096,0,0,1500
17614800,303.15,288.15,46.464,36.096,0,0,1500
17615400,303.15,288.15,46.464,36.096,0,0,1500
17616000,303.15,288.15,46.464,36.096,0,0,1500
17616600,303.15,288.15,46.464,36.096,0,0,1500
17617200,303.15,288.15,46.464,36.096,0,0,1500
17617800,303.15,288.15,46.464,36.096,0,0,1500
17618400,303.15,288.15,46.464,36.096,0,0,1500
17619000,303.15,288.15,46.464,36.096,0,0,1500
17619600,303.15,288.15,46.464,36.096,0,0,1500
17620200,303.15,288.15,46.464,36.096,0,0,1500
17620800,303.15,288.15,46.464,36.096,0,0,1500
17621400,303.15,288.15,46.464,36.096,0,0,1500
17622000,303.15,288.15,46.464,36.096,0,0,1500
17622600,303.15,288.15,46.464,36.096,0,0,1500
17623200,303.15,288.15,46.464,36.096,0,0,1500
17623800,303.15,288.15,46.464,36.096,0,0,1500
17624400,303.15,288.15,46.464,36.096,0,0,1500
17625000,303.15,288.15,46.464,36.096,0,0,1500
17625600,303.15,288.15,46.464,36.096,0,0,1500
17626200,303.15,288.15,46.464,36.096,0,0,1500
17626800,303.15,288.15,46.464,36.096,0,0,1500
17627400,303.15,288.15,46.464,36.096,0,0,1500
17628000,303.15,288.15,46.464,36.096,0,0,1500
17628600,303.15,288.15,46.464,36.096,0,0,1500
17629200,303.15,288.15,46.464,36.096,0,0,1500
17629800,303.15,288.15,46.464,36.096,0,0,1500
17630400,303.15,288.15,46.464,36.096,0,0,1500
17631000,303.15,288.15,46.464,36.096,0,0,1500
17631600,303.15,288.15,46.464,36.096,0,0,1500
17632200,303.15,288.15,46.464,36.096,0,0,1500
17632800,303.15,288.15,46.464,36.096,0,0,1500
17633400,303.15,288.15,46.464,36.096,0,0,1500
17634000,303.15,288.15,46.464,36.096,0,0,1500
17634600,303.15,288.15,46.464,36.096,0,0,1500
17635200,303.15,288.15,46.464,36.096,0,0,1500
17635800,303.15,288.15,46.464,36.096,0,0,1500
17636400,303.15,288.15,46.464,36.096,0,0,1500
17637000,303.15,288.15,46.464,36.096,0,0,1500
17637600,303.15,288.15,46.464,36.096,0,0,1500
17638200,303.15,288.15,46.464,36.096,0,0,1500
17638800,303.15,288.15,46.464,36.096,0,0,1500
17639400,303.15,288.15,46.464,36.096,0,0,1500
17640000,303.15,288.15,46.464,36.096,0,0,1500
17640600,303.15,288.15,46.464,36.096,0,0,1500
17641200,303.15,288.15,46.464,36.096,0,0,1500
17641800,303.15,288.15,46.464,36.096,0,0,1500
17642400,303.15,288.15,46.464,36.096,0,0,1500
17643000,303.15,288.15,46.464,36.096,0,0,1500
17643600,303.15,288.15,46.464,36.096,0,0,1500
17644200,303.15,288.15,46.464,36.096,0,0,1500
17644800,303.15,288.15,46.464,36.096,0,0,1500
17645400,303.15,288.15,46.464,36.096,0,0,1500
17646000,303.15,288.15,46.464,36.096,0,0,1500
17646600,303.15,288.15,46.464,36.096,0,0,1500
17647200,303.15,288.15,46.464,36.096,0,0,1500
17647800,303.15,288.15,46.464,36.096,0,0,1500
17648400,303.15,288.15,46.464,36.096,0,0,1500
17649000,303.15,288.15,46.464,36.096,0,0,1500
17649600,303.15,288.15,46.464,36.096,0,0,1500
17650200,303.15,288.15,46.464,36.096,0,0,1500
17650800,303.15,288.15,46.464,36.096,0,0,1500
17651400,303.15,288.15,46.464,36.096,0,0,1500
17652000,303.15,288.15,46.464,36.096,0,0,1500
17652600,303.15,288.15,46.464,36.096,0,0,1500
17653200,303.15,288.15,46.464,36.096,0,0,1500
17653800,303.15,288.15,46.464,36.096,0,0,1500
17654400,297.15,294.15,552.24,419.360016,90,2,894
17655000,297.15,294.15,552.24,419.360016,90,2,894
17655600,297.15,294.15,552.24,419.360016,90,2,894
17656200,297.15,294.15,552.24,419.360016,90,2,894
17656800,297.15,294.15,552.24,419.360016,90,2,894
17657400,297.15,294.15,552.24,419.360016,90,2,894
17658000,297.15,294.15,552.24,419.360016,90,2,894
17658600,297.15,294.15,552.24,419.360016,90,2,894
17659200,297.15,294.15,552.24,419.360016,90,2,894
17659800,297.15,294.15,552.24,419.360016,90,2,894
17660400,297.15,294.15,552.24,419.360016,90,2,894
17661000,297.15,294.15,552.24,419.360016,90,2,894
17661600,297.15,294.15,552.24,419.360016,90,2,894
17662200,297.15,294.15,552.24,419.360016,90,2,894
17662800,297.15,294.15,552.24,419.360016,90,2,894
17663400,297.15,294.15,552.24,419.360016,90,2,894
17664000,297.15,294.15,552.24,419.360016,90,2,894
17664600,297.15,294.15,552.24,419.360016,90,2,894
17665200,297.15,294.15,552.24,419.360016,90,2,894
17665800,297.15,294.15,552.24,419.360016,90,2,894
17666400,297.15,294.15,552.24,419.360016,90,2,894
17667000,297.15,294.15,552.24,419.360016,90,2,894
17667600,297.15,294.15,552.24,419.360016,90,2,894
17668200,297.15,294.15,552.24,419.360016,90,2,894
17668800,297.15,294.15,552.24,419.360016,90,2,894
17669400,297.15,294.15,552.24,419.360016,90,2,894
17670000,297.15,294.15,552.24,419.360016,90,2,894
17670600,297.15,294.15,552.24,419.360016,90,2,894
17671200,297.15,294.15,552.24,419.360016,90,2,894
17671800,297.15,294.15,552.24,419.360016,90,2,894
17672400,297.15,294.15,552.24,419.360016,90,2,894
17673000,297.15,294.15,552.24,419.360016,90,2,894
17673600,297.15,294.15,552.24,419.360016,90,2,894
17674200,297.15,294.15,552.24,419.360016,90,2,894
17674800,297.15,294.15,552.24,419.360016,90,2,894
17675400,297.15,294.15,552.24,419.360016,90,2,894
17676000,297.15,294.15,552.24,419.360016,90,2,894
17676600,297.15,294.15,552.24,419.360016,90,2,894
17677200,297.15,294.15,552.24,419.360016,90,2,894
17677800,297.15,294.15,552.24,419.360016,90,2,894
17678400,297.15,294.15,552.24,419.360016,90,2,894
17679000,297.15,294.15,552.24,419.360016,90,2,894
17679600,297.15,294.15,552.24,419.360016,90,2,894
17680200,297.15,294.15,552.24,419.360016,90,2,894
17680800,297.15,294.15,552.24,419.360016,90,2,894
17681400,297.15,294.15,552.24,419.360016,90,2,894
17682000,297.15,294.15,552.24,419.360016,90,2,894
17682600,297.15,294.15,552.24,419.360016,90,2,894
17683200,297.15,294.15,552.24,419.360016,90,2,894
17683800,297.15,294.15,552.24,419.360016,90,2,894
17684400,297.15,294.15,552.24,419.360016,90,2,894
17685000,297.15,294.15,552.24,419.360016,90,2,894
17685600,297.15,294.15,552.24,419.360016,90,2,894
17686200,297.15,294.15,552.24,419.360016,90,2,894
17686800,297.15,294.15,552.24,419.360016,90,2,894
17687400,297.15,294.15,552.24,419.360016,90,2,894
17688000,297.15,294.15,552.24,419.360016,90,2,894
17688600,297.15,294.15,552.24,419.360016,90,2,894
17689200,297.15,294.15,552.24,419.360016,90,2,894
17689800,297.15,294.15,552.24,419.360016,90,2,894
17690400,297.15,294.15,552.24,419.360016,90,2,894
17691000,303.15,288.15,46.464,36.096,0,0,1500
17691600,303.15,288.15,46.464,36.096,0,0,1500
17692200,303.15,288.15,46.464,36.096,0,0,1500
17692800,303.15,288.15,46.464,36.096,0,0,1500
17693400,303.15,288.15,46.464,36.096,0,0,1500
17694000,303.15,288.15,46.464,36.096,0,0,1500
17694600,303.15,288.15,46.464,36.096,0,0,1500
17695200,303.15,288.15,46.464,36.096,0,0,1500
17695800,303.15,288.15,46.464,36.096,0,0,1500
17696400,303.15,288.15,46.464,36.096,0,0,1500
17697000,303.15,288.15,46.464,36.096,0,0,1500
17697600,303.15,288.15,46.464,36.096,0,0,1500
17698200,303.15,288.15,46.464,36.096,0,0,1500
17698800,303.15,288.15,46.464,36.096,0,0,1500
17699400,303.15,288.15,46.464,36.096,0,0,1500
17700000,303.15,288.15,46.464,36.096,0,0,1500
17700600,303.15,288.15,46.464,36.096,0,0,1500
17701200,303.15,288.15,46.464,36.096,0,0,1500
17701800,303.15,288.15,46.464,36.096,0,0,1500
17702400,303.15,288.15,46.464,36.096,0,0,1500
17703000,303.15,288.15,46.464,36.096,0,0,1500
17703600,303.15,288.15,46.464,36.096,0,0,1500
17704200,303.15,288.15,46.464,36.096,0,0,1500
17704800,303.15,288.15,46.464,36.096,0,0,1500
17705400,303.15,288.15,46.464,36.096,0,0,1500
17706000,303.15,288.15,46.464,36.096,0,0,1500
17706600,303.15,288.15,46.464,36.096,0,0,1500
17707200,303.15,288.15,46.464,36.096,0,0,1500
17707800,303.15,288.15,46.464,36.096,0,0,1500
17708400,303.15,288.15,46.464,36.096,0,0,1500
17709000,303.15,288.15,46.464,36.096,0,0,1500
17709600,303.15,288.15,46.464,36.096,0,0,1500
17710200,303.15,288.15,46.464,36.096,0,0,1500
17710800,303.15,288.15,46.464,36.096,0,0,1500
17711400,303.15,288.15,46.464,36.096,0,0,1500
17712000,303.15,288.15,46.464,36.096,0,0,1500
17712600,303.15,288.15,46.464,36.096,0,0,1500
17713200,303.15,288.15,46.464,36.096,0,0,1500
17713800,303.15,288.15,46.464,36.096,0,0,1500
17714400,303.15,288.15,46.464,36.096,0,0,1500
17715000,303.15,288.15,46.464,36.096,0,0,1500
17715600,303.15,288.15,46.464,36.096,0,0,1500
17716200,303.15,288.15,46.464,36.096,0,0,1500
17716800,303.15,288.15,46.464,36.096,0,0,1500
17717400,303.15,288.15,46.464,36.096,0,0,1500
17718000,303.15,288.15,46.464,36.096,0,0,1500
17718600,303.15,288.15,46.464,36.096,0,0,1500
17719200,303.15,288.15,46.464,36.096,0,0,1500
17719800,303.15,288.15,46.464,36.096,0,0,1500
17720400,303.15,288.15,46.464,36.096,0,0,1500
17721000,303.15,288.15,46.464,36.096,0,0,1500
17721600,303.15,288.15,46.464,36.096,0,0,1500
17722200,303.15,288.15,46.464,36.096,0,0,1500
17722800,303.15,288.15,46.464,36.096,0,0,1500
17723400,303.15,288.15,46.464,36.096,0,0,1500
17724000,303.15,288.15,46.464,36.096,0,0,1500
17724600,303.15,288.15,46.464,36.096,0,0,1500
17725200,303.15,288.15,46.464,36.096,0,0,1500
17725800,303.15,288.15,46.464,36.096,0,0,1500
17726400,303.15,288.15,46.464,36.096,0,0,1500
17727000,303.15,288.15,46.464,36.096,0,0,1500
17727600,303.15,288.15,46.464,36.096,0,0,1500
17728200,303.15,288.15,46.464,36.096,0,0,1500
17728800,303.15,288.15,46.464,36.096,0,0,1500
17729400,303.15,288.15,46.464,36.096,0,0,1500
17730000,303.15,288.15,46.464,36.096,0,0,1500
17730600,303.15,288.15,46.464,36.096,0,0,1500
17731200,303.15,288.15,46.464,36.096,0,0,1500
17731800,303.15,288.15,46.464,36.096,0,0,1500
17732400,303.15,288.15,46.464,36.096,0,0,1500
17733000,303.15,288.15,46.464,36.096,0,0,1500
17733600,303.15,288.15,46.464,36.096,0,0,1500
17734200,303.15,288.15,46.464,36.096,0,0,1500
17734800,303.15,288.15,46.464,36.096,0,0,1500
17735400,303.15,288.15,46.464,36.096,0,0,1500
17736000,303.15,288.15,46.464,36.096,0,0,1500
17736600,303.15,288.15,46.464,36.096,0,0,1500
17737200,303.15,288.15,46.464,36.096,0,0,1500
17737800,303.15,288.15,46.464,36.096,0,0,1500
17738400,303.15,288.15,46.464,36.096,0,0,1500
17739000,303.15,288.15,46.464,36.096,0,0,1500
17739600,303.15,288.15,46.464,36.096,0,0,1500
17740200,303.15,288.15,46.464,36.096,0,0,1500
17740800,297.15,294.15,552.24,419.360016,90,2,894
17741400,297.15,294.15,552.24,419.360016,90,2,894
17742000,297.15,294.15,552.24,419.360016,90,2,894
17742600,297.15,294.15,552.24,419.360016,90,2,894
17743200,297.15,294.15,552.24,419.360016,90,2,894
17743800,297.15,294.15,552.24,419.360016,90,2,894
17744400,297.15,294.15,552.24,419.360016,90,2,894
17745000,297.15,294.15,552.24,419.360016,90,2,894
17745600,297.15,294.15,552.24,419.360016,90,2,894
17746200,297.15,294.15,552.24,419.360016,90,2,894
17746800,297.15,294.15,552.24,419.360016,90,2,894
17747400,297.15,294.15,552.24,419.360016,90,2,894
17748000,297.15,294.15,552.24,419.360016,90,2,894
17748600,297.15,294.15,552.24,419.360016,90,2,894
17749200,297.15,294.15,552.24,419.360016,90,2,894
17749800,297.15,294.15,552.24,419.360016,90,2,894
17750400,297.15,294.15,552.24,419.360016,90,2,894
17751000,297.15,294.15,552.24,419.360016,90,2,894
17751600,297.15,294.15,552.24,419.360016,90,2,894
17752200,297.15,294.15,552.24,419.360016,90,2,894
17752800,297.15,294.15,552.24,419.360016,90,2,894
17753400,297.15,294.15,552.24,419.360016,90,2,894
17754000,297.15,294.15,552.24,419.360016,90,2,894
17754600,297.15,294.15,552.24,419.360016,90,2,894
17755200,297.15,294.15,552.24,419.360016,90,2,894
17755800,297.15,294.15,552.24,419.360016,90,2,894
17756400,297.15,294.15,552.24,419.360016,90,2,894
17757000,297.15,294.15,552.24,419.360016,90,2,894
17757600,297.15,294.15,552.24,419.360016,90,2,894
17758200,297.15,294.15,552.24,419.360016,90,2,894
17758800,297.15,294.15,552.24,419.360016,90,2,894
17759400,297.15,294.15,552.24,419.360016,90,2,894
17760000,297.15,294.15,552.24,419.360016,90,2,894
17760600,297.15,294.15,552.24,419.360016,90,2,894
17761200,297.15,294.15,552.24,419.360016,90,2,894
17761800,297.15,294.15,552.24,419.360016,90,2,894
17762400,297.15,294.15,552.24,419.360016,90,2,894
17763000,297.15,294.15,552.24,419.360016,90,2,894
17763600,297.15,294.15,552.24,419.360016,90,2,894
17764200,297.15,294.15,552.24,419.360016,90,2,894
17764800,297.15,294.15,552.24,419.360016,90,2,894
17765400,297.15,294.15,552.24,419.360016,90,2,894
17766000,297.15,294.15,552.24,419.360016,90,2,894
17766600,297.15,294.15,552.24,419.360016,90,2,894
17767200,297.15,294.15,552.24,419.360016,90,2,894
17767800,297.15,294.15,552.24,419.360016,90,2,894
17768400,297.15,294.15,552.24,419.360016,90,2,894
17769000,297.15,294.15,552.24,419.360016,90,2,894
17769600,297.15,294.15,552.24,419.360016,90,2,894
17770200,297.15,294.15,552.24,419.360016,90,2,894
