Time,dh.qdh
1.35765e+07,34.639668
1.35765e+07,34.639668
1.35774e+07,34.644577
1.35774e+07,34.644577
1.35783e+07,34.649548
1.35783e+07,34.649548
1.35792e+07,34.65457
1.35792e+07,34.65457
1.35801e+07,34.659664
1.35801e+07,34.659664
1.3581e+07,34.664814
1.3581e+07,34.664814
1.35819e+07,34.670006
1.35819e+07,34.670006
1.35828e+07,34.675167
1.35828e+07,34.675167
1.35837e+07,34.677105
1.35837e+07,34.677105
1.35846e+07,34.67621
1.35846e+07,34.67621
1.35855e+07,34.674408
1.35855e+07,34.674408
1.35864e+07,34.6736
1.35864e+07,34.6736
1.35873e+07,34.673138
1.35873e+07,34.673138
1.35882e+07,34.67244
1.35882e+07,34.67244
1.35891e+07,34.671524
1.35891e+07,34.671524
1.359e+07,34.67038
1.359e+07,34.67038
1.35909e+07,34.668976
1.35909e+07,34.668976
1.35918e+07,34.667103
1.35918e+07,34.667103
1.35927e+07,34.66428
1.35927e+07,34.66428
1.35936e+07,34.66078
1.35936e+07,34.66078
1.35945e+07,34.651844
1.35945e+07,34.651844
1.35954e+07,34.638885
1.35954e+07,34.638885
1.35963e+07,34.62517
1.35963e+07,34.62517
1.35972e+07,34.61372
1.35972e+07,34.61372
1.35981e+07,34.60337
1.35981e+07,34.60337
1.3599e+07,34.59327
1.3599e+07,34.59327
1.35999e+07,34.58343
1.35999e+07,34.58343
1.36008e+07,34.63157
1.36008e+07,34.63157
1.36017e+07,34.617035
1.36017e+07,34.617035
1.36026e+07,34.60893
1.36026e+07,34.60893
1.36035e+07,34.589745
1.36035e+07,34.589745
1.36044e+07,34.580086
1.36044e+07,34.580086
1.36053e+07,34.57127
1.36053e+07,34.57127
1.36062e+07,34.560326
1.36062e+07,34.560326
1.36071e+07,34.555645
1.36071e+07,34.555645
1.3608e+07,34.55554
1.3608e+07,34.55554
1.36089e+07,34.549736
1.36089e+07,34.549736
1.36098e+07,34.54787
1.36098e+07,34.54787
1.36107e+07,34.554035
1.36107e+07,34.554035
1.36116e+07,34.557854
1.36116e+07,34.557854
1.36125e+07,34.55402
1.36125e+07,34.55402
1.36134e+07,34.55434
1.36134e+07,34.55434
1.36143e+07,34.549805
1.36143e+07,34.549805
1.36152e+07,34.526127
1.36152e+07,34.526127
1.36161e+07,34.52528
1.36161e+07,34.52528
1.3617e+07,34.52289
1.3617e+07,34.52289
1.36179e+07,34.52062
1.36179e+07,34.52062
1.36188e+07,34.518433
1.36188e+07,34.518433
1.36197e+07,34.516315
1.36197e+07,34.516315
1.36206e+07,34.51428
1.36206e+07,34.51428
1.36215e+07,34.512337
1.36215e+07,34.512337
1.36224e+07,34.51046
1.36224e+07,34.51046
1.36233e+07,34.508644
1.36233e+07,34.508644
1.36242e+07,34.506897
1.36242e+07,34.506897
1.36251e+07,34.505226
1.36251e+07,34.505226
1.3626e+07,34.503616
1.3626e+07,34.503616
1.36269e+07,34.503666
1.36269e+07,34.503666
1.36278e+07,34.50504
1.36278e+07,34.50504
1.36287e+07,34.50689
1.36287e+07,34.50689
1.36296e+07,34.508434
1.36296e+07,34.508434
1.36305e+07,34.509888
1.36305e+07,34.509888
1.36314e+07,34.51142
1.36314e+07,34.51142
1.36323e+07,34.51299
1.36323e+07,34.51299
1.36332e+07,34.51457
1.36332e+07,34.51457
1.36341e+07,34.515434
1.36341e+07,34.515434
1.3635e+07,34.51611
1.3635e+07,34.51611
1.36359e+07,34.51744
1.36359e+07,34.51744
1.36368e+07,34.520267
1.36368e+07,34.520267
1.36377e+07,34.524967
1.36377e+07,34.524967
1.36386e+07,34.530785
1.36386e+07,34.530785
1.36395e+07,34.5369
1.36395e+07,34.5369
1.36404e+07,34.542576
1.36404e+07,34.542576
1.36413e+07,34.54824
1.36413e+07,34.54824
1.36422e+07,34.554188
1.36422e+07,34.554188
1.36431e+07,34.5604
1.36431e+07,34.5604
1.3644e+07,34.566875
1.3644e+07,34.566875
1.36449e+07,34.57427
1.36449e+07,34.57427
1.36458e+07,34.582127
1.36458e+07,34.582127
1.36467e+07,34.58967
1.36467e+07,34.58967
1.36476e+07,34.59608
1.36476e+07,34.59608
1.36485e+07,34.60101
1.36485e+07,34.60101
1.36494e+07,34.60512
1.36494e+07,34.60512
1.36503e+07,34.609177
1.36503e+07,34.609177
1.36512e+07,34.61398
1.36512e+07,34.61398
1.36521e+07,34.619236
1.36521e+07,34.619236
1.3653e+07,34.624577
1.3653e+07,34.624577
1.36539e+07,34.62994
1.36539e+07,34.62994
1.36548e+07,34.635227
1.36548e+07,34.635227
1.36557e+07,34.64003
1.36557e+07,34.64003
1.36566e+07,34.64466
1.36566e+07,34.64466
1.36575e+07,34.649643
1.36575e+07,34.649643
1.36584e+07,34.655518
1.36584e+07,34.655518
1.36593e+07,34.66172
1.36593e+07,34.66172
1.36602e+07,34.667995
1.36602e+07,34.667995
1.36611e+07,34.674385
1.36611e+07,34.674385
1.3662e+07,34.680916
1.3662e+07,34.680916
1.36629e+07,34.68761
1.36629e+07,34.68761
1.36638e+07,34.694427
1.36638e+07,34.694427
1.36647e+07,34.70136
1.36647e+07,34.70136
1.36656e+07,34.708405
1.36656e+07,34.708405
1.36665e+07,34.71556
1.36665e+07,34.71556
1.36674e+07,34.722824
1.36674e+07,34.722824
1.36683e+07,34.73019
1.36683e+07,34.73019
1.36692e+07,34.737606
1.36692e+07,34.737606
1.36701e+07,34.734287
1.36701e+07,34.734287
1.3671e+07,34.721836
1.3671e+07,34.721836
1.36719e+07,34.706066
1.36719e+07,34.706066
1.36728e+07,34.69294
1.36728e+07,34.69294
1.36737e+07,34.680706
1.36737e+07,34.680706
1.36746e+07,34.667755
1.36746e+07,34.667755
1.36755e+07,34.654266
1.36755e+07,34.654266
1.36764e+07,34.64046
1.36764e+07,34.64046
1.36773e+07,34.625645
1.36773e+07,34.625645
1.36782e+07,34.610806
1.36782e+07,34.610806
1.36791e+07,34.597412
1.36791e+07,34.597412
1.368e+07,34.586708
1.368e+07,34.586708
1.36809e+07,34.579174
1.36809e+07,34.579174
1.36818e+07,34.573708
1.36818e+07,34.573708
1.36827e+07,34.569088
1.36827e+07,34.569088
1.36836e+07,34.56417
1.36836e+07,34.56417
1.36845e+07,34.559296
1.36845e+07,34.559296
1.36854e+07,34.5547
1.36854e+07,34.5547
1.36863e+07,34.55023
1.36863e+07,34.55023
1.36872e+07,34.54579
1.36872e+07,34.54579
1.36881e+07,34.541462
1.36881e+07,34.541462
1.3689e+07,34.53726
1.3689e+07,34.53726
1.36899e+07,34.533146
1.36899e+07,34.533146
1.36908e+07,34.529106
1.36908e+07,34.529106
1.36917e+07,34.524967
1.36917e+07,34.524967
1.36926e+07,34.520836
1.36926e+07,34.520836
1.36935e+07,34.516907
1.36935e+07,34.516907
1.36944e+07,34.513317
1.36944e+07,34.513317
1.36953e+07,34.510056
1.36953e+07,34.510056
1.36962e+07,34.506973
1.36962e+07,34.506973
1.36971e+07,34.503963
1.36971e+07,34.503963
1.3698e+07,34.500927
1.3698e+07,34.500927
1.36989e+07,34.496258
1.36989e+07,34.496258
1.36998e+07,34.49137
1.36998e+07,34.49137
1.37007e+07,34.48828
1.37007e+07,34.48828
1.37016e+07,34.48888
1.37016e+07,34.48888
1.37025e+07,34.49052
1.37025e+07,34.49052
1.37034e+07,34.492077
1.37034e+07,34.492077
1.37043e+07,34.493614
1.37043e+07,34.493614
1.37052e+07,34.495132
1.37052e+07,34.495132
1.37061e+07,34.49664
1.37061e+07,34.49664
1.3707e+07,34.498142
1.3707e+07,34.498142
1.37079e+07,34.49965
1.37079e+07,34.49965
1.37088e+07,34.50117
1.37088e+07,34.50117
1.37097e+07,34.5027
1.37097e+07,34.5027
1.37106e+07,34.50423
1.37106e+07,34.50423
1.37115e+07,34.50577
1.37115e+07,34.50577
1.37124e+07,34.507317
1.37124e+07,34.507317
1.37133e+07,34.507153
1.37133e+07,34.507153
1.37142e+07,34.50572
1.37142e+07,34.50572
1.37151e+07,34.50412
1.37151e+07,34.50412
1.3716e+07,34.503376
1.3716e+07,34.503376
1.37169e+07,34.50304
1.37169e+07,34.50304
1.37178e+07,34.50274
1.37178e+07,34.50274
1.37187e+07,34.50246
1.37187e+07,34.50246
1.37196e+07,34.502163
1.37196e+07,34.502163
1.37205e+07,34.500874
1.37205e+07,34.500874
1.37214e+07,34.499332
1.37214e+07,34.499332
1.37223e+07,34.498707
1.37223e+07,34.498707
1.37232e+07,34.500187
1.37232e+07,34.500187
1.37241e+07,34.504284
1.37241e+07,34.504284
1.3725e+07,34.509895
1.3725e+07,34.509895
1.37259e+07,34.51587
1.37259e+07,34.51587
1.37268e+07,34.521084
1.37268e+07,34.521084
1.37277e+07,34.526043
1.37277e+07,34.526043
1.37286e+07,34.531185
1.37286e+07,34.531185
1.37295e+07,34.536533
1.37295e+07,34.536533
1.37304e+07,34.54215
1.37304e+07,34.54215
1.37313e+07,34.548023
1.37313e+07,34.548023
1.37322e+07,34.554195
1.37322e+07,34.554195
1.37331e+07,34.560726
1.37331e+07,34.560726
1.3734e+07,34.567684
1.3734e+07,34.567684
1.37349e+07,34.57529
1.37349e+07,34.57529
1.37358e+07,34.58333
1.37358e+07,34.58333
1.37367e+07,34.59149
1.37367e+07,34.59149
1.37376e+07,34.599464
1.37376e+07,34.599464
1.37385e+07,34.60734
1.37385e+07,34.60734
1.37394e+07,34.615295
1.37394e+07,34.615295
1.37403e+07,34.623394
1.37403e+07,34.623394
1.37412e+07,34.631725
1.37412e+07,34.631725
1.37421e+07,34.642685
1.37421e+07,34.642685
1.3743e+07,34.65431
1.3743e+07,34.65431
1.37439e+07,34.663475
1.37439e+07,34.663475
1.37448e+07,34.66694
1.37448e+07,34.66694
1.37457e+07,34.668606
1.37457e+07,34.668606
1.37466e+07,34.67029
1.37466e+07,34.67029
1.37475e+07,34.671894
1.37475e+07,34.671894
1.37484e+07,34.67343
1.37484e+07,34.67343
1.37493e+07,34.67491
1.37493e+07,34.67491
1.37502e+07,34.67635
1.37502e+07,34.67635
1.37511e+07,34.677742
1.37511e+07,34.677742
1.3752e+07,34.679092
1.3752e+07,34.679092
1.37529e+07,34.680397
1.37529e+07,34.680397
1.37538e+07,34.681664
1.37538e+07,34.681664
1.37547e+07,34.68288
1.37547e+07,34.68288
1.37556e+07,34.68401
1.37556e+07,34.68401
1.37565e+07,34.677094
1.37565e+07,34.677094
1.37574e+07,34.66335
1.37574e+07,34.66335
1.37583e+07,34.647167
1.37583e+07,34.647167
1.37592e+07,34.632927
1.37592e+07,34.632927
1.37601e+07,34.61943
1.37601e+07,34.61943
1.3761e+07,34.60549
1.3761e+07,34.60549
1.37619e+07,34.591297
1.37619e+07,34.591297
1.37628e+07,34.57703
1.37628e+07,34.57703
1.37637e+07,34.560284
1.37637e+07,34.560284
1.37646e+07,34.543747
1.37646e+07,34.543747
1.37655e+07,34.531136
1.37655e+07,34.531136
1.37664e+07,34.525826
1.37664e+07,34.525826
1.37673e+07,34.52253
1.37673e+07,34.52253
1.37682e+07,34.51921
1.37682e+07,34.51921
1.37691e+07,34.51598
1.37691e+07,34.51598
1.377e+07,34.512848
1.377e+07,34.512848
1.37709e+07,34.509808
1.37709e+07,34.509808
1.37718e+07,34.506886
1.37718e+07,34.506886
1.37727e+07,34.504093
1.37727e+07,34.504093
1.37736e+07,34.501423
1.37736e+07,34.501423
1.37745e+07,34.49888
1.37745e+07,34.49888
1.37754e+07,34.49645
1.37754e+07,34.49645
1.37763e+07,34.494125
1.37763e+07,34.494125
1.37772e+07,34.4919
1.37772e+07,34.4919
1.37781e+07,34.491932
1.37781e+07,34.491932
1.3779e+07,34.49282
1.3779e+07,34.49282
1.37799e+07,34.492393
1.37799e+07,34.492393
1.37808e+07,34.488586
1.37808e+07,34.488586
1.37817e+07,34.48374
1.37817e+07,34.48374
1.37826e+07,34.47905
1.37826e+07,34.47905
1.37835e+07,34.47442
1.37835e+07,34.47442
1.37844e+07,34.45266
1.37844e+07,34.45266
1.37853e+07,32.238617
1.37853e+07,32.238617
1.37862e+07,32.23266
1.37862e+07,32.23266
1.37871e+07,32.233097
1.37871e+07,32.233097
1.3788e+07,32.2331
1.3788e+07,32.2331
1.37889e+07,32.233112
1.37889e+07,32.233112
1.37898e+07,32.23312
1.37898e+07,32.23312
1.37907e+07,32.23313
1.37907e+07,32.23313
1.37916e+07,32.233143
1.37916e+07,32.233143
1.37925e+07,32.23316
1.37925e+07,32.23316
1.37934e+07,32.23317
1.37934e+07,32.23317
1.37943e+07,32.233185
1.37943e+07,32.233185
1.37952e+07,32.233196
1.37952e+07,32.233196
1.37961e+07,32.23321
1.37961e+07,32.23321
1.3797e+07,32.233227
1.3797e+07,32.233227
1.37979e+07,32.233242
1.37979e+07,32.233242
1.37988e+07,32.233257
1.37988e+07,32.233257
1.37997e+07,32.233273
1.37997e+07,32.233273
1.38006e+07,32.233288
1.38006e+07,32.233288
1.38015e+07,32.233307
1.38015e+07,32.233307
1.38024e+07,32.233322
1.38024e+07,32.233322
1.38033e+07,32.233337
1.38033e+07,32.233337
1.38042e+07,32.233353
1.38042e+07,32.233353
1.38051e+07,38.585873
1.38051e+07,38.585873
1.3806e+07,38.58905
1.3806e+07,38.58905
1.38069e+07,38.591385
1.38069e+07,38.591385
1.38078e+07,38.59348
1.38078e+07,38.59348
1.38087e+07,38.596397
1.38087e+07,38.596397
1.38096e+07,38.601192
1.38096e+07,38.601192
1.38105e+07,38.6066
1.38105e+07,38.6066
1.38114e+07,38.612076
1.38114e+07,38.612076
1.38123e+07,38.617657
1.38123e+07,38.617657
1.38132e+07,38.623398
1.38132e+07,38.623398
1.38141e+07,38.629345
1.38141e+07,38.629345
1.3815e+07,38.6355
1.3815e+07,38.6355
1.38159e+07,38.64186
1.38159e+07,38.64186
1.38168e+07,38.648407
1.38168e+07,38.648407
1.38177e+07,38.655144
1.38177e+07,38.655144
1.38186e+07,38.662064
1.38186e+07,38.662064
1.38195e+07,38.669163
1.38195e+07,38.669163
1.38204e+07,38.676422
1.38204e+07,38.676422
1.38213e+07,38.68285
1.38213e+07,38.68285
1.38222e+07,38.688515
1.38222e+07,38.688515
1.38231e+07,38.69389
1.38231e+07,38.69389
1.3824e+07,38.699444
1.3824e+07,38.699444
1.38249e+07,38.705032
1.38249e+07,38.705032
1.38258e+07,38.71064
1.38258e+07,38.71064
1.38267e+07,38.716396
1.38267e+07,38.716396
1.38276e+07,38.722443
1.38276e+07,38.722443
1.38285e+07,38.72907
1.38285e+07,38.72907
1.38294e+07,38.736023
1.38294e+07,38.736023
1.38303e+07,38.742924
1.38303e+07,38.742924
1.38312e+07,38.749382
1.38312e+07,38.749382
1.38321e+07,38.755203
1.38321e+07,38.755203
1.3833e+07,38.760757
1.3833e+07,38.760757
1.38339e+07,38.766422
1.38339e+07,38.766422
1.38348e+07,38.772644
1.38348e+07,38.772644
1.38357e+07,38.77928
1.38357e+07,38.77928
1.38366e+07,38.78612
1.38366e+07,38.78612
1.38375e+07,38.79307
1.38375e+07,38.79307
1.38384e+07,38.800095
1.38384e+07,38.800095
1.38393e+07,38.8113
1.38393e+07,38.8113
1.38402e+07,38.82273
1.38402e+07,38.82273
1.38411e+07,38.828133
1.38411e+07,38.828133
1.3842e+07,38.821045
1.3842e+07,38.821045
1.38429e+07,38.809784
1.38429e+07,38.809784
1.38438e+07,38.79824
1.38438e+07,38.79824
1.38447e+07,38.786243
1.38447e+07,38.786243
1.38456e+07,38.77376
1.38456e+07,38.77376
1.38465e+07,38.76081
1.38465e+07,38.76081
1.38474e+07,38.74743
1.38474e+07,38.74743
1.38483e+07,38.73369
1.38483e+07,38.73369
1.38492e+07,38.719715
1.38492e+07,38.719715
1.38501e+07,38.705555
1.38501e+07,38.705555
1.3851e+07,38.691288
1.3851e+07,38.691288
1.38519e+07,38.677097
1.38519e+07,38.677097
1.38528e+07,38.663113
1.38528e+07,38.663113
1.38537e+07,38.65061
1.38537e+07,38.65061
1.38546e+07,38.63946
1.38546e+07,38.63946
1.38555e+07,38.629066
1.38555e+07,38.629066
1.38564e+07,38.61888
1.38564e+07,38.61888
1.38573e+07,38.609055
1.38573e+07,38.609055
1.38582e+07,38.599625
1.38582e+07,38.599625
1.38591e+07,38.59047
1.38591e+07,38.59047
1.386e+07,38.581448
1.386e+07,38.581448
1.38609e+07,32.235264
1.38609e+07,32.235264
1.38618e+07,32.232544
1.38618e+07,32.232544
1.38627e+07,32.23244
1.38627e+07,32.23244
1.38636e+07,32.232334
1.38636e+07,32.232334
1.38645e+07,32.23222
1.38645e+07,32.23222
1.38654e+07,32.2321
1.38654e+07,32.2321
1.38663e+07,32.23198
1.38663e+07,32.23198
1.38672e+07,32.23185
1.38672e+07,32.23185
1.38681e+07,32.231712
1.38681e+07,32.231712
1.3869e+07,32.23157
1.3869e+07,32.23157
1.38699e+07,32.231426
1.38699e+07,32.231426
1.38708e+07,32.23127
1.38708e+07,32.23127
1.38717e+07,32.23111
1.38717e+07,32.23111
1.38726e+07,32.230946
1.38726e+07,32.230946
1.38735e+07,32.23077
1.38735e+07,32.23077
1.38744e+07,32.23059
1.38744e+07,32.23059
1.38753e+07,32.230404
1.38753e+07,32.230404
1.38762e+07,32.230213
1.38762e+07,32.230213
1.38771e+07,32.230015
1.38771e+07,32.230015
1.3878e+07,32.22981
1.3878e+07,32.22981
1.38789e+07,32.2296
1.38789e+07,32.2296
1.38798e+07,32.22938
1.38798e+07,32.22938
1.38807e+07,32.22916
1.38807e+07,32.22916
1.38816e+07,32.228935
1.38816e+07,32.228935
1.38825e+07,32.228706
1.38825e+07,32.228706
1.38834e+07,32.22847
1.38834e+07,32.22847
1.38843e+07,32.228233
1.38843e+07,32.228233
1.38852e+07,32.22799
1.38852e+07,32.22799
1.38861e+07,32.227745
1.38861e+07,32.227745
1.3887e+07,32.227497
1.3887e+07,32.227497
1.38879e+07,32.22725
1.38879e+07,32.22725
1.38888e+07,32.226997
1.38888e+07,32.226997
1.38897e+07,32.226746
1.38897e+07,32.226746
1.38906e+07,32.226494
1.38906e+07,32.226494
1.38915e+07,32.226242
1.38915e+07,32.226242
1.38924e+07,32.22599
1.38924e+07,32.22599
1.38933e+07,32.225742
1.38933e+07,32.225742
1.38942e+07,32.225494
1.38942e+07,32.225494
1.38951e+07,32.22525
1.38951e+07,32.22525
1.3896e+07,32.22501
1.3896e+07,32.22501
1.38969e+07,32.224773
1.38969e+07,32.224773
1.38978e+07,32.22454
1.38978e+07,32.22454
1.38987e+07,32.224316
1.38987e+07,32.224316
1.38996e+07,32.224094
1.38996e+07,32.224094
1.39005e+07,32.22388
1.39005e+07,32.22388
1.39014e+07,62.274834
1.39014e+07,62.274834
1.39023e+07,62.35747
1.39023e+07,62.35747
1.39032e+07,62.37682
1.39032e+07,62.37682
1.39041e+07,62.397995
1.39041e+07,62.397995
1.3905e+07,62.419434
1.3905e+07,62.419434
1.39059e+07,62.438805
1.39059e+07,62.438805
1.39068e+07,62.453632
1.39068e+07,62.453632
1.39077e+07,62.462753
1.39077e+07,62.462753
1.39086e+07,62.46829
1.39086e+07,62.46829
1.39095e+07,62.472496
1.39095e+07,62.472496
1.39104e+07,62.477768
1.39104e+07,62.477768
1.39113e+07,62.4836
1.39113e+07,62.4836
1.39122e+07,62.489414
1.39122e+07,62.489414
1.39131e+07,62.4954
1.39131e+07,62.4954
1.3914e+07,62.50172
1.3914e+07,62.50172
1.39149e+07,62.50967
1.39149e+07,62.50967
1.39158e+07,62.51831
1.39158e+07,62.51831
1.39167e+07,62.525948
1.39167e+07,62.525948
1.39176e+07,62.53091
1.39176e+07,62.53091
1.39185e+07,62.53504
1.39185e+07,62.53504
1.39194e+07,62.53928
1.39194e+07,62.53928
1.39203e+07,62.54355
1.39203e+07,62.54355
1.39212e+07,62.54784
1.39212e+07,62.54784
1.39221e+07,62.552162
1.39221e+07,62.552162
1.3923e+07,62.556515
1.3923e+07,62.556515
1.39239e+07,62.560898
1.39239e+07,62.560898
1.39248e+07,62.565327
1.39248e+07,62.565327
1.39257e+07,62.571392
1.39257e+07,62.571392
1.39266e+07,62.577644
1.39266e+07,62.577644
1.39275e+07,62.581814
1.39275e+07,62.581814
1.39284e+07,62.581608
1.39284e+07,62.581608
1.39293e+07,62.57607
1.39293e+07,62.57607
1.39302e+07,62.567253
1.39302e+07,62.567253
1.39311e+07,62.557266
1.39311e+07,62.557266
1.3932e+07,62.54828
1.3932e+07,62.54828
1.39329e+07,62.5395
1.39329e+07,62.5395
1.39338e+07,62.530235
1.39338e+07,62.530235
1.39347e+07,62.52056
1.39347e+07,62.52056
1.39356e+07,62.510555
1.39356e+07,62.510555
1.39365e+07,62.50018
1.39365e+07,62.50018
1.39374e+07,62.48938
1.39374e+07,62.48938
1.39383e+07,62.478214
1.39383e+07,62.478214
1.39392e+07,62.466854
1.39392e+07,62.466854
1.39401e+07,62.447365
1.39401e+07,62.447365
1.3941e+07,62.422234
1.3941e+07,62.422234
1.39419e+07,62.39654
1.39419e+07,62.39654
1.39428e+07,62.37496
1.39428e+07,62.37496
1.39437e+07,62.355495
1.39437e+07,62.355495
1.39446e+07,62.336643
1.39446e+07,62.336643
1.39455e+07,62.31835
1.39455e+07,62.31835
1.39464e+07,32.584316
1.39464e+07,32.584316
1.39473e+07,32.21532
1.39473e+07,32.21532
1.39482e+07,32.214912
1.39482e+07,32.214912
1.39491e+07,32.214485
1.39491e+07,32.214485
1.395e+07,32.214027
1.395e+07,32.214027
1.39509e+07,32.213547
1.39509e+07,32.213547
1.39518e+07,32.213036
1.39518e+07,32.213036
1.39527e+07,32.212494
1.39527e+07,32.212494
1.39536e+07,32.211918
1.39536e+07,32.211918
1.39545e+07,32.211308
1.39545e+07,32.211308
1.39554e+07,32.21066
1.39554e+07,32.21066
1.39563e+07,32.209976
1.39563e+07,32.209976
1.39572e+07,32.20925
1.39572e+07,32.20925
1.39581e+07,32.20849
1.39581e+07,32.20849
1.3959e+07,32.207684
1.3959e+07,32.207684
1.39599e+07,32.206837
1.39599e+07,32.206837
1.39608e+07,32.205948
1.39608e+07,32.205948
1.39617e+07,32.205017
1.39617e+07,32.205017
1.39626e+07,32.204044
1.39626e+07,32.204044
1.39635e+07,32.20303
1.39635e+07,32.20303
1.39644e+07,32.201973
1.39644e+07,32.201973
1.39653e+07,32.20088
1.39653e+07,32.20088
1.39662e+07,32.199745
1.39662e+07,32.199745
1.39671e+07,32.19857
1.39671e+07,32.19857
1.3968e+07,32.19736
1.3968e+07,32.19736
1.39689e+07,32.196114
1.39689e+07,32.196114
1.39698e+07,32.194836
1.39698e+07,32.194836
1.39707e+07,32.193523
1.39707e+07,32.193523
1.39716e+07,32.19218
1.39716e+07,32.19218
1.39725e+07,32.190815
1.39725e+07,32.190815
1.39734e+07,32.18942
1.39734e+07,32.18942
1.39743e+07,32.188004
1.39743e+07,32.188004
1.39752e+07,32.18657
1.39752e+07,32.18657
1.39761e+07,32.185116
1.39761e+07,32.185116
1.3977e+07,32.18365
1.3977e+07,32.18365
1.39779e+07,47.03957
1.39779e+07,47.03957
1.39788e+07,47.03509
1.39788e+07,47.03509
1.39797e+07,47.041073
1.39797e+07,47.041073
1.39806e+07,47.04719
1.39806e+07,47.04719
1.39815e+07,47.053474
1.39815e+07,47.053474
1.39824e+07,47.05993
1.39824e+07,47.05993
1.39833e+07,47.06457
1.39833e+07,47.06457
1.39842e+07,47.067665
1.39842e+07,47.067665
1.39851e+07,47.07024
1.39851e+07,47.07024
1.3986e+07,47.073334
1.3986e+07,47.073334
1.39869e+07,47.076717
1.39869e+07,47.076717
1.39878e+07,47.08017
1.39878e+07,47.08017
1.39887e+07,47.083824
1.39887e+07,47.083824
1.39896e+07,47.0878
1.39896e+07,47.0878
1.39905e+07,47.092617
1.39905e+07,47.092617
1.39914e+07,47.097923
1.39914e+07,47.097923
1.39923e+07,47.1031
1.39923e+07,47.1031
1.39932e+07,47.107525
1.39932e+07,47.107525
1.39941e+07,47.11092
1.39941e+07,47.11092
1.3995e+07,47.11387
1.3995e+07,47.11387
1.39959e+07,47.117
1.39959e+07,47.117
1.39968e+07,47.120953
1.39968e+07,47.120953
1.39977e+07,47.125492
1.39977e+07,47.125492
1.39986e+07,47.130283
1.39986e+07,47.130283
1.39995e+07,47.13521
1.39995e+07,47.13521
1.40004e+07,47.140118
1.40004e+07,47.140118
1.40013e+07,47.145386
1.40013e+07,47.145386
1.40022e+07,47.150562
1.40022e+07,47.150562
1.40031e+07,47.154938
1.40031e+07,47.154938
1.4004e+07,47.15781
1.4004e+07,47.15781
1.40049e+07,47.160316
1.40049e+07,47.160316
1.40058e+07,47.16298
1.40058e+07,47.16298
1.40067e+07,47.16574
1.40067e+07,47.16574
1.40076e+07,47.168602
1.40076e+07,47.168602
1.40085e+07,47.171562
1.40085e+07,47.171562
1.40094e+07,47.17463
1.40094e+07,47.17463
1.40103e+07,47.177795
1.40103e+07,47.177795
1.40112e+07,47.18108
1.40112e+07,47.18108
1.40121e+07,47.18565
1.40121e+07,47.18565
1.4013e+07,47.190445
1.4013e+07,47.190445
1.40139e+07,47.19373
1.40139e+07,47.19373
1.40148e+07,47.193844
1.40148e+07,47.193844
1.40157e+07,47.192917
1.40157e+07,47.192917
1.40166e+07,47.19199
1.40166e+07,47.19199
1.40175e+07,47.190987
1.40175e+07,47.190987
1.40184e+07,47.189915
1.40184e+07,47.189915
1.40193e+07,47.18877
1.40193e+07,47.18877
1.40202e+07,47.187553
1.40202e+07,47.187553
1.40211e+07,47.18626
1.40211e+07,47.18626
1.4022e+07,47.184883
1.4022e+07,47.184883
1.40229e+07,47.1834
1.40229e+07,47.1834
1.40238e+07,47.181774
1.40238e+07,47.181774
1.40247e+07,47.17995
1.40247e+07,47.17995
1.40256e+07,47.17789
1.40256e+07,47.17789
1.40265e+07,47.173565
1.40265e+07,47.173565
1.40274e+07,47.167603
1.40274e+07,47.167603
1.40283e+07,47.161343
1.40283e+07,47.161343
1.40292e+07,47.156155
1.40292e+07,47.156155
1.40301e+07,47.1516
1.40301e+07,47.1516
1.4031e+07,47.14712
1.4031e+07,47.14712
1.40319e+07,47.142563
1.40319e+07,47.142563
1.40328e+07,47.13768
1.40328e+07,47.13768
1.40337e+07,47.13266
1.40337e+07,47.13266
1.40346e+07,47.12744
1.40346e+07,47.12744
1.40355e+07,47.184208
1.40355e+07,47.184208
1.40364e+07,47.16394
1.40364e+07,47.16394
1.40373e+07,47.15716
1.40373e+07,47.15716
1.40382e+07,47.131737
1.40382e+07,47.131737
1.40391e+07,47.116287
1.40391e+07,47.116287
1.404e+07,47.101364
1.404e+07,47.101364
1.40409e+07,47.09295
1.40409e+07,47.09295
1.40418e+07,47.096127
1.40418e+07,47.096127
1.40427e+07,47.091915
1.40427e+07,47.091915
1.40436e+07,47.09357
1.40436e+07,47.09357
1.40445e+07,47.088478
1.40445e+07,47.088478
1.40454e+07,47.07499
1.40454e+07,47.07499
1.40463e+07,47.066395
1.40463e+07,47.066395
1.40472e+07,47.051033
1.40472e+07,47.051033
1.40481e+07,47.037525
1.40481e+07,47.037525
1.4049e+07,47.02663
1.4049e+07,47.02663
1.40499e+07,47.01619
1.40499e+07,47.01619
1.40508e+07,47.006905
1.40508e+07,47.006905
1.40517e+07,46.99821
1.40517e+07,46.99821
1.40526e+07,32.033443
1.40526e+07,32.033443
1.40535e+07,32.165646
1.40535e+07,32.165646
1.40544e+07,32.16575
1.40544e+07,32.16575
1.40553e+07,32.16587
1.40553e+07,32.16587
1.40562e+07,32.165977
1.40562e+07,32.165977
1.40571e+07,32.166073
1.40571e+07,32.166073
1.4058e+07,32.16615
1.4058e+07,32.16615
1.40589e+07,32.166214
1.40589e+07,32.166214
1.40598e+07,32.166264
1.40598e+07,32.166264
1.40607e+07,32.166298
