Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],radiatorSetPoint.y1
1.54629e+07,0.5472,0.0024720565,0.0024720565,0.0012360283,292.15
1.54629e+07,0.5472,0.0024720565,0.0024720565,0.0012360283,292.15
1.54638e+07,0.2642,0.0011935624,0.0011935624,0.0005967812,292.15
1.54638e+07,0.2642,0.0011935624,0.0011935624,0.0005967812,292.15
1.54647e+07,0.1292,0.00058368,0.00058368,0.00029184,292.15
1.54647e+07,0.1292,0.00058368,0.00058368,0.00029184,292.15
1.54656e+07,0.685,0.0030945882,0.0030945882,0.0015472941,292.15
1.54656e+07,0.685,0.0030945882,0.0030945882,0.0015472941,292.15
1.54665e+07,1.3272,0.005995821,0.005995821,0.0029979106,292.15
1.54665e+07,1.3272,0.005995821,0.005995821,0.0029979106,292.15
1.54674e+07,1.9694,0.008897054,0.008897054,0.004448527,292.15
1.54674e+07,1.9694,0.008897054,0.008897054,0.004448527,292.15
1.54683e+07,2.6116,0.011798287,0.011798287,0.0058991434,292.15
1.54683e+07,2.6116,0.011798287,0.011798287,0.0058991434,292.15
1.54692e+07,3.2538,0.01469952,0.01469952,0.00734976,292.15
1.54692e+07,3.2538,0.01469952,0.01469952,0.00734976,292.15
1.54701e+07,3.896,0.017600752,0.017600752,0.008800376,292.15
1.54701e+07,3.896,0.017600752,0.017600752,0.008800376,292.15
1.5471e+07,4.5382,0.020501986,0.020501986,0.010250993,292.15
1.5471e+07,4.5382,0.020501986,0.020501986,0.010250993,292.15
1.54719e+07,5.1804,0.023403218,0.023403218,0.011701609,292.15
1.54719e+07,5.1804,0.023403218,0.023403218,0.011701609,292.15
1.54728e+07,5.8226,0.026304452,0.026304452,0.013152226,292.15
1.54728e+07,5.8226,0.026304452,0.026304452,0.013152226,292.15
1.54737e+07,6.4648,0.029205685,0.029205685,0.014602843,292.15
1.54737e+07,6.4648,0.029205685,0.029205685,0.014602843,292.15
1.54746e+07,7.107,0.032106917,0.032106917,0.016053459,292.15
1.54746e+07,7.107,0.032106917,0.032106917,0.016053459,292.15
1.54755e+07,7.7492,0.03500815,0.03500815,0.017504076,292.15
1.54755e+07,7.7492,0.03500815,0.03500815,0.017504076,292.15
1.54764e+07,8.3914,0.037909385,0.037909385,0.018954692,292.15
1.54764e+07,8.3914,0.037909385,0.037909385,0.018954692,292.15
1.54773e+07,9.0336,0.040810615,0.040810615,0.020405307,292.15
1.54773e+07,9.0336,0.040810615,0.040810615,0.020405307,292.15
1.54782e+07,9.6758,0.04371185,0.04371185,0.021855924,292.15
1.54782e+07,9.6758,0.04371185,0.04371185,0.021855924,292.15
1.54791e+07,10.318,0.046613082,0.046613082,0.023306541,292.15
1.54791e+07,10.318,0.046613082,0.046613082,0.023306541,292.15
1.548e+07,10.9602,0.049514316,0.049514316,0.024757158,292.15
1.548e+07,10.9602,0.049514316,0.049514316,0.024757158,292.15
1.54809e+07,11.6024,0.05241555,0.05241555,0.026207775,292.15
1.54809e+07,11.6024,0.05241555,0.05241555,0.026207775,292.15
1.54818e+07,12.2446,0.05531678,0.05531678,0.02765839,292.15
1.54818e+07,12.2446,0.05531678,0.05531678,0.02765839,292.15
1.54827e+07,12.8869,0.058218464,0.058218464,0.029109232,292.15
1.54827e+07,12.8869,0.058218464,0.058218464,0.029109232,292.15
1.54836e+07,13.5291,0.061119698,0.061119698,0.030559849,292.15
1.54836e+07,13.5291,0.061119698,0.061119698,0.030559849,295.15
1.54845e+07,12.7607,0.05764834,0.05764834,0.02882417,295.15
1.54845e+07,12.7607,0.05764834,0.05764834,0.02882417,295.15
1.54854e+07,7.1277,0.032200433,0.032200433,0.016100217,295.15
1.54854e+07,7.1277,0.032200433,0.032200433,0.016100217,295.15
1.54863e+07,3.9726,0.017946804,0.017946804,0.008973402,295.15
1.54863e+07,3.9726,0.017946804,0.017946804,0.008973402,295.15
1.54872e+07,2.9452,0.013305374,0.013305374,0.006652687,295.15
1.54872e+07,2.9452,0.013305374,0.013305374,0.006652687,295.15
1.54881e+07,1.9178,0.008663944,0.008663944,0.004331972,295.15
1.54881e+07,1.9178,0.008663944,0.008663944,0.004331972,295.15
1.5489e+07,0.8904,0.004022513,0.004022513,0.0020112565,295.15
1.5489e+07,0.8904,0.004022513,0.004022513,0.0020112565,295.15
1.54899e+07,0.7828,0.0035364141,0.0035364141,0.0017682071,295.15
1.54899e+07,0.7828,0.0035364141,0.0035364141,0.0017682071,295.15
1.54908e+07,4.0476,0.018285628,0.018285628,0.009142814,295.15
1.54908e+07,4.0476,0.018285628,0.018285628,0.009142814,295.15
1.54917e+07,7.619,0.034419954,0.034419954,0.017209977,295.15
1.54917e+07,7.619,0.034419954,0.034419954,0.017209977,295.15
1.54926e+07,13.4079,0.06057216,0.06057216,0.03028608,295.15
1.54926e+07,13.4079,0.06057216,0.06057216,0.03028608,295.15
1.54935e+07,18.4444,0.08332529,0.08332529,0.041662645,295.15
1.54935e+07,18.4444,0.08332529,0.08332529,0.041662645,295.15
1.54944e+07,33.3059,0.1504643,0.1504643,0.07523215,295.15
1.54944e+07,33.3059,0.1504643,0.1504643,0.07523215,295.15
1.54953e+07,42.7108,0.19295232,0.19295232,0.09647616,295.15
1.54953e+07,42.7108,0.19295232,0.19295232,0.09647616,295.15
1.54962e+07,59.8167,0.27023074,0.27023074,0.13511537,295.15
1.54962e+07,59.8167,0.27023074,0.27023074,0.13511537,295.15
1.54971e+07,71.5848,0.32339486,0.32339486,0.16169743,295.15
1.54971e+07,71.5848,0.32339486,0.32339486,0.16169743,295.15
1.5498e+07,78.3818,0.3541013,0.3541013,0.17705065,295.15
1.5498e+07,78.3818,0.3541013,0.3541013,0.17705065,295.15
1.54989e+07,74.1,0.33475766,0.33475766,0.16737883,295.15
1.54989e+07,74.1,0.33475766,0.33475766,0.16737883,295.15
1.54998e+07,80.2333,0.36246574,0.36246574,0.18123287,295.15
1.54998e+07,80.2333,0.36246574,0.36246574,0.18123287,295.15
1.55007e+07,80.3333,0.36291748,0.36291748,0.18145874,295.15
1.55007e+07,80.3333,0.36291748,0.36291748,0.18145874,295.15
1.55016e+07,90.25,0.40771765,0.40771765,0.20385882,295.15
1.55016e+07,90.25,0.40771765,0.40771765,0.20385882,295.15
1.55025e+07,94.4083,0.4265034,0.4265034,0.2132517,295.15
1.55025e+07,94.4083,0.4265034,0.4265034,0.2132517,295.15
1.55034e+07,87.095,0.39346448,0.39346448,0.19673224,295.15
1.55034e+07,87.095,0.39346448,0.39346448,0.19673224,295.15
1.55043e+07,89.855,0.40593317,0.40593317,0.20296659,295.15
1.55043e+07,89.855,0.40593317,0.40593317,0.20296659,295.15
1.55052e+07,92.4183,0.41751325,0.41751325,0.20875663,295.15
1.55052e+07,92.4183,0.41751325,0.41751325,0.20875663,295.15
1.55061e+07,91.14,0.41173837,0.41173837,0.20586918,295.15
1.55061e+07,91.14,0.41173837,0.41173837,0.20586918,295.15
1.5507e+07,81.6667,0.36894134,0.36894134,0.18447067,295.15
1.5507e+07,81.6667,0.36894134,0.36894134,0.18447067,295.15
1.55079e+07,82.9,0.37451294,0.37451294,0.18725647,295.15
1.55079e+07,82.9,0.37451294,0.37451294,0.18725647,295.15
1.55088e+07,63.4111,0.28646898,0.28646898,0.14323449,295.15
1.55088e+07,63.4111,0.28646898,0.28646898,0.14323449,295.15
1.55097e+07,66.2756,0.29940978,0.29940978,0.14970489,295.15
1.55097e+07,66.2756,0.29940978,0.29940978,0.14970489,295.15
1.55106e+07,68.0467,0.307411,0.307411,0.1537055,295.15
1.55106e+07,68.0467,0.307411,0.307411,0.1537055,295.15
1.55115e+07,67.1333,0.30328456,0.30328456,0.15164228,295.15
1.55115e+07,67.1333,0.30328456,0.30328456,0.15164228,295.15
1.55124e+07,70.2333,0.31728926,0.31728926,0.15864463,295.15
1.55124e+07,70.2333,0.31728926,0.31728926,0.15864463,295.15
1.55133e+07,64.0333,0.28927985,0.28927985,0.14463992,295.15
1.55133e+07,64.0333,0.28927985,0.28927985,0.14463992,295.15
1.55142e+07,69.6667,0.31472957,0.31472957,0.15736479,295.15
1.55142e+07,69.6667,0.31472957,0.31472957,0.15736479,295.15
1.55151e+07,79.3077,0.3582842,0.3582842,0.1791421,295.15
1.55151e+07,79.3077,0.3582842,0.3582842,0.1791421,295.15
1.5516e+07,79.8846,0.36089042,0.36089042,0.18044521,295.15
1.5516e+07,79.8846,0.36089042,0.36089042,0.18044521,295.15
1.55169e+07,80.4615,0.36349666,0.36349666,0.18174833,295.15
1.55169e+07,80.4615,0.36349666,0.36349666,0.18174833,295.15
1.55178e+07,79.5062,0.35918096,0.35918096,0.17959048,295.15
1.55178e+07,79.5062,0.35918096,0.35918096,0.17959048,295.15
1.55187e+07,70.4295,0.3181756,0.3181756,0.1590878,295.15
1.55187e+07,70.4295,0.3181756,0.3181756,0.1590878,295.15
1.55196e+07,66.1883,0.29901537,0.29901537,0.14950769,295.15
1.55196e+07,66.1883,0.29901537,0.29901537,0.14950769,295.15
1.55205e+07,57.8222,0.2612203,0.2612203,0.13061015,295.15
1.55205e+07,57.8222,0.2612203,0.2612203,0.13061015,295.15
1.55214e+07,42.1867,0.19058461,0.19058461,0.09529231,295.15
1.55214e+07,42.1867,0.19058461,0.19058461,0.09529231,295.15
1.55223e+07,27.3467,0.12354274,0.12354274,0.06177137,295.15
1.55223e+07,27.3467,0.12354274,0.12354274,0.06177137,295.15
1.55232e+07,19.72,0.089088,0.089088,0.044544,295.15
1.55232e+07,19.72,0.089088,0.089088,0.044544,295.15
1.55241e+07,11.4173,0.05157933,0.05157933,0.025789665,295.15
1.55241e+07,11.4173,0.05157933,0.05157933,0.025789665,295.15
1.5525e+07,10.7291,0.04847029,0.04847029,0.024235144,295.15
1.5525e+07,10.7291,0.04847029,0.04847029,0.024235144,295.15
1.55259e+07,10.5152,0.047503963,0.047503963,0.023751982,295.15
1.55259e+07,10.5152,0.047503963,0.047503963,0.023751982,295.15
1.55268e+07,10.3012,0.046537187,0.046537187,0.023268593,295.15
1.55268e+07,10.3012,0.046537187,0.046537187,0.023268593,295.15
1.55277e+07,10.0873,0.04557086,0.04557086,0.02278543,295.15
1.55277e+07,10.0873,0.04557086,0.04557086,0.02278543,295.15
1.55286e+07,9.8734,0.044604536,0.044604536,0.022302268,295.15
1.55286e+07,9.8734,0.044604536,0.044604536,0.022302268,295.15
1.55295e+07,9.6595,0.04363821,0.04363821,0.021819105,295.15
1.55295e+07,9.6595,0.04363821,0.04363821,0.021819105,295.15
1.55304e+07,9.4456,0.042671885,0.042671885,0.021335943,295.15
1.55304e+07,9.4456,0.042671885,0.042671885,0.021335943,295.15
1.55313e+07,9.2317,0.041705564,0.041705564,0.020852782,295.15
1.55313e+07,9.2317,0.041705564,0.041705564,0.020852782,295.15
1.55322e+07,9.0178,0.04073924,0.04073924,0.02036962,295.15
1.55322e+07,9.0178,0.04073924,0.04073924,0.02036962,295.15
1.55331e+07,8.8039,0.039772913,0.039772913,0.019886456,295.15
1.55331e+07,8.8039,0.039772913,0.039772913,0.019886456,295.15
1.5534e+07,8.59,0.038806587,0.038806587,0.019403294,295.15
1.5534e+07,8.59,0.038806587,0.038806587,0.019403294,292.15
1.55349e+07,8.3761,0.037840262,0.037840262,0.018920131,292.15
1.55349e+07,8.3761,0.037840262,0.037840262,0.018920131,292.15
1.55358e+07,8.1622,0.03687394,0.03687394,0.01843697,292.15
1.55358e+07,8.1622,0.03687394,0.03687394,0.01843697,292.15
1.55367e+07,7.9483,0.035907615,0.035907615,0.017953807,292.15
1.55367e+07,7.9483,0.035907615,0.035907615,0.017953807,292.15
1.55376e+07,7.7344,0.03494129,0.03494129,0.017470645,292.15
1.55376e+07,7.7344,0.03494129,0.03494129,0.017470645,292.15
1.55385e+07,7.5205,0.033974964,0.033974964,0.016987482,292.15
1.55385e+07,7.5205,0.033974964,0.033974964,0.016987482,292.15
1.55394e+07,7.3066,0.03300864,0.03300864,0.01650432,292.15
1.55394e+07,7.3066,0.03300864,0.03300864,0.01650432,292.15
1.55403e+07,7.0927,0.032042317,0.032042317,0.016021159,292.15
1.55403e+07,7.0927,0.032042317,0.032042317,0.016021159,292.15
1.55412e+07,6.8788,0.03107599,0.03107599,0.015537995,292.15
1.55412e+07,6.8788,0.03107599,0.03107599,0.015537995,292.15
1.55421e+07,6.6649,0.030109666,0.030109666,0.015054833,292.15
1.55421e+07,6.6649,0.030109666,0.030109666,0.015054833,292.15
1.5543e+07,6.451,0.02914334,0.02914334,0.01457167,292.15
1.5543e+07,6.451,0.02914334,0.02914334,0.01457167,292.15
1.55439e+07,6.2371,0.028177017,0.028177017,0.014088509,292.15
1.55439e+07,6.2371,0.028177017,0.028177017,0.014088509,292.15
1.55448e+07,6.0232,0.027210692,0.027210692,0.013605346,292.15
1.55448e+07,6.0232,0.027210692,0.027210692,0.013605346,292.15
1.55457e+07,5.8093,0.026244367,0.026244367,0.013122183,292.15
1.55457e+07,5.8093,0.026244367,0.026244367,0.013122183,292.15
1.55466e+07,5.5954,0.025278043,0.025278043,0.0126390215,292.15
1.55466e+07,5.5954,0.025278043,0.025278043,0.0126390215,292.15
1.55475e+07,5.3815,0.024311718,0.024311718,0.012155859,292.15
1.55475e+07,5.3815,0.024311718,0.024311718,0.012155859,292.15
1.55484e+07,5.1676,0.023345392,0.023345392,0.011672696,292.15
1.55484e+07,5.1676,0.023345392,0.023345392,0.011672696,292.15
1.55493e+07,4.9537,0.022379069,0.022379069,0.011189534,292.15
1.55493e+07,4.9537,0.022379069,0.022379069,0.011189534,292.15
1.55502e+07,4.7398,0.021412743,0.021412743,0.010706372,292.15
1.55502e+07,4.7398,0.021412743,0.021412743,0.010706372,292.15
1.55511e+07,4.5258,0.020445967,0.020445967,0.010222984,292.15
1.55511e+07,4.5258,0.020445967,0.020445967,0.010222984,292.15
1.5552e+07,4.3119,0.019479642,0.019479642,0.009739821,292.15
1.5552e+07,4.3119,0.019479642,0.019479642,0.009739821,292.15
1.55529e+07,4.098,0.018513318,0.018513318,0.009256659,292.15
1.55529e+07,4.098,0.018513318,0.018513318,0.009256659,292.15
1.55538e+07,3.8841,0.017546993,0.017546993,0.008773496,292.15
1.55538e+07,3.8841,0.017546993,0.017546993,0.008773496,292.15
1.55547e+07,3.6702,0.016580667,0.016580667,0.008290334,292.15
1.55547e+07,3.6702,0.016580667,0.016580667,0.008290334,292.15
1.55556e+07,3.4563,0.015614344,0.015614344,0.007807172,292.15
1.55556e+07,3.4563,0.015614344,0.015614344,0.007807172,292.15
1.55565e+07,3.2424,0.014648018,0.014648018,0.007324009,292.15
1.55565e+07,3.2424,0.014648018,0.014648018,0.007324009,292.15
1.55574e+07,3.0441,0.013752169,0.013752169,0.0068760845,292.15
1.55574e+07,3.0441,0.013752169,0.013752169,0.0068760845,292.15
1.55583e+07,3.0174,0.013631548,0.013631548,0.006815774,292.15
1.55583e+07,3.0174,0.013631548,0.013631548,0.006815774,292.15
1.55592e+07,3.0375,0.013722353,0.013722353,0.0068611763,292.15
1.55592e+07,3.0375,0.013722353,0.013722353,0.0068611763,292.15
1.55601e+07,3.0576,0.013813158,0.013813158,0.006906579,292.15
1.55601e+07,3.0576,0.013813158,0.013813158,0.006906579,292.15
1.5561e+07,3.0776,0.013903511,0.013903511,0.0069517554,292.15
1.5561e+07,3.0776,0.013903511,0.013903511,0.0069517554,292.15
1.55619e+07,3.0977,0.013994316,0.013994316,0.006997158,292.15
1.55619e+07,3.0977,0.013994316,0.013994316,0.006997158,292.15
1.55628e+07,3.1178,0.01408512,0.01408512,0.00704256,292.15
1.55628e+07,3.1178,0.01408512,0.01408512,0.00704256,292.15
1.55637e+07,3.1379,0.0141759245,0.0141759245,0.0070879622,292.15
1.55637e+07,3.1379,0.0141759245,0.0141759245,0.0070879622,292.15
1.55646e+07,3.158,0.014266729,0.014266729,0.0071333647,292.15
1.55646e+07,3.158,0.014266729,0.014266729,0.0071333647,292.15
1.55655e+07,3.178,0.014357083,0.014357083,0.0071785413,292.15
1.55655e+07,3.178,0.014357083,0.014357083,0.0071785413,292.15
1.55664e+07,3.1981,0.014447887,0.014447887,0.0072239437,292.15
1.55664e+07,3.1981,0.014447887,0.014447887,0.0072239437,292.15
1.55673e+07,3.2182,0.014538691,0.014538691,0.0072693457,292.15
1.55673e+07,3.2182,0.014538691,0.014538691,0.0072693457,292.15
1.55682e+07,3.2383,0.014629496,0.014629496,0.007314748,292.15
1.55682e+07,3.2383,0.014629496,0.014629496,0.007314748,292.15
1.55691e+07,3.2584,0.014720301,0.014720301,0.0073601506,292.15
1.55691e+07,3.2584,0.014720301,0.014720301,0.0073601506,292.15
1.557e+07,3.2784,0.014810654,0.014810654,0.007405327,292.15
1.557e+07,3.2784,0.014810654,0.014810654,0.007405327,292.15
1.55709e+07,3.2985,0.014901459,0.014901459,0.0074507296,292.15
1.55709e+07,3.2985,0.014901459,0.014901459,0.0074507296,292.15
1.55718e+07,3.3186,0.014992263,0.014992263,0.0074961316,292.15
1.55718e+07,3.3186,0.014992263,0.014992263,0.0074961316,292.15
1.55727e+07,3.3387,0.015083068,0.015083068,0.007541534,292.15
1.55727e+07,3.3387,0.015083068,0.015083068,0.007541534,292.15
1.55736e+07,3.3588,0.015173873,0.015173873,0.0075869365,292.15
1.55736e+07,3.3588,0.015173873,0.015173873,0.0075869365,292.15
1.55745e+07,3.3788,0.015264226,0.015264226,0.007632113,292.15
1.55745e+07,3.3788,0.015264226,0.015264226,0.007632113,292.15
1.55754e+07,3.3989,0.015355031,0.015355031,0.0076775155,292.15
1.55754e+07,3.3989,0.015355031,0.015355031,0.0076775155,292.15
1.55763e+07,3.419,0.015445835,0.015445835,0.0077229175,292.15
1.55763e+07,3.419,0.015445835,0.015445835,0.0077229175,292.15
1.55772e+07,3.4391,0.01553664,0.01553664,0.00776832,292.15
1.55772e+07,3.4391,0.01553664,0.01553664,0.00776832,292.15
1.55781e+07,3.4592,0.015627444,0.015627444,0.007813722,292.15
1.55781e+07,3.4592,0.015627444,0.015627444,0.007813722,292.15
1.5579e+07,3.4793,0.01571825,0.01571825,0.007859125,292.15
1.5579e+07,3.4793,0.01571825,0.01571825,0.007859125,292.15
1.55799e+07,3.4993,0.015808603,0.015808603,0.007904301,292.15
1.55799e+07,3.4993,0.015808603,0.015808603,0.007904301,292.15
1.55808e+07,3.5194,0.015899407,0.015899407,0.007949703,292.15
1.55808e+07,3.5194,0.015899407,0.015899407,0.007949703,292.15
1.55817e+07,3.5395,0.015990213,0.015990213,0.007995106,292.15
1.55817e+07,3.5395,0.015990213,0.015990213,0.007995106,292.15
1.55826e+07,3.5596,0.016081017,0.016081017,0.008040508,292.15
1.55826e+07,3.5596,0.016081017,0.016081017,0.008040508,292.15
1.55835e+07,3.5797,0.01617182,0.01617182,0.00808591,292.15
1.55835e+07,3.5797,0.01617182,0.01617182,0.00808591,292.15
1.55844e+07,3.5997,0.016262174,0.016262174,0.008131087,292.15
1.55844e+07,3.5997,0.016262174,0.016262174,0.008131087,292.15
1.55853e+07,3.6198,0.01635298,0.01635298,0.00817649,292.15
1.55853e+07,3.6198,0.01635298,0.01635298,0.00817649,292.15
1.55862e+07,3.6399,0.016443783,0.016443783,0.008221892,292.15
1.55862e+07,3.6399,0.016443783,0.016443783,0.008221892,292.15
1.55871e+07,3.66,0.016534587,0.016534587,0.008267294,292.15
1.55871e+07,3.66,0.016534587,0.016534587,0.008267294,292.15
1.5588e+07,3.6801,0.016625393,0.016625393,0.008312697,292.15
1.5588e+07,3.6801,0.016625393,0.016625393,0.008312697,292.15
1.55889e+07,3.7001,0.016715746,0.016715746,0.008357873,292.15
1.55889e+07,3.7001,0.016715746,0.016715746,0.008357873,292.15
1.55898e+07,3.7202,0.01680655,0.01680655,0.008403275,292.15
1.55898e+07,3.7202,0.01680655,0.01680655,0.008403275,292.15
1.55907e+07,3.7403,0.016897356,0.016897356,0.008448678,292.15
1.55907e+07,3.7403,0.016897356,0.016897356,0.008448678,292.15
1.55916e+07,3.7604,0.01698816,0.01698816,0.00849408,292.15
1.55916e+07,3.7604,0.01698816,0.01698816,0.00849408,292.15
1.55925e+07,3.7805,0.017078964,0.017078964,0.008539482,292.15
1.55925e+07,3.7805,0.017078964,0.017078964,0.008539482,292.15
1.55934e+07,3.8005,0.017169317,0.017169317,0.008584659,292.15
1.55934e+07,3.8005,0.017169317,0.017169317,0.008584659,292.15
1.55943e+07,3.8206,0.017260123,0.017260123,0.0086300615,292.15
1.55943e+07,3.8206,0.017260123,0.017260123,0.0086300615,292.15
1.55952e+07,3.8407,0.017350927,0.017350927,0.0086754635,292.15
1.55952e+07,3.8407,0.017350927,0.017350927,0.0086754635,292.15
1.55961e+07,3.8608,0.017441731,0.017441731,0.0087208655,292.15
1.55961e+07,3.8608,0.017441731,0.017441731,0.0087208655,292.15
1.5597e+07,3.8809,0.017532537,0.017532537,0.008766268,292.15
1.5597e+07,3.8809,0.017532537,0.017532537,0.008766268,292.15
1.55979e+07,3.9009,0.01762289,0.01762289,0.008811445,292.15
1.55979e+07,3.9009,0.01762289,0.01762289,0.008811445,292.15
1.55988e+07,3.921,0.017713694,0.017713694,0.008856847,292.15
1.55988e+07,3.921,0.017713694,0.017713694,0.008856847,292.15
1.55997e+07,3.9411,0.0178045,0.0178045,0.00890225,292.15
1.55997e+07,3.9411,0.0178045,0.0178045,0.00890225,292.15
1.56006e+07,3.9612,0.017895304,0.017895304,0.008947652,292.15
1.56006e+07,3.9612,0.017895304,0.017895304,0.008947652,292.15
1.56015e+07,3.9813,0.017986108,0.017986108,0.008993054,292.15
1.56015e+07,3.9813,0.017986108,0.017986108,0.008993054,292.15
1.56024e+07,3.9652,0.017913373,0.017913373,0.008956687,292.15
1.56024e+07,3.9652,0.017913373,0.017913373,0.008956687,292.15
1.56033e+07,3.7808,0.01708032,0.01708032,0.00854016,292.15
1.56033e+07,3.7808,0.01708032,0.01708032,0.00854016,292.15
1.56042e+07,3.5753,0.016151944,0.016151944,0.008075972,292.15
1.56042e+07,3.5753,0.016151944,0.016151944,0.008075972,292.15
1.56051e+07,3.3699,0.015224019,0.015224019,0.0076120095,292.15
1.56051e+07,3.3699,0.015224019,0.015224019,0.0076120095,292.15
1.5606e+07,3.1644,0.014295642,0.014295642,0.007147821,292.15
1.5606e+07,3.1644,0.014295642,0.014295642,0.007147821,292.15
1.56069e+07,3.0114,0.013604443,0.013604443,0.0068022213,292.15
1.56069e+07,3.0114,0.013604443,0.013604443,0.0068022213,292.15
1.56078e+07,3.011,0.013602635,0.013602635,0.0068013174,292.15
1.56078e+07,3.011,0.013602635,0.013602635,0.0068013174,292.15
1.56087e+07,3.0201,0.013643746,0.013643746,0.006821873,292.15
1.56087e+07,3.0201,0.013643746,0.013643746,0.006821873,292.15
1.56096e+07,3.0292,0.013684857,0.013684857,0.0068424284,292.15
1.56096e+07,3.0292,0.013684857,0.013684857,0.0068424284,292.15
1.56105e+07,3.0383,0.013725967,0.013725967,0.0068629836,292.15
1.56105e+07,3.0383,0.013725967,0.013725967,0.0068629836,292.15
1.56114e+07,3.0475,0.013767529,0.013767529,0.0068837646,292.15
1.56114e+07,3.0475,0.013767529,0.013767529,0.0068837646,292.15
1.56123e+07,3.0566,0.01380864,0.01380864,0.00690432,292.15
1.56123e+07,3.0566,0.01380864,0.01380864,0.00690432,292.15
1.56132e+07,3.0657,0.01384975,0.01384975,0.006924875,292.15
1.56132e+07,3.0657,0.01384975,0.01384975,0.006924875,292.15
1.56141e+07,3.0749,0.013891313,0.013891313,0.0069456566,292.15
1.56141e+07,3.0749,0.013891313,0.013891313,0.0069456566,292.15
1.5615e+07,3.084,0.013932424,0.013932424,0.006966212,292.15
1.5615e+07,3.084,0.013932424,0.013932424,0.006966212,292.15
1.56159e+07,3.0931,0.013973534,0.013973534,0.006986767,292.15
1.56159e+07,3.0931,0.013973534,0.013973534,0.006986767,292.15
1.56168e+07,3.1023,0.014015096,0.014015096,0.007007548,292.15
1.56168e+07,3.1023,0.014015096,0.014015096,0.007007548,292.15
1.56177e+07,3.1114,0.014056207,0.014056207,0.0070281033,292.15
1.56177e+07,3.1114,0.014056207,0.014056207,0.0070281033,292.15
1.56186e+07,3.1205,0.014097318,0.014097318,0.007048659,292.15
1.56186e+07,3.1205,0.014097318,0.014097318,0.007048659,292.15
1.56195e+07,3.1296,0.0141384285,0.0141384285,0.0070692142,292.15
1.56195e+07,3.1296,0.0141384285,0.0141384285,0.0070692142,292.15
1.56204e+07,3.1388,0.014179991,0.014179991,0.0070899953,292.15
1.56204e+07,3.1388,0.014179991,0.014179991,0.0070899953,292.15
1.56213e+07,3.1479,0.014221101,0.014221101,0.0071105505,292.15
1.56213e+07,3.1479,0.014221101,0.014221101,0.0071105505,292.15
1.56222e+07,3.157,0.0142622115,0.0142622115,0.0071311058,292.15
1.56222e+07,3.157,0.0142622115,0.0142622115,0.0071311058,292.15
1.56231e+07,3.1662,0.014303775,0.014303775,0.0071518873,292.15
1.56231e+07,3.1662,0.014303775,0.014303775,0.0071518873,292.15
1.5624e+07,3.1753,0.014344885,0.014344885,0.0071724425,292.15
1.5624e+07,3.1753,0.014344885,0.014344885,0.0071724425,292.15
1.56249e+07,3.1844,0.014385995,0.014385995,0.0071929977,292.15
1.56249e+07,3.1844,0.014385995,0.014385995,0.0071929977,292.15
1.56258e+07,3.1935,0.014427106,0.014427106,0.007213553,292.15
1.56258e+07,3.1935,0.014427106,0.014427106,0.007213553,292.15
1.56267e+07,3.2027,0.014468668,0.014468668,0.007234334,292.15
1.56267e+07,3.2027,0.014468668,0.014468668,0.007234334,292.15
1.56276e+07,3.2118,0.0145097785,0.0145097785,0.0072548892,292.15
1.56276e+07,3.2118,0.0145097785,0.0145097785,0.0072548892,292.15
1.56285e+07,3.2209,0.01455089,0.01455089,0.007275445,292.15
1.56285e+07,3.2209,0.01455089,0.01455089,0.007275445,292.15
1.56294e+07,3.2301,0.014592452,0.014592452,0.007296226,292.15
1.56294e+07,3.2301,0.014592452,0.014592452,0.007296226,292.15
1.56303e+07,3.2392,0.014633562,0.014633562,0.007316781,292.15
1.56303e+07,3.2392,0.014633562,0.014633562,0.007316781,292.15
1.56312e+07,3.2483,0.014674673,0.014674673,0.0073373364,292.15
1.56312e+07,3.2483,0.014674673,0.014674673,0.0073373364,292.15
1.56321e+07,3.2575,0.014716235,0.014716235,0.0073581175,292.15
1.56321e+07,3.2575,0.014716235,0.014716235,0.0073581175,292.15
1.5633e+07,3.2666,0.014757345,0.014757345,0.0073786727,292.15
1.5633e+07,3.2666,0.014757345,0.014757345,0.0073786727,292.15
1.56339e+07,3.2757,0.014798457,0.014798457,0.0073992284,292.15
1.56339e+07,3.2757,0.014798457,0.014798457,0.0073992284,292.15
1.56348e+07,3.2848,0.014839567,0.014839567,0.0074197836,292.15
1.56348e+07,3.2848,0.014839567,0.014839567,0.0074197836,292.15
1.56357e+07,3.294,0.014881129,0.014881129,0.0074405647,292.15
1.56357e+07,3.294,0.014881129,0.014881129,0.0074405647,292.15
1.56366e+07,3.3031,0.01492224,0.01492224,0.00746112,292.15
1.56366e+07,3.3031,0.01492224,0.01492224,0.00746112,292.15
1.56375e+07,3.3122,0.01496335,0.01496335,0.007481675,292.15
1.56375e+07,3.3122,0.01496335,0.01496335,0.007481675,292.15
1.56384e+07,3.3214,0.015004913,0.015004913,0.0075024567,292.15
1.56384e+07,3.3214,0.015004913,0.015004913,0.0075024567,292.15
1.56393e+07,3.3305,0.015046024,0.015046024,0.007523012,292.15
1.56393e+07,3.3305,0.015046024,0.015046024,0.007523012,292.15
1.56402e+07,3.3396,0.015087134,0.015087134,0.007543567,292.15
