time,InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1]
16088400,28.8,19.2,9.6
16092000,28.8,19.2,9.6
16095600,28.8,19.2,9.6
16099200,288,192,96
16102800,288,192,96
16106400,288,192,96
16110000,288,192,96
16113600,288,192,96
16117200,288,192,96
16120800,288,192,96
16124400,288,192,96
16128000,288,192,96
16131600,288,192,96
16135200,28.8,19.2,9.6
16138800,28.8,19.2,9.6
16142400,28.8,19.2,9.6
16146000,28.8,19.2,9.6
16149600,28.8,19.2,9.6
16153200,28.8,19.2,9.6
16156800,28.8,19.2,9.6
16160400,28.8,19.2,9.6
16164000,28.8,19.2,9.6
16167600,28.8,19.2,9.6
16171200,28.8,19.2,9.6
16174800,28.8,19.2,9.6
16178400,28.8,19.2,9.6
16182000,28.8,19.2,9.6
16185600,288,192,96
16189200,288,192,96
16192800,288,192,96
16196400,288,192,96
16200000,288,192,96
16203600,288,192,96
16207200,288,192,96
16210800,288,192,96
16214400,288,192,96
16218000,288,192,96
16221600,28.8,19.2,9.6
16225200,28.8,19.2,9.6
16228800,28.8,19.2,9.6
16232400,28.8,19.2,9.6
16236000,28.8,19.2,9.6
16239600,28.8,19.2,9.6
16243200,28.8,19.2,9.6
16246800,28.8,19.2,9.6
16250400,28.8,19.2,9.6
16254000,28.8,19.2,9.6
16257600,28.8,19.2,9.6
16261200,28.8,19.2,9.6
16264800,28.8,19.2,9.6
16268400,28.8,19.2,9.6
16272000,288,192,96
16275600,288,192,96
16279200,288,192,96
16282800,288,192,96
16286400,288,192,96
16290000,288,192,96
16293600,288,192,96
16297200,288,192,96
16300800,288,192,96
16304400,288,192,96
16308000,28.8,19.2,9.6
16311600,28.8,19.2,9.6
16315200,28.8,19.2,9.6
16318800,28.8,19.2,9.6
16322400,28.8,19.2,9.6
16326000,28.8,19.2,9.6
16329600,28.8,19.2,9.6
16333200,28.8,19.2,9.6
16336800,28.8,19.2,9.6
16340400,28.8,19.2,9.6
16344000,28.8,19.2,9.6
16347600,28.8,19.2,9.6
16351200,28.8,19.2,9.6
16354800,28.8,19.2,9.6
16358400,288,192,96
16362000,288,192,96
16365600,288,192,96
16369200,288,192,96
16372800,288,192,96
16376400,288,192,96
16380000,288,192,96
16383600,288,192,96
16387200,288,192,96
16390800,288,192,96
16394400,28.8,19.2,9.6
16398000,28.8,19.2,9.6
16401600,28.8,19.2,9.6
16405200,28.8,19.2,9.6
16408800,28.8,19.2,9.6
16412400,28.8,19.2,9.6
16416000,28.8,19.2,9.6
16419600,28.8,19.2,9.6
16423200,28.8,19.2,9.6
16426800,28.8,19.2,9.6
16430400,28.8,19.2,9.6
16434000,28.8,19.2,9.6
16437600,28.8,19.2,9.6
16441200,28.8,19.2,9.6
16444800,288,192,96
16448400,288,192,96
16452000,288,192,96
16455600,288,192,96
16459200,288,192,96
16462800,288,192,96
16466400,288,192,96
16470000,288,192,96
16473600,288,192,96
16477200,288,192,96
16480800,28.8,19.2,9.6
16484400,28.8,19.2,9.6
16488000,28.8,19.2,9.6
16491600,28.8,19.2,9.6
16495200,28.8,19.2,9.6
16498800,28.8,19.2,9.6
16502400,28.8,19.2,9.6
16506000,28.8,19.2,9.6
16509600,28.8,19.2,9.6
16513200,28.8,19.2,9.6
16516800,28.8,19.2,9.6
16520400,28.8,19.2,9.6
16524000,28.8,19.2,9.6
16527600,28.8,19.2,9.6
16531200,288,192,96
16534800,288,192,96
16538400,288,192,96
16542000,288,192,96
16545600,288,192,96
16549200,288,192,96
16552800,288,192,96
16556400,288,192,96
16560000,288,192,96
16563600,288,192,96
16567200,28.8,19.2,9.6
16570800,28.8,19.2,9.6
16574400,28.8,19.2,9.6
16578000,28.8,19.2,9.6
16581600,28.8,19.2,9.6
16585200,28.8,19.2,9.6
16588800,28.8,19.2,9.6
16592400,28.8,19.2,9.6
16596000,28.8,19.2,9.6
16599600,28.8,19.2,9.6
16603200,28.8,19.2,9.6
16606800,28.8,19.2,9.6
16610400,28.8,19.2,9.6
16614000,28.8,19.2,9.6
16617600,288,192,96
16621200,288,192,96
16624800,288,192,96
16628400,288,192,96
16632000,288,192,96
16635600,288,192,96
16639200,288,192,96
16642800,288,192,96
16646400,288,192,96
16650000,288,192,96
16653600,28.8,19.2,9.6
16657200,28.8,19.2,9.6
16660800,28.8,19.2,9.6
16664400,28.8,19.2,9.6
16668000,28.8,19.2,9.6
16671600,28.8,19.2,9.6
16675200,28.8,19.2,9.6
16678800,28.8,19.2,9.6
16682400,28.8,19.2,9.6
16686000,28.8,19.2,9.6
16689600,28.8,19.2,9.6
16693200,28.8,19.2,9.6
16696800,28.8,19.2,9.6
16700400,28.8,19.2,9.6
16704000,288,192,96
16707600,288,192,96
16711200,288,192,96
16714800,288,192,96
16718400,288,192,96
16722000,288,192,96
16725600,288,192,96
16729200,288,192,96
16732800,288,192,96
16736400,288,192,96
16740000,28.8,19.2,9.6
16743600,28.8,19.2,9.6
16747200,28.8,19.2,9.6
16750800,28.8,19.2,9.6
16754400,28.8,19.2,9.6
16758000,28.8,19.2,9.6
16761600,28.8,19.2,9.6
16765200,28.8,19.2,9.6
16768800,28.8,19.2,9.6
16772400,28.8,19.2,9.6
16776000,28.8,19.2,9.6
16779600,28.8,19.2,9.6
16783200,28.8,19.2,9.6
16786800,28.8,19.2,9.6
16790400,288,192,96
16794000,288,192,96
16797600,288,192,96
16801200,288,192,96
16804800,288,192,96
16808400,288,192,96
16812000,288,192,96
16815600,288,192,96
16819200,288,192,96
16822800,288,192,96
16826400,28.8,19.2,9.6
16830000,28.8,19.2,9.6
16833600,28.8,19.2,9.6
16837200,28.8,19.2,9.6
16840800,28.8,19.2,9.6
16844400,28.8,19.2,9.6
16848000,28.8,19.2,9.6
16851600,28.8,19.2,9.6
16855200,28.8,19.2,9.6
16858800,28.8,19.2,9.6
16862400,28.8,19.2,9.6
16866000,28.8,19.2,9.6
16869600,28.8,19.2,9.6
16873200,28.8,19.2,9.6
16876800,288,192,96
16880400,288,192,96
16884000,288,192,96
16887600,288,192,96
16891200,288,192,96
16894800,288,192,96
16898400,288,192,96
16902000,288,192,96
16905600,288,192,96
16909200,288,192,96
16912800,28.8,19.2,9.6
16916400,28.8,19.2,9.6
16920000,28.8,19.2,9.6
16923600,28.8,19.2,9.6
16927200,28.8,19.2,9.6
16930800,28.8,19.2,9.6
16934400,28.8,19.2,9.6
16938000,28.8,19.2,9.6
16941600,28.8,19.2,9.6
16945200,28.8,19.2,9.6
16948800,28.8,19.2,9.6
16952400,28.8,19.2,9.6
16956000,28.8,19.2,9.6
16959600,28.8,19.2,9.6
16963200,288,192,96
16966800,288,192,96
16970400,288,192,96
16974000,288,192,96
16977600,288,192,96
16981200,288,192,96
16984800,288,192,96
16988400,288,192,96
16992000,288,192,96
16995600,288,192,96
16999200,28.8,19.2,9.6
17002800,28.8,19.2,9.6
17006400,28.8,19.2,9.6
17010000,28.8,19.2,9.6
17013600,28.8,19.2,9.6
17017200,28.8,19.2,9.6
17020800,28.8,19.2,9.6
17024400,28.8,19.2,9.6
17028000,28.8,19.2,9.6
17031600,28.8,19.2,9.6
17035200,28.8,19.2,9.6
17038800,28.8,19.2,9.6
17042400,28.8,19.2,9.6
17046000,28.8,19.2,9.6
17049600,288,192,96
17053200,288,192,96
17056800,288,192,96
17060400,288,192,96
17064000,288,192,96
17067600,288,192,96
17071200,288,192,96
17074800,288,192,96
17078400,288,192,96
17082000,288,192,96
17085600,28.8,19.2,9.6
17089200,28.8,19.2,9.6
17092800,28.8,19.2,9.6
17096400,28.8,19.2,9.6
17100000,28.8,19.2,9.6
17103600,28.8,19.2,9.6
17107200,28.8,19.2,9.6
17110800,28.8,19.2,9.6
17114400,28.8,19.2,9.6
17118000,28.8,19.2,9.6
17121600,28.8,19.2,9.6
17125200,28.8,19.2,9.6
17128800,28.8,19.2,9.6
17132400,28.8,19.2,9.6
17136000,288,192,96
17139600,288,192,96
17143200,288,192,96
17146800,288,192,96
17150400,288,192,96
17154000,288,192,96
17157600,288,192,96
17161200,288,192,96
17164800,288,192,96
17168400,288,192,96
17172000,28.8,19.2,9.6
17175600,28.8,19.2,9.6
17179200,28.8,19.2,9.6
17182800,28.8,19.2,9.6
17186400,28.8,19.2,9.6
17190000,28.8,19.2,9.6
17193600,28.8,19.2,9.6
17197200,28.8,19.2,9.6
17200800,28.8,19.2,9.6
17204400,28.8,19.2,9.6
17208000,28.8,19.2,9.6
17211600,28.8,19.2,9.6
17215200,28.8,19.2,9.6
17218800,28.8,19.2,9.6
17222400,288,192,96
17226000,288,192,96
17229600,288,192,96
17233200,288,192,96
17236800,288,192,96
17240400,288,192,96
17244000,288,192,96
17247600,288,192,96
17251200,288,192,96
17254800,288,192,96
17258400,28.8,19.2,9.6
17262000,28.8,19.2,9.6
17265600,28.8,19.2,9.6
17269200,28.8,19.2,9.6
17272800,28.8,19.2,9.6
17276400,28.8,19.2,9.6
17280000,28.8,19.2,9.6
17283600,28.8,19.2,9.6
17287200,28.8,19.2,9.6
17290800,28.8,19.2,9.6
17294400,28.8,19.2,9.6
17298000,28.8,19.2,9.6
17301600,28.8,19.2,9.6
17305200,28.8,19.2,9.6
17308800,288,192,96
17312400,288,192,96
17316000,288,192,96
17319600,288,192,96
17323200,288,192,96
17326800,288,192,96
17330400,288,192,96
17334000,288,192,96
17337600,288,192,96
17341200,288,192,96
17344800,28.8,19.2,9.6
17348400,28.8,19.2,9.6
17352000,28.8,19.2,9.6
17355600,28.8,19.2,9.6
17359200,28.8,19.2,9.6
17362800,28.8,19.2,9.6
17366400,28.8,19.2,9.6
17370000,28.8,19.2,9.6
17373600,28.8,19.2,9.6
17377200,28.8,19.2,9.6
17380800,28.8,19.2,9.6
17384400,28.8,19.2,9.6
17388000,28.8,19.2,9.6
17391600,28.8,19.2,9.6
17395200,288,192,96
17398800,288,192,96
17402400,288,192,96
17406000,288,192,96
17409600,288,192,96
17413200,288,192,96
17416800,288,192,96
17420400,288,192,96
17424000,288,192,96
17427600,288,192,96
17431200,28.8,19.2,9.6
17434800,28.8,19.2,9.6
17438400,28.8,19.2,9.6
17442000,28.8,19.2,9.6
17445600,28.8,19.2,9.6
17449200,28.8,19.2,9.6
17452800,28.8,19.2,9.6
17456400,28.8,19.2,9.6
17460000,28.8,19.2,9.6
17463600,28.8,19.2,9.6
17467200,28.8,19.2,9.6
17470800,28.8,19.2,9.6
17474400,28.8,19.2,9.6
17478000,28.8,19.2,9.6
17481600,288,192,96
17485200,288,192,96
17488800,288,192,96
17492400,288,192,96
17496000,288,192,96
17499600,288,192,96
17503200,288,192,96
17506800,288,192,96
17510400,288,192,96
17514000,288,192,96
17517600,28.8,19.2,9.6
17521200,28.8,19.2,9.6
17524800,28.8,19.2,9.6
17528400,28.8,19.2,9.6
17532000,28.8,19.2,9.6
17535600,28.8,19.2,9.6
17539200,28.8,19.2,9.6
17542800,28.8,19.2,9.6
17546400,28.8,19.2,9.6
17550000,28.8,19.2,9.6
17553600,28.8,19.2,9.6
17557200,28.8,19.2,9.6
17560800,28.8,19.2,9.6
17564400,28.8,19.2,9.6
17568000,288,192,96
17571600,288,192,96
17575200,288,192,96
17578800,288,192,96
17582400,288,192,96
17586000,288,192,96
17589600,288,192,96
17593200,288,192,96
17596800,288,192,96
17600400,288,192,96
17604000,28.8,19.2,9.6
17607600,28.8,19.2,9.6
17611200,28.8,19.2,9.6
17614800,28.8,19.2,9.6
17618400,28.8,19.2,9.6
17622000,28.8,19.2,9.6
17625600,28.8,19.2,9.6
17629200,28.8,19.2,9.6
17632800,28.8,19.2,9.6
17636400,28.8,19.2,9.6
17640000,28.8,19.2,9.6
17643600,28.8,19.2,9.6
17647200,28.8,19.2,9.6
17650800,28.8,19.2,9.6
17654400,288,192,96
17658000,288,192,96
17661600,288,192,96
17665200,288,192,96
17668800,288,192,96
17672400,288,192,96
17676000,288,192,96
17679600,288,192,96
17683200,288,192,96
17686800,288,192,96
17690400,28.8,19.2,9.6
17694000,28.8,19.2,9.6
17697600,28.8,19.2,9.6
17701200,28.8,19.2,9.6
17704800,28.8,19.2,9.6
17708400,28.8,19.2,9.6
17712000,28.8,19.2,9.6
17715600,28.8,19.2,9.6
17719200,28.8,19.2,9.6
17722800,28.8,19.2,9.6
17726400,28.8,19.2,9.6
17730000,28.8,19.2,9.6
17733600,28.8,19.2,9.6
17737200,28.8,19.2,9.6
17740800,288,192,96
17744400,288,192,96
17748000,288,192,96
17751600,288,192,96
17755200,288,192,96
17758800,288,192,96
17762400,288,192,96
17766000,288,192,96
17769600,288,192,96
17773200,288,192,96
17776800,28.8,19.2,9.6
17780400,28.8,19.2,9.6
17784000,28.8,19.2,9.6
17787600,28.8,19.2,9.6
17791200,28.8,19.2,9.6
17794800,28.8,19.2,9.6
17798400,28.8,19.2,9.6
17802000,28.8,19.2,9.6
17805600,28.8,19.2,9.6
17809200,28.8,19.2,9.6
17812800,28.8,19.2,9.6
17816400,28.8,19.2,9.6
17820000,28.8,19.2,9.6
17823600,28.8,19.2,9.6
17827200,288,192,96
17830800,288,192,96
17834400,288,192,96
17838000,288,192,96
17841600,288,192,96
17845200,288,192,96
17848800,288,192,96
17852400,288,192,96
17856000,288,192,96
17859600,288,192,96
17863200,28.8,19.2,9.6
17866800,28.8,19.2,9.6
17870400,28.8,19.2,9.6
17874000,28.8,19.2,9.6
17877600,28.8,19.2,9.6
17881200,28.8,19.2,9.6
17884800,28.8,19.2,9.6
17888400,28.8,19.2,9.6
17892000,28.8,19.2,9.6
17895600,28.8,19.2,9.6
17899200,28.8,19.2,9.6
17902800,28.8,19.2,9.6
17906400,28.8,19.2,9.6
17910000,28.8,19.2,9.6
17913600,288,192,96
17917200,288,192,96
17920800,288,192,96
17924400,288,192,96
17928000,288,192,96
17931600,288,192,96
17935200,288,192,96
17938800,288,192,96
17942400,288,192,96
17946000,288,192,96
17949600,28.8,19.2,9.6
17953200,28.8,19.2,9.6
17956800,28.8,19.2,9.6
17960400,28.8,19.2,9.6
17964000,28.8,19.2,9.6
17967600,28.8,19.2,9.6
17971200,28.8,19.2,9.6
17974800,28.8,19.2,9.6
17978400,28.8,19.2,9.6
17982000,28.8,19.2,9.6
17985600,28.8,19.2,9.6
17989200,28.8,19.2,9.6
17992800,28.8,19.2,9.6
17996400,28.8,19.2,9.6
18000000,288,192,96
18003600,288,192,96
18007200,288,192,96
18010800,288,192,96
18014400,288,192,96
18018000,288,192,96
18021600,288,192,96
18025200,288,192,96
18028800,288,192,96
18032400,288,192,96
18036000,28.8,19.2,9.6
18039600,28.8,19.2,9.6
18043200,28.8,19.2,9.6
18046800,28.8,19.2,9.6
18050400,28.8,19.2,9.6
18054000,28.8,19.2,9.6
18057600,28.8,19.2,9.6
18061200,28.8,19.2,9.6
18064800,28.8,19.2,9.6
18068400,28.8,19.2,9.6
18072000,28.8,19.2,9.6
18075600,28.8,19.2,9.6
18079200,28.8,19.2,9.6
18082800,28.8,19.2,9.6
18086400,288,192,96
18090000,288,192,96
18093600,288,192,96
18097200,288,192,96
18100800,288,192,96
18104400,288,192,96
18108000,288,192,96
18111600,288,192,96
18115200,288,192,96
18118800,288,192,96
18122400,28.8,19.2,9.6
18126000,28.8,19.2,9.6
18129600,28.8,19.2,9.6
18133200,28.8,19.2,9.6
18136800,28.8,19.2,9.6
18140400,28.8,19.2,9.6
18144000,28.8,19.2,9.6
18147600,28.8,19.2,9.6
18151200,28.8,19.2,9.6
18154800,28.8,19.2,9.6
18158400,28.8,19.2,9.6
18162000,28.8,19.2,9.6
18165600,28.8,19.2,9.6
18169200,28.8,19.2,9.6
18172800,288,192,96
18176400,288,192,96
18180000,288,192,96
18183600,288,192,96
18187200,288,192,96
18190800,288,192,96
18194400,288,192,96
18198000,288,192,96
18201600,288,192,96
18205200,288,192,96
18208800,28.8,19.2,9.6
18212400,28.8,19.2,9.6
18216000,28.8,19.2,9.6
18219600,28.8,19.2,9.6
18223200,28.8,19.2,9.6
18226800,28.8,19.2,9.6
18230400,28.8,19.2,9.6
18234000,28.8,19.2,9.6
18237600,28.8,19.2,9.6
18241200,28.8,19.2,9.6
18244800,28.8,19.2,9.6
18248400,28.8,19.2,9.6
18252000,28.8,19.2,9.6
18255600,28.8,19.2,9.6
18259200,288,192,96
18262800,288,192,96
18266400,288,192,96
18270000,288,192,96
18273600,288,192,96
18277200,288,192,96
18280800,288,192,96
18284400,288,192,96
18288000,288,192,96
18291600,288,192,96
18295200,28.8,19.2,9.6
18298800,28.8,19.2,9.6
18302400,28.8,19.2,9.6
18306000,28.8,19.2,9.6
18309600,28.8,19.2,9.6
18313200,28.8,19.2,9.6
18316800,28.8,19.2,9.6
18320400,28.8,19.2,9.6
18324000,28.8,19.2,9.6
18327600,28.8,19.2,9.6
18331200,28.8,19.2,9.6
18334800,28.8,19.2,9.6
18338400,28.8,19.2,9.6
18342000,28.8,19.2,9.6
18345600,288,192,96
18349200,288,192,96
18352800,288,192,96
18356400,288,192,96
18360000,288,192,96
18363600,288,192,96
18367200,288,192,96
18370800,288,192,96
18374400,288,192,96
18378000,288,192,96
18381600,28.8,19.2,9.6
18385200,28.8,19.2,9.6
18388800,28.8,19.2,9.6
18392400,28.8,19.2,9.6
18396000,28.8,19.2,9.6
18399600,28.8,19.2,9.6
18403200,28.8,19.2,9.6
18406800,28.8,19.2,9.6
18410400,28.8,19.2,9.6
18414000,28.8,19.2,9.6
18417600,28.8,19.2,9.6
18421200,28.8,19.2,9.6
18424800,28.8,19.2,9.6
18428400,28.8,19.2,9.6
18432000,288,192,96
18435600,288,192,96
18439200,288,192,96
18442800,288,192,96
18446400,288,192,96
18450000,288,192,96
18453600,288,192,96
18457200,288,192,96
18460800,288,192,96
18464400,288,192,96
18468000,28.8,19.2,9.6
18471600,28.8,19.2,9.6
18475200,28.8,19.2,9.6
18478800,28.8,19.2,9.6
18482400,28.8,19.2,9.6
18486000,28.8,19.2,9.6
18489600,28.8,19.2,9.6
18493200,28.8,19.2,9.6
18496800,28.8,19.2,9.6
18500400,28.8,19.2,9.6
18504000,28.8,19.2,9.6
18507600,28.8,19.2,9.6
18511200,28.8,19.2,9.6
18514800,28.8,19.2,9.6
18518400,288,192,96
18522000,288,192,96
18525600,288,192,96
18529200,288,192,96
18532800,288,192,96
18536400,288,192,96
18540000,288,192,96
18543600,288,192,96
18547200,288,192,96
18550800,288,192,96
18554400,28.8,19.2,9.6
18558000,28.8,19.2,9.6
18561600,28.8,19.2,9.6
18565200,28.8,19.2,9.6
18568800,28.8,19.2,9.6
18572400,28.8,19.2,9.6
18576000,28.8,19.2,9.6
18579600,28.8,19.2,9.6
18583200,28.8,19.2,9.6
18586800,28.8,19.2,9.6
18590400,28.8,19.2,9.6
18594000,28.8,19.2,9.6
18597600,28.8,19.2,9.6
18601200,28.8,19.2,9.6
18604800,288,192,96
18608400,288,192,96
18612000,288,192,96
18615600,288,192,96
18619200,288,192,96
18622800,288,192,96
18626400,288,192,96
18630000,288,192,96
18633600,288,192,96
18637200,288,192,96
18640800,28.8,19.2,9.6
18644400,28.8,19.2,9.6
18648000,28.8,19.2,9.6
18651600,28.8,19.2,9.6
18655200,28.8,19.2,9.6
18658800,28.8,19.2,9.6
18662400,28.8,19.2,9.6
18666000,28.8,19.2,9.6
18669600,28.8,19.2,9.6
18673200,28.8,19.2,9.6
18676800,28.8,19.2,9.6
18680400,28.8,19.2,9.6
18684000,28.8,19.2,9.6
18687600,28.8,19.2,9.6
18691200,288,192,96
18694800,288,192,96
18698400,288,192,96
18702000,288,192,96
18705600,288,192,96
18709200,288,192,96
18712800,288,192,96
18716400,288,192,96
18720000,288,192,96
18723600,288,192,96
18727200,28.8,19.2,9.6
18730800,28.8,19.2,9.6
18734400,28.8,19.2,9.6
18738000,28.8,19.2,9.6
18741600,28.8,19.2,9.6
18745200,28.8,19.2,9.6
18748800,28.8,19.2,9.6
18752400,28.8,19.2,9.6
18756000,28.8,19.2,9.6
18759600,28.8,19.2,9.6
18763200,28.8,19.2,9.6
18766800,28.8,19.2,9.6
18770400,28.8,19.2,9.6
18774000,28.8,19.2,9.6
18777600,288,192,96
18781200,288,192,96
18784800,288,192,96
18788400,288,192,96
18792000,288,192,96
18795600,288,192,96
18799200,288,192,96
18802800,288,192,96
18806400,288,192,96
18810000,288,192,96
18813600,28.8,19.2,9.6
18817200,28.8,19.2,9.6
18820800,28.8,19.2,9.6
18824400,28.8,19.2,9.6
18828000,28.8,19.2,9.6
18831600,28.8,19.2,9.6
18835200,28.8,19.2,9.6
18838800,28.8,19.2,9.6
18842400,28.8,19.2,9.6
18846000,28.8,19.2,9.6
18849600,28.8,19.2,9.6
18853200,28.8,19.2,9.6
18856800,28.8,19.2,9.6
18860400,28.8,19.2,9.6
18864000,288,192,96
18867600,288,192,96
18871200,288,192,96
18874800,288,192,96
18878400,288,192,96
18882000,288,192,96
18885600,288,192,96
18889200,288,192,96
18892800,288,192,96
18896400,288,192,96
18900000,28.8,19.2,9.6
18903600,28.8,19.2,9.6
18907200,28.8,19.2,9.6
18910800,28.8,19.2,9.6
18914400,28.8,19.2,9.6
18918000,28.8,19.2,9.6
18921600,28.8,19.2,9.6
18925200,28.8,19.2,9.6
18928800,28.8,19.2,9.6
18932400,28.8,19.2,9.6
18936000,28.8,19.2,9.6
18939600,28.8,19.2,9.6
18943200,28.8,19.2,9.6
18946800,28.8,19.2,9.6
18950400,288,192,96
18954000,288,192,96
18957600,288,192,96
18961200,288,192,96
18964800,288,192,96
18968400,288,192,96
18972000,288,192,96
18975600,288,192,96
18979200,288,192,96
18982800,288,192,96
18986400,28.8,19.2,9.6
18990000,28.8,19.2,9.6
18993600,28.8,19.2,9.6
18997200,28.8,19.2,9.6
19000800,28.8,19.2,9.6
19004400,28.8,19.2,9.6
19008000,28.8,19.2,9.6
19011600,28.8,19.2,9.6
19015200,28.8,19.2,9.6
19018800,28.8,19.2,9.6
19022400,28.8,19.2,9.6
19026000,28.8,19.2,9.6
19029600,28.8,19.2,9.6
19033200,28.8,19.2,9.6
19036800,288,192,96
19040400,288,192,96
19044000,288,192,96
19047600,288,192,96
19051200,288,192,96
19054800,288,192,96
19058400,288,192,96
19062000,288,192,96
19065600,288,192,96
19069200,288,192,96
19072800,28.8,19.2,9.6
19076400,28.8,19.2,9.6
19080000,28.8,19.2,9.6
19083600,28.8,19.2,9.6
19087200,28.8,19.2,9.6
19090800,28.8,19.2,9.6
19094400,28.8,19.2,9.6
19098000,28.8,19.2,9.6
19101600,28.8,19.2,9.6
19105200,28.8,19.2,9.6
19108800,28.8,19.2,9.6
19112400,28.8,19.2,9.6
19116000,28.8,19.2,9.6
19119600,28.8,19.2,9.6
19123200,288,192,96
19126800,288,192,96
19130400,288,192,96
19134000,288,192,96
19137600,288,192,96
19141200,288,192,96
19144800,288,192,96
19148400,288,192,96
19152000,288,192,96
19155600,288,192,96
19159200,28.8,19.2,9.6
19162800,28.8,19.2,9.6
19166400,28.8,19.2,9.6
19170000,28.8,19.2,9.6
19173600,28.8,19.2,9.6
19177200,28.8,19.2,9.6
19180800,28.8,19.2,9.6
19184400,28.8,19.2,9.6
19188000,28.8,19.2,9.6
19191600,28.8,19.2,9.6
19195200,28.8,19.2,9.6
19198800,28.8,19.2,9.6
19202400,28.8,19.2,9.6
19206000,28.8,19.2,9.6
19209600,288,192,96
19213200,288,192,96
19216800,288,192,96
19220400,288,192,96
19224000,288,192,96
19227600,288,192,96
19231200,288,192,96
19234800,288,192,96
19238400,288,192,96
19242000,288,192,96
19245600,28.8,19.2,9.6
19249200,28.8,19.2,9.6
19252800,28.8,19.2,9.6
19256400,28.8,19.2,9.6
19260000,28.8,19.2,9.6
19263600,28.8,19.2,9.6
19267200,28.8,19.2,9.6
19270800,28.8,19.2,9.6
19274400,28.8,19.2,9.6
19278000,28.8,19.2,9.6
19281600,28.8,19.2,9.6
19285200,28.8,19.2,9.6
19288800,28.8,19.2,9.6
19292400,28.8,19.2,9.6
19296000,288,192,96
19299600,288,192,96
19303200,288,192,96
19306800,288,192,96
19310400,288,192,96
19314000,288,192,96
19317600,288,192,96
19321200,288,192,96
19324800,288,192,96
19328400,288,192,96
19332000,28.8,19.2,9.6
19335600,28.8,19.2,9.6
19339200,28.8,19.2,9.6
19342800,28.8,19.2,9.6
19346400,28.8,19.2,9.6
19350000,28.8,19.2,9.6
19353600,28.8,19.2,9.6
19357200,28.8,19.2,9.6
19360800,28.8,19.2,9.6
19364400,28.8,19.2,9.6
19368000,28.8,19.2,9.6
19371600,28.8,19.2,9.6
19375200,28.8,19.2,9.6
19378800,28.8,19.2,9.6
19382400,288,192,96
19386000,288,192,96
19389600,288,192,96
19393200,288,192,96
19396800,288,192,96
19400400,288,192,96
19404000,288,192,96
19407600,288,192,96
19411200,288,192,96
19414800,288,192,96
19418400,28.8,19.2,9.6
19422000,28.8,19.2,9.6
19425600,28.8,19.2,9.6
19429200,28.8,19.2,9.6
19432800,28.8,19.2,9.6
19436400,28.8,19.2,9.6
19440000,28.8,19.2,9.6
19443600,28.8,19.2,9.6
19447200,28.8,19.2,9.6
19450800,28.8,19.2,9.6
19454400,28.8,19.2,9.6
19458000,28.8,19.2,9.6
19461600,28.8,19.2,9.6
19465200,28.8,19.2,9.6
19468800,288,192,96
19472400,288,192,96
19476000,288,192,96
19479600,288,192,96
19483200,288,192,96
19486800,288,192,96
19490400,288,192,96
19494000,288,192,96
19497600,288,192,96
19501200,288,192,96
19504800,28.8,19.2,9.6
19508400,28.8,19.2,9.6
19512000,28.8,19.2,9.6
19515600,28.8,19.2,9.6
19519200,28.8,19.2,9.6
19522800,28.8,19.2,9.6
19526400,28.8,19.2,9.6
19530000,28.8,19.2,9.6
19533600,28.8,19.2,9.6
19537200,28.8,19.2,9.6
19540800,28.8,19.2,9.6
19544400,28.8,19.2,9.6
19548000,28.8,19.2,9.6
19551600,28.8,19.2,9.6
19555200,288,192,96
19558800,288,192,96
19562400,288,192,96
19566000,288,192,96
19569600,288,192,96
19573200,288,192,96
19576800,288,192,96
19580400,288,192,96
19584000,288,192,96
19587600,288,192,96
19591200,28.8,19.2,9.6
19594800,28.8,19.2,9.6
19598400,28.8,19.2,9.6
19602000,28.8,19.2,9.6
19605600,28.8,19.2,9.6
19609200,28.8,19.2,9.6
19612800,28.8,19.2,9.6
19616400,28.8,19.2,9.6
19620000,28.8,19.2,9.6
19623600,28.8,19.2,9.6
19627200,28.8,19.2,9.6
19630800,28.8,19.2,9.6
19634400,28.8,19.2,9.6
19638000,28.8,19.2,9.6
19641600,288,192,96
19645200,288,192,96
19648800,288,192,96
19652400,288,192,96
19656000,288,192,96
19659600,288,192,96
19663200,288,192,96
19666800,288,192,96
19670400,288,192,96
19674000,288,192,96
19677600,28.8,19.2,9.6
19681200,28.8,19.2,9.6
19684800,28.8,19.2,9.6
19688400,28.8,19.2,9.6
19692000,28.8,19.2,9.6
19695600,28.8,19.2,9.6
19699200,28.8,19.2,9.6
19702800,28.8,19.2,9.6
19706400,28.8,19.2,9.6
19710000,28.8,19.2,9.6
19713600,28.8,19.2,9.6
19717200,28.8,19.2,9.6
19720800,28.8,19.2,9.6
19724400,28.8,19.2,9.6
19728000,288,192,96
19731600,288,192,96
19735200,288,192,96
19738800,288,192,96
19742400,288,192,96
19746000,288,192,96
19749600,288,192,96
19753200,288,192,96
19756800,288,192,96
19760400,288,192,96
19764000,28.8,19.2,9.6
19767600,28.8,19.2,9.6
19771200,28.8,19.2,9.6
19774800,28.8,19.2,9.6
19778400,28.8,19.2,9.6
19782000,28.8,19.2,9.6
19785600,28.8,19.2,9.6
19789200,28.8,19.2,9.6
19792800,28.8,19.2,9.6
19796400,28.8,19.2,9.6
19800000,28.8,19.2,9.6
19803600,28.8,19.2,9.6
19807200,28.8,19.2,9.6
